"ML"|"No "|"7933867"|"15893139"
"SM"|"No "|"7933867"|"16054792"
"GM"|"No "|"7933868"|"15569832"
"SM"|"No "|"7933868"|"15731486"
"CL"|"No "|"7934585"|"15570147"
"CH"|"No "|"7935184"|"15893729"
"CL"|"No "|"7935185"|"15570422"
"CH"|"No "|"7935185"|"16055382"
"CH"|"No "|"7935186"|"15732076"
"CL"|"No "|"7935186"|"15893730"
"MH"|"No "|"7935353"|"15570510"
"ML"|"No "|"7935353"|"15732164"
"CH"|"No "|"7935353"|"15893817"
"CL"|"No "|"7935353"|"16055470"
"MH"|"No "|"7935354"|"15570511"
"ML"|"No "|"7935354"|"15732165"
"CH"|"No "|"7935354"|"15893818"
"CL"|"No "|"7935354"|"16055471"
"CL"|"No "|"7935364"|"15893823"
"CL-ML"|"No "|"7935365"|"15570516"
"ML"|"No "|"7935365"|"15732170"
"CL"|"No "|"7935365"|"16055476"
"CH"|"No "|"7935366"|"15893824"
"CL"|"No "|"7935366"|"16055477"
"SM"|"No "|"7935369"|"15570518"
"SC"|"No "|"7935370"|"15732172"
"SC-SM"|"No "|"7935370"|"15893826"
"SM"|"No "|"7935370"|"16055479"
"CH"|"No "|"7935371"|"15570519"
"CL"|"No "|"7935371"|"15732173"
"SM"|"No "|"7935383"|"15570527"
"SM"|"No "|"7935384"|"15732181"
"SP-SM"|"No "|"7935385"|"15570528"
"SC-SM"|"No "|"7935385"|"15893835"
"SM"|"No "|"7935385"|"16055488"
"SM"|"No "|"7935386"|"15732182"
"SC"|"No "|"7935402"|"15570538"
"SC-SM"|"No "|"7935402"|"15732192"
"CL"|"No "|"7935402"|"15893845"
"ML"|"No "|"7935402"|"16055498"
"MH"|"No "|"7935403"|"15570539"
"ML"|"No "|"7935403"|"15732193"
"CH"|"No "|"7935403"|"15893846"
"CL"|"No "|"7935403"|"16055499"
"ML"|"No "|"7935404"|"15570540"
"CL"|"No "|"7935404"|"15893847"
"CL-ML"|"No "|"7935404"|"16055500"
"CL-ML"|"No "|"7935435"|"15732210"
"CL"|"No "|"7935435"|"15893864"
"CL"|"No "|"7935436"|"15570557"
"CH"|"No "|"7935436"|"16055517"
"CL"|"No "|"7935450"|"15893872"
"CL-ML"|"No "|"7935450"|"16055525"
"CL"|"No "|"7935451"|"15570565"
"CH"|"No "|"7935451"|"15732219"
"CL"|"No "|"7935488"|"15570585"
"CL"|"No "|"7935489"|"15732239"
"CL"|"No "|"7935490"|"15893893"
"ML"|"No "|"7935490"|"16055546"
"CL"|"No "|"7935491"|"15570586"
"CL-ML"|"No "|"7935491"|"15732240"
"CH"|"No "|"7935492"|"15893894"
"CL"|"No "|"7935492"|"16055547"
"GM"|"No "|"7935493"|"15570587"
"GP"|"No "|"7935493"|"15732241"
"SM"|"No "|"7935493"|"15893895"
"SP"|"No "|"7935493"|"16055548"
"CL"|"No "|"7935504"|"15893899"
"CL"|"No "|"7935505"|"16055552"
"CL"|"No "|"7935508"|"15570593"
"ML"|"No "|"7935508"|"15732247"
"CH"|"No "|"7935509"|"15893901"
"CL"|"No "|"7935509"|"16055554"
"CL"|"No "|"7935510"|"15570594"
"CL-ML"|"No "|"7935510"|"15732248"
"ML"|"No "|"7935510"|"15893902"
"CL"|"No "|"7935520"|"15893905"
"ML"|"No "|"7935521"|"15570598"
"CL"|"No "|"7935521"|"16055558"
"ML"|"No "|"7935522"|"15732252"
"SM"|"No "|"7935522"|"15893906"
"CL-ML"|"No "|"7935523"|"15570599"
"CL"|"No "|"7935523"|"16055559"
"ML"|"No "|"7935524"|"15570600"
"CH"|"No "|"7935524"|"15732253"
"CL"|"No "|"7935524"|"15893907"
"MH"|"No "|"7935524"|"16055560"
"CL"|"No "|"7935525"|"15732254"
"CL-ML"|"No "|"7935525"|"15893908"
"ML"|"No "|"7935525"|"16055561"
"CL"|"No "|"7935526"|"15570601"
"CL-ML"|"No "|"7935526"|"15732255"
"ML"|"No "|"7935526"|"15893909"
"ML"|"No "|"7935560"|"15570615"
"SM"|"No "|"7935560"|"15732269"
"CH"|"No "|"7935561"|"15893923"
"CL"|"No "|"7935561"|"16055576"
"GP"|"No "|"7935562"|"15570616"
"SC-SM"|"No "|"7935575"|"15570622"
