0|14|27||2|4|5||||"7929439"|"13198952"
14|26|38||5|40|75||||"7929439"|"13345358"
3|7|11||75|162|250||||"7929439"|"13491763"
19|31|43||5|40|75||||"7929440"|"13198953"
0|3|6||75|162|250||||"7929440"|"13345359"
0|2|3||250|625|1000||||"7929440"|"13491764"
0|13|26||2|4|5||||"7929440"|"13638168"
0|10|20||5|40|75||||"7929441"|"13198954"
0|13|26||2|4|5||||"7929441"|"13638169"
0|12|23||2|4|5||||"7929442"|"13345360"
0|12|23||5|40|75||||"7929442"|"13491765"
11|23|34||5|40|75||||"7929443"|"13198955"
0|2|3||75|162|250||||"7929443"|"13345361"
0|12|23||2|4|5||||"7929443"|"13638170"
3|13|23||75|162|250||||"7929445"|"13198956"
17|26|34||250|625|1000||||"7929445"|"13345362"
0|6|11||2|4|5||||"7929445"|"13491766"
0|7|13||5|40|75||||"7929445"|"13638171"
3|13|23||75|162|250||||"7929446"|"13198957"
17|31|45||250|625|1000||||"7929446"|"13345363"
0|6|11||2|4|5||||"7929446"|"13491767"
0|7|13||5|40|75||||"7929446"|"13638172"
0|10|20||75|162|250||||"7929447"|"13198958"
0|2|3||250|625|1000||||"7929447"|"13345364"
0|12|23||2|4|5||||"7929447"|"13491768"
0|12|23||5|40|75||||"7929447"|"13638173"
0|2|3||75|162|250||||"7929448"|"13198959"
0|5|9||2|4|5||||"7929448"|"13491769"
0|3|6||5|40|75||||"7929448"|"13638174"
0|2|3||2|4|5||||"7929449"|"13345365"
0|9|17||2|4|5||||"7929450"|"13491770"
0|3|6||5|40|75||||"7929450"|"13638175"
0|13|26||2|4|5||||"7929451"|"13198960"
0|6|11||5|40|75||||"7929451"|"13345366"
0|3|6||75|162|250||||"7929451"|"13491771"
0|6|11||5|40|75||||"7929452"|"13198961"
0|14|28||2|4|5||||"7929452"|"13638176"
0|5|9||2|4|5||||"7929453"|"13345367"
0|5|9||5|40|75||||"7929453"|"13491772"
0|9|17||5|40|75||||"7929455"|"13198962"
0|5|9||75|162|250||||"7929455"|"13345368"
0|2|3||250|625|1000||||"7929455"|"13491773"
0|14|28||2|4|5||||"7929455"|"13638177"
0|6|11||5|40|75||||"7929456"|"13198963"
1|15|28||2|4|5||||"7929456"|"13638178"
0|7|13||2|4|5||||"7929457"|"13345369"
5|9|13||5|40|75||||"7929457"|"13491774"
3|6|9||75|162|250||||"7929457"|"13638179"
0|14|28||2|4|5||||"7929458"|"13198964"
0|14|28||5|40|75||||"7929458"|"13345370"
0|2|3||75|162|250||||"7929458"|"13491775"
0|2|3||250|625|1000||||"7929458"|"13638180"
0|5|9||2|4|5||||"7929459"|"13198965"
0|5|9||5|40|75||||"7929459"|"13345371"
3|12|20||75|162|250||||"7929459"|"13491776"
9|23|37||250|625|1000||||"7929459"|"13638181"
0|22|43||2|4|5||||"7929460"|"13198966"
0|13|26||5|40|75||||"7929460"|"13345372"
0|3|6||75|162|250||||"7929460"|"13491777"
0|13|26||5|40|75||||"7929461"|"13198967"
9|25|40||75|162|250||||"7929461"|"13345373"
9|25|40||250|625|1000||||"7929461"|"13491778"
0|11|22||2|4|5||||"7929461"|"13638182"
2|6|9||5|40|75||||"7929462"|"13198968"
0|7|14||75|162|250||||"7929462"|"13345374"
0|6|11||2|4|5||||"7929462"|"13638183"
0|14|28||2|4|5||||"7929464"|"13491779"
0|2|3||5|40|75||||"7929464"|"13638184"
0|12|23||2|4|5||||"7929465"|"13198969"
0|5|10||5|40|75||||"7929465"|"13345375"
3|19|34||75|162|250||||"7929465"|"13491780"
3|19|34||250|625|1000||||"7929465"|"13638185"
0|10|20||2|4|5||||"7929466"|"13198970"
2|18|34||5|40|75||||"7929466"|"13345376"
0|13|25||75|162|250||||"7929466"|"13491781"
0|12|23||250|625|1000||||"7929466"|"13638186"
0|14|28||2|4|5||||"7929467"|"13198971"
0|13|26||5|40|75||||"7929467"|"13345377"
0|2|3||75|162|250||||"7929467"|"13491782"
13|21|28||5|40|75||||"7929468"|"13198972"
0|2|3||75|162|250||||"7929468"|"13345378"
0|2|3||250|625|1000||||"7929468"|"13491783"
0|7|14||2|4|5||||"7929468"|"13638187"
0|2|3||2|4|5||||"7929470"|"13638188"
0|2|3||2|4|5||||"7929471"|"13198973"
0|17|34||2|4|5||||"7929473"|"13345379"
0|14|28||5|40|75||||"7929473"|"13491784"
0|3|6||75|162|250||||"7929473"|"13638189"
0|14|28||2|4|5||||"7929474"|"13198974"
0|2|3||5|40|75||||"7929474"|"13345380"
0|13|25||75|162|250||||"7929475"|"13198975"
0|12|23||250|625|1000||||"7929475"|"13345381"
0|10|20||2|4|5||||"7929475"|"13491785"
2|18|34||5|40|75||||"7929475"|"13638190"
3|19|34||250|625|1000||||"7929476"|"13345382"
0|12|23||2|4|5||||"7929476"|"13491786"
0|5|10||5|40|75||||"7929476"|"13638191"
3|19|34||75|162|250||||"7929476"|"13198976"
0|3|6||75|162|250||||"7929477"|"13198977"
0|2|3||250|625|1000||||"7929477"|"13345383"
0|14|28||2|4|5||||"7929477"|"13491787"
0|14|28||5|40|75||||"7929477"|"13638192"
0|3|6||75|162|250||||"7929479"|"13198978"
0|2|3||250|625|1000||||"7929479"|"13345384"
0|17|34||2|4|5||||"7929479"|"13491788"
0|14|28||5|40|75||||"7929479"|"13638193"
3|17|31||75|162|250||||"7929480"|"13198979"
0|2|3||250|625|1000||||"7929480"|"13345385"
0|6|11||2|4|5||||"7929480"|"13491789"
10|23|35||5|40|75||||"7929480"|"13638194"
0|2|3||2|4|5||||"7929481"|"13491790"
0|13|26||5|40|75||||"7929482"|"13198980"
0|3|6||75|162|250||||"7929482"|"13345386"
0|13|26||2|4|5||||"7929482"|"13638195"
0|9|17||2|4|5||||"7929483"|"13491791"
0|3|6||5|40|75||||"7929483"|"13638196"
0|3|6||2|4|5||||"7929484"|"13198981"
0|2|3||5|40|75||||"7929484"|"13345387"
9|25|40||75|162|250||||"7929485"|"13198982"
0|2|3||250|625|1000||||"7929485"|"13345388"
0|14|27||2|4|5||||"7929485"|"13491792"
2|17|31||5|40|75||||"7929485"|"13638197"
0|3|6||75|162|250||||"7929486"|"13198983"
0|2|3||250|625|1000||||"7929486"|"13345389"
0|14|28||2|4|5||||"7929486"|"13491793"
0|14|28||5|40|75||||"7929486"|"13638198"
0|2|3||2|4|5||||"7929487"|"13491794"
2|18|34||5|40|75||||"7929488"|"13198984"
0|13|25||75|162|250||||"7929488"|"13345390"
0|12|23||250|625|1000||||"7929488"|"13491795"
0|10|20||2|4|5||||"7929488"|"13638199"
0|14|28||5|40|75||||"7929489"|"13198985"
0|3|6||75|162|250||||"7929489"|"13345391"
0|2|3||250|625|1000||||"7929489"|"13491796"
0|14|28||2|4|5||||"7929489"|"13638200"
5|16|26||5|40|75||||"7929491"|"13198986"
0|3|6||75|162|250||||"7929491"|"13345392"
0|10|20||2|4|5||||"7929491"|"13638201"
0|3|6||75|162|250||||"7929493"|"13198987"
0|7|14||2|4|5||||"7929493"|"13491797"
0|7|14||5|40|75||||"7929493"|"13638202"
0|5|10||2|4|5||||"7929494"|"13345393"
4|8|12||5|40|75||||"7929494"|"13491798"
9|13|17||75|162|250||||"7929494"|"13638203"
0|10|20||2|4|5||||"7929495"|"13198988"
20|34|48||5|40|75||||"7929495"|"13345394"
0|9|17||75|162|250||||"7929495"|"13491799"
0|13|26||5|40|75||||"7929496"|"13198989"
0|2|3||75|162|250||||"7929496"|"13345395"
0|14|28||2|4|5||||"7929496"|"13638204"
0|14|28||2|4|5||||"7929497"|"13491800"
0|12|23||5|40|75||||"7929497"|"13638205"
0|7|14||2|4|5||||"7929498"|"13198990"
0|5|9||5|40|75||||"7929498"|"13345396"
11|14|17||75|162|250||||"7929499"|"13198991"
0|9|18||2|4|5||||"7929499"|"13491801"
16|26|36||5|40|75||||"7929499"|"13638206"
0|16|31||2|4|5||||"7929500"|"13345397"
6|23|40||5|40|75||||"7929500"|"13491802"
0|14|28||75|162|250||||"7929500"|"13638207"
0|3|6||2|4|5||||"7929501"|"13198992"
3|6|9||5|40|75||||"7929501"|"13345398"
0|3|6||75|162|250||||"7929501"|"13491803"
6|23|40||5|40|75||||"7929502"|"13198993"
0|14|28||75|162|250||||"7929502"|"13345399"
0|16|31||2|4|5||||"7929502"|"13638208"
0|2|3||2|4|5||||"7929514"|"13491804"
