0.1|1.6|3|||||250|425|600|"Nonflat"|||"2964094"|"350536"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2964098"|"353888"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2964101"|"350538"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2965467"|"355662"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2970572"|"354310"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2970574"|"350960"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2970575"|"352636"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2970578"|"355986"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2970580"|"352637"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2970582"|"355987"
0.1|1.5|3||10||"Chert fragments"|250|400|600|"Nonflat"|"Subangular"|"Indurated"|"2976432"|"356379"
0.1|2|3|4|8|20|"Chert fragments"|250|425|600|"Nonflat"|"Subrounded"|"Indurated"|"2976474"|"351359"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2977047"|"356400"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2977048"|"353051"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2977049"|"354726"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2977052"|"354727"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2977055"|"353053"
0|0.3|3|3|15|25|"Dolomite fragments"|380|450|600|"Flat"|"Subangular"|"Very strongly cemented"|"2982934"|"355131"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2983524"|"356824"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2983527"|"355150"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2983528"|"351800"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2983529"|"356826"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2983531"|"353477"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2983535"|"353478"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2983537"|"355153"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2990001"|"352212"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2990004"|"350537"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2990011"|"352214"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2990014"|"350539"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2996478"|"350959"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2996482"|"354311"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2996485"|"350961"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2996491"|"352638"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3002954"|"351375"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3002959"|"356402"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3002964"|"354728"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3002965"|"356403"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3009430"|"353474"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3009432"|"351799"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3009433"|"353475"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3009434"|"356825"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3009435"|"353476"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3009437"|"351801"
0.1|1.5|3||10||"Chert fragments"|250|400|600|"Nonflat"|"Subangular"|"Indurated"|"3015292"|"352189"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3015908"|"353887"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3015911"|"352213"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3015912"|"355563"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3015918"|"353889"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3022384"|"355984"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3022394"|"354312"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3028864"|"356401"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3028865"|"353052"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3028866"|"351377"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3028872"|"351378"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3028874"|"354729"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3035337"|"355149"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3035346"|"355152"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3035348"|"356827"
0|0.3|3|3|15|25|"Dolomite fragments"|380|450|600|"Flat"|"Subangular"|"Very strongly cemented"|"3041224"|"357218"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3041816"|"355562"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3041824"|"355564"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3048289"|"354309"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3048291"|"352635"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3048293"|"355985"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3048303"|"350962"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3054766"|"354725"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3054770"|"351376"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3054778"|"353054"
0.01|0.05|0.1|9|14|25|"Chert fragments"|250|425|600|"Nonflat"|"Subrounded"|"Indurated"|"3060669"|"353460"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3061248"|"355151"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3061254"|"351802"
