0|9|17||2|4|5||||"7932655"|"13493137"
0|2|3||5|40|75||||"7932728"|"13200349"
0|5|9||2|4|5||||"7932728"|"13639564"
0|2|3||2|4|5||||"7932729"|"13346755"
0|5|9||2|4|5||||"7932730"|"13493160"
0|2|3||5|40|75||||"7932730"|"13639565"
0|7|14||2|4|5||||"7932750"|"13200358"
5|13|20||5|40|75||||"7932750"|"13346764"
0|3|6||75|162|250||||"7932750"|"13493169"
0|6|11||5|40|75||||"7932751"|"13200359"
0|7|14||2|4|5||||"7932751"|"13639574"
0|1|1||250|625|1000||||"7932770"|"13200367"
0|5|9||2|4|5||||"7932770"|"13346772"
0|3|6||5|40|75||||"7932770"|"13493177"
0|6|11||75|162|250||||"7932770"|"13639582"
0|5|9||2|4|5||||"7932841"|"13493210"
0|2|3||5|40|75||||"7932842"|"13200400"
0|3|6||75|162|250||||"7932842"|"13346806"
0|12|23||2|4|5||||"7932842"|"13639615"
0|3|6||2|4|5||||"7932843"|"13493211"
0|3|6||5|40|75||||"7932843"|"13639616"
0|10|20||5|40|75||||"7932844"|"13346807"
0|1|1||250|625|1000||||"7932844"|"13493212"
0|13|26||2|4|5||||"7932844"|"13200401"
0|6|11||2|4|5||||"7932909"|"13200424"
0|5|9||2|4|5||||"7932910"|"13346830"
0|3|6||5|40|75||||"7932910"|"13493235"
0|5|9||5|40|75||||"7932911"|"13200425"
0|7|14||2|4|5||||"7932911"|"13639640"
2|7|11||5|40|75||||"7932927"|"13200431"
14|19|23||75|162|250||||"7932927"|"13346837"
0|6|11||2|4|5||||"7932927"|"13639646"
0|3|6||2|4|5||||"7932929"|"13493242"
0|2|3||5|40|75||||"7932929"|"13639647"
0|2|3||2|4|5||||"7932931"|"13200432"
0|2|3||2|4|5||||"7932932"|"13346838"
0|2|3||2|4|5||||"7932945"|"13346841"
0|2|3||5|40|75||||"7932945"|"13493246"
0|3|6||5|40|75||||"7932946"|"13200436"
0|3|6||2|4|5||||"7932946"|"13639651"
0|2|3||2|4|5||||"7932947"|"13346842"
0|10|20||5|40|75||||"7932953"|"13200439"
0|3|6||75|162|250||||"7932953"|"13346845"
0|14|28||2|4|5||||"7932953"|"13639654"
0|3|6||75|162|250||||"7932954"|"13200440"
0|7|14||2|4|5||||"7932954"|"13493250"
5|13|20||5|40|75||||"7932954"|"13639655"
0|14|28||2|4|5||||"7932955"|"13346846"
2|15|28||5|40|75||||"7932955"|"13493251"
0|9|17||75|162|250||||"7932955"|"13639656"
0|5|9||2|4|5||||"7932956"|"13200441"
0|3|6||5|40|75||||"7932956"|"13346847"
0|2|3||2|4|5||||"7932957"|"13493252"
0|2|3||5|40|75||||"7932957"|"13639657"
0|10|20||2|4|5||||"7932960"|"13200442"
10|17|23||5|40|75||||"7932960"|"13346848"
0|5|9||75|162|250||||"7932960"|"13493253"
0|3|6||5|40|75||||"7932961"|"13200443"
0|1|2||75|162|250||||"7932961"|"13346849"
0|5|9||2|4|5||||"7932961"|"13639658"
0|2|3||2|4|5||||"7932962"|"13493254"
12|25|37||5|40|75||||"7932963"|"13200444"
0|12|23||75|162|250||||"7932963"|"13346850"
0|12|23||2|4|5||||"7932963"|"13639659"
0|5|9||75|162|250||||"7932964"|"13200445"
0|5|9||2|4|5||||"7932964"|"13493255"
0|3|6||5|40|75||||"7932964"|"13639660"
0|5|9||75|162|250||||"7932986"|"13200455"
0|10|20||2|4|5||||"7932986"|"13493265"
10|17|23||5|40|75||||"7932986"|"13639670"
0|3|6||2|4|5||||"7932987"|"13346861"
0|2|3||5|40|75||||"7932987"|"13493266"
