0.1|1.6|3|||||250|425|600|"Nonflat"|||"2966926"|"350728"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967004"|"355754"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2967006"|"350729"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2969022"|"350852"
|0||||||||||||"2970354"|"350946"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2973479"|"356176"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2975604"|"354623"
|0||||||||||||"2976830"|"353040"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2979882"|"354914"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2979912"|"356589"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2979950"|"353240"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2981975"|"353365"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2982081"|"356716"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2984628"|"353544"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2988452"|"355455"
|0||||||||||||"2989752"|"355549"
|0||||||||||||"2989783"|"353877"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2992913"|"352405"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2994929"|"352528"
|0||||||||||||"2996229"|"350943"
|0||||||||||||"2996230"|"354294"
|0||||||||||||"2996260"|"352621"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999383"|"354501"
|0||||||||||||"3002705"|"354712"
0|0|0|||||||||||"3002737"|"354715"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3007942"|"356715"
|0||||||||||||"3009214"|"355140"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3012263"|"351990"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3014359"|"357130"
3|9|15|||||250|425|600|"Nonflat"|||"3014464"|"355456"
|0||||||||||||"3015689"|"352201"
|0||||||||||||"3022135"|"355968"
|0||||||||||||"3022166"|"350945"
0|0|0|||||||||||"3022167"|"354296"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3025295"|"351151"
|0||||||||||||"3028644"|"356390"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3029965"|"354792"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3031693"|"353239"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3033789"|"355040"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3038243"|"355341"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3040265"|"352104"
|0||||||||||||"3041570"|"357225"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3044648"|"352404"
3|9|15|||||250|425|600|"Nonflat"|||"3044719"|"354079"
|0||||||||||||"3048073"|"355971"
|0||||||||||||"3054519"|"351362"
|0||||||||||||"3054561"|"354717"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3057632"|"351564"
3|9|15|||||250|425|600|"Nonflat"|||"3059800"|"355041"
0|0|0|||||||||||"3061025"|"351789"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3064075"|"357015"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3064078"|"353666"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3064149"|"357016"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3066171"|"353780"
