site,outlet,policy,support_mode,outside_area_range,duration_min,scenario,F,T,reference_S,ssurgo_S,rainfall_mm,reference_probability,ssurgo_probability,delta_probability_pp,reference_threshold_mm,ssurgo_threshold_mm,delta_threshold_mm,delta_threshold_mm_hour,delta_threshold_pct
moscow_mountain,nested_20000,all_layers,common_support,False,60,fixed_10,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,10.0,0.2298890806481921,0.23668666261522217,0.6797581967030064,,,,,
moscow_mountain,nested_20000,all_layers,common_support,False,60,fixed_20,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,20.0,0.7392597714520674,0.7536430062869293,1.4383234834861813,,,,,
moscow_mountain,nested_20000,all_layers,common_support,False,60,reference_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,15.370520303331496,0.5,0.5146002159738796,1.4600215973879616,,,,,
moscow_mountain,nested_20000,all_layers,common_support,False,60,reference_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,20.25093720751146,0.75,0.7641518497095358,1.4151849709535758,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,15,inverse_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,,0.5,,,6.189021627767708,6.088231319713368,-0.1007903080543402,-0.4031612322173608,-1.628533783144881
moscow_mountain,nested_20000,all_layers,known_support,False,15,inverse_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,,0.75,,,8.021726537497713,7.8910900108430635,-0.13063652665464964,-0.5225461066185986,-1.628533783144892
moscow_mountain,nested_20000,all_layers,known_support,False,15,fixed_5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,5.0,0.3289898679784117,0.34003503191080503,1.1045163932393354,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,15,fixed_10,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,10.0,0.9075839525480245,0.9155777106121948,0.7993758064170353,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,15,fixed_20,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,20.0,0.9997462661397569,0.9997919340907493,0.004566795099236742,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,15,reference_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,6.189021627767708,0.5,0.51534988241146,1.5349882411459959,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,15,reference_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,8.021726537497713,0.7500000000000002,0.7646273484757907,1.4627348475790503,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,30,inverse_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,,0.5,,,9.238959453161478,9.070878926137173,-0.16808052702430487,-0.33616105404860974,-1.8192581954322717
moscow_mountain,nested_20000,all_layers,known_support,False,30,inverse_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,,0.75,,,11.91706879082628,11.700266540193873,-0.21680225063240677,-0.43360450126481354,-1.8192581954322606
moscow_mountain,nested_20000,all_layers,known_support,False,30,fixed_5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,5.0,0.14945229976819788,0.15434814260803723,0.48958428398393483,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,30,fixed_10,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,10.0,0.5774205945418706,0.5958507357958069,1.8430141253936383,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,30,fixed_20,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,20.0,0.9880427375885719,0.9897117557213999,0.16690181328280485,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,30,reference_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,9.238959453161478,0.5,0.5175496641363534,1.7549664136353393,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,30,reference_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,11.91706879082628,0.75,0.766597369838261,1.659736983826099,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,60,inverse_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,,0.5,,,15.370520303331496,15.115318373965327,-0.25520192936616937,-0.25520192936616937,-1.6603337058853862
moscow_mountain,nested_20000,all_layers,known_support,False,60,inverse_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,,0.75,,,20.25093720751146,19.91470407129746,-0.3362331362139983,-0.3362331362139983,-1.6603337058853862
moscow_mountain,nested_20000,all_layers,known_support,False,60,fixed_5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,5.0,0.08830821733518956,0.08985017056545697,0.1541953230267401,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,60,fixed_10,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,10.0,0.2298890806481921,0.23668666261522217,0.6797581967030064,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,60,fixed_20,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,20.0,0.7392597714520674,0.7536430062869293,1.4383234834861813,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,60,reference_p0.5,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,15.370520303331496,0.5,0.5146002159738796,1.4600215973879616,,,,,
moscow_mountain,nested_20000,all_layers,known_support,False,60,reference_p0.75,0.5,0.499901706678011,0.5839999942328986,0.6051145368895361,20.25093720751146,0.75,0.7641518497095358,1.4151849709535758,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,15,inverse_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.5,,,5.911990430670899,5.8280277646246805,-0.08396266604621871,-0.33585066418487486,-1.4202097758925225
moscow_mountain,nested_100000,all_layers,common_support,False,15,inverse_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.75,,,7.6626603329952445,7.553834481852607,-0.10882585114263765,-0.4353034045705506,-1.4202097758925336
moscow_mountain,nested_100000,all_layers,common_support,False,15,fixed_5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.0,0.3607042385556523,0.37119233625298365,1.0488097697331333,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,15,fixed_10,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,10.0,0.9286001376271417,0.9343669494289695,0.5766811801827809,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,15,fixed_20,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,20.0,0.9998553088758096,0.9998792393984144,0.00239305226047426,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,15,reference_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.911990430670899,0.5000000000000001,0.5133590370166762,1.3359037016676067,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,15,reference_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,7.6626603329952445,0.75,0.7627631471121976,1.2763147112197615,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,30,inverse_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.5,,,8.841646100536234,8.7010812994481,-0.14056480108813396,-0.2811296021762679,-1.589803521762867
moscow_mountain,nested_100000,all_layers,common_support,False,30,inverse_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.75,,,11.404585693703407,11.223275188702447,-0.18131050500096002,-0.36262101000192004,-1.5898035217628559
moscow_mountain,nested_100000,all_layers,common_support,False,30,fixed_5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.0,0.16155085561134938,0.16629590652220663,0.47450509108572514,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,30,fixed_10,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,10.0,0.6216440210079244,0.6377889718683448,1.6144950860420448,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,30,fixed_20,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,20.0,0.9916991695368609,0.9927649807682492,0.10658112313882695,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,30,reference_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,8.841646100536234,0.5,0.5153019554332997,1.5301955433299708,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,30,reference_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,11.404585693703407,0.75,0.7645136921870277,1.4513692187027694,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,60,inverse_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.5,,,14.574835515348264,14.365317089440365,-0.20951842590789838,-0.20951842590789838,-1.4375354403640572
moscow_mountain,nested_100000,all_layers,common_support,False,60,inverse_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.75,,,19.20260817502399,18.926563877033775,-0.27604429799021446,-0.27604429799021446,-1.4375354403640461
moscow_mountain,nested_100000,all_layers,common_support,False,60,fixed_5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.0,0.09338199665261815,0.09485802264149658,0.14760259888784294,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,60,fixed_10,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,10.0,0.25236371483826425,0.2589523088957656,0.658859405750134,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,60,fixed_20,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,20.0,0.7837931401346718,0.7952973857362436,1.1504245601571816,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,60,reference_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,14.574835515348264,0.5,0.5126133649423337,1.2613364942333671,,,,,
moscow_mountain,nested_100000,all_layers,common_support,False,60,reference_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,19.20260817502399,0.75,0.7622581282216144,1.2258128221614428,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,15,inverse_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.5,,,5.911990430670899,5.8280277646246805,-0.08396266604621871,-0.33585066418487486,-1.4202097758925225
moscow_mountain,nested_100000,all_layers,known_support,False,15,inverse_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.75,,,7.6626603329952445,7.553834481852607,-0.10882585114263765,-0.4353034045705506,-1.4202097758925336
moscow_mountain,nested_100000,all_layers,known_support,False,15,fixed_5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.0,0.3607042385556523,0.37119233625298365,1.0488097697331333,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,15,fixed_10,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,10.0,0.9286001376271417,0.9343669494289695,0.5766811801827809,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,15,fixed_20,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,20.0,0.9998553088758096,0.9998792393984144,0.00239305226047426,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,15,reference_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.911990430670899,0.5000000000000001,0.5133590370166762,1.3359037016676067,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,15,reference_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,7.6626603329952445,0.75,0.7627631471121976,1.2763147112197615,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,30,inverse_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.5,,,8.841646100536234,8.7010812994481,-0.14056480108813396,-0.2811296021762679,-1.589803521762867
moscow_mountain,nested_100000,all_layers,known_support,False,30,inverse_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.75,,,11.404585693703407,11.223275188702447,-0.18131050500096002,-0.36262101000192004,-1.5898035217628559
moscow_mountain,nested_100000,all_layers,known_support,False,30,fixed_5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.0,0.16155085561134938,0.16629590652220663,0.47450509108572514,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,30,fixed_10,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,10.0,0.6216440210079244,0.6377889718683448,1.6144950860420448,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,30,fixed_20,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,20.0,0.9916991695368609,0.9927649807682492,0.10658112313882695,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,30,reference_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,8.841646100536234,0.5,0.5153019554332997,1.5301955433299708,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,30,reference_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,11.404585693703407,0.75,0.7645136921870277,1.4513692187027694,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,60,inverse_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.5,,,14.574835515348264,14.365317089440365,-0.20951842590789838,-0.20951842590789838,-1.4375354403640572
moscow_mountain,nested_100000,all_layers,known_support,False,60,inverse_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,,0.75,,,19.20260817502399,18.926563877033775,-0.27604429799021446,-0.27604429799021446,-1.4375354403640461
moscow_mountain,nested_100000,all_layers,known_support,False,60,fixed_5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,5.0,0.09338199665261815,0.09485802264149658,0.14760259888784294,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,60,fixed_10,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,10.0,0.25236371483826425,0.2589523088957656,0.658859405750134,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,60,fixed_20,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,20.0,0.7837931401346718,0.7952973857362436,1.1504245601571816,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,60,reference_p0.5,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,14.574835515348264,0.5,0.5126133649423337,1.2613364942333671,,,,,
moscow_mountain,nested_100000,all_layers,known_support,False,60,reference_p0.75,0.5,0.5876819715961856,0.5839999942328986,0.6032356473792605,19.20260817502399,0.75,0.7622581282216144,1.2258128221614428,,,,,
moscow_mountain,nested_1000000,all_layers,common_support,False,15,inverse_p0.5,0.5,0.3725063995596942,0.5839999942328986,0.6038293350193747,,0.5,,,6.640628658494722,6.531669035755084,-0.1089596227396381,-0.4358384909585524,-1.6408028267061225
moscow_mountain,nested_1000000,all_layers,common_support,False,15,inverse_p0.75,0.5,0.3725063995596942,0.5839999942328986,0.6038293350193747,,0.75,,,8.607064305045645,8.465839350632043,-0.14122495441360172,-0.5648998176544069,-1.6408028267061114
moscow_mountain,nested_1000000,all_layers,common_support,False,15,fixed_5,0.5,0.3725063995596942,0.5839999942328986,0.6038293350193747,5.0,0.28565326056750345,0.29525621146321146,0.9602950895708007,,,,,
moscow_mountain,nested_1000000,all_layers,common_support,False,15,fixed_10,0.5,0.3725063995596942,0.5839999942328986,0.6038293350193747,10.0,0.8672454899049985,0.8776130844757726,1.0367594570774075,,,,,
moscow_mountain,nested_1000000,all_layers,common_support,False,15,fixed_20,0.5,0.3725063995596942,0.5839999942328986,0.6038293350193747,20.0,0.9994267647130717,0.9995241998380661,0.009743512499438278,,,,,
