0|3|6||5|40|75||||"7929767"|"13199097"
0|5|9||2|4|5||||"7929767"|"13638312"
0|6|11||2|4|5||||"7929768"|"13345503"
0|5|9||5|40|75||||"7929768"|"13491908"
0|3|6||5|40|75||||"7929769"|"13199098"
0|5|9||2|4|5||||"7929769"|"13638313"
0|2|3||2|4|5||||"7929770"|"13345504"
0|2|3||5|40|75||||"7929770"|"13491909"
0|12|23||5|40|75||||"7929772"|"13199099"
0|3|6||75|162|250||||"7929772"|"13345505"
0|14|28||2|4|5||||"7929772"|"13638314"
0|2|3||2|4|5||||"7929773"|"13491910"
0|2|3||5|40|75||||"7929774"|"13199100"
0|2|3||2|4|5||||"7929774"|"13638315"
0|9|17||2|4|5||||"7929776"|"13345506"
0|6|11||5|40|75||||"7929776"|"13491911"
0|2|3||5|40|75||||"7929778"|"13199101"
0|2|3||2|4|5||||"7929778"|"13638316"
0|14|28||2|4|5||||"7929779"|"13345507"
0|9|17||5|40|75||||"7929779"|"13491912"
0|5|9||5|40|75||||"7929781"|"13199102"
0|5|9||2|4|5||||"7929781"|"13638317"
0|3|6||2|4|5||||"7929782"|"13345508"
0|2|3||5|40|75||||"7929782"|"13491913"
0|9|17||5|40|75||||"7929785"|"13199103"
0|14|28||2|4|5||||"7929785"|"13638318"
0|12|23||2|4|5||||"7929786"|"13345509"
9|19|28||5|40|75||||"7929786"|"13491914"
0|2|3||2|4|5||||"7933537"|"13346975"
0|6|11||2|4|5||||"7933538"|"13493380"
0|5|9||5|40|75||||"7933538"|"13639785"
0|6|11||2|4|5||||"7933545"|"13346978"
0|5|9||5|40|75||||"7933545"|"13493383"
0|2|3||5|40|75||||"7933546"|"13200573"
0|3|6||2|4|5||||"7933546"|"13639788"
0|7|14||2|4|5||||"7933547"|"13346979"
0|6|11||5|40|75||||"7933547"|"13493384"
0|6|11||2|4|5||||"7933594"|"13347002"
0|3|6||5|40|75||||"7933594"|"13493407"
0|3|6||5|40|75||||"7933595"|"13200597"
0|5|9||2|4|5||||"7933595"|"13639812"
0|9|17||2|4|5||||"7933596"|"13347003"
0|6|11||5|40|75||||"7933596"|"13493408"
0|2|3||5|40|75||||"7933597"|"13200598"
0|3|6||2|4|5||||"7933597"|"13639813"
0|9|17||2|4|5||||"7933599"|"13347004"
0|3|6||5|40|75||||"7933599"|"13493409"
0|3|6||5|40|75||||"7933600"|"13200599"
0|7|14||2|4|5||||"7933600"|"13639814"
0|2|3||2|4|5||||"7935819"|"13494527"
0|2|3||5|40|75||||"7935820"|"13201717"
0|3|6||2|4|5||||"7935820"|"13640932"
0|7|14||2|4|5||||"7935825"|"13348124"
0|6|11||5|40|75||||"7935825"|"13494529"
0|2|3||5|40|75||||"7935826"|"13201719"
0|3|6||2|4|5||||"7935826"|"13640934"
0|6|11||2|4|5||||"7935827"|"13348125"
0|3|6||5|40|75||||"7935827"|"13494530"
0|2|3||5|40|75||||"7935828"|"13201720"
0|2|3||2|4|5||||"7935828"|"13640935"
0|3|6||5|40|75||||"7935853"|"13201730"
0|6|11||2|4|5||||"7935853"|"13640945"
0|7|13||2|4|5||||"7941769"|"13204260"
0|5|10||5|40|75||||"7941769"|"13350666"
3|6|9||75|162|250||||"7941769"|"13497071"
2|4|6||250|625|1000||||"7941769"|"13643476"
0|6|11||2|4|5||||"7941770"|"13204261"
24|31|37||5|40|75||||"7941770"|"13350667"
0|5|9||75|162|250||||"7941770"|"13497072"
0|22|43||5|40|75||||"7941771"|"13204262"
0|23|45||2|4|5||||"7941771"|"13643477"
0|12|23||2|4|5||||"7941772"|"13350668"
9|19|28||5|40|75||||"7941772"|"13497073"
0|5|9||5|40|75||||"7941773"|"13204263"
0|6|11||2|4|5||||"7941773"|"13643478"
0|13|26||2|4|5||||"7941774"|"13350669"
5|16|26||5|40|75||||"7941774"|"13497074"
0|3|6||75|162|250||||"7941774"|"13643479"
0|12|23||2|4|5||||"7941775"|"13204264"
0|9|17||5|40|75||||"7941775"|"13350670"
0|3|6||75|162|250||||"7941775"|"13497075"
0|5|9||5|40|75||||"7941776"|"13204265"
0|2|3||75|162|250||||"7941776"|"13350671"
0|6|11||2|4|5||||"7941776"|"13643480"
0|2|3||5|40|75||||"7941805"|"13204283"
0|2|3||2|4|5||||"7941805"|"13643498"
0|6|11||2|4|5||||"7941806"|"13350689"
0|5|9||5|40|75||||"7941806"|"13497094"
0|2|3||75|162|250||||"7941806"|"13643499"
0|5|9||2|4|5||||"7950565"|"13354581"
0|3|6||5|40|75||||"7950565"|"13500986"
0|2|3||5|40|75||||"7950566"|"13208176"
0|3|6||2|4|5||||"7950566"|"13647391"
0|5|9||2|4|5||||"7950567"|"13354582"
0|5|9||5|40|75||||"7950567"|"13500987"
0|5|9||5|40|75||||"7950569"|"13208177"
0|6|11||2|4|5||||"7950569"|"13647392"
0|9|17||2|4|5||||"7950570"|"13354583"
0|6|11||5|40|75||||"7950570"|"13500988"
0|2|3||5|40|75||||"7950571"|"13208178"
0|2|3||2|4|5||||"7950571"|"13647393"
0|6|11||2|4|5||||"7950572"|"13354584"
0|5|9||5|40|75||||"7950572"|"13500989"
0|2|3||5|40|75||||"7950574"|"13208179"
0|3|6||2|4|5||||"7950574"|"13647394"
0|2|3||2|4|5||||"7950575"|"13354585"
0|2|3||5|40|75||||"7950575"|"13500990"
0|5|9||5|40|75||||"7950576"|"13208180"
0|6|11||2|4|5||||"7950576"|"13647395"
0|9|17||2|4|5||||"7950577"|"13354586"
0|6|11||5|40|75||||"7950577"|"13500991"
