"siliceous"|"2963927"|"2281756"
"siliceous"|"2963928"|"2281757"
"siliceous"|"2964013"|"2356868"
"kaolinitic"|"2964032"|"2306869"
"mixed"|"2964033"|"2306870"
"siliceous"|"2964036"|"2306873"
"smectitic"|"2964109"|"2356962"
"siliceous"|"2964279"|"2332113"
"mixed"|"2964280"|"2332114"
"mixed"|"2964283"|"2332117"
"mixed"|"2964285"|"2332119"
"siliceous"|"2964324"|"2307149"
"mixed"|"2965921"|"2308671"
"parasesquic"|"2965923"|"2358690"
"mixed"|"2965925"|"2358692"
"isotic"|"2965927"|"2358694"
"mixed"|"2965928"|"2358695"
"isotic"|"2965929"|"2358696"
"mixed"|"2966879"|"2334601"
"mixed"|"2966913"|"2334635"
"siliceous"|"2966917"|"2334639"
"mixed"|"2966919"|"2334641"
"mixed"|"2966946"|"2334668"
"kaolinitic"|"2966954"|"2334676"
"siliceous"|"2966955"|"2334677"
"mixed"|"2966996"|"2359726"
"siliceous"|"2967006"|"2284709"
"mixed"|"2967461"|"2310165"
"mixed"|"2967465"|"2310169"
"mixed"|"2968992"|"2361668"
"mixed"|"2968993"|"2361669"
"kaolinitic"|"2968996"|"2361672"
"kaolinitic"|"2969003"|"2361679"
"paramicaceous"|"2969021"|"2361697"
"smectitic"|"2969023"|"2311681"
"mixed"|"2969024"|"2311682"
"mixed"|"2969025"|"2311683"
"mixed"|"2969026"|"2311684"
"siliceous"|"2969027"|"2311685"
"mixed"|"2969028"|"2311686"
"mixed"|"2969029"|"2311687"
"mixed"|"2969030"|"2311688"
"mixed"|"2969031"|"2311689"
"mixed"|"2969032"|"2311690"
"mixed"|"2969033"|"2311691"
"mixed"|"2969034"|"2311692"
"mixed"|"2969035"|"2311693"
"mixed"|"2969036"|"2311694"
"siliceous"|"2969037"|"2311695"
"mixed"|"2969038"|"2311696"
"siliceous"|"2969039"|"2311697"
"mixed"|"2969040"|"2311698"
"siliceous"|"2969041"|"2311699"
"siliceous"|"2969042"|"2311700"
"smectitic"|"2969043"|"2311701"
"mixed"|"2969044"|"2311702"
"mixed"|"2969045"|"2311703"
"siliceous"|"2969046"|"2311704"
"mixed"|"2969047"|"2311705"
"mixed"|"2969048"|"2311706"
"mixed"|"2969049"|"2311707"
"mixed"|"2969050"|"2311708"
"mixed"|"2969051"|"2311709"
"mixed"|"2969053"|"2286702"
"siliceous"|"2969054"|"2286703"
"mixed"|"2969055"|"2286704"
"mixed"|"2969056"|"2286705"
"mixed"|"2969057"|"2361732"
"mixed"|"2969058"|"2361733"
"mixed"|"2969059"|"2336725"
"mixed"|"2969060"|"2336726"
"mixed"|"2969061"|"2336727"
"siliceous"|"2969062"|"2336728"
"siliceous"|"2969063"|"2336729"
"siliceous"|"2969064"|"2336730"
"mixed"|"2969065"|"2336731"
"mixed"|"2969066"|"2336732"
"smectitic"|"2969067"|"2336733"
"mixed"|"2969068"|"2336734"
"siliceous"|"2969069"|"2336735"
"kaolinitic"|"2969070"|"2336736"
"siliceous"|"2969071"|"2336737"
"siliceous"|"2969072"|"2336738"
"mixed"|"2969073"|"2336739"
"siliceous"|"2969075"|"2311732"
"mixed"|"2969077"|"2286725"
"mixed"|"2969078"|"2361752"
"siliceous"|"2969079"|"2361753"
"mixed"|"2969080"|"2361754"
"mixed"|"2969081"|"2361755"
"mixed"|"2969082"|"2361756"
"mixed"|"2969083"|"2361757"
"siliceous"|"2969084"|"2361758"
"siliceous"|"2969085"|"2361759"
"siliceous"|"2969086"|"2361760"
"mixed"|"2969087"|"2361761"
"mixed"|"2969088"|"2361762"
"siliceous"|"2969089"|"2361763"
"siliceous"|"2969090"|"2361764"
"siliceous"|"2969091"|"2361765"
"mixed"|"2969092"|"2361766"
"siliceous"|"2969093"|"2361767"
"kaolinitic"|"2969094"|"2361768"
"mixed"|"2969095"|"2361769"
"mixed"|"2969096"|"2361770"
"mixed"|"2969098"|"2336763"
