year,julian,Suct_mean_mm,Saturation_mean,TSW_mean_mm
1985,61,0.34,0.8980808080808084,38.121515151515155
1985,62,0.34,0.9208080808080825,39.09080808080813
1985,70,0.3418181818181819,0.826666666666667,34.923131313131314
1985,73,0.37545454545454593,0.8881818181818179,37.69474747474747
1985,232,4.639797979797976,0.5349494949494953,22.592929292929274
1985,287,4.077171717171712,0.5894949494949502,24.98040404040405
1985,294,4.004949494949491,0.666060606060606,28.1088888888889
1985,304,3.225656565656565,0.6909090909090919,29.229898989898988
1985,313,3.1660606060606047,0.7345454545454551,31.15262626262625
1985,319,0.42717171717171815,0.9192929292929286,38.79282828282826
1985,328,0.38393939393939447,0.9295959595959604,39.25353535353533
1985,334,0.34,0.9608080808080792,40.59696969696974
1985,353,0.34,0.94121212121212,39.73474747474751
1985,357,0.34,0.9510101010101026,40.31010101010108
1985,362,0.34,0.9696969696969688,40.926262626262655
1985,363,0.34,0.9712121212121207,41.12777777777778
1985,364,0.34,0.96141414141414,40.797777777777775
1986,3,0.34,0.9539393939393941,40.309090909090905
1986,7,0.34,0.94121212121212,39.702727272727245
1986,8,0.34,0.94121212121212,39.82202020202027
1986,9,0.34,0.9411111111111098,39.66515151515147
1986,10,0.34,0.9328282828282838,39.60646464646463
1986,11,0.34,0.9314141414141434,39.42070707070703
1986,14,0.34,0.9529292929292934,40.45868686868683
1986,16,0.34,0.9608080808080792,40.60484848484846
1986,17,0.34,0.9415151515151504,39.967373737373705
1986,20,0.34,0.9508080808080823,40.15909090909092
1986,22,0.34,0.9508080808080824,40.29323232323239
1986,24,0.34,0.9407070707070696,39.920909090909056
1986,25,0.34,0.9213131313131329,39.100909090909056
1986,26,0.34,0.9281818181818201,39.34080808080812
1986,27,0.34,0.9359595959595947,39.53121212121215
1986,35,0.34,0.8793939393939402,37.2549494949495
1986,41,0.34,0.9509090909090925,40.05737373737375
1986,42,0.34,0.952121212121213,40.420303030302975
1986,43,0.34,0.9699999999999992,40.96323232323229
1986,44,0.34,0.9511111111111121,40.3708080808081
1986,45,0.34,0.934343434343435,39.56060606060607
1986,46,0.34,0.9519191919191924,40.40878787878785
1986,47,0.34,0.9511111111111121,40.36434343434339
1986,50,0.34,0.914646464646463,38.80656565656566
1986,51,0.34,0.8881818181818188,37.561010101010076
1986,52,0.34,0.837979797979797,35.52373737373736
1986,54,0.34,0.9118181818181798,38.714444444444496
1986,57,0.34,0.921616161616163,38.85212121212121
1986,59,0.34,0.9230303030303049,39.19424242424237
1986,60,0.34,0.9314141414141434,39.39171717171721
1986,61,0.34,0.9314141414141434,39.27424242424238
1986,62,0.34,0.9227272727272744,39.16606060606063
1986,70,0.3335353535353535,0.7326262626262632,30.98585858585859
1986,73,0.6528282828282832,0.7280808080808074,30.801111111111123
1986,232,4.594848484848479,0.5802020202020209,24.55858585858586
1986,287,0.7349494949494962,0.8809090909090891,37.32646464646468
1986,294,0.8024242424242438,0.8868686868686885,37.409090909090935
1986,304,1.022727272727275,0.879494949494949,37.12202020202018
1986,313,1.3232323232323249,0.8336363636363652,35.376363636363635
1986,319,1.7527272727272745,0.7844444444444447,33.171010101010104
1986,328,0.4233333333333343,0.9330303030303018,39.381818181818154
1986,334,0.4084848484848484,0.9237373737373739,39.15969696969698
1986,353,0.34,0.9692929292929283,40.90464646464644
1986,357,0.34,0.9594949494949482,40.55545454545452
1986,362,0.34,0.9509090909090915,40.36101010101007
1986,363,0.34,0.9487878787878803,40.242929292929325
1986,364,0.34,0.9484848484848499,40.226767676767714
1987,3,0.34,0.9402020202020199,39.926060606060595
1987,7,0.34,0.9251515151515151,39.13292929292928
1987,8,0.34,0.951212121212122,40.36626262626263
1987,9,0.34,0.9430303030303024,40.04595959595954
1987,10,0.34,0.9411111111111098,39.69313131313136
1987,11,0.34,0.94121212121212,39.79151515151518
1987,14,0.34,0.9509090909090925,40.153737373737336
1987,16,0.34,0.9509090909090925,40.144747474747504
1987,17,0.34,0.9510101010101026,40.270404040403996
1987,20,0.34,0.94121212121212,39.899090909090944
1987,22,0.34,0.9510101010101026,40.21181818181815
1987,24,0.34,0.950606060606062,40.137676767676794
1987,25,0.34,0.9423232323232316,39.98707070707075
1987,26,0.34,0.9403030303030292,39.71717171717176
1987,27,0.34,0.9508080808080821,40.3477777777778
1987,35,0.34,0.9190909090909107,39.015656565656585
1987,41,0.384545454545455,0.9140404040404054,38.62989898989898
1987,42,0.3865656565656571,0.9425252525252539,39.81070707070704
1987,43,0.33838383838383845,0.9418181818181833,39.851818181818174
1987,44,0.33878787878787886,0.9453535353535363,40.04494949494951
1987,45,0.33878787878787886,0.9173737373737393,38.8409090909091
1987,46,0.34474747474747486,0.9089898989898979,38.54616161616161
1987,47,0.3457575757575759,0.9170707070707083,38.78909090909094
1987,50,0.34,0.9210101010101025,39.091717171717214
1987,51,0.34,0.9217171717171735,39.13707070707066
1987,52,0.34,0.9202020202020216,39.052525252525236
1987,54,0.34,0.9394949494949483,39.617272727272734
1987,57,0.34,0.9297979797979817,39.29454545454544
1987,59,0.34,0.9297979797979817,39.427777777777735
1987,60,0.34,0.9297979797979817,39.46505050505046
1987,61,0.34,0.9296969696969716,39.353939393939406
1987,62,0.34,0.9291919191919211,39.18888888888885
1987,70,0.34272727272727277,0.9096969696969677,38.59363636363632
1987,73,0.36404040404040433,0.7758585858585856,32.82656565656566
1987,232,4.80515151515151,0.5761616161616167,24.266868686868687
1987,287,4.331919191919188,0.635858585858587,26.86454545454545
1987,294,3.9306060606060558,0.6784848484848488,28.7577777777778
1987,304,0.522020202020203,0.8152525252525246,34.45656565656565
1987,313,0.34,0.942626262626262,40.02717171717167
1987,319,0.34,0.94121212121212,39.76373737373732
1987,328,0.34,0.94121212121212,39.88262626262623
1987,334,0.34,0.9606060606060592,40.76393939393942
1987,353,0.34,0.9706060606060598,41.04707070707079
1987,357,0.34,0.9608080808080792,40.78232323232317
1987,362,0.34,0.9801010101010106,41.48565656565652
1987,363,0.34,0.9699999999999992,40.93101010101013
1987,364,0.34,0.9706060606060598,40.918888888888944
1991,3,1.3227272727272739,0.8567676767676774,36.2550505050505
1991,7,0.34,0.9549494949494939,40.43353535353535
1991,8,0.34,0.955353535353534,40.47060606060604
1991,9,0.34,0.9481818181818191,40.00262626262628
1991,10,0.34,0.9608080808080792,40.702121212121185
1991,11,0.34,0.9606060606060591,40.53333333333328
1991,14,0.34,0.9314141414141434,39.43494949494945
1991,16,0.34,0.9401010101010089,39.68626262626258
1991,17,0.34,0.9397979797979785,39.60505050505053
1991,20,0.34,0.9492929292929307,40.27434343434347
1991,22,0.34,0.9394949494949483,39.75545454545455
1991,24,0.34,0.9489898989899005,40.27191919191923
1991,25,0.338989898989899,0.9575757575757564,40.43161616161613
1991,26,0.3408080808080809,0.9497979797979806,40.29505050505051
1991,27,0.34323232323232333,0.9571717171717158,40.42636363636369
1991,35,0.3711111111111115,0.9257575757575767,39.293434343434384
1991,41,0.4505050505050514,0.9155555555555569,38.85242424242427
1991,42,0.4708080808080818,0.9228282828282817,39.03050505050507
1991,43,0.4873737373737384,0.9117171717171735,38.524545454545496
1991,44,0.5095959595959606,0.9096969696969714,38.44696969696969
1991,45,0.537979797979799,0.8984848484848497,38.03525252525257
1991,46,0.5674747474747485,0.9143434343434333,38.57252525252525
1991,47,0.5874747474747485,0.9124242424242416,38.5048484848485
1991,50,0.6593939393939405,0.8828282828282817,37.477070707070716
1991,51,0.6934343434343451,0.8884848484848495,37.536767676767646
1991,52,0.7141414141414159,0.8876767676767687,37.61484848484846
1991,54,0.7484848484848504,0.8953535353535369,37.970505050505025
1991,57,0.7974747474747497,0.8895959595959599,37.59545454545455
1991,59,0.699393939393941,0.845757575757575,35.84575757575756
1991,60,0.6720202020202036,0.8306060606060611,35.10636363636364
1991,61,0.634343434343436,0.9045454545454552,38.25010101010103
1991,62,0.3921212121212127,0.871414141414142,36.89878787878787
1991,70,0.34,0.8500000000000011,35.86626262626263
1991,73,0.34,0.7321212121212124,30.929393939393936
1991,232,4.446464646464642,0.5969696969696974,25.20949494949493
1991,287,4.139393939393931,0.6381818181818177,27.04606060606061
1991,294,4.037373737373732,0.6512121212121208,27.447878787878768
1991,304,2.374242424242427,0.7733333333333342,32.80161616161617
1991,313,2.2386868686868717,0.8002020202020194,33.829898989898986
1991,319,2.263131313131316,0.7769696969696963,32.84929292929292
1991,328,2.905353535353535,0.7286868686868692,30.787474747474743
1991,334,2.9075757575757577,0.7482828282828289,31.567070707070716
1991,353,1.387777777777779,0.8561616161616161,36.16525252525253
1991,357,1.4123232323232333,0.8618181818181812,36.48181818181818
1991,362,1.2791919191919203,0.8406060606060609,35.607878787878775
1991,363,1.0736363636363646,0.8369696969696973,35.40585858585858
1991,364,1.012828282828284,0.8401010101010101,35.52767676767676
1992,3,0.34,0.9699999999999992,40.96222222222218
1992,7,0.34,0.9538383838383849,40.43929292929294
1992,8,0.34,0.9388888888888878,39.68323232323234
1992,9,0.34,0.94121212121212,39.90101010101013
1992,10,0.34,0.94121212121212,39.75373737373742
1992,11,0.34,0.9429292929292923,40.04676767676762
1992,14,0.34,0.9510101010101026,40.115353535353506
1992,16,0.34,0.94121212121212,39.88131313131317
1992,17,0.34,0.9510101010101026,40.321717171717175
1992,20,0.34,0.9510101010101026,40.12525252525257
1992,22,0.34,0.9418181818181809,39.97828282828286
1992,24,0.34,0.9317171717171734,39.55585858585853
1992,25,0.34,0.9409090909090898,39.69282828282832
1992,26,0.34,0.9510101010101026,40.29505050505051
1992,27,0.34,0.94121212121212,39.842525252525235
1992,35,0.34,0.928282828282829,39.413030303030276
1992,41,0.3459595959595961,0.9155555555555535,38.730101010100995
1992,42,0.33767676767676774,0.907272727272727,38.450505050505036
1992,43,0.3407070707070708,0.9047474747474746,38.275050505050515
1992,44,0.3414141414141415,0.8973737373737382,38.02585858585859
1992,45,0.3421212121212122,0.8879797979797981,37.51838383838383
1992,46,0.3423232323232324,0.9153535353535333,38.75828282828284
1992,47,0.34,0.949393939393941,40.27070707070706
1992,50,0.34,0.9325252525252536,39.58767676767677
1992,51,0.34,0.9066666666666666,38.360606060606074
1992,52,0.34,0.9320202020202035,39.559090909090855
1992,54,0.34,0.921616161616163,38.950505050505
1992,57,0.34,0.9118181818181798,38.56080808080806
1992,59,0.34,0.921616161616163,38.950202020201964
1992,60,0.34,0.9320202020202035,39.55848484848479
1992,61,0.34,0.9070707070707075,38.369191919191934
1992,62,0.34,0.8722222222222218,36.96838383838382
1992,70,0.34,0.9314141414141434,39.31292929292923
1992,73,0.34,0.9314141414141434,39.24404040404044
1992,232,4.614141414141409,0.5656565656565665,23.880909090909082
1992,287,4.196262626262622,0.6497979797979809,27.48646464646464
1992,294,3.8996969696969637,0.6407070707070709,27.167070707070717
1992,304,3.2645454545454498,0.6559595959595961,27.751515151515157
1992,313,0.4774747474747486,0.9213131313131323,39.11484848484847
1992,319,0.4590909090909102,0.9287878787878775,39.12808080808078
1992,328,0.46606060606060706,0.9284848484848472,39.39292929292928
1992,334,0.4824242424242435,0.9259595959595954,39.30272727272728
1992,353,0.34,0.9578787878787869,40.45222222222221
1992,357,0.34,0.9516161616161628,40.39696969696967
1992,362,0.34,0.935454545454546,39.617272727272706
1992,363,0.34,0.9374747474747483,39.750202020202
1992,364,0.34,0.9699999999999992,40.90686868686866
1993,3,0.34,0.9608080808080792,40.71303030303034
1993,7,0.34,0.9614141414141404,40.819999999999965
1993,8,0.34,0.9699999999999992,40.88323232323226
1993,9,0.34,0.9673737373737364,40.897070707070704
1993,10,0.34,0.9699999999999992,41.11191919191914
1993,11,0.34,0.9599999999999985,40.50919191919193
1993,14,0.34,0.9522222222222229,40.29949494949495
1993,16,0.34,0.9699999999999992,41.09969696969701
1993,17,0.34,0.9699999999999992,40.90040404040401
1993,20,0.34,0.9608080808080792,40.6852525252525
1993,22,0.34,0.9510101010101026,40.303232323232336
1993,24,0.34,0.9422222222222215,39.98909090909086
1993,25,0.34,0.94121212121212,39.7011111111111
1993,26,0.34,0.94121212121212,39.65626262626266
1993,27,0.34,0.9510101010101026,40.31020202020209
1993,35,0.34,0.942626262626262,40.018080808080846
1993,41,0.34,0.94121212121212,39.86141414141419
1993,42,0.34,0.9423232323232316,40.018181818181844
1993,43,0.34,0.9510101010101026,40.096868686868675
1993,44,0.34,0.915858585858584,38.68767676767677
1993,45,0.34,0.9423232323232316,39.989595959595924
1993,46,0.34,0.94121212121212,39.899595959596
1993,47,0.34,0.952121212121213,40.42020202020197
1993,50,0.34,0.9084848484848492,38.46505050505052
1993,51,0.34,0.9086868686868692,38.45575757575757
1993,52,0.34,0.9035353535353543,38.30909090909091
1993,54,0.34,0.9349494949494953,39.513636363636365
1993,57,0.34,0.9174747474747461,38.76474747474745
1993,59,0.34,0.94121212121212,39.737171717171734
1993,60,0.34,0.9037373737373743,38.14909090909091
1993,61,0.34,0.9314141414141434,39.41090909090912
1993,62,0.34,0.9314141414141434,39.23363636363633
1993,70,0.34,0.9118181818181798,38.696262626262644
1993,73,0.34,0.9117171717171696,38.45909090909086
1993,232,4.480101010101005,0.5964646464646469,25.176161616161597
1993,287,4.00515151515151,0.6565656565656576,27.681010101010102
1993,294,3.876868686868682,0.6672727272727283,28.265252525252528
1993,304,3.7997979797979737,0.6964646464646473,29.3981818181818
1993,313,3.598181818181813,0.7009090909090906,29.72090909090909
1993,319,3.4980808080808035,0.6968686868686871,29.551313131313126
1993,328,2.961111111111111,0.7423232323232333,31.381616161616165
1993,334,2.2560606060606077,0.7358585858585863,31.116868686868685
1993,353,0.34363636363636374,0.9587878787878777,40.70797979797985
1993,357,0.3418181818181819,0.9388888888888877,39.66181818181823
1993,362,0.34,0.9493939393939409,40.228282828282836
1993,363,0.34,0.9402020202020194,39.89757575757573
1993,364,0.34,0.9490909090909107,40.126161616161646
1995,3,0.34,0.9699999999999992,40.92191919191916
1995,7,0.34,0.9705050505050498,41.18808080808076
1995,8,0.34,0.9616161616161605,40.82353535353531
1995,9,0.34,0.9699999999999992,41.00949494949496
1995,10,0.34,0.9506060606060619,40.360202020201974
1995,11,0.34,0.9523232323232332,40.17575757575761
1995,14,0.34,0.9800000000000004,41.31313131313137
1995,16,0.34,0.9601010101010085,40.713131313131264
1995,17,0.34,0.9608080808080792,40.54616161616162
1995,20,0.34,0.9599999999999985,40.54494949494955
1995,22,0.34,0.9611111111111099,40.63434343434342
1995,24,0.34,0.9611111111111099,40.8105050505051
1995,25,0.34,0.9699999999999992,40.90333333333329
1995,26,0.34,0.944747474747475,40.0641414141414
1995,27,0.34,0.9622222222222211,40.86101010101015
1995,35,0.34,0.9316161616161633,39.55474747474744
1995,41,0.34,0.94121212121212,39.85070707070705
1995,42,0.34,0.9510101010101026,40.3421212121212
1995,43,0.34,0.9338383838383854,39.59191919191919
1995,44,0.34,0.9170707070707058,38.86262626262626
1995,45,0.34,0.9341414141414156,39.51777777777779
1995,46,0.34,0.94121212121212,39.94808080808079
1995,47,0.34,0.94121212121212,39.644949494949465
1995,50,0.34,0.9020202020202028,38.24505050505054
1995,51,0.34,0.9020202020202028,38.24474747474751
1995,52,0.34,0.9229292929292947,39.18616161616163
1995,54,0.34,0.9334343434343443,39.63646464646469
1995,57,0.34,0.94121212121212,39.65414141414145
1995,59,0.34,0.9423232323232316,40.00868686868682
1995,60,0.34,0.9421212121212117,39.97626262626261
1995,61,0.34,0.9500000000000017,40.1981818181818
1995,62,0.34,0.9399999999999987,39.74616161616161
1995,70,0.34,0.9149494949494932,38.667373737373715
1995,73,0.34,0.921616161616163,38.900505050505096
1995,232,4.640606060606058,0.5367676767676772,22.751212121212106
1995,287,4.104949494949489,0.6487878787878782,27.487575757575733
1995,294,3.9450505050504994,0.6726262626262629,28.364646464646462
1995,304,3.692424242424236,0.6728282828282832,28.46040404040404
1995,313,3.320707070707065,0.7135353535353532,30.10949494949495
1995,319,3.108787878787876,0.7362626262626267,31.060303030303043
1995,328,2.8510101010101,0.7523232323232316,31.903434343434345
1995,334,2.797575757575756,0.7632323232323242,32.36868686868687
1995,353,0.34,0.9608080808080797,40.779696969696964
1995,357,0.34,0.943636363636362,40.080404040404034
1995,362,0.34,0.9607070707070693,40.48595959595964
1995,363,0.34,0.9516161616161628,40.398585858585825
1995,364,0.34,0.9509090909090925,40.154040404040366
1996,3,0.34,0.9510101010101026,40.35050505050509
1996,7,0.34,0.9509090909090925,40.13282828282825
1996,8,0.34,0.9515151515151526,40.387171717171746
1996,9,0.34,0.9606060606060592,40.582323232323226
1996,10,0.34,0.9509090909090925,40.20717171717169
1996,11,0.34,0.9221212121212137,39.14262626262624
1996,14,0.34,0.9505050505050512,40.34585858585857
1996,16,0.34,0.9389898989898979,39.67575757575758
1996,17,0.34,0.9064646464646464,38.42303030303028
1996,20,0.34,0.9424242424242418,40.01777777777773
1996,22,0.34,0.9509090909090925,40.17686868686869
1996,24,0.34,0.9074747474747478,38.397575757575765
1996,25,0.34,0.8751515151515146,37.14232323232325
1996,26,0.34,0.9509090909090919,40.3634343434343
1996,27,0.34,0.9518181818181823,40.39131313131313
1996,35,0.34,0.9518181818181825,40.42282828282824
1996,41,0.34,0.94121212121212,39.89101010101007
1996,42,0.34,0.94121212121212,39.881717171717206
1996,43,0.34,0.9526262626262633,40.45787878787874
1996,44,0.34,0.941919191919191,39.987373737373694
1996,45,0.34,0.94121212121212,39.64595959595956
1996,46,0.34,0.9510101010101026,40.14555555555559
1996,47,0.34,0.9314141414141434,39.51909090909086
1996,50,0.34,0.9524242424242431,40.21606060606063
1996,51,0.34,0.9599999999999985,40.65969696969697
1996,52,0.34,0.9520202020202025,40.34232323232323
1996,54,0.34,0.8784848484848486,37.138383838383824
1996,57,0.34,0.8727272727272727,36.977373737373746
1996,59,0.34,0.9407070707070695,39.834242424242454
1996,60,0.34,0.912828282828282,38.55858585858585
1996,61,0.34,0.9314141414141434,39.35121212121218
1996,62,0.34,0.921616161616163,38.925757575757565
1996,70,0.34,0.9118181818181798,38.67646464646467
1996,73,0.34,0.8470707070707066,35.7822222222222
1996,232,4.660909090909086,0.5676767676767687,24.010101010101014
1996,287,4.164343434343429,0.6537373737373748,27.68727272727273
1996,294,3.962626262626257,0.6660606060606072,28.15787878787879
1996,304,3.6330303030302993,0.6465656565656569,27.350707070707077
1996,313,0.34,0.9118181818181798,38.53949494949491
1996,319,0.34,0.9431313131313126,40.04787878787872
1996,328,0.34,0.9510101010101026,40.283131313131335
1996,334,0.34,0.94121212121212,39.95030303030302
1996,353,0.34,0.9510101010101026,40.31282828282835
1996,357,0.34,0.9435353535353519,39.88505050505047
1996,362,0.34,0.9267676767676772,39.27606060606058
1996,363,0.34,0.9706060606060598,41.105454545454585
