61|76|91|76||107|"Wet"|"32020163"|"16826422"
76||107|183|183|183||"32020163"|"17058435"
0|0|0|61|76|91||"32020163"|"17174442"
76||107|183|183|183||"32020164"|"16942429"
0|0|0|61|76|91||"32020164"|"17058436"
61|76|91|76||107|"Wet"|"32020164"|"17174443"
46||76|183|183|183||"32020166"|"16826423"
0|0|0|30|46|61||"32020166"|"16942430"
30|46|61|46||76|"Wet"|"32020166"|"17058437"
0|0|0|30|46|61||"32020168"|"16826424"
30|46|61|46||76|"Wet"|"32020168"|"16942431"
46||76|183|183|183||"32020168"|"17174444"
0|31|61|183|183|183|"Wet"|"32020352"|"16826439"
0|0|0|0|31|61||"32020352"|"17174459"
0|0|0|0|31|61||"32020353"|"16942446"
0|31|61|183|183|183|"Wet"|"32020353"|"17058453"
0|0|0|15|38|61||"32020355"|"16826440"
15|38|61|15||76|"Wet"|"32020355"|"16942447"
15||76|183|183|183||"32020355"|"17174460"
15|38|61|15||76|"Wet"|"32020356"|"16826441"
15||76|183|183|183||"32020356"|"17058454"
0|0|0|15|38|61||"32020356"|"17174461"
30||61|183|183|183||"32020358"|"16942448"
0|0|0|15|31|46||"32020358"|"17058455"
15|31|46|30||61|"Wet"|"32020358"|"17174462"
30||61|183|183|183||"32020359"|"16826442"
0|0|0|15|31|46||"32020359"|"16942449"
15|31|46|30||61|"Wet"|"32020359"|"17058456"
0|0|0|46|54|61||"32020361"|"16826443"
46|54|61|61||76|"Wet"|"32020361"|"16942450"
61||76|183|183|183||"32020361"|"17174463"
46|54|61|61||76|"Wet"|"32020362"|"16826444"
61||76|183|183|183||"32020362"|"17058457"
0|0|0|46|54|61||"32020362"|"17174464"
0|0|0|46|84|122||"32020364"|"16942451"
46|84|122|183|183|183|"Wet"|"32020364"|"17058458"
46|84|122|183|183|183|"Wet"|"32020365"|"16826445"
0|0|0|46|84|122||"32020365"|"17174465"
0|0|0|0|31|61||"32020373"|"16942452"
0|31|61|183|183|183|"Wet"|"32020373"|"17058459"
0|31|61|183|183|183|"Wet"|"32020374"|"16826446"
0|0|0|0|31|61||"32020374"|"17174466"
0|0|0|15|31|46||"32020376"|"16942453"
15|31|46|183|183|183|"Wet"|"32020376"|"17058460"
15|31|46|183|183|183|"Wet"|"32020377"|"16826447"
0|0|0|15|31|46||"32020377"|"17174467"
0|0|0|15|31|46||"32020378"|"16942454"
15|31|46|183|183|183|"Wet"|"32020378"|"17058461"
91|107|122|183|183|183|"Wet"|"32020383"|"16826448"
0|0|0|91|107|122||"32020383"|"17174468"
0|0|0|107|145|183||"32020386"|"16942455"
107|145|183|183|183|183|"Wet"|"32020386"|"17058462"
15|31|46|183|183|183|"Wet"|"32020388"|"16826449"
0|0|0|15|31|46||"32020388"|"17174469"
0|0|0|15|31|46||"32020389"|"16942456"
15|31|46|183|183|183|"Wet"|"32020389"|"17058463"
15|31|46|183|183|183|"Wet"|"32020390"|"16826450"
0|0|0|15|31|46||"32020390"|"17174470"
0|0|0|46|84|122||"32020391"|"16942457"
46|84|122|183|183|183|"Wet"|"32020391"|"17058464"
46|84|122|183|183|183|"Wet"|"32020392"|"16826451"
0|0|0|46|84|122||"32020392"|"17174471"
0|0|0|122|153|183||"32020394"|"16942458"
122|153|183|183|183|183|"Wet"|"32020394"|"17058465"
122|153|183|183|183|183|"Wet"|"32020395"|"16826452"
0|0|0|122|153|183||"32020395"|"17174472"
0|0|0|30|61|91||"32020400"|"16942459"
30|61|91|183|183|183|"Wet"|"32020400"|"17058466"
30|61|91|183|183|183|"Wet"|"32020401"|"16826453"
0|0|0|30|61|91||"32020401"|"17174473"
30|46|61|46||76|"Wet"|"32020553"|"16826495"
46||76|183|183|183||"32020553"|"17058508"
0|0|0|30|46|61||"32020553"|"17174515"
46||76|183|183|183||"32020554"|"16942502"
0|0|0|30|46|61||"32020554"|"17058509"
30|46|61|46||76|"Wet"|"32020554"|"17174516"
61||91|183|183|183||"32020556"|"16826496"
0|0|0|46|61|76||"32020556"|"16942503"
46|61|76|61||91|"Wet"|"32020556"|"17058510"
0|0|0|46|61|76||"32020557"|"16826497"
46|61|76|61||91|"Wet"|"32020557"|"16942504"
61||91|183|183|183||"32020557"|"17174517"
30|46|61|46||76|"Wet"|"32020559"|"16826498"
46||76|183|183|183||"32020559"|"17058511"
0|0|0|30|46|61||"32020559"|"17174518"
46||76|183|183|183||"32020560"|"16942505"
0|0|0|30|46|61||"32020560"|"17058512"
30|46|61|46||76|"Wet"|"32020560"|"17174519"
0|0|0|15|31|46||"32020562"|"16826499"
15|31|46|183|183|183|"Wet"|"32020562"|"16942506"
0|0|0|15|31|46||"32020563"|"17058513"
15|31|46|183|183|183|"Wet"|"32020563"|"17174520"
30||61|183|183|183||"32020565"|"16826500"
0|0|0|15|31|46||"32020565"|"16942507"
15|31|46|30||61|"Wet"|"32020565"|"17058514"
0|0|0|15|31|46||"32020566"|"16826501"
15|31|46|30||61|"Wet"|"32020566"|"16942508"
30||61|183|183|183||"32020566"|"17174521"
15|31|46|30||61|"Wet"|"32020567"|"16826502"
30||61|183|183|183||"32020567"|"17058515"
0|0|0|15|31|46||"32020567"|"17174522"
76||107|183|183|183||"32020578"|"16826505"
0|0|0|61|76|91||"32020578"|"16942512"
61|76|91|76||107|"Wet"|"32020578"|"17058519"
61|107|152|183|183|183|"Wet"|"32020580"|"16826506"
0|0|0|61|107|152||"32020580"|"17174526"
0|0|0|61|107|152||"32020581"|"16942513"
61|107|152|183|183|183|"Wet"|"32020581"|"17058520"
0|0|0|61|76|91||"32020584"|"16826507"
61|76|91|76||107|"Wet"|"32020584"|"16942514"
76||107|183|183|183||"32020584"|"17174527"
0|0|0|0|46|91||"32032304"|"16943503"
0|46|91|183|183|183|"Wet"|"32032304"|"17059510"
0|46|91|183|183|183|"Wet"|"32032306"|"16827497"
0|0|0|0|46|91||"32032306"|"17175517"
0|0|0|122|153|183||"32032307"|"16943504"
122|153|183|183|183|183|"Wet"|"32032307"|"17059511"
122|153|183|183|183|183|"Wet"|"32032309"|"16827498"
0|0|0|122|153|183||"32032309"|"17175518"
0|0|0|183|183|183|"Wet"|"32032316"|"16943505"
0|0|0|183|183|183|"Wet"|"32032317"|"17059512"
0|0|0|183|183|183|"Wet"|"32032318"|"17175519"
0|0|0|30|61|91||"32032319"|"16827499"
30|61|91|183|183|183|"Wet"|"32032319"|"16943506"
0|0|0|30|61|91||"32032320"|"17059513"
30|61|91|183|183|183|"Wet"|"32032320"|"17175520"
0|0|0|30|61|91||"32032321"|"16827500"
30|61|91|183|183|183|"Wet"|"32032321"|"16943507"
0|0|0|183|183|183|"Wet"|"32032322"|"17059514"
0|0|0|183|183|183|"Wet"|"32032323"|"17175521"
0|0|0|183|183|183|"Wet"|"32032324"|"16827501"
0|0|0|30|46|61||"32033672"|"16827775"
30|46|61|46||76|"Wet"|"32033672"|"16943782"
46||76|183|183|183||"32033672"|"17175795"
30|46|61|46||76|"Wet"|"32033673"|"16827776"
46||76|183|183|183||"32033673"|"17059789"
0|0|0|30|46|61||"32033673"|"17175796"
30||76|183|183|183||"32033678"|"16943783"
0|0|0|15|38|61||"32033678"|"17059790"
15|38|61|30||76|"Wet"|"32033678"|"17175797"
30||76|183|183|183||"32033679"|"16827777"
0|0|0|15|38|61||"32033679"|"16943784"
15|38|61|30||76|"Wet"|"32033679"|"17059791"
46||76|183|183|183||"32033771"|"16827802"
0|0|0|30|46|61||"32033771"|"16943809"
30|46|61|46||76|"Wet"|"32033771"|"17059816"
0|0|0|30|46|61||"32033772"|"16827803"
30|46|61|46||76|"Wet"|"32033772"|"16943810"
46||76|183|183|183||"32033772"|"17175823"
91|114|137|107||152|"Wet"|"32033775"|"16827804"
107||152|183|183|183||"32033775"|"17059817"
0|0|0|91|114|137||"32033775"|"17175824"
76||107|183|183|183||"32033778"|"16943811"
0|0|0|61|76|91||"32033778"|"17059818"
61|76|91|76||107|"Wet"|"32033778"|"17175825"
46||76|183|183|183||"32033804"|"16827810"
0|0|0|30|46|61||"32033804"|"16943817"
30|46|61|46||76|"Wet"|"32033804"|"17059824"
0|0|0|30|46|61||"32033805"|"16827811"
30|46|61|46||76|"Wet"|"32033805"|"16943818"
