|2||"ROMU"|"Rosa multiflora"|"multiflora rose"|"2964576"|"15685062"
|14||"SANI"|"Salix nigra"|"black willow"|"2969257"|"15807861"
|12||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2969258"|"15807869"
|15||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2969258"|"16014337"
|6||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2969258"|"15807868"
|9||"ELAN"|"Elaeagnus angustifolia"|"Russian-olive"|"2969258"|"15704633"
|2||"UNKNOWN"|"unknown scientific name"|"Peking cotoneaster"|"2969258"|"16014335"
|21||"UNKNOWN"|"unknown scientific name"|"Lombardy poplar"|"2969258"|"15911103"
|11||"UNKNOWN"|"unknown scientific name"|"golden willow"|"2969258"|"15704635"
|5||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2969258"|"15911101"
|12||"PINI"|"Pinus nigra"|"Austrian pine"|"2969258"|"16014336"
|3||"LONIC"|"Lonicera"|"honeysuckle"|"2969258"|"15911102"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"2969258"|"15704634"
|5||"SYVU"|"Syringa vulgaris"|"lilac"|"2969258"|"15807870"
|2||"SYVU"|"Syringa vulgaris"|"lilac"|"2969260"|"15704649"
|2||"UNKNOWN"|"unknown scientific name"|"Nanking cherry"|"2969260"|"15911117"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"2969260"|"16014350"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2969260"|"15911118"
|4||"ELAN"|"Elaeagnus angustifolia"|"Russian-olive"|"2969260"|"16014352"
|7||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2969260"|"15704648"
|5||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2969260"|"15807884"
|4||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2969260"|"15807885"
|2||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2969260"|"15911116"
|9||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2969260"|"16014351"
|5||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2969260"|"15704650"
|8||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2969260"|"15807883"
|11||"SAALV"|"Salix alba var. vitellina"|"golden willow"|"2969989"|"15914225"
|21||"PONI"|"Populus nigra"|"Lombardy poplar"|"2969989"|"15707756"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2969989"|"16017459"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"2969989"|"15914224"
|12||"PINI"|"Pinus nigra"|"Austrian pine"|"2969989"|"15810990"
|4||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2969989"|"15707754"
|2||"COAC2"|"Cotoneaster acutifolius"|"Peking cotoneaster"|"2969989"|"15810989"
|12||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2969989"|"16017458"
|12||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2969989"|"15810991"
|6||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2969989"|"16017457"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2969989"|"15707755"
|9||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2969989"|"15914223"
|2||"COSES"|"Cornus sericea ssp. sericea"|"redosier dogwood"|"2969992"|"15811010"
|11||"SAALV"|"Salix alba var. vitellina"|"golden willow"|"2969992"|"15811009"
|21||"PONI"|"Populus nigra"|"Lombardy poplar"|"2969992"|"16017476"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2969992"|"15914243"
|2||"COAC2"|"Cotoneaster acutifolius"|"Peking cotoneaster"|"2969992"|"15707775"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"2969992"|"15811008"
|3||"PRTO80"|"Prunus tomentosa"|"Nanking cherry"|"2969992"|"15707774"
|12||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2969992"|"15914242"
|6||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2969992"|"16017478"
|9||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2969992"|"15914244"
|14||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2969992"|"16017477"
|12||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2969992"|"15707773"
|6||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970007"|"15914368"
|9||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2970007"|"15811136"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"2970007"|"16017602"
|7||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970007"|"15707899"
|9||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970007"|"15811135"
|4||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970007"|"15811134"
|3||"PRTO80"|"Prunus tomentosa"|"Nanking cherry"|"2970007"|"16017603"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2970007"|"15914370"
|4||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970007"|"16017601"
|9||"PINI"|"Pinus nigra"|"Austrian pine"|"2970007"|"15707900"
|9||"PSME"|"Pseudotsuga menziesii"|"Douglas-fir"|"2970007"|"15707901"
|4||"PIPU"|"Picea pungens"|"blue spruce"|"2970007"|"15914369"
|4||"PIPU"|"Picea pungens"|"blue spruce"|"2970008"|"15914375"
|9||"PSME"|"Pseudotsuga menziesii"|"Douglas-fir"|"2970008"|"15707907"
|9||"PINI"|"Pinus nigra"|"Austrian pine"|"2970008"|"15707906"
|4||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970008"|"16017607"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2970008"|"15914376"
|3||"PRTO80"|"Prunus tomentosa"|"Nanking cherry"|"2970008"|"16017609"
|9||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970008"|"15811141"
|7||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970008"|"15707905"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"2970008"|"16017608"
|9||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2970008"|"15811142"
|6||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970008"|"15914374"
|4||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970008"|"15811140"
|5||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970011"|"15707923"
|14||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2970011"|"15811159"
|6||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970011"|"15914391"
|9||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970011"|"15914392"
|10||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2970011"|"16017627"
|9||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970011"|"16017625"
|10||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2970011"|"16017626"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2970011"|"15914393"
|14||"PONI"|"Populus nigra"|"Lombardy poplar"|"2970011"|"15707924"
|4||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970011"|"15707922"
|9||"PINI"|"Pinus nigra"|"Austrian pine"|"2970011"|"15811158"
|2||"COAC2"|"Cotoneaster acutifolius"|"Peking cotoneaster"|"2970011"|"15811157"
|9||"PINI"|"Pinus nigra"|"Austrian pine"|"2970013"|"15707929"
|4||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970013"|"15707928"
|14||"PONI"|"Populus nigra"|"Lombardy poplar"|"2970013"|"16017632"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2970013"|"15811165"
|10||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2970013"|"15914398"
|10||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2970013"|"15914399"
|9||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970013"|"15811164"
|6||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970013"|"15811163"
|14||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2970013"|"15707930"
|5||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970013"|"16017631"
|9||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970013"|"15914397"
|4||"SYVU"|"Syringa vulgaris"|"lilac"|"2970185"|"15915358"
|12||"SAALV"|"Salix alba var. vitellina"|"golden willow"|"2970185"|"15812124"
|16||"PINI"|"Pinus nigra"|"Austrian pine"|"2970185"|"15708888"
|4||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970185"|"16018589"
|14||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2970185"|"15708889"
|4||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2970185"|"15915356"
|14||"PIAB"|"Picea abies"|"Norway spruce"|"2970185"|"16018590"
|16||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970185"|"15812123"
|12||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970185"|"15708887"
|11||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970185"|"15812122"
|16||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2970185"|"15915357"
|3||"PRTO80"|"Prunus tomentosa"|"Nanking cherry"|"2970185"|"16018591"
|16||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2970191"|"15915376"
|12||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970191"|"16018608"
|16||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970191"|"15708907"
|14||"PIAB"|"Picea abies"|"Norway spruce"|"2970191"|"15915375"
|14||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2970191"|"16018610"
|6||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970191"|"15812141"
|11||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970191"|"15708906"
|16||"PINI"|"Pinus nigra"|"Austrian pine"|"2970191"|"16018609"
|12||"PIPU"|"Picea pungens"|"blue spruce"|"2970191"|"15812142"
|12||"SAALV"|"Salix alba var. vitellina"|"golden willow"|"2970191"|"15708908"
|5||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970272"|"15812480"
|6||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2970272"|"15915714"
|3||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970272"|"15709245"
|6||"PSME"|"Pseudotsuga menziesii"|"Douglas-fir"|"2970272"|"15709246"
|5||"PIPU"|"Picea pungens"|"blue spruce"|"2970272"|"16018948"
|5||"SAALV"|"Salix alba var. vitellina"|"golden willow"|"2970272"|"15812481"
|3||"SYVU"|"Syringa vulgaris"|"lilac"|"2970272"|"15915715"
|8||"SAALV"|"Salix alba var. vitellina"|"golden willow"|"2970338"|"16019320"
|3||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970338"|"15709616"
|9||"ELAN"|"Elaeagnus angustifolia"|"Russian olive"|"2970338"|"15812851"
|2||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2970338"|"16019319"
|7||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2970338"|"15916085"
|4||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2970338"|"15709617"
|9||"PODEM2"|"Populus deltoides var. missouriensis"|"idahybrid poplar"|"2970338"|"15812852"
|2||"PRTO80"|"Prunus tomentosa"|"Nanking cherry"|"2970338"|"15916086"
|6||"PISY"|"Pinus sylvestris"|"Scotch pine                                                 "|"2970378"|"15813424"
|2||"PRTO80"|"Prunus tomentosa"|"Nanking cherry"|"2970378"|"16019892"
|2||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle                                        "|"2970378"|"15916657"
|4||"ULPU"|"Ulmus pumila"|"Siberian elm                                                "|"2970378"|"15916659"
|7||"PIPO"|"Pinus ponderosa"|"ponderosa pine                                              "|"2970378"|"15710189"
|4||"ELAN"|"Elaeagnus angustifolia"|"Russian olive                                               "|"2970378"|"15710188"
|8||"ROPS"|"Robinia pseudoacacia"|"black locust                                                "|"2970378"|"15710190"
|3||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2970378"|"15813423"
|5||"PINI"|"Pinus nigra"|"Austrian pine                                               "|"2970378"|"16019891"
|6||"POBAT"|"Populus balsamifera ssp. trichocarpa"|"black cottonwood                                            "|"2970378"|"15916658"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2970378"|"16019890"
|2||"SYVU"|"Syringa vulgaris"|"common lilac                                                "|"2970378"|"15813425"
|2||"RHTR"|"Rhus trilobata"|"skunkbush sumac"|"2972982"|"15822294"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2972982"|"15925526"
|8||"POBAT"|"Populus balsamifera ssp. trichocarpa"|"black cottonwood"|"2972982"|"15719059"
|2||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2972982"|"16028761"
|3||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2972982"|"15925527"
|4||"ELAN"|"Elaeagnus angustifolia"|"Russian-olive"|"2972982"|"15719058"
|5||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2972982"|"15925528"
|7||"CEOC"|"Celtis occidentalis"|"common hackberry"|"2972982"|"16028760"
|5||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2972982"|"15822293"
|1||"ATCA2"|"Atriplex canescens"|"fourwing saltbush"|"2972982"|"15822292"
|9||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2972985"|"15822301"
|9||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2972985"|"15925535"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2972985"|"15925534"
|6||"PRAM"|"Prunus americana"|"American plum"|"2972985"|"16028768"
|6||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2972985"|"15822300"
|3||"UNKNOWN"|"unknown scientific name"|"Nanking cherry"|"2972985"|"15719066"
|2||"RHTR"|"Rhus trilobata"|"skunkbush sumac"|"2972992"|"15925540"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2972992"|"15925538"
|5||"PINI"|"Pinus nigra"|"Austrian pine"|"2972992"|"16028773"
|2||"SYVU"|"Syringa vulgaris"|"lilac"|"2972992"|"15719072"
|2||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2972992"|"15925539"
|3||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2972992"|"15822305"
|4||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2972992"|"15822307"
|6||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2972992"|"15719071"
|3||"ELAN"|"Elaeagnus angustifolia"|"Russian-olive"|"2972992"|"16028772"
|7||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2972992"|"16028774"
|4||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2972992"|"15719070"
|6||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2972992"|"15822306"
|8||"ELAN"|"Elaeagnus angustifolia"|"Russian-olive"|"2972998"|"16028789"
|11||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2972998"|"16028791"
|21||"ULAM"|"Ulmus americana"|"American elm"|"2972998"|"15925557"
|5||"PRAM"|"Prunus americana"|"American plum"|"2972998"|"16028790"
|6||"JUOS"|"Juniperus osteosperma"|"Utah juniper"|"2972998"|"15822322"
|2||"FORSY"|"Forsythia"|"forsythia"|"2972998"|"15719087"
|2||"COTON"|"Cotoneaster"|"cotoneaster"|"2972998"|"15719089"
|3||"PUTR2"|"Purshia tridentata"|"antelope bitterbrush"|"2972998"|"15719088"
|21||"UNKNOWN"|"unknown scientific name"|"Lombardy poplar"|"2972998"|"15925556"
|11||"UNKNOWN"|"unknown scientific name"|"golden willow"|"2972998"|"15822323"
|11||"UNKNOWN"|"unknown scientific name"|"golden willow"|"2973001"|"16028801"
|3||"SAEX"|"Salix exigua"|"narrowleaf willow"|"2973001"|"15719099"
|24||"UNKNOWN"|"unknown scientific name"|"unknown"|"2973001"|"15719098"
|9||"POAN3"|"Populus angustifolia"|"NARROWLEAF COTTONWOOD"|"2973001"|"15925566"
|3||"PUTR2"|"Purshia tridentata"|"antelope bitterbrush"|"2973001"|"15925567"
|18||"POFR2"|"Populus fremontii"|"Fremont cottonwood"|"2973001"|"16028800"
|2||"FORSY"|"Forsythia"|"forsythia"|"2973001"|"15719097"
|8||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2973001"|"15822332"
|2||"ATCA2"|"Atriplex canescens"|"fourwing saltbush"|"2973001"|"16028799"
|6||"PRVI"|"Prunus virginiana"|"common chokecherry"|"2973001"|"15822333"
|9||"PISY"|"Pinus sylvestris"|"Scotch pine"|"2973051"|"16028807"
|5||"JUSC2"|"Juniperus scopulorum"|"Rocky Mountain juniper"|"2973051"|"16028806"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"2973051"|"15719104"
|9||"ULPU"|"Ulmus pumila"|"Siberian elm"|"2973051"|"15925574"
|9||"PIPO"|"Pinus ponderosa"|"ponderosa pine"|"2973051"|"15925573"
|5||"ELAN"|"Elaeagnus angustifolia"|"Russian-olive"|"2973051"|"15822338"
|8||"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"2973051"|"15925572"
|12||"ROPS"|"Robinia pseudoacacia"|"black locust"|"2973051"|"15719105"
|3||"SYVU"|"Syringa vulgaris"|"lilac"|"2973051"|"15822340"
|3||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2973051"|"16028805"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"2973051"|"15822339"
|1||"UNKNOWN"|"unknown scientific name"|"Peking cotoneaster"|"2973051"|"15719103"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"2973055"|"15719110"
|2||"CAAR18"|"Caragana arborescens"|"Siberian peashrub"|"2973055"|"16028811"
|2||"UNKNOWN"|"unknown scientific name"|"Nanking cherry"|"2973055"|"16028813"
|2||"SYVU"|"Syringa vulgaris"|"lilac"|"2973055"|"15822346"
