3|6|9||75|162|250||||"7930962"|"13199602"
0|7|13||2|4|5||||"7930962"|"13492412"
22|29|35||5|40|75||||"7930962"|"13638817"
0|7|14||2|4|5||||"7930963"|"13346008"
0|5|9||5|40|75||||"7930963"|"13492413"
0|2|3||75|162|250||||"7930963"|"13638818"
0|9|17||2|4|5||||"7930964"|"13199603"
11|19|26||5|40|75||||"7930964"|"13346009"
0|2|3||75|162|250||||"7930964"|"13492414"
10|18|26||5|40|75||||"7930965"|"13199604"
0|3|6||75|162|250||||"7930965"|"13346010"
0|9|17||2|4|5||||"7930965"|"13638819"
0|2|3||75|162|250||||"7931012"|"13199631"
1|11|20||2|4|5||||"7931012"|"13492441"
3|7|11||5|40|75||||"7931012"|"13638846"
0|5|9||2|4|5||||"7931013"|"13346037"
0|3|6||5|40|75||||"7931013"|"13492442"
0|2|3||75|162|250||||"7931013"|"13638847"
0|2|3||2|4|5||||"7931014"|"13199632"
20|22|23||250|625|1000||||"7931015"|"13199633"
0|1|2||2|4|5||||"7931015"|"13346038"
5|11|17||5|40|75||||"7931015"|"13492443"
20|24|28||75|162|250||||"7931015"|"13638848"
0|2|3||2|4|5||||"7931016"|"13346039"
0|9|17||2|4|5||||"7931022"|"13199636"
11|19|26||5|40|75||||"7931022"|"13346042"
0|2|3||75|162|250||||"7931022"|"13492447"
0|12|23||5|40|75||||"7931023"|"13199637"
0|2|3||75|162|250||||"7931023"|"13346043"
0|13|26||2|4|5||||"7931023"|"13638852"
0|2|3||75|162|250||||"7931024"|"13199638"
0|9|17||2|4|5||||"7931024"|"13492448"
11|19|26||5|40|75||||"7931024"|"13638853"
0|9|17||2|4|5||||"7931025"|"13346044"
5|11|17||5|40|75||||"7931025"|"13492449"
0|3|6||75|162|250||||"7931025"|"13638854"
0|5|9||2|4|5||||"7931040"|"13346053"
6|11|15||5|40|75||||"7931040"|"13492458"
23|29|34||75|162|250||||"7931040"|"13638863"
0|4|8||2|4|5||||"7931041"|"13199648"
9|20|30||5|40|75||||"7931041"|"13346054"
17|24|31||75|162|250||||"7931041"|"13492459"
0|6|11||250|625|1000||||"7931041"|"13638864"
0|6|11||2|4|5||||"7931042"|"13199649"
19|25|30||5|40|75||||"7931042"|"13346055"
3|6|9||75|162|250||||"7931042"|"13492460"
0|2|3||5|40|75||||"7931126"|"13199691"
0|3|6||75|162|250||||"7931126"|"13346097"
0|3|6||2|4|5||||"7931126"|"13638906"
3|5|6||75|162|250||||"7931127"|"13199692"
9|13|17||250|625|1000||||"7931127"|"13346098"
0|10|20||2|4|5||||"7931127"|"13492502"
5|15|25||5|40|75||||"7931127"|"13638907"
0|3|6||75|162|250||||"7931412"|"13199844"
0|6|11||2|4|5||||"7931412"|"13492654"
18|22|26||5|40|75||||"7931412"|"13639059"
0|7|14||2|4|5||||"7931413"|"13346250"
11|19|27||5|40|75||||"7931413"|"13492655"
9|15|20||75|162|250||||"7931413"|"13639060"
0|3|6||2|4|5||||"7931414"|"13199845"
3|6|9||5|40|75||||"7931414"|"13346251"
14|19|23||75|162|250||||"7931414"|"13492656"
1|4|7||5|40|75||||"7931415"|"13199846"
20|24|28||75|162|250||||"7931415"|"13346252"
0|4|7||2|4|5||||"7931415"|"13639061"
3|6|9||75|162|250||||"7931416"|"13199847"
0|8|16||2|4|5||||"7931416"|"13492657"
10|17|24||5|40|75||||"7931416"|"13639062"
6|9|11||250|625|1000||||"7931417"|"13199848"
0|5|10||2|4|5||||"7931417"|"13346253"
6|11|16||5|40|75||||"7931417"|"13492658"
11|14|17||75|162|250||||"7931417"|"13639063"
0|7|14||2|4|5||||"7931418"|"13346254"
0|6|11||5|40|75||||"7931418"|"13492659"
19|25|31||5|40|75||||"7931419"|"13199849"
6|10|14||75|162|250||||"7931419"|"13346255"
0|5|10||2|4|5||||"7931419"|"13639064"
0|6|11||2|4|5||||"7931634"|"13199930"
2|7|11||5|40|75||||"7931634"|"13346336"
11|14|17||75|162|250||||"7931634"|"13492741"
2|6|10||5|40|75||||"7931635"|"13199931"
9|13|17||75|162|250||||"7931635"|"13346337"
0|5|10||2|4|5||||"7931635"|"13639146"
6|15|23||75|162|250||||"7931636"|"13199932"
0|5|10||2|4|5||||"7931636"|"13492742"
2|6|10||5|40|75||||"7931636"|"13639147"
0|6|11||2|4|5||||"7931638"|"13346338"
11|16|20||5|40|75||||"7931638"|"13492743"
11|17|23||5|40|75||||"7931639"|"13199933"
0|2|3||75|162|250||||"7931639"|"13346339"
0|9|17||2|4|5||||"7931639"|"13639148"
0|2|3||75|162|250||||"7931641"|"13199934"
0|6|11||2|4|5||||"7931641"|"13492744"
0|2|3||5|40|75||||"7931641"|"13639149"
0|7|14||2|4|5||||"7934389"|"13201014"
22|30|37||5|40|75||||"7934389"|"13347420"
0|5|9||75|162|250||||"7934389"|"13493825"
12|20|27||5|40|75||||"7934390"|"13201015"
9|12|14||75|162|250||||"7934390"|"13347421"
0|2|3||250|625|1000||||"7934390"|"13493826"
0|9|17||2|4|5||||"7934390"|"13640230"
0|17|34||250|625|1000||||"7937178"|"13202377"
0|14|28||2|4|5||||"7937178"|"13348782"
0|20|40||5|40|75||||"7937178"|"13495187"
0|20|40||75|162|250||||"7937178"|"13641592"
0|10|20||2|4|5||||"7937179"|"13348783"
15|23|31||5|40|75||||"7937179"|"13495188"
0|3|6||75|162|250||||"7937179"|"13641593"
0|7|13||2|4|5||||"7937180"|"13202378"
7|16|24||5|40|75||||"7937180"|"13348784"
3|10|17||75|162|250||||"7937180"|"13495189"
0|3|6||250|625|1000||||"7937180"|"13641594"
0|2|3||75|162|250||||"7937183"|"13495190"
0|2|3||250|625|1000||||"7937183"|"13641595"
0|9|17||2|4|5||||"7937183"|"13202379"
3|10|17||5|40|75||||"7937183"|"13348785"
0|7|13||2|4|5||||"7937184"|"13202380"
3|9|15||5|40|75||||"7937184"|"13348786"
14|20|25||75|162|250||||"7937184"|"13495191"
0|5|9||250|625|1000||||"7937184"|"13641596"
0|9|17||2|4|5||||"7937185"|"13202381"
16|25|34||5|40|75||||"7937185"|"13348787"
0|5|9||75|162|250||||"7937185"|"13495192"
0|5|9||250|625|1000||||"7937185"|"13641597"
0|10|20||2|4|5||||"7937189"|"13202382"
5|15|25||5|40|75||||"7937189"|"13348788"
3|5|6||75|162|250||||"7937189"|"13495193"
9|13|17||250|625|1000||||"7937189"|"13641598"
0|2|3||2|4|5||||"7937190"|"13202383"
0|2|3||5|40|75||||"7937190"|"13348789"
6|10|14||75|162|250||||"7937196"|"13202384"
0|4|8||2|4|5||||"7937196"|"13495194"
2|5|8||5|40|75||||"7937196"|"13641599"
0|7|14||2|4|5||||"7937197"|"13348790"
0|6|11||5|40|75||||"7937197"|"13495195"
0|3|6||75|162|250||||"7937197"|"13641600"
0|3|6||2|4|5||||"7937198"|"13202385"
0|2|3||5|40|75||||"7937198"|"13348791"
0|5|9||75|162|250||||"7937198"|"13495196"
2|7|12||5|40|75||||"7937199"|"13202386"
9|13|17||75|162|250||||"7937199"|"13348792"
0|6|12||2|4|5||||"7937199"|"13641601"
6|12|17||75|162|250||||"7937200"|"13202387"
