"GC-GM"|"No "|"7930208"|"15568236"
"SC"|"No "|"7930208"|"15729890"
"SC-SM"|"No "|"7930208"|"15891544"
"GC"|"No "|"7930208"|"16053196"
"CL"|"No "|"7930209"|"16053197"
"GC-GM"|"No "|"7930210"|"15568237"
"GM"|"No "|"7930210"|"15729891"
"SC-SM"|"No "|"7930210"|"15891545"
"SM"|"No "|"7930210"|"16053198"
"GC-GM"|"No "|"7930211"|"15568238"
"GM"|"No "|"7930211"|"15729892"
"CH"|"No "|"7930212"|"15891546"
"CL"|"No "|"7930212"|"16053199"
"SC"|"No "|"7930213"|"15568239"
"SC-SM"|"No "|"7930213"|"15729893"
"SM"|"No "|"7930213"|"15891547"
"SM"|"No "|"7930214"|"16053200"
"SM"|"No "|"7930215"|"15568240"
"SM"|"No "|"7930216"|"15729894"
"SM"|"No "|"7930217"|"15891548"
"SP-SM"|"No "|"7930217"|"16053201"
"CL"|"No "|"7930218"|"15568241"
"SC-SM"|"No "|"7930219"|"15729895"
"SM"|"No "|"7930219"|"15891549"
"SM"|"No "|"7930220"|"16053202"
"CH"|"No "|"7930221"|"15568242"
"CL"|"No "|"7930221"|"15729896"
"CH"|"No "|"7930222"|"15891550"
"CL"|"No "|"7930222"|"16053203"
"GC"|"No "|"7930223"|"15568243"
"GC-GM"|"No "|"7930223"|"15729897"
"GP-GC"|"No "|"7930223"|"15891551"
"GC-GM"|"No "|"7930224"|"15568244"
"GC"|"No "|"7930224"|"16053204"
"CH"|"No "|"7930225"|"15729898"
"SM"|"No "|"7930226"|"15891552"
"CL-ML"|"No "|"7930227"|"15568245"
"ML"|"No "|"7930227"|"15729899"
"CL"|"No "|"7930227"|"16053205"
"SC"|"No "|"7930228"|"15568246"
"SC-SM"|"No "|"7930228"|"15729900"
"GC"|"No "|"7930228"|"15891553"
"GC-GM"|"No "|"7930228"|"16053206"
"SM"|"No "|"7930229"|"15891554"
"SM"|"No "|"7930230"|"15568247"
"ML"|"No "|"7930230"|"16053207"
"GC"|"No "|"7930231"|"15729901"
"SC"|"No "|"7930231"|"15891555"
"CL"|"No "|"7930232"|"15568248"
"GC"|"No "|"7930232"|"15729902"
"CH"|"No "|"7930232"|"16053208"
"ML"|"No "|"7930233"|"15891556"
"CL"|"No "|"7930234"|"16053209"
"CL-ML"|"No "|"7930235"|"15568249"
"CL"|"No "|"7930236"|"15729903"
"CL-ML"|"No "|"7930236"|"15891557"
"CL"|"No "|"7930237"|"16053210"
"GC-GM"|"No "|"7930238"|"15568250"
"GM"|"No "|"7930238"|"15729904"
"CL-ML"|"No "|"7930240"|"15891558"
"GM"|"No "|"7930241"|"15568251"
"ML"|"No "|"7930241"|"15729905"
"SM"|"No "|"7930241"|"15891559"
"CL-ML"|"No "|"7930241"|"16053211"
"ML"|"No "|"7930242"|"15568252"
"CL"|"No "|"7930242"|"16053212"
"GC-GM"|"No "|"7930243"|"15729906"
"GM"|"No "|"7930244"|"15568253"
"GC"|"No "|"7930244"|"15891560"
"GC-GM"|"No "|"7930244"|"16053213"
"GC"|"No "|"7930245"|"15729907"
"GC-GM"|"No "|"7930245"|"15891561"
"SM"|"No "|"7930246"|"16053214"
"CL"|"No "|"7930247"|"15568254"
"CL-ML"|"No "|"7930247"|"15729908"
"CL"|"No "|"7930249"|"15891562"
"CL"|"No "|"7930250"|"16053215"
"CL-ML"|"No "|"7930251"|"15568255"
"ML"|"No "|"7930251"|"15729909"
"SC-SM"|"No "|"7930251"|"15891563"
"SM"|"No "|"7930251"|"16053216"
"GC-GM"|"No "|"7930252"|"15568256"
"GM"|"No "|"7930252"|"15729910"
"GC-GM"|"No "|"7930253"|"15891564"
"GM"|"No "|"7930253"|"16053217"
"SC"|"No "|"7930254"|"15568257"
"SC-SM"|"No "|"7930254"|"15729911"
"SC"|"No "|"7930255"|"15568258"
"SC-SM"|"No "|"7930255"|"15729912"
"CL"|"No "|"7930255"|"15891565"
"CL-ML"|"No "|"7930255"|"16053218"
"GM"|"No "|"7930258"|"15568259"
"ML"|"No "|"7930258"|"15729913"
"CL-ML"|"No "|"7930258"|"15891566"
"GC-GM"|"No "|"7930258"|"16053219"
"CL"|"No "|"7930259"|"15891567"
"CL-ML"|"No "|"7930259"|"16053220"
"CL"|"No "|"7930260"|"15568260"
"PT"|"No "|"7930262"|"15729914"
"CL"|"No "|"7930263"|"15891568"
"SC"|"No "|"7930263"|"16053221"
"CL"|"No "|"7930264"|"15568261"
"CL-ML"|"No "|"7930264"|"15729915"
"GC"|"No "|"7930264"|"15891569"
"GC-GM"|"No "|"7930264"|"16053222"
"CH"|"No "|"7930265"|"15568262"
"CL"|"No "|"7930265"|"15729916"
"GC"|"No "|"7930265"|"15891570"
"SM"|"No "|"7930266"|"16053223"
"ML"|"No "|"7930267"|"15568263"
"SM"|"No "|"7930267"|"15729917"
"ML"|"No "|"7930268"|"15891571"
"CL-ML"|"No "|"7930269"|"15568264"
"CL"|"No "|"7930269"|"16053224"
"GP"|"No "|"7930270"|"15729918"
"GP"|"No "|"7930271"|"15891572"
"SP"|"No "|"7930272"|"15568265"
"SP-SM"|"No "|"7930272"|"15729919"
"SM"|"No "|"7930272"|"16053225"
"SC-SM"|"No "|"7930273"|"15568266"
"SM"|"No "|"7930273"|"15729920"
"GC-GM"|"No "|"7930273"|"15891573"
"GM"|"No "|"7930273"|"16053226"
"GP"|"No "|"7930274"|"15891574"
"SM"|"No "|"7930275"|"15568267"
"ML"|"No "|"7930275"|"16053227"
"CL"|"No "|"7930276"|"15729921"
"CL"|"No "|"7930277"|"15891575"
"SC"|"No "|"7930278"|"15568268"
"GC"|"No "|"7930278"|"16053228"
"CL"|"No "|"7930279"|"15729922"
"CL-ML"|"No "|"7930279"|"15891576"
"CL-ML"|"No "|"7930281"|"16053229"
"CL"|"No "|"7930282"|"15568269"
"CL-ML"|"No "|"7930282"|"15729923"
"SC"|"No "|"7930282"|"15891577"
"SC-SM"|"No "|"7930282"|"16053230"
"CL"|"No "|"7930283"|"15568270"
"ML"|"No "|"7930283"|"15729924"
"CL"|"No "|"7930284"|"15891578"
"CL"|"No "|"7930285"|"16053231"
"CL"|"No "|"7930286"|"15568271"
"CL-ML"|"No "|"7930287"|"15729925"
"SC"|"No "|"7930288"|"15568272"
"SC-SM"|"No "|"7930288"|"15729926"
"CL"|"No "|"7930288"|"15891579"
"CL-ML"|"No "|"7930288"|"16053232"
"CL"|"No "|"7930289"|"15891580"
"SC"|"No "|"7930290"|"15568273"
"CL"|"No "|"7930290"|"16053233"
"SC-SM"|"No "|"7930291"|"15729927"
"SM"|"No "|"7930291"|"15891581"
"SM"|"No "|"7930292"|"15568274"
"ML"|"No "|"7930292"|"16053234"
"CL-ML"|"No "|"7930293"|"15729928"
"CH"|"No "|"7930294"|"15891582"
"CL"|"No "|"7930294"|"16053235"
"GC"|"No "|"7930295"|"15568275"
"SM"|"No "|"7930296"|"15729929"
"SC"|"No "|"7930297"|"15568276"
"SC-SM"|"No "|"7930297"|"15729930"
"CL"|"No "|"7930297"|"15891583"
"CL-ML"|"No "|"7930297"|"16053236"
"ML"|"No "|"7930298"|"15568277"
"CL"|"No "|"7930298"|"15891584"
"CL-ML"|"No "|"7930298"|"16053237"
"GC-GM"|"No "|"7930300"|"15729931"
"CL"|"No "|"7930301"|"15891585"
"SC"|"No "|"7930303"|"15568278"
"CL"|"No "|"7930303"|"16053238"
"SM"|"No "|"7930304"|"15568279"
"CL-ML"|"No "|"7930304"|"15729932"
"ML"|"No "|"7930304"|"15891586"
"SC-SM"|"No "|"7930304"|"16053239"
"CL-ML"|"No "|"7930306"|"15729933"
"ML"|"No "|"7930306"|"15891587"
"SM"|"No "|"7930307"|"16053240"
"CH"|"No "|"7930308"|"15568280"
"CL"|"No "|"7930308"|"15729934"
"SM"|"No "|"7930309"|"15891588"
"CL-ML"|"No "|"7930310"|"15568281"
"ML"|"No "|"7930310"|"15729935"
"CL"|"No "|"7930310"|"16053241"
"SC"|"No "|"7930311"|"15568282"
"SC-SM"|"No "|"7930311"|"15729936"
"CL"|"No "|"7930311"|"15891589"
"CL-ML"|"No "|"7930311"|"16053242"
"SM"|"No "|"7930312"|"15891590"
"SM"|"No "|"7930313"|"16053243"
"ML"|"No "|"7930314"|"15568283"
"SM"|"No "|"7930314"|"15729937"
"CL-ML"|"No "|"7930315"|"15891591"
"ML"|"No "|"7930315"|"16053244"
"SM"|"No "|"7930317"|"15568284"
"SM"|"No "|"7930318"|"15729938"
"ML"|"No "|"7930319"|"15568285"
"CL"|"No "|"7930319"|"15891592"
"CL-ML"|"No "|"7930319"|"16053245"
"SM"|"No "|"7930320"|"15568286"
"CL-ML"|"No "|"7930320"|"15729939"
"ML"|"No "|"7930320"|"15891593"
"SC-SM"|"No "|"7930320"|"16053246"
"SM"|"No "|"7930321"|"15568287"
"ML"|"No "|"7930321"|"15729940"
"SC"|"No "|"7930321"|"15891594"
"SC-SM"|"No "|"7930321"|"16053247"
"CL"|"No "|"7930322"|"15729941"
"CL"|"No "|"7930323"|"15891595"
"ML"|"No "|"7930324"|"15568288"
"CL"|"No "|"7930324"|"16053248"
"SM"|"No "|"7930325"|"15568289"
"CL-ML"|"No "|"7930325"|"15729942"
"ML"|"No "|"7930325"|"15891596"
"SC-SM"|"No "|"7930325"|"16053249"
"CH"|"No "|"7930327"|"15729943"
"CL"|"No "|"7930327"|"15891597"
"CL"|"No "|"7930328"|"16053250"
"CL"|"No "|"7930329"|"15568290"
"CL"|"No "|"7930330"|"15729944"
"GC"|"No "|"7930330"|"15891598"
"SC"|"No "|"7930330"|"16053251"
"SM"|"No "|"7930331"|"15568291"
"SM"|"No "|"7930332"|"15729945"
"SC-SM"|"No "|"7930333"|"15568292"
"SM"|"No "|"7930333"|"15729946"
"CL-ML"|"No "|"7930333"|"15891599"
"ML"|"No "|"7930333"|"16053252"
