"SR- LS GR-L"|"Yes"|"Yes"|"Stratified loamy sand to gravelly loam"|"7933867"|"15149498"
"CL"|"No "|"No "|"Clay loam"|"7956330"|"15455884"
"L"|"No "|"No "|"Loam"|"7956330"|"15604055"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7956331"|"15159541"
"L"|"No "|"No "|"Loam"|"7956332"|"15307713"
"SIL"|"No "|"No "|"Silt loam"|"7956332"|"15455885"
"SICL"|"No "|"No "|"Silty clay loam"|"7956332"|"15604056"
"L"|"No "|"No "|"Loam"|"7956333"|"15159542"
"CL"|"No "|"No "|"Clay loam"|"7956333"|"15307714"
"SL"|"No "|"No "|"Sandy loam"|"7956333"|"15455886"
"SICL"|"No "|"No "|"Silty clay loam"|"7956334"|"15159543"
"CL"|"No "|"No "|"Clay loam"|"7956334"|"15307715"
"SIC"|"No "|"No "|"Silty clay"|"7956334"|"15604057"
"SIC"|"No "|"No "|"Silty clay"|"7956335"|"15159544"
"SIL"|"No "|"No "|"Silt loam"|"7956335"|"15455887"
"SICL"|"No "|"No "|"Silty clay loam"|"7956335"|"15604058"
"L"|"No "|"Yes"|"Loam"|"7956336"|"15307716"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956337"|"15455888"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956338"|"15604059"
"L"|"No "|"No "|"Loam"|"7956339"|"15159545"
"SIL"|"No "|"No "|"Silt loam"|"7956339"|"15307717"
"SICL"|"No "|"No "|"Silty clay loam"|"7956339"|"15455889"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7956340"|"15604060"
"L"|"No "|"No "|"Loam"|"7956341"|"15159546"
"SIL"|"No "|"No "|"Silt loam"|"7956341"|"15307718"
"CL"|"No "|"No "|"Clay loam"|"7956341"|"15455890"
"L"|"No "|"No "|"Loam"|"7956342"|"15159547"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956342"|"15307719"
"CL"|"No "|"No "|"Clay loam"|"7956342"|"15604061"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956343"|"15455891"
"L"|"No "|"Yes"|"Loam"|"7956344"|"15604062"
"L"|"No "|"No "|"Loam"|"7956345"|"15159548"
"SIL"|"No "|"No "|"Silt loam"|"7956345"|"15307720"
"SICL"|"No "|"No "|"Silty clay loam"|"7956345"|"15455892"
"SR- L SICL"|"Yes"|"Yes"|"Stratified loam to silty clay loam"|"7956346"|"15604063"
"L"|"No "|"Yes"|"Loam"|"7956347"|"15159549"
"L"|"No "|"Yes"|"Loam"|"7956348"|"15307721"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956349"|"15455893"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7956350"|"15604064"
"SIL"|"No "|"Yes"|"Silt loam"|"7956351"|"15159550"
"L"|"No "|"No "|"Loam"|"7956352"|"15307722"
"CL"|"No "|"No "|"Clay loam"|"7956352"|"15455894"
"SIL"|"No "|"No "|"Silt loam"|"7956353"|"15159551"
"SICL"|"No "|"No "|"Silty clay loam"|"7956353"|"15604065"
"L"|"No "|"No "|"Loam"|"7956354"|"15307723"
"SIL"|"No "|"No "|"Silt loam"|"7956354"|"15455895"
"SICL"|"No "|"No "|"Silty clay loam"|"7956354"|"15604066"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956355"|"15159552"
"L"|"No "|"Yes"|"Loam"|"7956356"|"15307724"
"SIL"|"No "|"No "|"Silt loam"|"7956357"|"15455896"
"SICL"|"No "|"No "|"Silty clay loam"|"7956357"|"15604067"
"CL"|"No "|"No "|"Clay loam"|"7956358"|"15159553"
"L"|"No "|"No "|"Loam"|"7956358"|"15307725"
"SIL"|"No "|"Yes"|"Silt loam"|"7956359"|"15455897"
"SIC"|"No "|"No "|"Silty clay"|"7956360"|"15159554"
"C"|"No "|"No "|"Clay"|"7956360"|"15307726"
"CL"|"No "|"No "|"Clay loam"|"7956360"|"15604068"
"C"|"No "|"No "|"Clay"|"7956361"|"15159555"
"L"|"No "|"No "|"Loam"|"7956361"|"15455898"
"SICL"|"No "|"No "|"Silty clay loam"|"7956361"|"15604069"
"SIL"|"No "|"Yes"|"Silt loam"|"7956362"|"15307727"
"L"|"No "|"No "|"Loam"|"7956363"|"15159556"
"SIL"|"No "|"No "|"Silt loam"|"7956363"|"15455899"
"SICL"|"No "|"No "|"Silty clay loam"|"7956363"|"15604070"
"SICL"|"No "|"No "|"Silty clay loam"|"7956364"|"15307728"
"SIC"|"No "|"No "|"Silty clay"|"7956364"|"15455900"
"C"|"No "|"No "|"Clay"|"7956364"|"15604071"
"SIL"|"No "|"Yes"|"Silt loam"|"7956365"|"15159557"
"L"|"No "|"Yes"|"Loam"|"7956366"|"15307729"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956367"|"15455901"
"SL"|"No "|"No "|"Sandy loam"|"7956367"|"15604072"
"CL"|"No "|"No "|"Clay loam"|"7956368"|"15159558"
"SICL"|"No "|"No "|"Silty clay loam"|"7956368"|"15307730"
"SIC"|"No "|"No "|"Silty clay"|"7956368"|"15455902"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956369"|"15159559"
"FS"|"No "|"No "|"Fine sand"|"7956369"|"15307731"
"LS"|"No "|"No "|"Loamy sand"|"7956369"|"15604073"
"L"|"No "|"Yes"|"Loam"|"7956370"|"15455903"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956371"|"15604074"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7956372"|"15159560"
"SIL"|"No "|"No "|"Silt loam"|"7956373"|"15307732"
"SICL"|"No "|"No "|"Silty clay loam"|"7956373"|"15455904"
"L"|"No "|"No "|"Loam"|"7956373"|"15604075"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"7956374"|"15159561"
"FS"|"No "|"No "|"Fine sand"|"7956375"|"15307733"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956375"|"15455905"
"LS"|"No "|"No "|"Loamy sand"|"7956375"|"15604076"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956376"|"15159562"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956377"|"15307734"
"GR-COSL"|"No "|"No "|"Gravelly coarse sandy loam"|"7956378"|"15159563"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"7956378"|"15455906"
"GR-L"|"No "|"No "|"Gravelly loam"|"7956378"|"15604077"
"CL"|"No "|"No "|"Clay loam"|"7956379"|"15307735"
"L"|"No "|"No "|"Loam"|"7956379"|"15455907"
"COSL"|"No "|"Yes"|"Coarse sandy loam"|"7956380"|"15604078"
"CL"|"No "|"No "|"Clay loam"|"7956381"|"15159564"
"L"|"No "|"No "|"Loam"|"7956381"|"15307736"
"SG"|"No "|"Yes"|"Sand and gravel"|"7956382"|"15455908"
"SIC"|"No "|"No "|"Silty clay"|"7956383"|"15159565"
"C"|"No "|"No "|"Clay"|"7956383"|"15307737"
"SICL"|"No "|"No "|"Silty clay loam"|"7956383"|"15604079"
"SR- VFSL SIC"|"Yes"|"Yes"|"Stratified very fine sandy loam to silty clay"|"7956384"|"15455909"
"SIL"|"No "|"Yes"|"Silt loam"|"7956385"|"15604080"
"L"|"No "|"Yes"|"Loam"|"7956386"|"15159566"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"7956387"|"15307738"
"GR-L"|"No "|"No "|"Gravelly loam"|"7956387"|"15455910"
"GR-COSL"|"No "|"No "|"Gravelly coarse sandy loam"|"7956387"|"15604081"
"CL"|"No "|"No "|"Clay loam"|"7956388"|"15159567"
"L"|"No "|"No "|"Loam"|"7956388"|"15307739"
"L"|"No "|"Yes"|"Loam"|"7956389"|"15455911"
"SIL"|"No "|"No "|"Silt loam"|"7956390"|"15159568"
"SICL"|"No "|"No "|"Silty clay loam"|"7956390"|"15307740"
"L"|"No "|"No "|"Loam"|"7956390"|"15604082"
"SL"|"No "|"No "|"Sandy loam"|"7956391"|"15159569"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956391"|"15455912"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956391"|"15604083"
"SIC"|"No "|"No "|"Silty clay"|"7956392"|"15307741"
"CL"|"No "|"No "|"Clay loam"|"7956392"|"15455913"
"L"|"No "|"No "|"Loam"|"7956392"|"15604084"
"SR- VFSL SICL"|"Yes"|"Yes"|"Stratified very fine sandy loam to silty clay loam"|"7956393"|"15159570"
"GRV-S"|"No "|"No "|"Very gravelly sand"|"7956394"|"15307742"
"GR-LS"|"No "|"No "|"Gravelly loamy sand"|"7956394"|"15455914"
"GRV-LS"|"No "|"No "|"Very gravelly loamy sand"|"7956394"|"15604085"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956395"|"15159571"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956396"|"15307743"
"LS"|"No "|"No "|"Loamy sand"|"7956397"|"15159572"
"FS"|"No "|"No "|"Fine sand"|"7956397"|"15455915"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956397"|"15604086"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956398"|"15307744"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956399"|"15455916"
"SL"|"No "|"No "|"Sandy loam"|"7956399"|"15604087"
"LS"|"No "|"No "|"Loamy sand"|"7956400"|"15159573"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956400"|"15307745"
"FS"|"No "|"No "|"Fine sand"|"7956400"|"15455917"
"SICL"|"No "|"No "|"Silty clay loam"|"7956401"|"15159574"
"CL"|"No "|"No "|"Clay loam"|"7956401"|"15307746"
"SIC"|"No "|"No "|"Silty clay"|"7956401"|"15604088"
"SR- VFSL SIC"|"Yes"|"Yes"|"Stratified very fine sandy loam to silty clay"|"7956402"|"15455918"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956403"|"15604089"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956404"|"15159575"
"SR- FSL L"|"Yes"|"Yes"|"Stratified fine sandy loam to loam"|"7956405"|"15307747"
"SL"|"No "|"No "|"Sandy loam"|"7956406"|"15159576"
"L"|"No "|"No "|"Loam"|"7956406"|"15455919"
"CL"|"No "|"No "|"Clay loam"|"7956406"|"15604090"
"C"|"No "|"No "|"Clay"|"7956407"|"15307748"
"SIC"|"No "|"No "|"Silty clay"|"7956407"|"15455920"
"SICL"|"No "|"No "|"Silty clay loam"|"7956407"|"15604091"
"L"|"No "|"No "|"Loam"|"7956408"|"15159577"
"SICL"|"No "|"No "|"Silty clay loam"|"7956408"|"15307749"
"LS"|"No "|"No "|"Loamy sand"|"7956409"|"15159578"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956409"|"15455921"
"SL"|"No "|"No "|"Sandy loam"|"7956409"|"15604092"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956410"|"15307750"
"L"|"No "|"Yes"|"Loam"|"7956411"|"15455922"
"L"|"No "|"Yes"|"Loam"|"7956412"|"15604093"
"SIC"|"No "|"No "|"Silty clay"|"7956413"|"15159579"
"SICL"|"No "|"No "|"Silty clay loam"|"7956413"|"15307751"
"C"|"No "|"No "|"Clay"|"7956413"|"15455923"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956414"|"15159580"
"SL"|"No "|"No "|"Sandy loam"|"7956414"|"15307752"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956414"|"15604094"
"SR- L SICL"|"Yes"|"Yes"|"Stratified loam to silty clay loam"|"7956415"|"15455924"
"SIL"|"No "|"Yes"|"Silt loam"|"7956416"|"15604095"
"L"|"No "|"Yes"|"Loam"|"7956417"|"15159581"
"SIC"|"No "|"No "|"Silty clay"|"7956418"|"15307753"
"SICL"|"No "|"No "|"Silty clay loam"|"7956418"|"15455925"
"CL"|"No "|"No "|"Clay loam"|"7956418"|"15604096"
"SG"|"No "|"Yes"|"Sand and gravel"|"7956419"|"15159582"
"SIL"|"No "|"Yes"|"Silt loam"|"7956420"|"15307754"
"L"|"No "|"No "|"Loam"|"7956421"|"15455926"
"CL"|"No "|"No "|"Clay loam"|"7956421"|"15604097"
"CL"|"No "|"No "|"Clay loam"|"7956422"|"15159583"
"SIC"|"No "|"No "|"Silty clay"|"7956422"|"15307755"
"C"|"No "|"No "|"Clay"|"7956422"|"15455927"
"SIL"|"No "|"Yes"|"Silt loam"|"7956423"|"15604098"
"C"|"No "|"No "|"Clay"|"7956424"|"15159584"
"SIC"|"No "|"No "|"Silty clay"|"7956424"|"15307756"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7956425"|"15455928"
"CL"|"No "|"No "|"Clay loam"|"7956426"|"15159585"
"SIL"|"No "|"No "|"Silt loam"|"7956426"|"15307757"
"L"|"No "|"No "|"Loam"|"7956426"|"15604099"
"SIC"|"No "|"Yes"|"Silty clay"|"7956427"|"15455929"
"SL"|"No "|"No "|"Sandy loam"|"7956428"|"15159586"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956428"|"15604100"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956429"|"15307758"
"SL"|"No "|"No "|"Sandy loam"|"7956429"|"15455930"
"CL"|"No "|"No "|"Clay loam"|"7956430"|"15159587"
"SICL"|"No "|"No "|"Silty clay loam"|"7956430"|"15307759"
"L"|"No "|"No "|"Loam"|"7956430"|"15604101"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956431"|"15455931"
"SL"|"No "|"No "|"Sandy loam"|"7956431"|"15604102"
"SIC"|"No "|"No "|"Silty clay"|"7956432"|"15159588"
"SICL"|"No "|"No "|"Silty clay loam"|"7956432"|"15307760"
"CL"|"No "|"No "|"Clay loam"|"7956432"|"15455932"
"FSL"|"No "|"No "|"Fine sandy loam"|"7956433"|"15159589"
"LFS"|"No "|"No "|"Loamy fine sand"|"7956433"|"15307761"
"SL"|"No "|"No "|"Sandy loam"|"7956433"|"15604103"
"CL"|"No "|"No "|"Clay loam"|"7956434"|"15159590"
"L"|"No "|"No "|"Loam"|"7956434"|"15455933"
"SIL"|"No "|"No "|"Silt loam"|"7956434"|"15604104"
"SIC"|"No "|"No "|"Silty clay"|"7956435"|"15307762"
"C"|"No "|"No "|"Clay"|"7956435"|"15455934"
"CL"|"No "|"No "|"Clay loam"|"7956435"|"15604105"
"L"|"No "|"No "|"Loam"|"7956436"|"15159591"
"SIL"|"No "|"No "|"Silt loam"|"7956436"|"15307763"
"CL"|"No "|"No "|"Clay loam"|"7956436"|"15455935"
"C"|"No "|"No "|"Clay"|"7956437"|"15159592"
"SIC"|"No "|"No "|"Silty clay"|"7956437"|"15307764"
"CL"|"No "|"No "|"Clay loam"|"7956437"|"15604106"
"SR- VFS SIC"|"Yes"|"Yes"|"Stratified very fine sand to silty clay"|"7956438"|"15455936"
"SG"|"No "|"Yes"|"Sand and gravel"|"7956439"|"15604107"
"C"|"No "|"No "|"Clay"|"7956440"|"15159593"
"SIC"|"No "|"No "|"Silty clay"|"7956440"|"15307765"
"SICL"|"No "|"No "|"Silty clay loam"|"7956440"|"15455937"
"SIL"|"No "|"No "|"Silt loam"|"7956441"|"15159594"
"SICL"|"No "|"No "|"Silty clay loam"|"7956441"|"15307766"
"L"|"No "|"No "|"Loam"|"7956441"|"15604108"
"SG"|"No "|"Yes"|"Sand and gravel"|"7956442"|"15455938"
"L"|"No "|"Yes"|"Loam"|"7956443"|"15604109"
"L"|"No "|"No "|"Loam"|"7956444"|"15159595"
"CL"|"No "|"No "|"Clay loam"|"7956444"|"15307767"
"L"|"No "|"No "|"Loam"|"7956445"|"15455939"
"CL"|"No "|"No "|"Clay loam"|"7956445"|"15604110"
"L"|"No "|"Yes"|"Loam"|"7956446"|"15159596"
"CL"|"No "|"Yes"|"Clay loam"|"7956447"|"15307768"
"CL"|"No "|"No "|"Clay loam"|"7956448"|"15455940"
"L"|"No "|"No "|"Loam"|"7956448"|"15604111"
"SIL"|"No "|"Yes"|"Silt loam"|"7956449"|"15159597"
"L"|"No "|"No "|"Loam"|"7956450"|"15307769"
"CL"|"No "|"No "|"Clay loam"|"7956450"|"15455941"
"SICL"|"No "|"No "|"Silty clay loam"|"7956450"|"15604112"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7956451"|"15159598"
"SIL"|"No "|"Yes"|"Silt loam"|"7956452"|"15307770"
"CL"|"No "|"No "|"Clay loam"|"7956453"|"15455942"
"L"|"No "|"No "|"Loam"|"7956453"|"15604113"
"SR- VFSL SIC"|"Yes"|"Yes"|"Stratified very fine sandy loam to silty clay"|"7956454"|"15159599"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"7956455"|"15307771"
"SICL"|"No "|"No "|"Silty clay loam"|"7960154"|"15161358"
"SIL"|"No "|"No "|"Silt loam"|"7960154"|"15605872"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"7960155"|"15309530"
"SIL"|"No "|"No "|"Silt loam"|"7960155"|"15457702"
"LVFS"|"No "|"No "|"Loamy very fine sand"|"7960155"|"15605873"
"C"|"No "|"No "|"Clay"|"7960178"|"15161371"
"SICL"|"No "|"No "|"Silty clay loam"|"7960178"|"15309543"
"CL"|"No "|"No "|"Clay loam"|"7960178"|"15457715"
"L"|"No "|"Yes"|"Loam"|"7963605"|"15459219"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"7963606"|"15607390"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7963607"|"15162876"
"FSL"|"No "|"No "|"Fine sandy loam"|"7963619"|"15162883"
"LFS"|"No "|"No "|"Loamy fine sand"|"7963619"|"15311055"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"7963619"|"15459227"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"7963620"|"15607398"
"SR- LS FSL"|"Yes"|"Yes"|"Stratified loamy sand to fine sandy loam"|"7963621"|"15162884"
"FS"|"No "|"No "|"Fine sand"|"7963622"|"15311056"
"LFS"|"No "|"No "|"Loamy fine sand"|"7963622"|"15459228"
"L"|"No "|"No "|"Loam"|"7963623"|"15162885"
"CL"|"No "|"No "|"Clay loam"|"7963623"|"15311057"
"SCL"|"No "|"No "|"Sandy clay loam"|"7963623"|"15607399"
"SICL"|"No "|"No "|"Silty clay loam"|"7963624"|"15162886"
"L"|"No "|"No "|"Loam"|"7963624"|"15459229"
"CL"|"No "|"No "|"Clay loam"|"7963624"|"15607400"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7963625"|"15311058"
"FSL"|"No "|"No "|"Fine sandy loam"|"7963641"|"15162894"
"LFS"|"No "|"No "|"Loamy fine sand"|"7963641"|"15311066"
"SL"|"No "|"No "|"Sandy loam"|"7963641"|"15459238"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7963642"|"15607409"
"L"|"No "|"Yes"|"Loam"|"7963643"|"15162895"
"L"|"No "|"Yes"|"Loam"|"7963644"|"15311067"
"CL"|"No "|"No "|"Clay loam"|"7963645"|"15162896"
"SIC"|"No "|"No "|"Silty clay"|"7963645"|"15459239"
"SICL"|"No "|"No "|"Silty clay loam"|"7963645"|"15607410"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7963646"|"15311068"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7963647"|"15459240"
"L"|"No "|"Yes"|"Loam"|"7963648"|"15607411"
"L"|"No "|"Yes"|"Loam"|"7963649"|"15162897"
"CL"|"No "|"No "|"Clay loam"|"7963933"|"15163024"
"L"|"No "|"No "|"Loam"|"7963933"|"15607538"
"CL"|"No "|"Yes"|"Clay loam"|"7963934"|"15311196"
"L"|"No "|"No "|"Loam"|"7963935"|"15459368"
"CL"|"No "|"No "|"Clay loam"|"7963935"|"15607539"
"SR- LS SICL"|"Yes"|"Yes"|"Stratified loamy sand to silty clay loam"|"7963936"|"15163025"
"SR- SL SICL"|"Yes"|"Yes"|"Stratified sandy loam to silty clay loam"|"7963937"|"15311197"
"CL"|"No "|"Yes"|"Clay loam"|"7963938"|"15459369"
"CL"|"No "|"No "|"Clay loam"|"7963939"|"15163026"
"L"|"No "|"No "|"Loam"|"7963939"|"15607540"
"CL"|"No "|"No "|"Clay loam"|"7963940"|"15311198"
"C"|"No "|"No "|"Clay"|"7963940"|"15459370"
"SIC"|"No "|"Yes"|"Silty clay"|"7963941"|"15607541"
"L"|"No "|"No "|"Loam"|"7963942"|"15163027"
"CL"|"No "|"No "|"Clay loam"|"7963942"|"15311199"
"FSL"|"No "|"No "|"Fine sandy loam"|"7963942"|"15459371"
"C"|"No "|"No "|"Clay"|"7963943"|"15163028"
"CL"|"No "|"No "|"Clay loam"|"7963943"|"15607542"
"L"|"No "|"No "|"Loam"|"7963944"|"15311200"
"CL"|"No "|"No "|"Clay loam"|"7963944"|"15459372"
"SICL"|"No "|"No "|"Silty clay loam"|"7963944"|"15607543"
"L"|"No "|"No "|"Loam"|"7963956"|"15163035"
"SIL"|"No "|"No "|"Silt loam"|"7963956"|"15459378"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"7963956"|"15607549"
"SR- SL SICL"|"Yes"|"Yes"|"Stratified sandy loam to silty clay loam"|"7963957"|"15311207"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7963958"|"15459379"
"GRV-COS"|"No "|"No "|"Very gravelly coarse sand"|"7964007"|"15163060"
"GR-LS"|"No "|"No "|"Gravelly loamy sand"|"7964007"|"15459403"
"GR-S"|"No "|"No "|"Gravelly sand"|"7964007"|"15607574"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7964008"|"15311232"
"SIC"|"No "|"No "|"Silty clay"|"7964009"|"15163061"
"CL"|"No "|"No "|"Clay loam"|"7964009"|"15459404"
"SICL"|"No "|"No "|"Silty clay loam"|"7964009"|"15607575"
"SR- VFSL SIC"|"Yes"|"Yes"|"Stratified very fine sandy loam to silty clay"|"7964010"|"15311233"
"SIC"|"No "|"Yes"|"Silty clay"|"7964097"|"15459445"
"L"|"No "|"Yes"|"Loam"|"7964098"|"15607616"
"SIC"|"No "|"No "|"Silty clay"|"7964099"|"15163102"
"C"|"No "|"No "|"Clay"|"7964099"|"15311274"
"SICL"|"No "|"No "|"Silty clay loam"|"7964099"|"15459446"
"L"|"No "|"No "|"Loam"|"7975501"|"15168028"
"SCL"|"No "|"No "|"Sandy clay loam"|"7975501"|"15316200"
"FSL"|"No "|"No "|"Fine sandy loam"|"7975501"|"15464372"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7975502"|"15612543"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7975503"|"15168029"
"SR- FSL L"|"Yes"|"Yes"|"Stratified fine sandy loam to loam"|"7975574"|"15612574"
"SIL"|"No "|"No "|"Silt loam"|"7975601"|"15316243"
"SICL"|"No "|"No "|"Silty clay loam"|"7975601"|"15464415"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7975602"|"15612586"
"FS"|"No "|"No "|"Fine sand"|"7975620"|"15168082"
"LS"|"No "|"No "|"Loamy sand"|"7975620"|"15464425"
"LFS"|"No "|"No "|"Loamy fine sand"|"7975620"|"15612596"
"CL"|"No "|"No "|"Clay loam"|"7975621"|"15316254"
"L"|"No "|"No "|"Loam"|"7975621"|"15464426"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"7975621"|"15612597"
"SL"|"No "|"No "|"Sandy loam"|"7975821"|"15168170"
"LFS"|"No "|"No "|"Loamy fine sand"|"7975821"|"15464513"
"FS"|"No "|"No "|"Fine sand"|"7975821"|"15612684"
"SIC"|"No "|"No "|"Silty clay"|"7975856"|"15316358"
"SICL"|"No "|"No "|"Silty clay loam"|"7975856"|"15464530"
"C"|"No "|"No "|"Clay"|"7975856"|"15612701"
"SIC"|"No "|"No "|"Silty clay"|"7976073"|"15168283"
"SICL"|"No "|"No "|"Silty clay loam"|"7976073"|"15316455"
"CL"|"No "|"No "|"Clay loam"|"7976073"|"15464627"
"L"|"No "|"Yes"|"Loam"|"7976074"|"15612798"
"COSL"|"No "|"Yes"|"Coarse sandy loam"|"7976183"|"15464678"
"SIC"|"No "|"No "|"Silty clay"|"7976184"|"15168335"
"C"|"No "|"No "|"Clay"|"7976184"|"15612849"
"L"|"No "|"Yes"|"Loam"|"7976714"|"15168582"
"GRV-S"|"No "|"No "|"Very gravelly sand"|"7976715"|"15316754"
"CBV-LS"|"No "|"No "|"Very cobbly loamy sand"|"7976715"|"15464926"
"GRX-S"|"No "|"No "|"Extremely gravelly sand"|"7976715"|"15613097"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7976988"|"15168707"
"L"|"No "|"Yes"|"Loam"|"7976989"|"15316879"
"SIL"|"No "|"No "|"Silt loam"|"7976990"|"15465051"
"SICL"|"No "|"No "|"Silty clay loam"|"7976990"|"15613222"
"CL"|"No "|"Yes"|"Clay loam"|"7976991"|"15168708"
"SIL"|"No "|"No "|"Silt loam"|"7976992"|"15316880"
"SICL"|"No "|"No "|"Silty clay loam"|"7976992"|"15465052"
"CL"|"No "|"No "|"Clay loam"|"7976992"|"15613223"
"L"|"No "|"No "|"Loam"|"7976993"|"15168709"
"SICL"|"No "|"No "|"Silty clay loam"|"7976993"|"15316881"
"CL"|"No "|"No "|"Clay loam"|"7976993"|"15465053"
"LFS"|"No "|"No "|"Loamy fine sand"|"7976994"|"15168710"
"FSL"|"No "|"No "|"Fine sandy loam"|"7976994"|"15316882"
"FS"|"No "|"No "|"Fine sand"|"7976994"|"15613224"
"L"|"No "|"No "|"Loam"|"7976995"|"15465054"
"CL"|"No "|"No "|"Clay loam"|"7976995"|"15613225"
"L"|"No "|"No "|"Loam"|"7976996"|"15168711"
"CL"|"No "|"No "|"Clay loam"|"7976996"|"15316883"
"SICL"|"No "|"No "|"Silty clay loam"|"7976997"|"15465055"
"SIL"|"No "|"No "|"Silt loam"|"7976997"|"15613226"
"SIL"|"No "|"No "|"Silt loam"|"7976998"|"15168712"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"7976998"|"15316884"
"L"|"No "|"No "|"Loam"|"7976998"|"15465056"
"SIL"|"No "|"No "|"Silt loam"|"7976999"|"15168713"
"CL"|"No "|"No "|"Clay loam"|"7976999"|"15316885"
"SICL"|"No "|"No "|"Silty clay loam"|"7976999"|"15613227"
"SIL"|"No "|"Yes"|"Silt loam"|"7977000"|"15465057"
"SIL"|"No "|"Yes"|"Silt loam"|"7977001"|"15613228"
"SIL"|"No "|"No "|"Silt loam"|"7977002"|"15168714"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"7977002"|"15316886"
"L"|"No "|"No "|"Loam"|"7977002"|"15465058"
"SIL"|"No "|"No "|"Silt loam"|"7977003"|"15168715"
"CL"|"No "|"No "|"Clay loam"|"7977003"|"15316887"
"SICL"|"No "|"No "|"Silty clay loam"|"7977003"|"15613229"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7977004"|"15465059"
"SIL"|"No "|"Yes"|"Silt loam"|"7977005"|"15613230"
"SIL"|"No "|"Yes"|"Silt loam"|"7977006"|"15168716"
"SL"|"No "|"Yes"|"Sandy loam"|"7977007"|"15316888"
"FSL"|"No "|"No "|"Fine sandy loam"|"7977008"|"15465060"
"SL"|"No "|"No "|"Sandy loam"|"7977008"|"15613231"
"L"|"No "|"No "|"Loam"|"7977009"|"15168717"
"CL"|"No "|"No "|"Clay loam"|"7977009"|"15316889"
"SIC"|"No "|"No "|"Silty clay"|"7977010"|"15168718"
"CL"|"No "|"No "|"Clay loam"|"7977010"|"15465061"
"SICL"|"No "|"No "|"Silty clay loam"|"7977010"|"15613232"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"7977011"|"15316890"
"FS"|"No "|"No "|"Fine sand"|"7977012"|"15168719"
"LS"|"No "|"No "|"Loamy sand"|"7977012"|"15465062"
"LFS"|"No "|"No "|"Loamy fine sand"|"7977012"|"15613233"
"L"|"No "|"Yes"|"Loam"|"7977013"|"15316891"
"LVFS"|"No "|"No "|"Loamy very fine sand"|"7977014"|"15168720"
