0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3015980"|"353891"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3018013"|"352371"
0|1|1|||||254|356|610|"Nonflat"|||"3028229"|"354703"
5|7|10|||||2|40|75|"Nonflat"|||"3028240"|"356378"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3028916"|"351379"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3029321"|"354758"
0|0|1|||||250|255|610|"Nonflat"|||"3034708"|"351777"
35|65|70|||||2|40|75|"Nonflat"|||"3034708"|"355127"
5|10|15|||||75|125|250|"Nonflat"|||"3034708"|"356802"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3035400"|"355154"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"3035407"|"351804"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3035411"|"356830"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3035695"|"351823"
0|2|3|||||254|356|610|"Nonflat"|||"3041182"|"355538"
1|8|15|||||2|40|75|"Nonflat"|||"3041193"|"352188"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3041883"|"350540"
0|1|1|||||254|340|1000|"Nonflat"|||"3047660"|"352610"
1|8|15|||||2|40|75|"Nonflat"|||"3047669"|"354285"
10|30|50|||||2|40|75|"Nonflat"|||"3047672"|"350935"
5|10|15|||||250|425|600|"Nonflat"|||"3048010"|"352617"
40|45|50|||||2|40|75|"Nonflat"|||"3048010"|"354292"
15|20|25|||||75|163|250|"Nonflat"|||"3048010"|"355967"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3048360"|"352639"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3048750"|"352666"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3050324"|"352793"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3051848"|"356217"
5|7|10|||||2|40|75|"Nonflat"|||"3054149"|"351353"
10|15|20|||||75|163|250|"Nonflat"|||"3054150"|"353029"
50|55|60|||||2|40|75|"Nonflat"|||"3054150"|"354704"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3055227"|"356433"
5|10|15|||||75|163|250|"Nonflat"|||"3060964"|"355136"
35|55|65|||||2|40|75|"Nonflat"|||"3060964"|"356811"
3|9|15|||||250|425|600|"Nonflat"|||"3061284"|"356828"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3061298"|"353479"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3061312"|"356829"
3|9|15|||||250|425|600|"Nonflat"|||"3061709"|"351835"
45|55|75|||||2|40|75|"Nonflat"|||"3067097"|"357213"
35|50|65|||||2|40|75|"Nonflat"|||"3067099"|"353864"
5|10|15|||||250|425|600|"Nonflat"|||"3067440"|"352197"
40|45|50|||||2|40|75|"Nonflat"|||"3067440"|"353873"
15|20|25|||||75|163|250|"Nonflat"|||"3067440"|"355548"
