"model","assessment_id","attempt_id","view","selected_window_minutes","min_probability_fraction","year_filter","sort","descending","offset","limit","intensity_unit","rainfall_unit","probability_unit","soil_source","design_origin","event_origin","subdaily_origin","climate_mode","event_id","date_label","date_semantics","return_interval_years","duration_minutes","peak_intensity","window_rainfall","total_event_rainfall","probability_fraction","target_probability_fraction","reason"
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,4.4,4.4,,0.11461165042349775,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,4.8,4.8,,0.12581051199249232,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,5.2,5.2,,0.13793315737050704,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,5.6000000000000005,5.6000000000000005,,0.1510221008467919,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,6,6,,0.16511520268690708,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,6.4,6.4,,0.180244232299565,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,6.800000000000001,6.800000000000001,,0.19643333648120936,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,7.199999999999999,7.199999999999999,,0.2136974548378037,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,7.6,7.6,,0.23204073766972888,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,8,8,,0.25145503431630606,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,8.4,8.4,,0.27191853086540224,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,8.8,8.8,,0.2933946236995333,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,9.200000000000001,9.200000000000001,,0.3158311179605949,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,9.6,9.6,,0.33915983619648127,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,10,10,,0.3632967111236753,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,10.4,10.4,,0.38814241718067716,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,10.8,10.8,,0.4135835688270256,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,11.200000000000001,11.200000000000001,,0.4394944808497766,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,11.6,11.6,,0.46573944976032017,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,12,12,,0.49217547898276254,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,12.118163949899476,12.118163949899476,,0.5,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,12.4,12.4,,0.5186553376534031,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,12.8,12.8,,0.5450308170857822,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,13.200000000000001,13.200000000000001,,0.5711560332918171,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,13.600000000000001,13.600000000000001,,0.596890620258752,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,14,14,,0.6221026674110705,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,14.399999999999999,14.399999999999999,,0.646671274782401,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,14.8,14.8,,0.670488628508217,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,15.2,15.2,,0.6934615340183624,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,15.600000000000001,15.600000000000001,,0.7155123810412649,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,16,16,,0.7365795496426268,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,16.4,16.4,,0.7566172970167349,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,16.8,16.8,,0.7755951885364205,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,17.2,17.2,,0.7934971525840646,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,17.6,17.6,,0.8103202468480382,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,18,18,,0.8260732247978803,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,18.400000000000002,18.400000000000002,,0.8407749862217775,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,18.799999999999997,18.799999999999997,,0.8544529865811558,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,19.2,19.2,,0.8671416681144541,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,19.6,19.6,,0.8788809625721603,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,20,20,,0.8897149023995793,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,20.4,20.4,,0.8996903650055745,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,20.8,20.8,,0.9088559640569547,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,21,21,,0.9131504927507244,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,21.200000000000003,21.200000000000003,,0.9172610928341113,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,21.6,21.6,,0.9249551176642545,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,22,22,,0.9319867142396608,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,22.400000000000002,22.400000000000002,,0.9384033360473921,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,22.799999999999997,22.799999999999997,,0.9442508019426085,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,23.2,23.2,,0.9495729888274321,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,23.599999999999998,23.599999999999998,,0.954411615194979,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,24,24,,0.9588061017305788,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,24.4,24.4,,0.9627934960288809,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,24.8,24.8,,0.9664084496220098,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,25.2,25.2,,0.9696832367909778,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,25.6,25.6,,0.972647805953087,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,26,26,,0.9753298557126028,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,26.400000000000002,26.400000000000002,,0.9777549288838391,,
"M1","052cbf59f446418dac7c501c8462d0e6","0ea9c1f5b0964b22ba7f1b457c1a6c9f","displayed view",60,,,"row_ordinal","false",0,100,"mm/hour","mm","fraction (0–1)","NRCS-derived STATSGO fine-earth Kf","NOAA Atlas 14 statistical design rainfall","Project climate events","modeled_disaggregated","GridMetPRISM",,,"calendar",,60,26.8,26.8,,0.9799465189162659,,
