"SM"|"No "|"7930304"|"15568279"
"CL-ML"|"No "|"7930304"|"15729932"
"ML"|"No "|"7930304"|"15891586"
"SC-SM"|"No "|"7930304"|"16053239"
"SM"|"No "|"7930321"|"15568287"
"ML"|"No "|"7930321"|"15729940"
"SC"|"No "|"7930321"|"15891594"
"SC-SM"|"No "|"7930321"|"16053247"
"GP-GM"|"No "|"7932428"|"15892405"
"GC-GM"|"No "|"7932429"|"15569098"
"CL-ML"|"No "|"7932429"|"16054058"
"CL"|"No "|"7932529"|"15569135"
"GM"|"No "|"7932530"|"15730789"
"SM"|"No "|"7932530"|"15892443"
"GC"|"No "|"7932531"|"16054096"
"CL"|"No "|"7933823"|"15569813"
"CL-ML"|"No "|"7933823"|"15731467"
"ML"|"No "|"7933867"|"15893139"
"SM"|"No "|"7933867"|"16054792"
"GM"|"No "|"7933868"|"15569832"
"SM"|"No "|"7933868"|"15731486"
"SM"|"No "|"7933935"|"15893169"
"CL-ML"|"No "|"7933990"|"15569884"
"CL"|"No "|"7933991"|"15731538"
"SM"|"No "|"7934170"|"15731610"
"SM"|"No "|"7934171"|"15893264"
"CL-ML"|"No "|"7934177"|"15569958"
"CL"|"No "|"7934177"|"16054918"
"CL"|"No "|"7934178"|"15731612"
"CL-ML"|"No "|"7934191"|"15569963"
"GC-GM"|"No "|"7934191"|"15731617"
"CH"|"No "|"7934192"|"15893271"
"CL"|"No "|"7934192"|"16054924"
"CH"|"No "|"7934193"|"15569964"
"GC"|"No "|"7934194"|"15731618"
"GC-GM"|"No "|"7934194"|"15893272"
"CL"|"No "|"7934253"|"16054953"
"GP"|"No "|"7934254"|"15569993"
"GP-GM"|"No "|"7934254"|"15731647"
"SM"|"No "|"7934255"|"15893301"
"GM"|"No "|"7934266"|"15893305"
"SM"|"No "|"7934266"|"16054958"
"GC"|"No "|"7934267"|"15569998"
"CL-ML"|"No "|"7934316"|"15731677"
"GC"|"No "|"7934317"|"15893331"
"SC-SM"|"No "|"7934332"|"15893337"
"SM"|"No "|"7934332"|"16054990"
"GP"|"No "|"7934344"|"15570035"
"SM"|"No "|"7934344"|"15731689"
"SP"|"No "|"7934344"|"15893343"
"GM"|"No "|"7934344"|"16054995"
"SM"|"No "|"7934345"|"15570036"
"GM"|"No "|"7934345"|"16054996"
"CH"|"No "|"7934346"|"15731690"
"CL"|"No "|"7934346"|"15893344"
"CL"|"No "|"7934347"|"16054997"
"SC-SM"|"No "|"7934358"|"15570041"
"CL-ML"|"No "|"7934358"|"15893348"
"GC-GM"|"No "|"7934358"|"16055001"
"CL"|"No "|"7934580"|"15570145"
"CH"|"No "|"7934581"|"15731799"
"CL"|"No "|"7934581"|"15893453"
"CL"|"No "|"7934582"|"16055106"
"CL"|"No "|"7934585"|"15570147"
"CH"|"No "|"7934628"|"15893473"
"CL"|"No "|"7934628"|"16055126"
"CL-ML"|"No "|"7934773"|"15570235"
"SC-SM"|"No "|"7934773"|"15731889"
"ML"|"No "|"7934792"|"15893551"
"CL"|"No "|"7934793"|"16055204"
"SM"|"No "|"7934805"|"15893555"
"SP-SM"|"No "|"7934805"|"16055208"
"CL"|"No "|"7935054"|"15732016"
"GC-GM"|"No "|"7935128"|"15570399"
"GM"|"No "|"7935128"|"15732053"
"SC"|"No "|"7935129"|"15570400"
"SC-SM"|"No "|"7935129"|"15732054"
"CL"|"No "|"7935129"|"15893707"
"CL-ML"|"No "|"7935129"|"16055360"
"CL-ML"|"No "|"7935132"|"15732055"
"GC-GM"|"No "|"7935132"|"15893709"
"SC-SM"|"No "|"7935133"|"15570402"
"CL-ML"|"No "|"7935133"|"16055362"
"CL-ML"|"No "|"7935134"|"15732056"
"CL-ML"|"No "|"7935162"|"16055373"
"SC-SM"|"No "|"7935163"|"15570413"
"SM"|"No "|"7935163"|"15732067"
"CH"|"No "|"7935184"|"15893729"
"CL"|"No "|"7935185"|"15570422"
"CH"|"No "|"7935185"|"16055382"
"CH"|"No "|"7935186"|"15732076"
"CL"|"No "|"7935186"|"15893730"
"ML"|"No "|"7942215"|"16058980"
"CL-ML"|"No "|"7942216"|"15574020"
"ML"|"No "|"7942216"|"15735674"
"SC-SM"|"No "|"7942216"|"15897328"
"SM"|"No "|"7942216"|"16058981"
"CL"|"No "|"7942217"|"15574021"
"CL-ML"|"No "|"7942217"|"15735675"
"ML"|"No "|"7942229"|"15574027"
"SP-SM"|"No "|"7942230"|"15574028"
"GM"|"No "|"7942230"|"15735681"
"GP-GM"|"No "|"7942230"|"15897335"
"SM"|"No "|"7942230"|"16058988"
"ML"|"No "|"7942238"|"15574030"
"SM"|"No "|"7942238"|"15735684"
"SP"|"No "|"7942244"|"15574032"
"SP-SM"|"No "|"7942244"|"15735686"
"SM"|"No "|"7942288"|"15735706"
"SP-SM"|"No "|"7942288"|"15897360"
"ML"|"No "|"7942375"|"15574100"
