"Cobbly"|"15450304"|"3574726"
"Gravelly"|"15490516"|"3577257"
"Gravelly"|"15622962"|"3624172"
"Gravelly"|"15646492"|"3702693"
"Gravelly"|"15686703"|"3666753"
"Very gravelly"|"15890162"|"3679693"
"Gravelly"|"16008301"|"3648739"
"Cobbly"|"15724658"|"3592165"
"Gravelly"|"15753000"|"3670974"
"Gravelly"|"15762513"|"3710075"
"Mucky"|"15821575"|"3713867"
"Gravelly"|"15511806"|"3578607"
"Mucky"|"15528352"|"3656664"
"Gravelly"|"15625319"|"3585808"
"Gravelly"|"15679718"|"3627809"
"Gravelly"|"15909064"|"3680884"
"Gravelly"|"15913741"|"3719692"
"Mucky"|"16006030"|"3610082"
"Mucky"|"15812132"|"3636232"
"Mucky"|"15842880"|"3676688"
"Gravelly"|"15476343"|"3691877"
"Gravelly"|"15483429"|"3653823"
"Very gravelly"|"15544831"|"3580705"
"Mucky"|"15596925"|"3584007"
"Gravelly"|"15637133"|"3702081"
"Gravelly"|"15705705"|"3629448"
"Very gravelly"|"16006029"|"3725605"
"Mucky"|"15731728"|"3592606"
"Gravelly"|"15807317"|"3597410"
"Gravelly"|"15831048"|"3637444"
"Mucky"|"15466900"|"3614267"
"Mucky"|"15556716"|"3619987"
"Mucky"|"15606399"|"3623112"
"Mucky"|"15622946"|"3585664"
"Mucky"|"16010741"|"3648891"
"Mucky"|"15693891"|"3667219"
"Mucky"|"15755359"|"3709633"
"Mucky"|"15424296"|"3611604"
"Very gravelly"|"15445579"|"3651447"
"Gravelly"|"15667896"|"3665553"
"Gravelly"|"15885362"|"3602372"
"Mucky"|"15894879"|"3679993"
"Cobbly"|"15800310"|"3596946"
"Mucky"|"15809779"|"3713096"
"Mucky"|"15511802"|"3694130"
"Mucky"|"15523618"|"3656363"
"Gravelly"|"15549649"|"3696541"
"Very gravelly"|"15582671"|"3583113"
"Gravelly"|"15601643"|"3584307"
"Gravelly"|"15611051"|"3661912"
"Gravelly"|"15875900"|"3717297"
"Cobbly"|"15722280"|"3669031"
"Gravelly"|"15724554"|"3669175"
"Mucky"|"15750631"|"3632305"
"Gravelly"|"15847522"|"3676972"
"Mucky"|"15436121"|"3612343"
"Mucky"|"15497607"|"3577712"
"Gravelly"|"15525994"|"3695015"
"Mucky"|"15585120"|"3621773"
"Gravelly"|"15620627"|"3624030"
"Very gravelly"|"15658345"|"3626431"
"Mucky"|"15911464"|"3604020"
"Mucky"|"15982392"|"3724097"
"Mucky"|"15996575"|"3686498"
"Very gravelly"|"15771866"|"3633655"
"Cobbly"|"15859415"|"3716245"
"Gravelly"|"15507106"|"3693835"
"Mucky"|"15559091"|"3697148"
"Gravelly"|"15639502"|"3625217"
"Cobbly"|"15663150"|"3626733"
"Gravelly"|"15916187"|"3604330"
"Mucky"|"15923289"|"3681819"
"Gravelly"|"15953984"|"3645258"
"Very gravelly"|"16024969"|"3649810"
"Mucky"|"15812117"|"3713247"
"Cobbly"|"15421971"|"3688477"
"Mucky"|"15481065"|"3653677"
"Mucky"|"15483423"|"3615315"
"Mucky"|"15656096"|"3703307"
