"VACCI"|"Vaccinium"|"huckleberry"|||"2991310"|"13908569"
"AMELA"|"Amelanchier"|"serviceberry"|||"2965421"|"13908610"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"2965421"|"13908611"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2978374"|"14287949"
"PTAQ"|"Pteridium aquilinum"|"brackenfern"|||"2978374"|"13984362"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2978374"|"14136155"
"RUBUS"|"Rubus"|"blackberry"|||"2978374"|"14136156"
"PIGL"|"Picea glauca"|"white spruce"|||"2978374"|"13832568"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"2984851"|"13870678"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2984851"|"13870679"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2984851"|"14326059"
"DRYOP"|"Dryopteris"|"woodfern"|||"2984851"|"14174267"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2984851"|"14326061"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2984851"|"14022473"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2984851"|"14174266"
"TRIEN"|"Trientalis"|"starflower"|||"2984851"|"14326060"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"2984851"|"14022472"
"RUBUS"|"Rubus"|"blackberry"|||"2997804"|"14250213"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2997804"|"13794831"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2997804"|"14098419"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2997804"|"13946625"
"SALIX"|"Salix"|"willow"|||"2971898"|"13946626"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"2971898"|"13794832"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3062570"|"14326057"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"3062570"|"13870677"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3062570"|"14326058"
"DRYOP"|"Dryopteris"|"woodfern"|||"3062570"|"14022470"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3062570"|"14174264"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3062570"|"13870676"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3062570"|"14022471"
"TRIEN"|"Trientalis"|"starflower"|||"3062570"|"14174265"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"2991328"|"13908614"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2991328"|"13756819"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2991328"|"13756820"
"DRYOP"|"Dryopteris"|"woodfern"|||"2991328"|"14060407"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2991328"|"14212201"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2991328"|"13908613"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"2991328"|"14060408"
"TRIEN"|"Trientalis"|"starflower"|||"2991328"|"13756821"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2991328"|"14212202"
"BEPO"|"Betula populifolia"|"gray birch"|||"3017235"|"14060410"
"CHCA2"|"Chamaedaphne calyculata"|"leatherleaf"|||"3017235"|"14212204"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3017235"|"14060412"
"ARAR7"|"Aronia arbutifolia"|"red chokeberry"|||"3017235"|"13908616"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"3017235"|"14212203"
"LADE2"|"Larix decidua"|"European larch"|||"3017235"|"14060411"
"ACRU"|"Acer rubrum"|"red maple"|||"3017235"|"14060409"
"ANPO"|"Andromeda polifolia"|"bog rosemary"|||"3017235"|"13756822"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3017235"|"13908615"
"LEGR"|"Ledum groenlandicum"|"Labrador tea ledum"|||"3017235"|"14212205"
"PIMA"|"Picea mariana"|"black spruce"|||"3017235"|"13756824"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"3017235"|"13756823"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3017235"|"13908618"
"KAPO"|"Kalmia polifolia"|"pale laurel"|||"3017235"|"13908617"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3049618"|"14250216"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3049618"|"13794835"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3049618"|"14250214"
"ACSP2"|"Acer spicatum"|"mountain maple"|||"3049618"|"14098421"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3049618"|"13794834"
"PIRU"|"Picea rubens"|"red spruce"|||"3049618"|"14098422"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3049618"|"13946627"
"ACRU"|"Acer rubrum"|"red maple"|||"3049618"|"13794833"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3049618"|"14098420"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3049618"|"14250215"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3049618"|"13946628"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3004282"|"14287954"
"PIRU"|"Picea rubens"|"red spruce"|||"3004282"|"13984367"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3004282"|"14287953"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3004282"|"14136161"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3004282"|"14136159"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3004282"|"14136160"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3004282"|"13832573"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3004282"|"13984366"
"ACRU"|"Acer rubrum"|"red maple"|||"3004282"|"13832572"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3010758"|"14326062"
"CHAMA5"|"Chamaedaphne"|"leatherleaf"|||"3010758"|"14022474"
"LEGL"|"Ledum glandulosum"|"Labrador tea"|||"3010758"|"14174268"
"CAREX"|"Carex"|"sedge"|||"3010758"|"13870680"
"CAREX"|"Carex"|"sedge"|||"3036666"|"13870681"
"POLYS"|"Polystichum"|"fern"|||"3036666"|"14022475"
"POLYS"|"Polystichum"|"fern"|||"3043142"|"13756825"
"CAREX"|"Carex"|"sedge"|||"3043142"|"14212206"
"PIGL"|"Picea glauca"|"white spruce"|||"2978376"|"13832578"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2978376"|"14287958"
"OXMO"|"Oxalis montana"|"wood sorrel"|||"2978376"|"14287959"
"ACRU"|"Acer rubrum"|"red maple"|||"2978376"|"14136164"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2978376"|"13984371"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2978376"|"13984370"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"2978376"|"14136166"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2978376"|"13984372"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"2978376"|"14136165"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2978376"|"13832577"
"CAREX"|"Carex"|"sedge"|||"3062572"|"14174269"
"CHAMA5"|"Chamaedaphne"|"leatherleaf"|||"3062572"|"14326063"
"LEGL"|"Ledum glandulosum"|"Labrador tea"|||"3062572"|"13870682"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3062572"|"14022476"
"ACRU"|"Acer rubrum"|"red maple"|||"3056095"|"13832574"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3056095"|"13984368"
"PIGL"|"Picea glauca"|"white spruce"|||"3056095"|"14136163"
"OXMO"|"Oxalis montana"|"wood sorrel"|||"3056095"|"13984369"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3056095"|"14287956"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"3056095"|"13832576"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3056095"|"14287955"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3056095"|"13832575"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3056095"|"14136162"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3056095"|"14287957"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"3023714"|"14250217"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3023714"|"13946629"
"ACSP2"|"Acer spicatum"|"mountain maple"|||"3023714"|"14098423"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3023714"|"13946630"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"3023714"|"13794836"
"VIBUR"|"Viburnum"|"viburnum"|||"3010760"|"14022477"
"PIRU"|"Picea rubens"|"red spruce"|||"3010760"|"13870683"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3010760"|"14174270"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"3010760"|"14326064"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3017237"|"13908620"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"3017237"|"13756826"
"ACSP2"|"Acer spicatum"|"mountain maple"|||"3017237"|"14060413"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3017237"|"13908619"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"3017237"|"14212207"
"SALIX"|"Salix"|"willow"|||"3036667"|"14326065"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3036667"|"14174271"
"VIBUR"|"Viburnum"|"viburnum"|||"3043143"|"13908621"
"PIRU"|"Picea rubens"|"red spruce"|||"3043143"|"13756827"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3043143"|"14060414"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"3043143"|"14212208"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2991331"|"14060415"
"TRILL"|"Trillium"|"trillium"|||"2991331"|"13908623"
"CAREX"|"Carex"|"sedge"|||"2991331"|"14212209"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"2991331"|"14060416"
"RIBES"|"Ribes"|"gooseberry"|||"2991331"|"14212210"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"2991331"|"13756829"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2991331"|"14060417"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"2991331"|"13756828"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"2991331"|"13908622"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3056097"|"14287961"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3056097"|"14287960"
"PTAQ"|"Pteridium aquilinum"|"brackenfern"|||"3056097"|"13984373"
"RUBUS"|"Rubus"|"blackberry"|||"3056097"|"14136167"
"PIGL"|"Picea glauca"|"white spruce"|||"3056097"|"13832579"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3017238"|"13756830"
"PTAQ"|"Pteridium aquilinum"|"brackenfern"|||"3017238"|"14060418"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3017238"|"14212211"
"RUBUS"|"Rubus"|"blackberry"|||"3017238"|"14212212"
"PIGL"|"Picea glauca"|"white spruce"|||"3017238"|"13908624"
"ACRU"|"Acer rubrum"|"red maple"|||"3043144"|"13908625"
"PIRU"|"Picea rubens"|"red spruce"|||"3043144"|"14212213"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3043144"|"14060419"
"VIBUR"|"Viburnum"|"viburnum"|||"3043144"|"13908626"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3043144"|"13756832"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3043144"|"13756831"
"SALIX"|"Salix"|"willow"|||"3062574"|"14022478"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3062574"|"13870684"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2984855"|"14174272"
"TRILL"|"Trillium"|"trillium"|||"2984855"|"14022480"
"CAREX"|"Carex"|"sedge"|||"2984855"|"14326066"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"2984855"|"14174273"
"RIBES"|"Ribes"|"gooseberry"|||"2984855"|"14326067"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"2984855"|"13870686"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2984855"|"14174274"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"2984855"|"13870685"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"2984855"|"14022479"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2965425"|"14212214"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2965425"|"14060422"
"ACRU"|"Acer rubrum"|"red maple"|||"2965425"|"14060420"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"2965425"|"14212215"
"QURU"|"Quercus rubra"|"northern red oak"|||"2965425"|"13908628"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"2965425"|"14060421"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2965425"|"13756833"
"BEPO"|"Betula populifolia"|"gray birch"|||"2965425"|"13908627"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"2965425"|"13756834"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"2978378"|"13832580"
"SALIX"|"Salix"|"willow"|||"2978378"|"13984374"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3023716"|"14098426"
"DEPU2"|"Dennstaedtia punctilobula"|"hay scented fern"|||"3023716"|"14250219"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3023716"|"13794837"
"COOC"|"Coptis occidentalis"|"goldthread"|||"3023716"|"14098425"
"OSVI"|"Ostrya virginiana"|"eastern hophornbeam"|||"3023716"|"14250220"
"OXMO"|"Oxalis montana"|"wood sorrel"|||"3023716"|"13794839"
"UVULA"|"Uvularia"|"bellwort"|||"3023716"|"14098427"
"DRYOP"|"Dryopteris"|"woodfern"|||"3023716"|"13794838"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3023716"|"14250221"
"AMELA"|"Amelanchier"|"serviceberry"|||"3023716"|"13946631"
"RUBUS"|"Rubus"|"blackberry"|||"3023716"|"13946633"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"3023716"|"13946632"
"SALIX"|"Salix"|"willow"|||"3023715"|"14250218"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3023715"|"14098424"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3056098"|"14136171"
"CHAMA5"|"Chamaedaphne"|"leatherleaf"|||"3056098"|"13832583"
"LEGL"|"Ledum glandulosum"|"Labrador tea"|||"3056098"|"13984377"
"CAREX"|"Carex"|"sedge"|||"3056098"|"14287964"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"2991332"|"13756836"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2991332"|"14212216"
"DRYOP"|"Dryopteris"|"woodfern"|||"2991332"|"13908629"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2991332"|"14212217"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2991332"|"13756835"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2991332"|"14060423"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2991332"|"14060424"
"TRIEN"|"Trientalis"|"starflower"|||"2991332"|"14212218"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"2991332"|"13908630"
"TRILL"|"Trillium"|"trillium"|||"3030192"|"13984376"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3030192"|"14136168"
"CAREX"|"Carex"|"sedge"|||"3030192"|"14287962"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3030192"|"14136169"
"RIBES"|"Ribes"|"gooseberry"|||"3030192"|"14287963"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"3030192"|"13832582"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"3030192"|"14136170"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"3030192"|"13984375"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"3030192"|"13832581"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3036670"|"14326070"
"SALIX"|"Salix"|"willow"|||"3036670"|"13870689"
"CAREX"|"Carex"|"sedge"|||"3004287"|"14287967"
"CHAMA5"|"Chamaedaphne"|"leatherleaf"|||"3004287"|"13832586"
"LEGL"|"Ledum glandulosum"|"Labrador tea"|||"3004287"|"13984380"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3004287"|"14136174"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"2984856"|"13870688"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2984856"|"14326068"
"DRYOP"|"Dryopteris"|"woodfern"|||"2984856"|"14022481"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2984856"|"14326069"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2984856"|"13870687"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2984856"|"14174275"
"TRIEN"|"Trientalis"|"starflower"|||"2984856"|"14174276"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2984856"|"14022482"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3004286"|"13984378"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"3004286"|"14136173"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3004286"|"13984379"
"DRYOP"|"Dryopteris"|"woodfern"|||"3004286"|"14287966"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3004286"|"13832585"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3004286"|"14136172"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3004286"|"14287965"
"TRIEN"|"Trientalis"|"starflower"|||"3004286"|"13832584"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2965427"|"14060425"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"2965427"|"14212220"
"DRYOP"|"Dryopteris"|"woodfern"|||"2965427"|"13756838"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2965427"|"14060426"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2965427"|"14212219"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2965427"|"13908632"
"TRIEN"|"Trientalis"|"starflower"|||"2965427"|"14060427"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"2965427"|"13756839"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2965427"|"13908633"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"2965426"|"13756837"
"SALIX"|"Salix"|"willow"|||"2965426"|"13908631"
"RUBUS"|"Rubus"|"blackberry"|||"3023717"|"14250224"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3023717"|"13794842"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"3023717"|"14098430"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3023717"|"13946636"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2971903"|"14098429"
"TRIEN"|"Trientalis"|"starflower"|||"2971903"|"14250223"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"2971903"|"13946635"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2971903"|"13794840"
"FRAM2"|"Fraxinus americana"|"white ash"|||"2971903"|"13794841"
"DRYOP"|"Dryopteris"|"woodfern"|||"2971903"|"14098428"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2971903"|"13946634"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2971903"|"14250222"
"SALIX"|"Salix"|"willow"|||"3004288"|"13984381"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3004288"|"13832587"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"3010764"|"14174279"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3010764"|"14022484"
"DRYOP"|"Dryopteris"|"woodfern"|||"3010764"|"14326072"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3010764"|"14022485"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3010764"|"13870691"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3010764"|"14174278"
"TRIEN"|"Trientalis"|"starflower"|||"3010764"|"14022486"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"3010764"|"14326073"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3010764"|"13870692"
"POLYS"|"Polystichum"|"fern"|||"3036671"|"14174280"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2984857"|"14326071"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2984857"|"14022483"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2984857"|"14174277"
"RUBUS"|"Rubus"|"blackberry"|||"2984857"|"13870690"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3023718"|"13794844"
"SALIX"|"Salix"|"willow"|||"3023718"|"13946638"
"POLYS"|"Polystichum"|"fern"|||"3056100"|"14287968"
"RUBUS"|"Rubus"|"blackberry"|||"2971904"|"14250225"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2971904"|"14098431"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2971904"|"13794843"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2971904"|"13946637"
"SALIX"|"Salix"|"willow"|||"3030195"|"14287969"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3030195"|"14136175"
"SALIX"|"Salix"|"willow"|||"3017242"|"13756840"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3017242"|"14212221"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3049625"|"13794847"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3049625"|"14250229"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3049625"|"13946641"
"CEOC"|"Celtis occidentalis"|"hackberry"|||"3049625"|"14098435"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3049625"|"14250228"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3049625"|"14098436"
"GAHI2"|"Gaultheria hispidula"|"creeping wintergreen"|||"3049625"|"13794848"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"3049625"|"13946642"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2965429"|"13908634"
"TRILL"|"Trillium"|"trillium"|||"2965429"|"13756842"
"CAREX"|"Carex"|"sedge"|||"2965429"|"14060428"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"2965429"|"13908635"
"RIBES"|"Ribes"|"gooseberry"|||"2965429"|"14060429"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"2965429"|"14212223"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2965429"|"13908636"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"2965429"|"14212222"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"2965429"|"13756841"
"CAREX"|"Carex"|"sedge"|||"3010765"|"13870693"
"TRILL"|"Trillium"|"trillium"|||"3010765"|"14174282"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3010765"|"14326074"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3010765"|"14326075"
"RIBES"|"Ribes"|"gooseberry"|||"3010765"|"13870694"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"3010765"|"14022488"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"3010765"|"14326076"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"3010765"|"14022487"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"3010765"|"14174281"
"AMELA"|"Amelanchier"|"serviceberry"|||"3056101"|"13984382"
"RUBUS"|"Rubus"|"blackberry"|||"3056101"|"13984384"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3056101"|"13832588"
"VAAN"|"Vaccinium angustifolium"|"lowbush blueberry"|||"3056101"|"14136178"
"COPTI"|"Coptis"|"goldthread"|||"3056101"|"14287970"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"3056101"|"13832589"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"3056101"|"14136177"
"COAM3"|"Corylus americana"|"American hazel"|||"3056101"|"14136176"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3056101"|"13984383"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3056101"|"14287971"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3056101"|"13832590"
"RUBUS"|"Rubus"|"blackberry"|||"2978382"|"14136179"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2978382"|"13832591"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2978382"|"13984385"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2978382"|"14287972"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"3010766"|"14326082"
"OSCL2"|"Osmunda claytoniana"|"interrupted fern"|||"3010766"|"14174288"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3010766"|"13870701"
"ATFI"|"Athyrium filix-femina"|"ladyfern"|||"3010766"|"14174286"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"3010766"|"14022493"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"3010766"|"14326081"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3010766"|"14174287"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3010766"|"14022494"
"LYSIC"|"Lysichiton"|"skunkcabbage"|||"3010766"|"13870700"
"COCO6"|"Corylus cornuta"|"western hazel"|||"3010766"|"14326080"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"3010766"|"14022492"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"3010766"|"13870699"
"PIMA"|"Picea mariana"|"black spruce"|||"2984859"|"14174285"
"LEGR"|"Ledum groenlandicum"|"Labrador tea ledum"|||"2984859"|"14022491"
"VAMA"|"Vaccinium macrocarpon"|"cranberry"|||"2984859"|"13870698"
"CYPRI"|"Cypripedium"|"ladyslipper"|||"2984859"|"14326078"
"CHCA2"|"Chamaedaphne calyculata"|"leatherleaf"|||"2984859"|"14022490"
"COOC"|"Coptis occidentalis"|"goldthread"|||"2984859"|"14174284"
"CAREX"|"Carex"|"sedge"|||"2984859"|"13870696"
"SAPU4"|"Sarracenia purpurea"|"pitcherplant"|||"2984859"|"14326079"
"LALA"|"Larix laricina"|"tamarack"|||"2984859"|"13870697"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"2991336"|"13908637"
"QURU"|"Quercus rubra"|"northern red oak"|||"2991336"|"14212225"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2991336"|"14060430"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"2991336"|"13756843"
"BEPO"|"Betula populifolia"|"gray birch"|||"2991336"|"14212224"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"2991336"|"14060431"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2991336"|"14060432"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2991336"|"13756844"
"ACRU"|"Acer rubrum"|"red maple"|||"2991336"|"13908638"
"ACRU"|"Acer rubrum"|"red maple"|||"3023719"|"14098432"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"3023719"|"14098434"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3023719"|"14250226"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3023719"|"13794846"
"BEPO"|"Betula populifolia"|"gray birch"|||"3023719"|"13946639"
"QURU"|"Quercus rubra"|"northern red oak"|||"3023719"|"13946640"
