"Paralithic bedrock"||0|4|8|||||||"2993424"|"705384"
"Paralithic bedrock"||51|77|102|||||||"2993425"|"713177"
"Lithic bedrock"||102|127|152|||||||"2993427"|"713178"
"Lithic bedrock"||51|64|76|||||||"2993428"|"713179"
"Lithic bedrock"||25|38|51|||||||"2993429"|"713180"
"Lithic bedrock"||51|77|102|||||||"2993431"|"689806"
"Paralithic bedrock"||51|77|102|||||||"2993432"|"705390"
"Paralithic bedrock"||102|127|152|||||||"2993433"|"697599"
"Lithic bedrock"||102|127|152|||||||"2993434"|"689808"
"Lithic bedrock"||51|77|102|||||||"2993436"|"713185"
"Lithic bedrock"||10|18|25|||||||"2993438"|"713186"
"Undefined"||107|120|132||||10|26|43|"2993440"|"697603"
"Lithic bedrock"||25|38|51|||||||"2993442"|"705396"
"Undefined"||18|27|36||||10|26|43|"2993445"|"697606"
"Undefined"||15|26|36||||10|26|43|"2993447"|"713190"
"Undefined"||25|31|36||||1|5|8|"2993451"|"713191"
"Undefined"||36|44|51||||10|26|43|"2993452"|"705400"
"Lithic bedrock"||30|41|51|||||||"2993453"|"705401"
"Undefined"||36|44|51||||10|26|43|"2993456"|"689819"
"Paralithic bedrock"||36|44|51|||||||"2993459"|"689820"
"Lithic bedrock"||25|38|51|||||||"2993460"|"713196"
"Lithic bedrock"||36|44|51|||||||"2993461"|"713197"
"Paralithic bedrock"||25|38|51|||||||"2993462"|"713198"
"Lithic bedrock"||18|27|36|||||||"2993463"|"705407"
"Lithic bedrock"||102|127|152|||||||"2993464"|"705408"
"Lithic bedrock"||36|44|51|||||||"2993465"|"697617"
"Lithic bedrock"||51|77|102|||||||"2993468"|"713201"
"Paralithic bedrock"||25|38|51|||||||"2993469"|"697618"
"Lithic bedrock"||102|127|152|||||||"2993470"|"697619"
"Paralithic bedrock"||25|38|51|||||||"2993471"|"689828"
"Lithic bedrock"||102|127|152|||||||"2993474"|"713205"
"Undefined"||20|28|36||||10|26|43|"2993476"|"713206"
"Lithic bedrock"||102|127|152|||||||"2993477"|"713207"
"Paralithic bedrock"||51|77|102|||||||"2993490"|"705419"
"Paralithic bedrock"||25|38|51|||||||"2993492"|"697628"
"Lithic bedrock"||102|127|152|||||||"2993493"|"697629"
"Lithic bedrock"||51|77|102|||||||"2993494"|"713213"
"Lithic bedrock"||36|44|51|||||||"2993495"|"713214"
"Lithic bedrock"||30|41|51|||||||"2993496"|"713215"
"Lithic bedrock"||36|44|51|||||||"2993497"|"705424"
"Lithic bedrock"||25|38|51|||||||"2993499"|"689842"
"Lithic bedrock"||51|77|102|||||||"2993500"|"689843"
"Lithic bedrock"||76|89|102|||||||"2993503"|"705428"
"Lithic bedrock"||36|44|51|||||||"2993504"|"705429"
"Undefined"||51|77|102||||10|26|43|"2993507"|"713222"
"Paralithic bedrock"||10|23|36|||||||"2993510"|"713224"
"Undefined"||36|44|51||||10|26|43|"2993511"|"705433"
"Undefined"||25|38|51||||10|26|43|"2993512"|"705434"
"Undefined"||25|38|51||||1|5|8|"2993513"|"689851"
"Lithic bedrock"||36|44|51|||||||"2993515"|"713228"
"Lithic bedrock"||51|77|102|||||||"2993516"|"713229"
"Lithic bedrock"||51|77|102|||||||"2993517"|"697646"
"Paralithic bedrock"||51|77|102|||||||"2993519"|"689856"
"Paralithic bedrock"||102|127|152|||||||"2993520"|"713232"
"Lithic bedrock"||25|38|51|||||||"2993522"|"697650"
"Lithic bedrock"||30|41|51|||||||"2993524"|"689860"
"Lithic bedrock"||53|70|86|||||||"2993525"|"689861"
"Undefined"||51|64|76||||1|5|8|"2993525"|"697653"
"Lithic bedrock"||102|127|152|||||||"2993526"|"697654"
"Undefined"||51|70|89||||10|26|43|"2993528"|"697655"
"Undefined"||36|44|51||||1|5|8|"2993530"|"705448"
"Lithic bedrock"||51|77|102|||||||"2993531"|"705449"
"Lithic bedrock"||18|27|36|||||||"2993532"|"697658"
"Undefined"||51|77|102||||10|26|43|"2993537"|"705452"
"Lithic bedrock"||102|127|152|||||||"2993538"|"705453"
"Undefined"||30|41|51||||10|26|43|"2993538"|"713245"
"Paralithic bedrock"||51|77|102|||||||"2993540"|"697663"
"Lithic bedrock"||10|20|30|||||||"2993541"|"697664"
"Lithic bedrock"||51|77|102|||||||"2993542"|"689873"
"Paralithic bedrock"||10|18|25|||||||"2993543"|"713249"
"Paralithic bedrock"||30|41|51|||||||"2993544"|"697666"
"Lithic bedrock"||51|77|102|||||||"2993545"|"689875"
"Lithic bedrock"||102|127|152|||||||"2993546"|"689876"
"Lithic bedrock"||102|127|152|||||||"2993547"|"689877"
"Lithic bedrock"||18|27|36|||||||"2993551"|"689879"
"Lithic bedrock"||18|27|36|||||||"2993552"|"689880"
"Lithic bedrock"||18|27|36|||||||"2993553"|"713256"
"Undefined"||25|38|51||||1|5|8|"2993554"|"705465"
"Lithic bedrock"||102|127|152|||||||"2993556"|"705466"
"Undefined"||30|41|51||||10|26|43|"2993556"|"713258"
"Lithic bedrock"||25|38|51|||||||"2993557"|"713259"
"Lithic bedrock"||25|38|51|||||||"2993558"|"713260"
"Lithic bedrock"||10|31|51|||||||"2993559"|"705469"
"Undefined"||25|38|51||||10|26|43|"2993563"|"705471"
"Lithic bedrock"||10|23|36|||||||"2993564"|"697680"
"Lithic bedrock"||51|77|102|||||||"2993565"|"689889"
"Lithic bedrock"||15|26|36|||||||"2993566"|"689890"
"Lithic bedrock"||15|26|36|||||||"2993568"|"689891"
"Undefined"||51|64|76||||10|26|43|"2993569"|"705475"
"Lithic bedrock"||25|38|51|||||||"2993570"|"705476"
"Lithic bedrock"||10|23|36|||||||"2993571"|"689893"
"Lithic bedrock"||10|18|25|||||||"2993579"|"713270"
"Lithic bedrock"||10|18|25|||||||"2993580"|"713271"
"Paralithic bedrock"||25|38|51|||||||"2993581"|"705480"
"Lithic bedrock"||36|44|51|||||||"2993582"|"697689"
"Undefined"||36|44|51||||10|26|43|"2993585"|"697691"
"Undefined"||25|38|51||||1|5|8|"2993591"|"705484"
"Paralithic bedrock"||36|44|51|||||||"2993592"|"689901"
"Undefined"||51|77|102||||1|5|8|"2993595"|"705485"
"Undefined"||25|38|51||||1|5|8|"2993596"|"697694"
"Lithic bedrock"||25|38|51|||||||"2993598"|"713279"
"Lithic bedrock"||104|128|152|||||||"2993599"|"705488"
"Undefined"||102|126|150||||1|5|8|"2993599"|"713280"
"Lithic bedrock"||51|77|102|||||||"2993601"|"713282"
"Lithic bedrock"||51|64|76|||||||"2993602"|"705491"
"Undefined"||36|44|51||||10|26|43|"2993602"|"713283"
"Lithic bedrock"||25|38|51|||||||"2993603"|"689909"
"Lithic bedrock"||56|66|76|||||||"2993604"|"689910"
"Undefined"||36|44|51||||10|26|43|"2993604"|"697702"
"Lithic bedrock"||102|127|152|||||||"2993605"|"697703"
"Lithic bedrock"||36|44|51|||||||"2993607"|"705496"
"Undefined"||36|44|51||||1|5|8|"2993612"|"689914"
"Lithic bedrock"||36|44|51|||||||"2993613"|"705498"
"Lithic bedrock"||13|32|51|||||||"2993614"|"697707"
"Lithic bedrock"||0|0|0|||||||"2993616"|"697708"
"Undefined"||25|38|51||||10|26|43|"2993617"|"689917"
"Undefined"||51|77|102||||1|5|8|"2993622"|"713293"
"Lithic bedrock"||15|26|36|||||||"2993624"|"697710"
"Lithic bedrock"||10|23|36|||||||"2993625"|"705503"
"Lithic bedrock"||36|44|51|||||||"2993626"|"705504"
"Lithic bedrock"||36|44|51|||||||"2993627"|"697713"
"Lithic bedrock"||13|25|36|||||||"2993628"|"697714"
"Lithic bedrock"||10|13|15|||||||"2993629"|"697715"
"Paralithic bedrock"||13|25|36|||||||"2993630"|"697716"
"Lithic bedrock"||10|17|23|||||||"2993631"|"689925"
"Paralithic bedrock"||15|26|36|||||||"2993632"|"689926"
"Undefined"||25|32|38||||1|5|8|"2993634"|"697719"
"Undefined"||25|38|51||||1|5|8|"2993636"|"689928"
"Undefined"||30|41|51||||10|26|43|"2993643"|"697721"
"Undefined"||36|44|51||||10|26|43|"2993644"|"713305"
"Lithic bedrock"||0|0|0|||||||"2993645"|"705514"
"Lithic bedrock"||15|26|36|||||||"2993646"|"697723"
"Paralithic bedrock"||51|77|102|||||||"2993648"|"713308"
"Lithic bedrock"||36|44|51|||||||"2993651"|"689935"
"Undefined"||36|44|51||||10|26|43|"2993660"|"705520"
"Paralithic bedrock"||15|26|36|||||||"2993661"|"705521"
"Lithic bedrock"||10|23|36|||||||"2993662"|"705522"
"Lithic bedrock"||36|44|51|||||||"2993663"|"705523"
"Paralithic bedrock"||36|44|51|||||||"2993664"|"713316"
"Undefined"||51|64|76||||10|26|43|"2993665"|"697733"
"Paralithic bedrock"||10|23|36|||||||"2993666"|"689942"
"Undefined"||38|45|51||||10|26|43|"2993667"|"697734"
"Paralithic bedrock"||102|127|152|||||||"2993669"|"705527"
"Undefined"||51|64|76||||1|5|8|"2993672"|"713319"
"Undefined"||51|77|102||||10|26|43|"2993675"|"713320"
"Paralithic bedrock"||51|60|69|||||||"2993682"|"689946"
"Lithic bedrock"||20|28|36|||||||"2993683"|"697739"
"Lithic bedrock"||102|127|152|||||||"2993684"|"697740"
"Lithic bedrock"||0|0|0|||||||"2993685"|"689949"
"Lithic bedrock"||102|127|152|||||||"2993686"|"689950"
"Lithic bedrock"||36|44|51|||||||"2993687"|"689951"
"Lithic bedrock"||76|89|102|||||||"2993695"|"705537"
"Undefined"||76|88|99||||1|5|8|"2993695"|"713329"
"Lithic bedrock"||18|27|36|||||||"2993697"|"705539"
"Paralithic bedrock"||10|23|36|||||||"2993700"|"705540"
"Lithic bedrock"||102|127|152|||||||"2993701"|"689957"
"Lithic bedrock"||25|38|51|||||||"2993715"|"705544"
"Lithic bedrock"||20|28|36|||||||"2993716"|"705545"
"Lithic bedrock"||20|28|36|||||||"2993717"|"713338"
"Lithic bedrock"||25|38|51|||||||"2993718"|"713339"
"Lithic bedrock"||102|127|152|||||||"2993719"|"713340"
"Lithic bedrock"||51|64|76|||||||"2993720"|"697757"
"Lithic bedrock"||0|0|0|||||||"2993721"|"713341"
"Undefined"||25|38|51||||10|26|43|"2993722"|"713342"
"Undefined"||36|44|51||||1|5|8|"2993726"|"713343"
"Undefined"||51|59|66||||10|26|43|"2993727"|"705552"
"Lithic bedrock"||0|0|0|||||||"2993728"|"705553"
"Lithic bedrock"||102|127|152|||||||"2993729"|"705554"
"Paralithic bedrock"||25|38|51|||||||"2993732"|"713347"
"Paralithic bedrock"||56|69|81|||||||"2993733"|"713348"
"Lithic bedrock"||10|31|51|||||||"2993735"|"697765"
"Lithic bedrock"||51|77|102|||||||"2993736"|"689974"
"Undefined"||56|74|91||||10|26|43|"2993741"|"705560"
"Undefined"||36|44|51||||10|26|43|"2993742"|"689978"
"Lithic bedrock"||51|64|76|||||||"2993742"|"713353"
"Undefined"||51|77|102||||1|5|8|"2993743"|"713354"
"Lithic bedrock"||0|0|0|||||||"2993746"|"697771"
"Lithic bedrock"||13|25|36|||||||"2993747"|"697772"
"Lithic bedrock"||51|77|102|||||||"2993749"|"713357"
"Lithic bedrock"||51|77|102|||||||"2993750"|"713358"
"Undefined"||51|69|86||||1|5|8|"2993752"|"689984"
"Lithic bedrock"||56|79|102|||||||"2993752"|"713359"
"Lithic bedrock"||0|0|0|||||||"2993756"|"705569"
"Lithic bedrock"||51|77|102|||||||"2993757"|"689986"
"Lithic bedrock"||25|38|51|||||||"2993758"|"689987"
"Lithic bedrock"||51|77|102|||||||"2993759"|"689988"
"Lithic bedrock"||25|38|51|||||||"2993764"|"689989"
"Lithic bedrock"||15|20|25|||||||"2993767"|"697783"
"Lithic bedrock"||51|77|102|||||||"2993768"|"697784"
"Lithic bedrock"||38|64|89|||||||"2993769"|"689993"
"Undefined"||36|44|51||||1|5|8|"2993769"|"697785"
"Lithic bedrock"||38|64|89|||||||"2993770"|"705578"
"Undefined"||36|44|51||||1|5|8|"2993770"|"713370"
"Lithic bedrock"||51|77|102|||||||"2993771"|"697788"
"Lithic bedrock"||102|127|152|||||||"2993777"|"697790"
"Paralithic bedrock"||15|28|41|||||||"2993780"|"705583"
"Lithic bedrock"||10|18|25|||||||"2993786"|"690001"
"Undefined"||36|44|51||||10|26|43|"2993787"|"705585"
"Lithic bedrock"||15|26|36|||||||"2993789"|"705586"
"Lithic bedrock"||15|26|36|||||||"2993790"|"713379"
"Undefined"||15|26|36||||1|5|8|"2993796"|"697797"
"Lithic bedrock"||18|27|36|||||||"2993799"|"697798"
"Undefined"||18|27|36||||10|26|43|"2993800"|"690007"
"Lithic bedrock"||30|53|76|||||||"2993800"|"713382"
"Lithic bedrock"||51|77|102|||||||"2993804"|"690009"
"Lithic bedrock"||51|77|102|||||||"2993808"|"690011"
"Undefined"||25|38|51||||1|5|8|"2994704"|"697997"
"Paralithic bedrock"||51|77|102|||||||"2994705"|"713581"
"Paralithic bedrock"||64|83|102|||||||"2994707"|"705791"
"Lithic bedrock"||20|36|51|||||||"2994836"|"713637"
"Lithic bedrock"||25|38|51|||||||"2994837"|"713638"
"Petrocalcic"||10|36|51||||10|26|43|"2995848"|"706187"
"Lithic bedrock"||13|18|51|||||||"2995921"|"714010"
"Petrocalcic"||25|31|36||||46|||"2995922"|"698427"
"Lithic bedrock"|"Indurated"|51|64|76|||||||"2996174"|"698519"
"Lithic bedrock"|"Indurated"|102|127|152|||||||"2996175"|"690728"
"Undefined"||30|41|51||||10|26|43|"2996175"|"698520"
"Undefined"||51|77|102||||1|5|8|"2996196"|"706318"
"Duripan"|"Indurated"|51|77|102||||10|26|43|"2996215"|"698531"
"Duripan"||51|77|102||||1|5|8|"2996220"|"714118"
"Lithic bedrock"||51|64|76|||||||"2996236"|"706336"
"Lithic bedrock"||25|38|51|||||||"2996915"|"714324"
"Paralithic bedrock"||10|23|36|||||||"2996917"|"698742"
"Undefined"||10|31|51||||10|26|43|"2996936"|"714341"
"Lithic bedrock"||36|44|51|||||||"2996937"|"706550"
"Lithic bedrock"||36|44|51|||||||"2996939"|"690968"
"Lithic bedrock"||36|44|51|||||||"2996946"|"714347"
"Lithic bedrock"||30|41|51|||||||"2996965"|"698773"
"Paralithic bedrock"||51|77|102|||||||"2997056"|"691038"
"Paralithic bedrock"||20|36|51|||||||"2997269"|"714531"
"Undefined"||25|38|51||||10|26|43|"2998901"|"707208"
"Undefined"||25|38|51||||10|26|43|"2998902"|"715000"
"Lithic bedrock"||51|77|102|||||||"2998903"|"691626"
"Lithic bedrock"||102|127|152|||||||"2998904"|"691627"
"Paralithic bedrock"||102|127|152|||||||"2998906"|"715003"
"Undefined"||36|44|51||||10|26|43|"2998907"|"715004"
"Lithic bedrock"|"Indurated"|0|0|0|||||||"2998944"|"715023"
"Paralithic bedrock"||25|38|51|||||||"2999901"|"715123"
"Lithic bedrock"||23|37|51|||||||"2999903"|"699540"
"Undefined"||20|34|48||||1|5|8|"2999903"|"707332"
"Paralithic bedrock"||25|38|51|||||||"2999904"|"707333"
"Undefined"||51|77|102||||10|26|43|"2999905"|"707334"
"Lithic bedrock"||46|61|76|||||||"2999906"|"699543"
"Undefined"||36|44|51||||1|5|8|"2999906"|"707335"
"Lithic bedrock"||25|38|51|||||||"2999907"|"707336"
"Lithic bedrock"||25|38|51|||||||"2999908"|"707337"
"Paralithic bedrock"||51|77|102|||||||"2999909"|"699546"
"Lithic bedrock"||25|38|51|||||||"2999911"|"715131"
"Lithic bedrock"||18|27|36|||||||"2999912"|"715132"
"Lithic bedrock"||64|83|102|||||||"2999913"|"707341"
"Undefined"||15|26|36||||10|26|43|"2999914"|"699550"
"Lithic bedrock"||38|48|58|||||||"2999916"|"691759"
"Undefined"||36|44|51||||1|5|8|"2999916"|"699551"
"Undefined"||51|77|102||||1|5|8|"2999917"|"707344"
"Undefined"||51|77|102||||1|5|8|"2999919"|"691762"
"Undefined"||51|77|102||||1|5|8|"2999921"|"707347"
"Lithic bedrock"||25|38|51|||||||"2999929"|"699557"
"Lithic bedrock"||0|0|0|||||||"2999930"|"699558"
"Undefined"||36|44|51||||10|26|43|"2999932"|"715142"
"Lithic bedrock"||102|127|152|||||||"2999936"|"691769"
"Lithic bedrock"||51|77|102|||||||"2999937"|"691770"
"Paralithic bedrock"||18|27|36|||||||"2999938"|"715146"
"Lithic bedrock"||76|89|102|||||||"2999939"|"707355"
"Lithic bedrock"||25|38|51|||||||"2999940"|"707356"
"Paralithic bedrock"||25|38|51|||||||"2999941"|"707357"
"Lithic bedrock"||51|77|102|||||||"2999946"|"699567"
"Lithic bedrock"||51|77|102|||||||"2999947"|"699568"
"Lithic bedrock"||0|0|0|||||||"2999948"|"699569"
"Lithic bedrock"||30|41|51|||||||"2999951"|"691779"
"Lithic bedrock"||102|127|152|||||||"2999954"|"707364"
"Undefined"||51|77|102||||10|26|43|"2999963"|"715158"
"Undefined"||51|70|89||||10|26|43|"2999964"|"707367"
"Undefined"||51|71|91||||10|26|43|"2999968"|"715160"
"Paralithic bedrock"||102|127|152|||||||"2999970"|"707369"
"Lithic bedrock"||25|38|51|||||||"2999971"|"707370"
"Undefined"||51|77|102||||10|26|43|"2999974"|"715164"
"Lithic bedrock"||30|41|51|||||||"2999975"|"707373"
"Lithic bedrock"||76|89|102|||||||"2999976"|"707374"
"Lithic bedrock"||36|44|51|||||||"2999977"|"707375"
"Lithic bedrock"||36|44|51|||||||"2999979"|"699585"
"Undefined"||36|44|51||||10|26|43|"2999986"|"707380"
"Lithic bedrock"||56|79|102|||||||"2999990"|"707382"
"Undefined"||51|69|86||||10|26|43|"2999990"|"715174"
"Paralithic bedrock"||102|127|152|||||||"2999991"|"699591"
"Lithic bedrock"||53|78|102|||||||"2999992"|"707384"
"Undefined"||51|69|86||||10|26|43|"2999992"|"715176"
"Lithic bedrock"||51|77|102|||||||"2999993"|"707385"
"Lithic bedrock"||30|41|51|||||||"2999994"|"707386"
"Lithic bedrock"||30|41|51|||||||"2999995"|"707387"
"Lithic bedrock"||51|77|102|||||||"2999996"|"699596"
"Lithic bedrock"||76|89|102|||||||"2999998"|"715181"
"Lithic bedrock"||53|67|81|||||||"2999999"|"707390"
"Undefined"||51|64|76||||1|5|8|"2999999"|"715182"
"Lithic bedrock"||0|0|0|||||||"3000000"|"707391"
"Lithic bedrock"||36|44|51|||||||"3000001"|"699600"
"Lithic bedrock"||51|77|102|||||||"3000002"|"691809"
"Lithic bedrock"||51|77|102|||||||"3000003"|"715185"
"Lithic bedrock"||51|77|102|||||||"3000004"|"715186"
"Undefined"||51|77|102||||10|26|43|"3000005"|"707395"
"Lithic bedrock"||76|83|89|||||||"3000006"|"707396"
"Undefined"||36|44|51||||10|26|43|"3000006"|"715188"
"Lithic bedrock"||13|22|30|||||||"3000007"|"715189"
"Lithic bedrock"||25|38|51|||||||"3000008"|"707398"
"Paralithic bedrock"||25|38|51|||||||"3000012"|"707399"
"Lithic bedrock"||51|77|102|||||||"3000013"|"707400"
"Undefined"||25|38|51||||10|26|43|"3000014"|"707401"
"Paralithic bedrock"||25|38|51|||||||"3000015"|"707402"
"Undefined"||51|77|102||||1|5|8|"3000016"|"707403"
"Lithic bedrock"||36|44|51|||||||"3000017"|"707404"
"Lithic bedrock"||36|44|51|||||||"3000018"|"707405"
"Undefined"||25|38|51||||10|26|43|"3000020"|"691823"
"Lithic bedrock"||36|44|51|||||||"3000022"|"707408"
"Lithic bedrock"||51|77|102|||||||"3000023"|"707409"
"Lithic bedrock"||36|44|51|||||||"3000024"|"699618"
"Lithic bedrock"||18|27|36|||||||"3000025"|"715202"
"Lithic bedrock"||25|38|51|||||||"3000028"|"691828"
"Lithic bedrock"||102|102|102|||||||"3000029"|"691829"
"Lithic bedrock"||10|13|15|||||||"3000030"|"707413"
"Undefined"||25|38|51||||10|26|43|"3000032"|"707414"
"Lithic bedrock"||56|79|102|||||||"3000033"|"699623"
"Undefined"||51|69|86||||10|26|43|"3000033"|"707415"
"Paralithic bedrock"||10|20|30|||||||"3000034"|"691832"
"Undefined"||25|38|51||||10|26|43|"3000036"|"707417"
"Lithic bedrock"||10|17|23|||||||"3000041"|"707418"
"Lithic bedrock"||51|77|102|||||||"3000043"|"707419"
"Undefined"||36|44|51||||1|5|8|"3000045"|"707420"
"Lithic bedrock"||20|36|51|||||||"3000046"|"707421"
"Undefined"||36|44|51||||10|26|43|"3000047"|"691839"
"Lithic bedrock"||15|26|36|||||||"3000055"|"707426"
"Lithic bedrock"||36|44|51|||||||"3000056"|"707427"
"Lithic bedrock"||20|28|36|||||||"3000057"|"707428"
"Lithic bedrock"||0|0|0|||||||"3000058"|"699637"
"Lithic bedrock"||64|83|102|||||||"3000059"|"699638"
"Paralithic bedrock"||102|127|152|||||||"3000060"|"699639"
"Undefined"||25|38|51||||1|5|8|"3000062"|"691848"
"Undefined"||51|77|102||||1|5|8|"3000066"|"715224"
"Undefined"||25|32|38||||1|5|8|"3000067"|"691849"
"Lithic bedrock"||102|127|152|||||||"3000073"|"691851"
"Lithic bedrock"||36|44|51|||||||"3000074"|"715227"
"Lithic bedrock"||10|23|36|||||||"3000075"|"715228"
"Lithic bedrock"||51|77|102|||||||"3000076"|"691854"
"Undefined"||25|38|51||||10|26|43|"3000076"|"699646"
"Undefined"||51|71|91||||1|5|8|"3000077"|"691855"
"Lithic bedrock"||53|78|102|||||||"3000077"|"715230"
"Lithic bedrock"||30|41|51|||||||"3000078"|"691856"
"Paralithic bedrock"||25|38|51|||||||"3000079"|"699649"
"Lithic bedrock"||51|77|102|||||||"3000081"|"707443"
"Lithic bedrock"||51|77|102|||||||"3000082"|"691860"
"Lithic bedrock"||25|38|51|||||||"3000085"|"715237"
"Lithic bedrock"||102|127|152|||||||"3000086"|"699654"
"Lithic bedrock"||36|44|51|||||||"3000090"|"707447"
"Lithic bedrock"||10|23|36|||||||"3000091"|"707448"
"Lithic bedrock"||30|41|51|||||||"3000093"|"699657"
"Undefined"||15|26|36||||1|5|8|"3000095"|"691866"
"Undefined"||51|77|102||||1|5|8|"3000098"|"707450"
"Undefined"||20|28|36||||10|26|43|"3000101"|"707452"
"Lithic bedrock"||36|44|51|||||||"3000102"|"699661"
"Lithic bedrock"||36|44|51|||||||"3000103"|"699662"
"Paralithic bedrock"||10|23|36|||||||"3000104"|"699663"
"Lithic bedrock"||15|26|36|||||||"3000105"|"691872"
"Paralithic bedrock"||13|25|36|||||||"3000106"|"691873"
"Lithic bedrock"||15|26|36|||||||"3000108"|"715250"
"Paralithic bedrock"||36|44|51|||||||"3000109"|"715251"
"Undefined"||36|44|51||||10|26|43|"3000110"|"707460"
"Undefined"||30|38|46||||1|5|8|"3000112"|"699669"
"Undefined"||15|26|36||||1|5|8|"3000118"|"699670"
"Paralithic bedrock"||15|26|36|||||||"3000121"|"699671"
"Lithic bedrock"||10|23|36|||||||"3000122"|"699672"
"Lithic bedrock"||25|38|51|||||||"3000123"|"707465"
"Paralithic bedrock"||25|38|51|||||||"3000124"|"707466"
"Lithic bedrock"||25|38|51|||||||"3000125"|"699675"
"Paralithic bedrock"||51|77|102|||||||"3000126"|"691884"
"Paralithic bedrock"||76|89|102|||||||"3000127"|"715260"
"Lithic bedrock"||10|23|36|||||||"3000128"|"715261"
"Undefined"||51|77|102||||1|5|8|"3000130"|"707470"
"Paralithic bedrock"||10|18|25|||||||"3000138"|"691889"
"Lithic bedrock"||10|18|25|||||||"3000139"|"691890"
"Lithic bedrock"||0|0|0|||||||"3000140"|"691891"
"Paralithic bedrock"||61|82|102|||||||"3000141"|"699684"
"Lithic bedrock"||102|127|152|||||||"3000144"|"707477"
"Lithic bedrock"||61|82|102|||||||"3000145"|"699686"
"Undefined"||36|44|51||||10|26|43|"3000150"|"699687"
"Undefined"||36|44|51||||1|5|8|"3000153"|"699688"
"Lithic bedrock"||13|25|36|||||||"3000159"|"699689"
"Lithic bedrock"||51|77|102|||||||"3000161"|"691899"
"Paralithic bedrock"||51|77|102|||||||"3000162"|"707483"
"Lithic bedrock"||51|77|102|||||||"3000163"|"699692"
"Undefined"||76|89|102||||10|26|43|"3000165"|"691902"
"Undefined"||20|28|36||||10|26|43|"3000169"|"699695"
"Undefined"||20|28|36||||10|26|43|"3000172"|"715280"
"Paralithic bedrock"||25|38|51|||||||"3000173"|"691906"
"Lithic bedrock"||36|44|51|||||||"3000174"|"691907"
"Lithic bedrock"||25|38|51|||||||"3000176"|"699699"
"Undefined"||51|77|102||||10|26|43|"3000189"|"691910"
"Paralithic bedrock"||36|44|51|||||||"3000190"|"699702"
"Lithic bedrock"||36|44|51|||||||"3000191"|"715286"
"Undefined"||20|36|51||||1|5|8|"3000192"|"691912"
"Lithic bedrock"||20|36|51|||||||"3000192"|"715287"
"Lithic bedrock"||0|0|0|||||||"3000193"|"691913"
"Lithic bedrock"||30|41|51|||||||"3000194"|"699706"
"Lithic bedrock"||51|77|102|||||||"3000195"|"699707"
"Lithic bedrock"||30|41|51|||||||"3000196"|"699708"
"Lithic bedrock"||102|127|152|||||||"3000197"|"715292"
"Undefined"||102|121|140||||1|5|8|"3000203"|"715293"
"Lithic bedrock"||76|89|102|||||||"3000204"|"715294"
"Paralithic bedrock"||76|89|102|||||||"3000206"|"699712"
"Paralithic bedrock"||51|77|102|||||||"3000208"|"699713"
"Lithic bedrock"||25|38|51|||||||"3000209"|"691922"
"Undefined"||38|45|51||||10|26|43|"3000211"|"715298"
"Lithic bedrock"||102|127|152|||||||"3000212"|"707507"
"Lithic bedrock"||102|127|152|||||||"3000216"|"691925"
"Undefined"||51|64|76||||10|26|43|"3000217"|"715301"
"Lithic bedrock"||30|41|51|||||||"3000219"|"691927"
"Lithic bedrock"||0|0|0|||||||"3000221"|"691928"
"Lithic bedrock"||51|77|102|||||||"3000223"|"715304"
"Lithic bedrock"||36|44|51|||||||"3000224"|"715305"
"Lithic bedrock"||51|77|102|||||||"3000226"|"715306"
"Paralithic bedrock"||25|38|51|||||||"3000227"|"715307"
"Lithic bedrock"||102|127|152|||||||"3000228"|"707516"
"Undefined"||23|37|51||||10|26|43|"3000230"|"691934"
"Lithic bedrock"||36|44|51|||||||"3000232"|"715310"
"Lithic bedrock"||10|23|36|||||||"3000233"|"715311"
"Lithic bedrock"||25|38|51|||||||"3000234"|"699728"
"Lithic bedrock"||51|77|102|||||||"3000235"|"699729"
"Undefined"||51|77|102||||1|5|8|"3000236"|"699730"
"Lithic bedrock"||0|0|0|||||||"3000241"|"691940"
"Lithic bedrock"||0|0|0|||||||"3000242"|"699733"
"Paralithic bedrock"||36|44|51|||||||"3000243"|"691942"
"Lithic bedrock"||25|38|51|||||||"3000244"|"715318"
"Undefined"||20|36|51||||1|5|8|"3000246"|"691945"
"Lithic bedrock"||20|36|51|||||||"3000246"|"715320"
"Lithic bedrock"||51|77|102|||||||"3000247"|"699738"
"Lithic bedrock"||51|77|102|||||||"3000248"|"691947"
"Undefined"||25|38|51||||10|26|43|"3000252"|"691948"
"Lithic bedrock"||51|77|102|||||||"3000257"|"707533"
"Undefined"||30|41|51||||10|26|43|"3000260"|"691950"
"Lithic bedrock"||76|89|102|||||||"3000263"|"691951"
"Undefined"||51|69|86||||1|5|8|"3000263"|"699743"
"Lithic bedrock"||36|44|51|||||||"3000264"|"691952"
"Undefined"||30|39|48||||1|5|8|"3000264"|"699744"
"Lithic bedrock"||25|38|51|||||||"3000265"|"707536"
"Lithic bedrock"||18|27|36|||||||"3000266"|"699745"
"Paralithic bedrock"||10|23|36|||||||"3000267"|"699746"
"Lithic bedrock"||25|31|36|||||||"3000270"|"691955"
"Undefined"||15|26|36||||1|5|8|"3000274"|"691956"
"Paralithic bedrock"||102|127|152|||||||"3000284"|"707543"
"Lithic bedrock"||51|77|102|||||||"3000285"|"691960"
"Lithic bedrock"||51|77|102|||||||"3001182"|"699949"
