0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967790"|"354141"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967793"|"350791"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967818"|"350792"
3|9|15|||||250|425|600|"Nonflat"|||"2967821"|"355818"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967822"|"354144"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967823"|"350794"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967879"|"352472"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967887"|"350797"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2967890"|"352473"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2967894"|"352474"
3|9|15|||||250|425|600|"Nonflat"|||"2968930"|"350847"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2971009"|"352662"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2971010"|"356012"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2971011"|"350987"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2971030"|"350990"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2971146"|"352679"
3|9|15|||||250|425|600|"Nonflat"|||"2971149"|"354355"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2971185"|"351012"
3|9|15|||||250|425|600|"Nonflat"|||"2972997"|"354494"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2973992"|"354520"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2973994"|"351170"
3|9|15|||||250|425|600|"Nonflat"|||"2973995"|"351171"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2973996"|"356197"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2973999"|"351173"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974000"|"356199"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974001"|"354525"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974002"|"351175"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974003"|"351176"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974004"|"351177"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974006"|"352854"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974008"|"351179"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974022"|"352857"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974029"|"356208"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974032"|"351184"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974034"|"356210"
3|9|15|||||250|425|600|"Nonflat"|||"2974035"|"351185"
3|9|15|||||250|425|600|"Nonflat"|||"2974041"|"352862"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974047"|"354538"
3|9|15|||||250|425|600|"Nonflat"|||"2974069"|"356214"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974075"|"352865"
3|9|15|||||250|425|600|"Nonflat"|||"2974078"|"356215"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974123"|"352867"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974134"|"351192"
3|9|15|||||250|425|600|"Nonflat"|||"2974147"|"356218"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974150"|"356219"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974168"|"354545"
3|9|15|||||250|425|600|"Nonflat"|||"2974178"|"351195"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974183"|"354546"
3|9|15|||||250|425|600|"Nonflat"|||"2974184"|"354547"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974194"|"356222"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974197"|"351198"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974219"|"352876"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974220"|"356226"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974230"|"354552"
3|9|15|||||250|425|600|"Nonflat"|||"2974231"|"351202"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974232"|"354553"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974233"|"356228"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974234"|"354554"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974237"|"356229"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974239"|"352881"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974243"|"354556"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974254"|"354557"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974257"|"354558"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974258"|"351208"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974271"|"356234"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974297"|"352885"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974298"|"356235"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974299"|"351210"
3|9|15|||||250|425|600|"Nonflat"|||"2974300"|"356236"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974302"|"352887"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974346"|"352889"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974360"|"351214"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2974362"|"352890"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2974369"|"356241"
|15||||||2|40|75|"Nonflat"|||"2976415"|"351352"
|10|||||"Petrocalcic fragments"|2|40|75|"Nonflat"|||"2976415"|"353028"
|65|||||"Metaconglomerate fragments"|2|40|75|"Nonflat"|||"2976492"|"354710"
|5|||||"Metaconglomerate fragments"|75|125|250|"Nonflat"|||"2976492"|"356385"
3|9|15|||||250|425|600|"Nonflat"|||"2977485"|"351403"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2977486"|"353079"
3|9|15|||||250|425|600|"Nonflat"|||"2977656"|"353103"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2979473"|"356580"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2979474"|"351555"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980470"|"351585"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"2980472"|"353262"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980473"|"351587"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980475"|"351588"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980476"|"351589"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980478"|"353266"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980479"|"353267"
3|9|15|||||250|425|600|"Nonflat"|||"2980481"|"351592"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980482"|"356618"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980483"|"354944"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980486"|"351594"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980490"|"353271"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980506"|"351598"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980507"|"354949"
3|9|15|||||600|1800|3000|"Nonflat"|||"2980508"|"353275"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980510"|"356626"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980511"|"353277"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980516"|"354953"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980517"|"351603"
3|9|15|||||250|425|600|"Nonflat"|||"2980523"|"353280"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"2980524"|"356630"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980548"|"356631"
3|9|15|||||250|425|600|"Nonflat"|||"2980600"|"356634"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980611"|"353285"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980613"|"354960"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980643"|"353287"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980654"|"354963"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980672"|"356639"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980692"|"356641"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980707"|"353293"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980714"|"354970"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980715"|"353296"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980722"|"351621"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980724"|"354972"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980731"|"354973"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980743"|"354975"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980764"|"353301"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980776"|"351626"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980795"|"354978"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980821"|"351628"
3|9|15|||||250|425|600|"Nonflat"|||"2980822"|"354979"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980840"|"356655"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2980855"|"353307"
15|17|20|||||254|340|1000|"Nonflat"|||"2982894"|"353452"
32|36|41|||||254|406|610|"Nonflat"|||"2983243"|"351785"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2983964"|"355181"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2984011"|"351837"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2984132"|"356879"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2984314"|"355211"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"2984315"|"351861"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2985950"|"357008"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986948"|"355363"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2986950"|"357039"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986952"|"353691"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986954"|"355367"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986957"|"352018"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986959"|"352019"
3|9|15|||||250|425|600|"Nonflat"|||"2986963"|"357045"
3|9|15|||||250|425|600|"Nonflat"|||"2986965"|"355371"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986975"|"355372"
3|9|15|||||250|425|600|"Nonflat"|||"2986976"|"355373"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986983"|"353700"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986985"|"353701"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986986"|"353702"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986987"|"353703"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2986999"|"353706"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987028"|"352031"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987048"|"352032"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987079"|"353709"
3|9|15|||||250|425|600|"Nonflat"|||"2987088"|"352034"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987100"|"355385"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987123"|"355386"
3|9|15|||||250|425|600|"Nonflat"|||"2987131"|"357061"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987136"|"352037"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987150"|"352038"
3|9|15|||||250|425|600|"Nonflat"|||"2987184"|"355391"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987191"|"353718"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987192"|"357068"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987194"|"353719"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987199"|"352044"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987251"|"353723"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987255"|"353724"
3|9|15|||||250|425|600|"Nonflat"|||"2987313"|"353727"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987323"|"357077"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987330"|"357078"
3|9|15|||||250|425|600|"Nonflat"|||"2987331"|"353729"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2988359"|"355449"
3|9|15|||||250|425|600|"Nonflat"|||"2989721"|"357223"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2990439"|"355588"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2990441"|"352239"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"2990792"|"350594"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2992427"|"350720"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2992429"|"355746"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2992467"|"355749"
3|9|15|||||250|425|600|"Nonflat"|||"2993425"|"350753"
3|9|15|||||250|425|600|"Nonflat"|||"2993427"|"350754"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993428"|"350755"
3|9|15|||||250|425|600|"Nonflat"|||"2993429"|"355781"
3|9|15|||||250|425|600|"Nonflat"|||"2993431"|"352433"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993432"|"352434"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993433"|"350759"
3|9|15|||||250|425|600|"Nonflat"|||"2993434"|"354110"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993435"|"350760"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993436"|"354111"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993437"|"350761"
3|9|15|||||250|425|600|"Nonflat"|||"2993442"|"355787"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993452"|"350763"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993453"|"355789"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993456"|"352441"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993460"|"350766"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993462"|"352443"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993464"|"352444"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993465"|"350769"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993468"|"352445"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993469"|"355795"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993470"|"352446"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993477"|"354122"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993499"|"352448"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993508"|"350773"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993531"|"350774"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993553"|"354125"
3|9|15|||||250|425|600|"Nonflat"|||"2993557"|"350775"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993568"|"352452"
3|9|15|||||250|425|600|"Nonflat"|||"2993570"|"352453"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993573"|"354128"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993600"|"352454"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993607"|"350779"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993614"|"352456"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993624"|"355806"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993625"|"350781"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993629"|"352458"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993646"|"354134"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993649"|"354135"
3|9|15|||||250|425|600|"Nonflat"|||"2993662"|"354136"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993666"|"355812"
3|9|15|||||250|425|600|"Nonflat"|||"2993668"|"352463"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993669"|"355813"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993676"|"350788"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993679"|"355814"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993697"|"355816"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993727"|"352468"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993732"|"352470"
3|9|15|||||250|425|600|"Nonflat"|||"2993751"|"355820"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993799"|"354148"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2993800"|"355823"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2993808"|"355824"
3|9|15|||||250|425|600|"Nonflat"|||"2996935"|"354340"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2997056"|"356030"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2998903"|"356168"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999901"|"352846"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999902"|"352847"
3|9|15|||||250|425|600|"Nonflat"|||"2999903"|"351172"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999905"|"354523"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999906"|"352849"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999907"|"351174"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999909"|"352851"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999910"|"352852"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999911"|"352853"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999912"|"351178"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999913"|"354529"
3|9|15|||||250|425|600|"Nonflat"|||"2999916"|"352855"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999929"|"354532"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999932"|"352858"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999936"|"351183"
3|9|15|||||250|425|600|"Nonflat"|||"2999937"|"352859"
3|9|15|||||600|1800|3000|"Nonflat"|||"2999938"|"354534"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999946"|"354536"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999947"|"351186"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999952"|"351187"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2999954"|"356213"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999975"|"354539"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2999996"|"352866"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000004"|"354541"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000013"|"356216"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000028"|"351191"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000030"|"354542"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3000049"|"354543"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3000085"|"352871"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000090"|"356221"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000101"|"351197"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000103"|"356223"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000122"|"351199"
3|9|15|||||250|425|600|"Nonflat"|||"3000125"|"356225"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3000126"|"354551"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000127"|"351201"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000144"|"351204"
3|9|15|||||250|425|600|"Nonflat"|||"3000145"|"354555"
3|9|15|||||250|425|600|"Nonflat"|||"3000151"|"356231"
0.1|1.6|3|||||600|1800|3000|"Nonflat"|||"3000162"|"356232"
3|9|15|||||250|425|600|"Nonflat"|||"3000176"|"354559"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000178"|"351209"
3|9|15|||||250|425|600|"Nonflat"|||"3000204"|"354560"
3|9|15|||||250|425|600|"Nonflat"|||"3000206"|"352886"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000209"|"354562"
3|9|15|||||250|425|600|"Nonflat"|||"3000244"|"356238"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000279"|"351216"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3000285"|"356242"
32|36|41|||||254|406|610|"Nonflat"|||"3002673"|"354711"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"3003394"|"354754"
3|9|15|||||250|425|600|"Nonflat"|||"3003413"|"353083"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3003533"|"353096"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3005379"|"354905"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006376"|"354935"
3|9|15|||||250|425|600|"Nonflat"|||"3006378"|"354936"
3|9|15|||||250|425|600|"Nonflat"|||"3006379"|"354937"
3|9|15|||||250|425|600|"Nonflat"|||"3006380"|"353263"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006381"|"354938"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006382"|"353264"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006383"|"353265"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006385"|"354941"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006388"|"353268"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006389"|"351593"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006396"|"351595"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006397"|"354946"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006407"|"356622"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006409"|"351597"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006412"|"354948"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006416"|"351600"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006417"|"351601"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006422"|"351602"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006423"|"356628"
3|9|15|||||250|425|600|"Nonflat"|||"3006424"|"353279"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006452"|"353281"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"3006460"|"351607"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006482"|"353284"
3|9|15|||||250|425|600|"Nonflat"|||"3006523"|"353286"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006534"|"356636"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006554"|"351612"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006556"|"353288"
3|9|15|||||600|1800|3000|"Nonflat"|||"3006562"|"356638"
3|9|15|||||250|425|600|"Nonflat"|||"3006566"|"351613"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006567"|"354964"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006598"|"353291"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006599"|"351616"
3|9|15|||||250|425|600|"Nonflat"|||"3006617"|"353294"
3|9|15|||||250|425|600|"Nonflat"|||"3006621"|"356645"
3|9|15|||||250|425|600|"Nonflat"|||"3006622"|"354971"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006631"|"356647"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006636"|"351622"
0.1|1.6|3|||||600|1800|3000|"Nonflat"|||"3006639"|"351623"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006640"|"354974"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006653"|"351625"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006686"|"356652"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"3006704"|"356653"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"3006739"|"353305"
3|9|15|||||250|425|600|"Nonflat"|||"3006747"|"351630"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006750"|"353306"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"3006754"|"356656"
3|9|15|||||250|425|600|"Nonflat"|||"3007659"|"353344"
