cell,calendar_year,P_mm,Q_mm,Ep_mm,Es_mm,Er_mm,Dp_mm,latqcc_mm,mean_soil_water_mm,mean_soil_water_total_mm,mean_porosity_capacity_mm,mean_field_capacity_mm,mean_wilting_point_mm,ET_mm,Es_fraction
undisturbed_pmet,1980,1091.2086700860336,369.17401271366543,299.23548502579257,23.916236422170055,0.0,1.387931801679079,471.1338606790709,117.84615760712828,117.84615760712828,276.61451444633303,160.0758131144192,76.7359738385468,323.15172144796264,0.07400931152403378
undisturbed_pmet,1981,533.9343723465845,35.840421228405305,313.4911944145327,23.033154725423437,0.0,1.2288511445228805,133.73794925541037,106.49063352615818,106.49063352615818,276.10568689592117,160.0758131144192,76.73597383854681,336.52434913995614,0.06844424418110752
undisturbed_pmet,1982,826.5774332970304,111.46516717953301,406.0214607875181,36.44964964054319,0.0,1.5018782825983608,213.90015435656844,121.7628614391593,121.7628614391593,276.0068529959042,160.0758131144192,76.73597383854681,442.4711104280613,0.08237746777474486
undisturbed_pmet,1983,1531.4009662976644,372.4466845587697,539.0543836815789,45.338060046565836,0.0,1.7121060097253555,558.4839139214528,138.7495130947459,138.7495130947459,275.9636879728724,160.0758131144192,76.73597383854681,584.3924437281447,0.0775815302424697
undisturbed_pmet,1984,344.3438589810074,2.523992762075196,225.54142410332227,23.234668143510273,0.0,1.3040517200230657,100.80892814560687,104.37589716107463,104.37589716107463,275.95435413677967,160.0758131144192,76.7359738385468,248.77609224683255,0.09339590446037364
undisturbed_pmet,1985,380.0371198734407,22.718012068209998,296.98961905150145,26.94205717608793,0.0,1.4504632904113028,81.7525530715802,108.17582134956012,108.17582134956012,275.9495144707381,160.0758131144192,76.73597383854681,323.9316762275894,0.08317203643017257
undisturbed_pmet,1986,703.0585535478142,121.23738209803227,361.4758635797413,25.667453701267025,0.0,1.431655622991119,243.54903648818015,111.92111768180833,111.92111768180833,275.94356738212014,160.0758131144192,76.73597383854681,387.14331728100836,0.06629961710700608
undisturbed_pmet,1987,457.66106862025913,25.507309862733305,248.1412739797068,28.221818437361023,0.0,1.21414468730198,64.41263648586815,101.53265923663734,101.53265923663734,275.9429209067105,160.0758131144192,76.73597383854681,276.36309241706783,0.10211862296999713
undisturbed_pmet,1988,492.1575448062245,15.154518992774713,348.9124708838814,24.335609348649495,0.0,1.3440342671517391,87.500554650631,107.64584231183542,107.64584231183542,275.9388002388315,160.0758131144192,76.7359738385468,373.24808023253087,0.06519955664202903
undisturbed_pmet,1989,211.1292471009512,4.037277521793905,237.28930691905205,19.460766982097233,0.0,1.3281664709532706,58.59037576820506,100.13356648636312,100.13356648636312,275.93581909001114,160.0758131144192,76.73597383854681,256.7500739011493,0.07579653897038321
undisturbed_pmet,1990,341.38724524669664,50.61651010311889,230.1129653546345,20.603875477706087,0.0,1.0865691746312824,38.38624014044381,94.28224556820149,94.28224556820149,275.93482983794854,160.0758131144192,76.73597383854681,250.71684083234058,0.08217986238700381
undisturbed_pmet,1991,734.9963277910556,182.29789189544812,262.96379530797043,19.449110071575113,0.0,1.1975916006245564,173.81287551017581,101.09715663328569,101.09715663328569,275.9322203784513,160.0758131144192,76.73597383854681,282.4129053795455,0.06886763919459243
undisturbed_pmet,1992,1082.4512245039095,230.75847016906917,391.5455688555827,28.520644861462472,0.0,1.492742989063273,404.2675528773622,123.89751813319192,123.89751813319192,275.9310620482328,160.0758131144192,76.7359738385468,420.0662137170452,0.06789559343297687
undisturbed_pmet,1993,1121.8587115172486,344.80261231468216,343.2758852224147,26.390855800465605,0.0,1.4568998045079244,510.1805661490487,119.06788599223675,119.06788599223675,275.92705099253817,160.0758131144192,76.73597383854681,369.6667410228803,0.07139093911300005
undisturbed_pmet,1994,357.68054556892815,0.3332277053798704,300.8357196193041,27.98553129104941,0.0,1.0362199001885712,18.790956977058666,94.98106229822108,94.98106229822108,275.9258038810964,160.0758131144192,76.73597383854681,328.8212509103535,0.08510864554395574
undisturbed_pmet,1995,1320.8220918100442,481.06967468072696,316.263480792717,26.17412459254521,0.0,1.434457950338343,474.0429820963651,118.86263511070385,118.86263511070385,275.92413869174885,160.0758131144192,76.73597383854681,342.4376053852622,0.07643472615426626
undisturbed_pmet,1996,804.8272825830506,142.3879841960504,352.9982344646935,28.470948273985666,0.0,1.349166450563939,208.61968999214747,115.63339012417337,115.63339012417337,275.923383856258,160.0758131144192,76.7359738385468,381.46918273867914,0.07463498904311058
undisturbed_pmet,1997,491.0863461984712,50.832078913757144,213.93732315742048,16.35902779276811,0.0,1.3707954745568023,246.07853926661565,110.84760151482251,110.84760151482251,275.922574488706,160.0758131144192,76.73597383854681,230.29635095018858,0.0710346808591268
undisturbed_pmet,1998,936.0756209848523,150.40543760617908,451.9345573803404,37.24131048863171,0.0,1.6026570213194185,371.66089249814405,125.89965860820972,125.89965860820972,275.92080895564686,160.0758131144192,76.73597383854681,489.1758678689721,0.07613071889843707
undisturbed_pmet,1999,273.49494722209545,0.058194143767945405,234.7249074714779,22.38305381541362,0.0,0.9789287362028302,4.444497084330673,89.67404101639075,89.67404101639075,275.91973971259085,160.0758131144192,76.73597383854681,257.1079612868915,0.08705702345186309
undisturbed_pmet,2000,506.0183594993583,38.566414927715115,293.47012452713557,21.737504904645494,0.0,1.1617245694010498,164.64654942760205,102.81494565169257,102.81494565169257,275.9192058543416,160.0758131144192,76.7359738385468,315.2076294317811,0.0689624960659464
undisturbed_pmet,2001,664.3468328145191,129.611109286428,280.539640225254,23.354759627199844,0.0,1.2653281659513866,182.5449049114621,109.22255113903456,109.22255113903456,275.91901469170864,160.0758131144192,76.73597383854681,303.89439985245383,0.07685156303814417
