event_date,cell,window_days,sum_Es_mm,sum_Ep_mm,sum_Er_mm,sum_Q_mm,sum_P_mm,mean_soil_water_total_mm,pre_event_soil_water_total_mm
1980-02-15,burned_legacy,7,2.69550476418373,3.9263618511941014,1.4196304990532267,60.35961808747679,150.88334137900458,197.0892753144261,254.0555051707996
1980-02-15,burned_legacy,30,28.150709158161032,14.609943483853518,6.2452272039992325,86.60068552048367,279.60819461806545,207.62962480470014,254.0555051707996
1980-02-15,undisturbed_legacy,7,0.17803843994742324,17.53416484405308,0.13461310511306654,56.480418795687314,150.8833413790046,187.9971708795008,244.20299933152992
1980-02-15,undisturbed_legacy,30,0.9750339951272884,65.2458169083788,0.4517902422566035,83.12469034264963,279.60819461806545,203.4175544994753,244.20299933152992
1983-03-01,burned_pmet,7,7.0067348018907465,3.0335285296969925,0.0,44.48712200001732,162.92820672788753,208.6385383909184,261.35445463346025
1983-03-01,burned_pmet,30,34.59553126796595,14.00514070796875,0.0,49.44446316148233,234.56038144234148,210.6999966940246,261.35445463346025
1983-03-01,undisturbed_pmet,7,1.0600302883442398,11.578592664760338,0.0,41.11747843572192,162.92820672788753,201.61753383484543,259.11954034470466
1983-03-01,undisturbed_pmet,30,5.27985236796704,53.9458400076588,0.0,44.80648061152388,234.56038144234142,207.9100856254236,259.11954034470466
1983-03-01,burned_legacy,7,3.5627183475388646,3.3147097261977194,4.102005334952635,43.44178328590805,162.92820672788753,207.51836151209795,260.8259126376864
1983-03-01,burned_legacy,30,24.685836220236894,15.469171910907818,11.545615853483593,48.040040131532535,234.56038144234145,209.74588616932954,260.8259126376864
1983-03-01,undisturbed_legacy,7,0.0013682397427343543,14.809637085292184,0.33352552506954936,38.85024593403809,162.92820672788753,195.20142651895682,255.15731692407238
1983-03-01,undisturbed_legacy,30,0.6762602458209537,69.11396410272506,0.8535561132943411,42.072754829703726,234.56038144234142,204.4655003971153,255.15731692407238
1986-02-14,burned_pmet,7,7.8118365872841515,2.630831587766707,0.0,13.847725350603303,93.20631736172852,195.99836811696997,244.20556769763115
1986-02-14,burned_pmet,30,22.404277131649465,13.330723943620454,0.0,30.44863401295222,204.32832237494281,178.01056414253136,244.20556769763115
1986-02-14,undisturbed_pmet,7,1.0686042257888504,10.076780520294596,0.0,18.438083473534142,93.20631736172851,182.4715766376259,228.83014360284758
1986-02-14,undisturbed_pmet,30,3.2521980911438506,50.37737763456324,0.0,30.913304263207085,204.32832237494281,150.91481059363252,228.83014360284758
1986-02-14,burned_legacy,7,5.36625675664537,2.802433246625024,2.6205818501851708,12.626853121772262,93.20631736172851,193.17729961224492,242.73348054257826
1986-02-14,burned_legacy,30,17.04227591515174,14.173379759833878,7.255462080027681,29.103704924983262,204.32832237494281,175.76062722492821,242.73348054257826
1986-02-14,undisturbed_legacy,7,0.14312429520793024,12.509431890186441,0.18315561607686193,18.191155381825677,93.20631736172851,167.78170500869524,214.81207488824262
1986-02-14,undisturbed_legacy,30,0.3877014511185152,60.14511454093931,0.5144089707224145,30.51263457326369,204.3283223749428,136.7581015513858,214.81207488824262
1992-02-10,burned_pmet,7,5.8717008901090075,2.765682818363218,0.0,5.160857789369228,114.65489383457333,197.9238310618682,240.7030880331532
1992-02-10,burned_pmet,30,13.685264560066397,13.759014827326252,0.0,5.160857789369228,114.65489383457333,181.16121893678817,240.7030880331532
1992-02-10,undisturbed_pmet,7,0.7266616759774502,10.67390786735911,0.0,3.23481248586748,114.65489383457333,173.1924177805979,227.13420564731672
1992-02-10,undisturbed_pmet,30,2.671649787337603,53.39210115424495,0.0,3.23481248586748,114.65489383457333,163.2979811482005,227.13420564731672
1992-02-10,burned_legacy,7,3.172301625925588,3.076771085190395,3.399755557005705,4.756186886270225,114.65489383457334,196.26309541555224,239.09920442118707
1992-02-10,burned_legacy,30,10.707922471664528,15.164919826944814,3.399755557005705,4.756186886270225,114.65489383457334,179.9478747279537,239.09920442118707
1992-02-10,undisturbed_legacy,7,0.0,13.38956949113324,0.29424588963196596,3.3824302608771797,114.65489383457333,162.21171056579468,216.41324156004518
1992-02-10,undisturbed_legacy,30,0.470662584954623,67.40864811957887,0.29424588963196596,3.3824302608771797,114.65489383457333,156.48623532366352,216.41324156004518
1992-02-11,burned_pmet,7,6.96328752562582,2.569648299251864,0.0,65.23182324476728,206.13543497883353,212.33309054916148,258.7313207427897
1992-02-11,burned_pmet,30,13.272383731811022,13.622798699184353,0.0,65.23182324476728,206.13543497883353,182.9050118430109,258.7313207427897
1992-02-11,undisturbed_pmet,7,0.8654199264845277,9.903078946956366,0.0,55.830817494253935,206.13543497883356,190.9670191750486,254.08289773647283
1992-02-11,undisturbed_pmet,30,2.627625186264788,52.90964789335087,0.0,55.830817494253935,206.13543497883356,165.2774087068289,254.08289773647283
1992-02-11,burned_legacy,7,3.8158165371029806,2.873542319912511,4.096741636940684,64.10885226496814,206.13543497883356,210.74523457888375,257.7873886152371
1992-02-11,burned_legacy,30,9.6498197176549,15.037498533715858,4.096741636940684,64.10885226496814,206.13543497883356,181.69402871387948,257.7873886152371
1992-02-11,undisturbed_legacy,7,0.0,12.566398057174412,0.354965258950482,57.408283824126435,206.1354349788336,179.93769365973972,243.16948372672562
1992-02-11,undisturbed_legacy,30,0.4215822644717875,66.83562463387581,0.354965258950482,57.408283824126435,206.1354349788336,158.16769447304995,243.16948372672562
1993-01-14,burned_pmet,7,6.205952621691929,1.8428545540819612,0.0,110.23701104138893,206.898441526086,252.45720601011635,259.575995309423
1993-01-14,burned_pmet,30,29.689323096872574,9.538163546109582,0.0,149.13620955099697,402.38728550586495,209.69878473084836,259.575995309423
1993-01-14,undisturbed_pmet,7,0.7703598370508732,7.031035842783698,0.0,97.11621491457691,206.89844152608603,251.09834006182535,259.66107837669307
1993-01-14,undisturbed_pmet,30,3.8928770308238287,36.575362710582716,0.0,129.83088725978536,402.387285505865,195.95668530872337,259.66107837669307
1993-01-14,burned_legacy,7,2.1589921039183344,1.8513443707420814,4.239218332335451,109.61136156372655,206.89844152608606,252.44066449292856,259.5019613577149
1993-01-14,burned_legacy,30,20.008105819307726,10.138326530474256,10.922437282960047,146.97790663380627,402.38728550586495,208.35304548684078,259.5019613577149
1993-01-14,undisturbed_legacy,7,0.0,8.239488817545148,0.2867092247149089,94.78940237288491,206.89844152608597,250.28004401278213,259.223478730834
1993-01-14,undisturbed_legacy,30,0.46530394972408584,45.19406174632476,0.7668693265084223,126.72214912375523,402.38728550586495,192.24220675804247,259.223478730834
1995-01-09,burned_pmet,7,6.065032309626995,1.8832884700044223,0.0,158.2492964271142,321.0769155904375,223.6202323880792,255.85575744521122
1995-01-09,burned_pmet,30,21.616850926446546,8.349109579162281,0.0,158.44755663541812,365.6189850414045,165.39179236717655,255.85575744521122
1995-01-09,undisturbed_pmet,7,0.7937614687585592,6.8946534340424,0.0,148.79815069817553,321.0769155904375,183.4798356461974,232.09186056179462
1995-01-09,undisturbed_pmet,30,3.167655615254641,24.705588665675457,0.0,148.79815069817553,365.6189850414045,116.70926111013948,232.09186056179462
1995-01-09,burned_legacy,7,3.130104452297743,2.0560861084736786,3.6616598976837396,158.0116926235858,321.0769155904375,223.73539563756057,255.6392524520214
1995-01-09,burned_legacy,30,14.970444784243242,8.673598832994815,6.656502296716301,158.19291786928895,365.6189850414046,166.68685266296194,255.6392524520214
1995-01-09,undisturbed_legacy,7,0.01954561283792726,8.647861910501202,0.2691736104011731,147.7871122187985,321.0769155904375,182.11519992353627,230.64255140599704
1995-01-09,undisturbed_legacy,30,0.24991777032191476,29.845192321129495,0.468227965170835,147.7871122187985,365.6189850414045,115.68782643578274,230.64255140599704
1995-01-10,burned_pmet,7,6.068817510621883,1.8028558830144725,0.0,222.79948505535458,413.898661272344,239.98108013872474,265.4621650272703
1995-01-10,burned_pmet,30,22.37537338667762,8.476158868320253,0.0,222.9977452636585,458.44073072331093,169.72241429046653,265.4621650272703
1995-01-10,undisturbed_pmet,7,0.7618613468360745,6.818014256664597,0.0,201.34400221787257,413.898661272344,204.83696904481695,254.6504892696232
1995-01-10,undisturbed_pmet,30,3.2622897018945243,25.541804643468527,0.0,201.34400221787257,458.440730723311,122.46792966519563,254.6504892696232
1995-01-10,burned_legacy,7,2.477751751178322,1.9519427188516976,4.233788566888517,222.3305054627695,413.898661272344,240.02352130279743,265.414553220213
1995-01-10,burned_legacy,30,15.19108904829383,8.809432382088595,7.228630965921078,222.51173070847267,458.440730723311,170.96332979219957,265.414553220213
1995-01-10,undisturbed_legacy,7,0.0,8.47267806794274,0.3053601120605411,200.3562643330149,413.898661272344,203.519872066057,253.242538562407
1995-01-10,undisturbed_legacy,30,0.24991777032191473,30.8456033011946,0.5044144668302031,200.3562643330149,458.440730723311,121.40405379686517,253.242538562407
1996-02-20,burned_pmet,7,2.0954893799846,3.430751071779321,0.0,29.987212993646747,101.99865675472928,175.52146943492508,231.3116496622173
1996-02-20,burned_pmet,30,27.710553610548043,12.95457053841704,0.0,33.07848329054148,198.64053456302616,176.70882287504844,231.3116496622173
1996-02-20,undisturbed_pmet,7,0.8078422970261907,13.033208592999573,0.0,29.211646101952695,101.99865675472927,148.40236979378557,202.80158460713545
1996-02-20,undisturbed_pmet,30,4.504532944161372,48.393006595257845,0.0,33.89570783568844,198.64053456302614,141.92806551664862,202.80158460713545
1996-02-20,burned_legacy,7,0.4797562415423038,3.7618535707781264,1.2406816403413043,29.756328844840457,101.99865675472928,173.9683971271449,230.04923509980497
1996-02-20,burned_legacy,30,20.79208100933992,14.005944911105178,7.744923139828225,32.47016905812324,198.64053456302616,174.87596566705082,230.04923509980497
1996-02-20,undisturbed_legacy,7,0.053382920734226486,16.63250304545757,0.07187426090194243,27.148780059183096,101.99865675472925,137.51009725334055,192.79763886402495
1996-02-20,undisturbed_legacy,30,0.6320084952401469,59.08038388162871,0.43389096169517244,30.64468578405077,198.64053456302614,132.78460333380082,192.79763886402495
2003-02-12,burned_pmet,7,0.7313956063965207,2.7033803521388236,0.0,0.004611150582848084,13.36064860772231,148.32119373856122,157.65123829034624
2003-02-12,burned_pmet,30,1.7872251470392677,14.515772461505257,0.0,0.004611150582848084,13.36064860772231,155.49327573070545,157.65123829034624
2003-02-12,undisturbed_pmet,7,0.0921224702774811,10.036947254493965,0.0,0.0,13.360648607722311,108.39752049716469,115.66758201939903
2003-02-12,undisturbed_pmet,30,1.4349719160740153,55.393797713347475,0.0,0.0,13.360648607722311,129.39050192331257,115.66758201939903
2003-02-12,burned_legacy,7,0.165825207389208,2.2891270259594516,0.5229129151679489,0.0025880663087705998,13.360648607722311,146.24677280980995,155.8492791326065
2003-02-12,burned_legacy,30,0.6390271199775205,14.94101731831633,0.5229129151679489,0.0025880663087705998,13.360648607722311,153.36917758185396,155.8492791326065
2003-02-12,undisturbed_legacy,7,0.0,6.630000158111406,0.03204410156149417,0.0,13.360648607722311,92.12947999801905,100.93901818402739
2003-02-12,undisturbed_legacy,30,0.08153899853112663,60.63109849493976,0.03204410156149417,0.0,13.360648607722311,113.18183403058454,100.93901818402739
2004-02-26,burned_pmet,7,8.862638145220814,2.6354581935307944,0.0,4.101028174617378,97.8605073911517,204.0747127438698,230.77256231231357
2004-02-26,burned_pmet,30,23.442722096965003,12.751198796915183,0.0,4.357871059000366,156.45563125269723,169.4880439484719,230.77256231231357
2004-02-26,undisturbed_pmet,7,1.0827356277470768,9.586775714443197,0.0,6.884191773355782,97.8605073911517,160.74345765980414,195.29112490373257
2004-02-26,undisturbed_pmet,30,3.7730493869664237,46.22603471021371,0.0,6.884191773355782,156.45563125269723,123.77039799699061,195.29112490373257
2004-02-26,burned_legacy,7,6.637330964835338,2.9945502402011552,3.54202675629064,3.836126097350761,97.86050739115173,200.861616266333,227.68901782470195
2004-02-26,burned_legacy,30,18.3435976420523,14.413231243888696,6.654619196385696,4.093180484289217,156.45563125269726,166.8686321855613,227.68901782470195
2004-02-26,undisturbed_legacy,7,0.1001894722131917,12.132856106801354,0.2974017829144874,6.08481588683631,97.8605073911517,149.46702344008773,185.7204749209108
2004-02-26,undisturbed_legacy,30,0.4488015217589743,53.31868549413323,0.4990533575851175,6.08481588683631,156.45563125269726,112.95137186424586,185.7204749209108
2004-12-29,burned_pmet,7,1.8686292459998906,2.2620096983372235,0.0,50.219700324909354,128.08413429035133,165.22620611910318,225.31767194495592
2004-12-29,burned_pmet,30,13.184531913066628,10.79196547688479,0.0,50.34066277930994,148.9427588463256,161.7849026716562,225.31767194495592
2004-12-29,undisturbed_pmet,7,0.4168036766703827,8.565644368283593,0.0,47.47932045037444,128.08413429035133,132.83531871834512,192.5726764076708
2004-12-29,undisturbed_pmet,30,2.9404329846176696,41.02914804568631,0.0,47.47932045037444,148.9427588463256,135.4039016272629,192.5726764076708
2004-12-29,burned_legacy,7,1.167392414609293,2.4687531770511013,1.318554872150431,49.30369313445673,128.0841342903513,162.0498207143433,222.29481856710836
2004-12-29,burned_legacy,30,10.857002222721592,11.699274924882019,2.9010259753244676,49.42452330844758,148.9427588463256,158.89980801006692,222.29481856710836
2004-12-29,undisturbed_legacy,7,0.0,10.417732062324617,0.11682980948320969,45.56873624836577,128.08413429035133,113.48873086444685,174.1492739695744
2004-12-29,undisturbed_legacy,30,0.3686730534823379,51.14818957208485,0.2134320452745275,45.56873624836577,148.94275884632563,118.68649276192428,174.1492739695744
2005-01-08,burned_pmet,7,5.915373703002571,1.7613978309872602,0.0,150.2706627844524,241.3188461015155,248.80969773785546,253.41009410069876
2005-01-08,burned_pmet,30,16.649764715210658,10.127644684628974,0.0,301.1625839027577,540.1166004701117,190.28197862515233,253.41009410069876
2005-01-08,undisturbed_pmet,7,0.7142935472497608,6.625451005487947,0.0,132.05716697651184,241.31884610151553,243.71798891491946,251.67287607337133
2005-01-08,undisturbed_pmet,30,3.007671596661394,38.418200441427025,0.0,277.69300133768644,540.1166004701117,168.3598772179802,251.67287607337133
2005-01-08,burned_legacy,7,3.8128513556965427,1.8198003208170346,2.37566723049862,148.04962509976497,241.31884610151553,248.31919477483004,253.41464667651613
2005-01-08,burned_legacy,30,12.536309070991397,10.9343292289498,5.5826882323204865,298.08684957324317,540.1166004701117,187.82810346217096,253.41464667651613
2005-01-08,undisturbed_legacy,7,0.08052782817465413,8.102633749764532,0.15530408761194156,125.09834064911038,241.31884610151548,237.10012572525667,250.6245819313245
2005-01-08,undisturbed_legacy,30,0.34100720715308264,47.90407978951245,0.40661277440691906,269.7279982877253,540.1166004701117,153.1193827243853,250.6245819313245
2005-01-09,burned_pmet,7,5.865753842252758,1.7451726229811317,0.0,191.09133895940047,300.43631043802174,250.81293818500703,258.98500080449907
2005-01-09,burned_pmet,30,16.275111000592005,10.01124018369972,0.0,341.9832600777058,599.234064806618,193.3164584729971,258.98500080449907
2005-01-09,undisturbed_pmet,7,0.7176740534144255,6.624540896613636,0.0,166.525435672946,300.4363104380218,248.12540179163423,261.7168291821444
2005-01-09,undisturbed_pmet,30,2.9689485995848917,38.01471742503846,0.0,312.1612700341206,599.2340648066181,172.24958020901664,261.7168291821444
2005-01-09,burned_legacy,7,3.2469816793717374,1.8205476630873463,2.9702086875497855,188.7577328670598,300.4363104380218,250.61256853524355,258.99574781185515
2005-01-09,burned_legacy,30,11.534196739352597,10.7961277425371,6.177229689371651,338.794957340538,599.2340648066181,190.94801361514217,258.99574781185515
2005-01-09,undisturbed_legacy,7,0.055710999270328104,8.1019267717637,0.19604834374776475,159.0797190276835,300.43631043802174,243.59217526346646,261.173300977148
2005-01-09,undisturbed_legacy,30,0.3030198929583725,47.30133042456007,0.44735703054274223,303.70937666629845,599.234064806618,157.50049682607178,261.173300977148
2005-01-10,burned_pmet,7,5.874399877988653,1.747354088526598,0.0,253.08629199135785,373.2156468622152,253.77638730162985,269.16168261669964
2005-01-10,burned_pmet,30,15.70477500322785,9.807931466242568,0.0,407.9467704739312,692.8667681994528,196.77361226310168,269.16168261669964
2005-01-10,undisturbed_pmet,7,0.7229408972101292,6.68712559353955,0.0,227.995511801952,373.21564686221524,252.79799982272434,270.90013809244056
2005-01-10,undisturbed_pmet,30,2.8966117709918864,37.2598806703176,0.0,374.38362947021386,692.866768199453,176.51119778826722,270.90013809244056
2005-01-10,burned_legacy,7,3.2962454419764877,1.8311284852419492,2.945463099274282,251.12663001088083,373.2156468622152,253.77660434805816,269.1716853365632
2005-01-10,burned_legacy,30,10.267176508579194,10.573906946166097,6.766980094069954,404.64757639640686,692.8667681994528,194.49780543341274,269.1716853365632
2005-01-10,undisturbed_legacy,7,0.055710999270328104,8.14246146542576,0.1989806111187721,220.58628852314877,373.2156468622152,249.96933088629612,270.4243337319583
2005-01-10,undisturbed_legacy,30,0.2585941065566094,46.32617404599401,0.489750393360857,365.79906096542766,692.8667681994528,162.2642797291979,270.4243337319583
2005-02-19,burned_pmet,7,8.16156037584716,2.4305185590465768,0.0,4.383159284379065,62.74059088664025,214.82721337811378,239.7963379280598
2005-02-19,burned_pmet,30,27.230126489534833,11.954265562245542,0.0,21.312180906979656,175.87449021863895,191.95332586360095,239.7963379280598
2005-02-19,undisturbed_pmet,7,0.9815699357654015,9.127924607802763,0.0,4.654981267289241,62.74059088664026,216.7976703400434,240.65286313795846
2005-02-19,undisturbed_pmet,30,4.554483161436373,45.29884869697355,0.0,13.918228455003426,175.87449021863895,190.96353127073732,240.65286313795846
2005-02-19,burned_legacy,7,6.4368382731419285,2.5331975915914726,2.1160201896011124,4.1281929255635115,62.74059088664025,214.13995556274216,239.06127686054143
2005-02-19,burned_legacy,30,22.446238863806517,13.224560429092296,5.649231591631653,20.463120460755153,175.87449021863895,190.74833793363308,239.06127686054143
2005-02-19,undisturbed_legacy,7,0.1303416093998825,11.302129807647766,0.1787196999225244,4.0660275831391495,62.74059088664025,213.07532823961103,237.58015301721767
2005-02-19,undisturbed_legacy,30,0.923612225889029,59.05503056417102,0.4097735083702882,11.506778550820338,175.87449021863893,185.99248379576815,237.58015301721767
2005-02-21,burned_pmet,7,8.486541262087952,2.5243835901644442,0.0,85.07039285490346,180.11944920461121,225.8129402105578,262.6156558951975
2005-02-21,burned_pmet,30,28.333474621060926,11.855408055565821,0.0,102.29419788949019,302.2619040286429,196.77748666969498,262.6156558951975
2005-02-21,undisturbed_pmet,7,1.0359776697869594,9.644968284312174,0.0,76.39081505107903,180.11944920461124,227.34105246781306,265.39896460448364
2005-02-21,undisturbed_pmet,30,4.569361777582413,45.1200003644325,0.0,85.89257444968968,302.2619040286429,196.0289933899592,265.39896460448364
2005-02-21,burned_legacy,7,6.701587832791955,2.842995260569695,2.9208489717483004,83.61921291744623,180.11944920461121,225.24504838399503,262.2315853093423
2005-02-21,burned_legacy,30,22.766205486059334,13.228974604928055,7.113986205024799,100.23675483825166,302.26190402864285,195.5968135943412,262.2315853093423
2005-02-21,undisturbed_legacy,7,0.0993509300980171,12.680813908194406,0.2763768291858215,73.2800101869355,180.11944920461127,224.51168364719615,264.5533611679547
2005-02-21,undisturbed_legacy,30,0.8373843311124979,59.06513249097609,0.5533313085948697,80.95146144674582,302.2619040286429,191.2081431806759,264.5533611679547
2017-01-20,burned_pmet,7,7.21156179987122,2.1504242303730607,0.0,5.345325014787328,51.92662258742598,221.64447620306063,240.31133982524344
2017-01-20,burned_pmet,30,27.658579716069294,8.234747115051551,0.0,17.044085521909494,245.07814359618817,209.04247836083826,240.31133982524344
2017-01-20,undisturbed_pmet,7,0.8512637171732549,7.898050718197068,0.0,4.131167638036964,51.926622587425975,217.85250479222668,238.5406857887228
2017-01-20,undisturbed_pmet,30,3.322752183380143,30.589369308404255,0.0,15.356760738122752,245.0781435961882,192.33395983772772,238.5406857887228
2017-01-20,burned_legacy,7,6.6443267163266535,2.3656275501529027,1.3214496151289499,4.81463589663752,51.92662258742599,220.86881355205853,239.63141778989672
2017-01-20,burned_legacy,30,18.847175533558843,8.376959856116166,9.609628031167029,16.700907937632817,245.07814359618817,209.23386071849984,239.63141778989672
2017-01-20,undisturbed_legacy,7,0.17026330135455206,10.568059381946385,0.09211212307065142,3.5742959107913985,51.92662258742598,215.35643064242393,236.3487117731072
2017-01-20,undisturbed_legacy,30,0.3981840655588729,37.1603638449912,0.6513379522156071,14.602035980448285,245.0781435961882,188.6798773593374,236.3487117731072
2021-12-29,burned_pmet,7,4.539661831157464,1.3489474866766884,0.0,30.246292798763946,130.41522349542876,228.0284853183351,230.07701296806675
2021-12-29,burned_pmet,30,16.616550841412632,5.4874401648673,0.0,40.02014499794478,224.484550183616,174.11508566575833,230.07701296806675
2021-12-29,undisturbed_pmet,7,0.5500277208723674,4.99145374083573,0.0,21.450829872721506,130.41522349542873,206.2820334809282,215.5435176043827
2021-12-29,undisturbed_pmet,30,2.2534881934136393,16.213868730291544,0.0,29.13409088099549,224.484550183616,131.48255851173954,215.5435176043827
2021-12-29,burned_legacy,7,1.7159737921761797,1.3017073762515992,2.7778332008196993,30.211670371843077,130.41522349542873,228.14333933057475,230.00257776647808
2021-12-29,burned_legacy,30,10.444072801355928,5.676193025695587,6.837034660686434,40.62773712569739,224.48455018361602,175.53385879375222,230.00257776647808
2021-12-29,undisturbed_legacy,7,0.030278214181492225,5.769004076465497,0.15507200988984812,21.217741826910807,130.41522349542876,204.61559150299897,214.2060072039357
2021-12-29,undisturbed_legacy,30,0.23965570413613213,20.084252159239554,0.3825263164334879,28.904511864478494,224.48455018361602,130.65319821013256,214.2060072039357
2023-03-14,burned_pmet,7,9.151450744379417,2.9989967797465917,0.0,1.5762863286484725,47.75371695559669,199.606580231837,202.85364607970666
2023-03-14,burned_pmet,30,22.700023932531206,11.754839411053798,0.0,66.17173769536744,188.32047776323915,188.25886428594805,202.85364607970666
2023-03-14,undisturbed_pmet,7,1.1760516545883877,11.196538681440128,0.0,1.144716449378292,47.75371695559668,199.6714220917353,204.34507248534766
2023-03-14,undisturbed_pmet,30,3.7619448345620987,44.647919132939904,0.0,61.39376174850621,188.32047776323918,184.6810069433413,204.34507248534766
2023-03-14,burned_legacy,7,7.879415721150062,3.455731395335523,1.924262858213627,1.4460724241084157,47.7537169555967,197.10929761327083,200.2467622596528
2023-03-14,burned_legacy,30,20.62463377583044,13.951862503051274,3.3596110021189913,64.95275852749013,188.3204777632392,186.1441427483413,200.2467622596528
2023-03-14,undisturbed_legacy,7,0.2093090032016437,15.405458388922995,0.15353470370233696,0.8831273478617864,47.7537169555967,192.62015340031243,197.8619289046335
2023-03-14,undisturbed_legacy,30,0.75546809776012,62.25317281559515,0.2733755178927419,58.47128051625516,188.32047776323918,176.9142919353237,197.8619289046335
2024-02-04,burned_pmet,7,6.979269327962882,2.4261862055579657,0.0,1.2300402696749448,56.8763739158708,197.13202541880756,211.77771262340534
2024-02-04,burned_pmet,30,24.9037316160378,9.691435358137506,0.0,1.4203381895701064,111.63646511449002,181.719969588224,211.77771262340534
2024-02-04,undisturbed_pmet,7,0.9595184281961091,9.093362958658286,0.0,0.7204269014979814,56.87637391587081,190.8224095598114,207.76548577559603
2024-02-04,undisturbed_pmet,30,3.585590877600942,36.4422871809981,0.0,0.870135380278404,111.63646511449002,168.3461515557732,207.76548577559603
2024-02-04,burned_legacy,7,6.005146190083475,2.73631604535914,1.818143021042638,1.1720886180995156,56.8763739158708,195.08562753662682,209.6023075906478
2024-02-04,burned_legacy,30,22.34860501491594,10.78786284201027,3.811448381083711,1.3591786133309296,111.63646511449001,180.06651531987018,209.6023075906478
2024-02-04,undisturbed_legacy,7,0.18864676899286986,12.202510315416017,0.11378386613830628,0.6351796286831213,56.87637391587081,183.76218072524085,201.5800132245688
2024-02-04,undisturbed_legacy,30,0.7033456625163682,48.107164907205714,0.21736755373533145,0.7786895891186014,111.63646511449001,162.17513108470038,201.5800132245688
