0|3|6||5|40|75||||"7930338"|"13199305"
0|5|9||2|4|5||||"7930338"|"13638520"
0|14|28||2|4|5||||"7930339"|"13345711"
16|27|37||5|40|75||||"7930339"|"13492116"
0|2|3||75|162|250||||"7930339"|"13638521"
0|7|14||2|4|5||||"7930341"|"13199306"
0|2|3||5|40|75||||"7930341"|"13345712"
0|3|6||5|40|75||||"7930350"|"13199310"
0|6|11||2|4|5||||"7930350"|"13638525"
0|2|3||2|4|5||||"7930408"|"13345744"
0|2|3||2|4|5||||"7930413"|"13492149"
0|2|3||2|4|5||||"7930414"|"13638554"
0|2|3||5|40|75||||"7930537"|"13199406"
0|2|3||2|4|5||||"7930537"|"13638621"
0|2|3||75|162|250||||"7933001"|"13200458"
0|3|6||2|4|5||||"7933001"|"13493268"
3|5|6||5|40|75||||"7933001"|"13639673"
0|7|14||2|4|5||||"7933003"|"13346864"
0|2|3||5|40|75||||"7933003"|"13493269"
0|2|3||5|40|75||||"7933006"|"13200459"
0|6|11||2|4|5||||"7933006"|"13639674"
0|9|17||2|4|5||||"7933008"|"13346865"
0|3|6||5|40|75||||"7933008"|"13493270"
0|2|3||5|40|75||||"7933010"|"13200460"
0|2|3||2|4|5||||"7933010"|"13639675"
0|3|6||2|4|5||||"7933011"|"13346866"
3|5|6||5|40|75||||"7933011"|"13493271"
0|2|3||75|162|250||||"7933011"|"13639676"
0|2|3||2|4|5||||"7933013"|"13200461"
0|2|3||5|40|75||||"7933013"|"13346867"
0|2|3||75|162|250||||"7933013"|"13493272"
0|5|9||5|40|75||||"7933015"|"13200462"
0|2|3||75|162|250||||"7933015"|"13346868"
0|10|20||2|4|5||||"7933015"|"13639677"
0|7|14||2|4|5||||"7933021"|"13493273"
0|3|6||5|40|75||||"7933021"|"13639678"
0|3|6||2|4|5||||"7933022"|"13200463"
0|3|6||2|4|5||||"7933028"|"13346869"
3|5|6||5|40|75||||"7933028"|"13493274"
0|5|9||5|40|75||||"7933029"|"13200464"
0|9|17||2|4|5||||"7933029"|"13639679"
0|2|3||2|4|5||||"7933031"|"13346870"
0|2|3||5|40|75||||"7933031"|"13493275"
0|3|6||5|40|75||||"7933032"|"13200465"
0|7|14||2|4|5||||"7933032"|"13639680"
0|3|6||2|4|5||||"7933033"|"13346871"
3|5|6||5|40|75||||"7933033"|"13493276"
0|2|3||75|162|250||||"7933033"|"13639681"
0|7|14||2|4|5||||"7933035"|"13200466"
0|2|3||5|40|75||||"7933035"|"13346872"
0|3|6||75|162|250||||"7933037"|"13200467"
0|5|9||2|4|5||||"7933037"|"13493277"
0|5|9||5|40|75||||"7933037"|"13639682"
0|9|17||2|4|5||||"7933041"|"13346873"
0|5|9||5|40|75||||"7933041"|"13493278"
0|2|3||5|40|75||||"7933043"|"13200468"
0|2|3||2|4|5||||"7933043"|"13639683"
0|2|3||2|4|5||||"7933048"|"13346874"
0|2|3||5|40|75||||"7933048"|"13493279"
0|2|4||5|40|75||||"7933049"|"13200469"
28|38|48||75|162|250||||"7933049"|"13346875"
0|2|4||2|4|5||||"7933049"|"13639684"
0|2|3||2|4|5||||"7933050"|"13493280"
0|5|9||5|40|75||||"7933051"|"13200470"
0|5|9||2|4|5||||"7933051"|"13639685"
0|5|9||2|4|5||||"7933052"|"13346876"
0|5|9||5|40|75||||"7933052"|"13493281"
0|5|9||5|40|75||||"7933053"|"13200471"
0|5|9||2|4|5||||"7933053"|"13639686"
0|1|1||2|4|5||||"7933054"|"13346877"
0|1|1||5|40|75||||"7933054"|"13493282"
0|5|9||5|40|75||||"7933055"|"13200472"
0|7|14||2|4|5||||"7933055"|"13639687"
0|5|9||2|4|5||||"7933056"|"13346878"
0|5|9||5|40|75||||"7933056"|"13493283"
0|2|3||5|40|75||||"7933062"|"13200473"
0|2|3||2|4|5||||"7933062"|"13639688"
0|2|3||2|4|5||||"7933063"|"13346879"
0|5|9||2|4|5||||"7933064"|"13493284"
0|5|9||5|40|75||||"7933064"|"13639689"
0|1|1||2|4|5||||"7933065"|"13200474"
0|1|1||5|40|75||||"7933065"|"13346880"
0|2|3||2|4|5||||"7933066"|"13493285"
0|2|3||5|40|75||||"7933073"|"13200475"
0|2|3||2|4|5||||"7933073"|"13639690"
0|5|9||2|4|5||||"7933074"|"13346881"
0|3|6||2|4|5||||"7933075"|"13493286"
13|21|28||5|40|75||||"7933076"|"13200476"
0|3|6||75|162|250||||"7933076"|"13346882"
0|7|14||2|4|5||||"7933076"|"13639691"
0|5|9||75|162|250||||"7933078"|"13200477"
0|10|20||2|4|5||||"7933078"|"13493287"
10|18|26||5|40|75||||"7933078"|"13639692"
0|5|9||2|4|5||||"7933079"|"13346883"
0|5|9||5|40|75||||"7933079"|"13493288"
0|1|1||5|40|75||||"7933080"|"13200478"
0|1|1||2|4|5||||"7933080"|"13639693"
0|16|31||2|4|5||||"7933087"|"13346884"
4|19|34||5|40|75||||"7933087"|"13493289"
0|9|17||75|162|250||||"7933087"|"13639694"
0|3|6||2|4|5||||"7933090"|"13200479"
0|3|6||5|40|75||||"7933090"|"13346885"
0|2|3||75|162|250||||"7933090"|"13493290"
0|5|9||5|40|75||||"7933091"|"13200480"
0|5|9||2|4|5||||"7933091"|"13639695"
0|2|4||2|4|5||||"7933092"|"13346886"
0|2|4||5|40|75||||"7933092"|"13493291"
28|38|48||75|162|250||||"7933092"|"13639696"
0|1|1||2|4|5||||"7933093"|"13200481"
0|1|1||5|40|75||||"7933093"|"13346887"
0|5|9||2|4|5||||"7933096"|"13493292"
0|5|9||5|40|75||||"7933096"|"13639697"
0|5|9||2|4|5||||"7933098"|"13200482"
0|5|9||5|40|75||||"7933098"|"13346888"
0|2|3||2|4|5||||"7933099"|"13493293"
0|2|3||5|40|75||||"7933099"|"13639698"
0|4|7||2|4|5||||"7933101"|"13200483"
0|4|7||5|40|75||||"7933101"|"13346889"
0|5|9||75|162|250||||"7933101"|"13493294"
0|5|9||5|40|75||||"7933102"|"13200484"
0|5|9||2|4|5||||"7933102"|"13639699"
0|5|9||2|4|5||||"7933106"|"13346890"
0|5|9||5|40|75||||"7933106"|"13493295"
0|5|9||5|40|75||||"7933107"|"13200485"
0|5|9||2|4|5||||"7933107"|"13639700"
0|1|1||2|4|5||||"7933108"|"13346891"
0|1|1||5|40|75||||"7933108"|"13493296"
0|3|6||5|40|75||||"7933110"|"13200486"
0|2|3||75|162|250||||"7933110"|"13346892"
0|3|6||2|4|5||||"7933110"|"13639701"
0|5|9||2|4|5||||"7933111"|"13493297"
0|5|9||5|40|75||||"7933111"|"13639702"
0|5|9||2|4|5||||"7933112"|"13200487"
0|5|9||5|40|75||||"7933112"|"13346893"
0|3|6||75|162|250||||"7933112"|"13493298"
0|3|6||5|40|75||||"7933114"|"13200488"
0|5|9||2|4|5||||"7933114"|"13639703"
0|5|9||2|4|5||||"7933115"|"13346894"
0|3|6||5|40|75||||"7933115"|"13493299"
0|5|9||75|162|250||||"7933115"|"13639704"
0|9|17||2|4|5||||"7933117"|"13200489"
9|18|26||5|40|75||||"7933117"|"13346895"
0|6|11||75|162|250||||"7933117"|"13493300"
