"smectitic"|"2964370"|"2332201"
"mixed"|"2964391"|"2332222"
"mixed"|"2964392"|"2332223"
"mixed"|"2964393"|"2332224"
"mixed"|"2964431"|"2332261"
"mixed"|"2964433"|"2307254"
"smectitic"|"2965201"|"2332988"
"mixed"|"2965202"|"2332989"
"smectitic"|"2965203"|"2332990"
"smectitic"|"2965204"|"2332991"
"mixed"|"2965205"|"2332992"
"mixed"|"2965206"|"2332993"
"mixed"|"2965207"|"2332994"
"mixed"|"2965208"|"2332995"
"smectitic"|"2965209"|"2332996"
"mixed"|"2965210"|"2332997"
"smectitic"|"2965211"|"2332998"
"mixed"|"2965212"|"2332999"
"mixed"|"2965213"|"2333000"
"mixed"|"2965214"|"2333001"
"mixed"|"2965215"|"2333002"
"mixed"|"2965216"|"2333003"
"smectitic"|"2965217"|"2333004"
"mixed"|"2965218"|"2333005"
"mixed"|"2965219"|"2333006"
"smectitic"|"2965220"|"2333007"
"mixed"|"2965221"|"2333008"
"mixed"|"2965222"|"2333009"
"smectitic"|"2965223"|"2333010"
"smectitic"|"2965224"|"2333011"
"mixed"|"2965225"|"2333012"
"mixed"|"2965226"|"2333013"
"mixed"|"2965227"|"2333014"
"siliceous"|"2965228"|"2333015"
"mixed"|"2965229"|"2333016"
"smectitic"|"2965230"|"2333017"
"mixed"|"2965231"|"2333018"
"mixed"|"2965232"|"2333019"
"mixed"|"2965233"|"2333020"
"smectitic"|"2965234"|"2333021"
"smectitic"|"2965235"|"2333022"
"mixed"|"2965236"|"2333023"
"mixed"|"2965237"|"2333024"
"mixed"|"2965238"|"2333025"
"mixed"|"2965239"|"2333026"
"siliceous"|"2965240"|"2333027"
"mixed"|"2965241"|"2333028"
"mixed"|"2965242"|"2333029"
"smectitic"|"2965243"|"2333030"
"smectitic"|"2965244"|"2333031"
"mixed"|"2965245"|"2333032"
"mixed"|"2965246"|"2333033"
"mixed"|"2965247"|"2333034"
"mixed"|"2965248"|"2333035"
"mixed"|"2965249"|"2333036"
"smectitic"|"2965250"|"2333037"
"mixed"|"2965251"|"2333038"
"mixed"|"2965252"|"2333039"
"mixed"|"2965253"|"2333040"
"mixed"|"2965254"|"2333041"
"mixed"|"2965255"|"2333042"
"smectitic"|"2965256"|"2333043"
"smectitic"|"2965257"|"2333044"
"smectitic"|"2965258"|"2333045"
"mixed"|"2965259"|"2333046"
"smectitic"|"2965260"|"2333047"
"mixed"|"2965261"|"2333048"
"mixed"|"2965262"|"2333049"
"smectitic"|"2965263"|"2333050"
"mixed"|"2965264"|"2333051"
"mixed"|"2965265"|"2333052"
"mixed"|"2965266"|"2333053"
"smectitic"|"2965267"|"2333054"
"mixed"|"2965268"|"2333055"
"mixed"|"2965269"|"2333056"
"smectitic"|"2965270"|"2333057"
"mixed"|"2965271"|"2333058"
"mixed"|"2965272"|"2333059"
"smectitic"|"2965273"|"2333060"
"mixed"|"2965274"|"2333061"
"smectitic"|"2965275"|"2333062"
"smectitic"|"2965276"|"2333063"
"mixed"|"2965277"|"2333064"
"mixed"|"2965278"|"2333065"
"smectitic"|"2965279"|"2333066"
"smectitic"|"2965280"|"2333067"
"mixed"|"2965281"|"2333068"
"mixed"|"2965282"|"2333069"
"mixed"|"2965283"|"2333070"
"mixed"|"2965284"|"2333071"
"mixed"|"2965285"|"2333072"
"mixed"|"2965286"|"2333073"
"mixed"|"2965287"|"2333074"
"smectitic"|"2965288"|"2333075"
"mixed"|"2965289"|"2333076"
"mixed"|"2965290"|"2333077"
"mixed"|"2965291"|"2333078"
"mixed"|"2965292"|"2333079"
"mixed"|"2965293"|"2333080"
"mixed"|"2965294"|"2333081"
"mixed"|"2965295"|"2333082"
"mixed"|"2965296"|"2333083"
"mixed"|"2965297"|"2333084"
"mixed"|"2965298"|"2333085"
"mixed"|"2965299"|"2333086"
"mixed"|"2965300"|"2333087"
"mixed"|"2965301"|"2333088"
"mixed"|"2965302"|"2333089"
"mixed"|"2965303"|"2333090"
"mixed"|"2965304"|"2333091"
"mixed"|"2965305"|"2333092"
"smectitic"|"2965306"|"2333093"
"carbonatic"|"2965307"|"2333094"
"mixed"|"2965308"|"2333095"
"smectitic"|"2965309"|"2333096"
"smectitic"|"2965310"|"2333097"
"mixed"|"2965311"|"2333098"
"smectitic"|"2965312"|"2333099"
"mixed"|"2965313"|"2333100"
"mixed"|"2965314"|"2333101"
"mixed"|"2965315"|"2333102"
"mixed"|"2965316"|"2333103"
"mixed"|"2965317"|"2333104"
"mixed"|"2965318"|"2333105"
"mixed"|"2965319"|"2333106"
"carbonatic"|"2965320"|"2333107"
"smectitic"|"2965321"|"2333108"
"smectitic"|"2965322"|"2333109"
"mixed"|"2965323"|"2333110"
"smectitic"|"2965324"|"2333111"
"carbonatic"|"2965325"|"2333112"
"mixed"|"2965326"|"2333113"
"mixed"|"2965327"|"2333114"
"mixed"|"2965328"|"2333115"
"mixed"|"2965329"|"2333116"
"mixed"|"2965330"|"2333117"
"mixed"|"2965331"|"2333118"
"mixed"|"2965332"|"2333119"
"mixed"|"2965333"|"2333120"
"carbonatic"|"2965334"|"2333121"
"mixed"|"2965335"|"2333122"
"mixed"|"2965336"|"2333123"
"mixed"|"2965337"|"2333124"
"mixed"|"2965338"|"2333125"
"mixed"|"2965339"|"2333126"
"mixed"|"2965340"|"2333127"
"mixed"|"2965341"|"2333128"
"mixed"|"2965342"|"2333129"
"mixed"|"2965343"|"2333130"
"mixed"|"2965344"|"2333131"
"mixed"|"2965345"|"2333132"
"mixed"|"2965346"|"2333133"
"mixed"|"2965347"|"2333134"
