"4"|"2970353"|"551653"
"2"|"2970353"|"551654"
"3"|"2970353"|"551655"
"3"|"2970359"|"551656"
"1"|"2970359"|"551657"
"2"|"2970359"|"551658"
"2"|"2970360"|"551659"
"2"|"2970364"|"551660"
"3"|"2970364"|"551661"
"3"|"2970365"|"551662"
"2"|"2970365"|"551663"
"1"|"2976836"|"551699"
"3"|"2976836"|"551700"
"2"|"2976836"|"551701"
"2"|"2976838"|"551702"
"2"|"2976840"|"551703"
"3"|"2976840"|"551704"
"2"|"2983278"|"551733"
"3"|"2983278"|"551734"
"2"|"2983279"|"551735"
"3"|"2983279"|"551736"
"2"|"2983307"|"551741"
"2"|"2983308"|"551742"
"2"|"2983310"|"551743"
"3"|"2983310"|"551744"
"2"|"2983312"|"551745"
"3"|"2983313"|"551746"
"2"|"2983313"|"551747"
"1"|"2983313"|"551748"
"3"|"2983316"|"551749"
"2"|"2983316"|"551750"
"1"|"2989787"|"551782"
"3"|"2989787"|"551783"
"2"|"2989787"|"551784"
"2"|"2989788"|"551785"
"2"|"2989789"|"551786"
"1"|"2989789"|"551787"
"3"|"2989789"|"551788"
"2"|"2989790"|"551789"
"3"|"2989790"|"551790"
"2"|"2989791"|"551791"
"3"|"2989795"|"551792"
"2"|"2989795"|"551793"
"2"|"2989796"|"551794"
"3"|"2989796"|"551795"
"3"|"2996234"|"551818"
"2"|"2996234"|"551819"
"2"|"2996263"|"551821"
"1"|"2996266"|"551822"
"3"|"2996266"|"551823"
"2"|"2996266"|"551824"
"2"|"2996269"|"551825"
"2"|"2996272"|"551826"
"3"|"2996272"|"551827"
"3"|"3002708"|"551851"
"2"|"3002708"|"551852"
"3"|"3002709"|"551853"
"2"|"3002709"|"551854"
"2"|"3002737"|"551855"
"2"|"3002739"|"551856"
"3"|"3002743"|"551857"
"2"|"3002743"|"551858"
"1"|"3002743"|"551859"
"3"|"3002746"|"551860"
"1"|"3002746"|"551861"
"2"|"3002746"|"551862"
"2"|"3002747"|"551863"
"2"|"3009187"|"551900"
"3"|"3009187"|"551901"
"2"|"3009214"|"551902"
"2"|"3009217"|"551903"
"1"|"3009219"|"551904"
"2"|"3009219"|"551905"
"3"|"3009219"|"551906"
"2"|"3009226"|"551907"
"3"|"3009226"|"551908"
"3"|"3015662"|"551939"
"2"|"3015662"|"551940"
"2"|"3015690"|"551944"
"2"|"3015692"|"551945"
"2"|"3015695"|"551946"
"3"|"3015695"|"551947"
"2"|"3015696"|"551948"
"1"|"3015696"|"551949"
"3"|"3015696"|"551950"
"3"|"3015699"|"551951"
"1"|"3015699"|"551952"
"2"|"3015699"|"551953"
"2"|"3015702"|"551954"
"3"|"3015702"|"551955"
"2"|"3022139"|"551987"
"3"|"3022139"|"551988"
"2"|"3022167"|"551993"
"2"|"3022172"|"551994"
"3"|"3022172"|"551995"
"2"|"3022173"|"551996"
"1"|"3022173"|"551997"
"3"|"3022173"|"551998"
"1"|"3022176"|"551999"
"2"|"3022176"|"552000"
"3"|"3022176"|"552001"
"2"|"3028643"|"552035"
"2"|"3028644"|"552036"
"2"|"3028645"|"552037"
"2"|"3028647"|"552038"
"3"|"3028647"|"552039"
"3"|"3028649"|"552040"
"1"|"3028649"|"552041"
"2"|"3028649"|"552042"
"1"|"3028650"|"552043"
"3"|"3028650"|"552044"
"2"|"3028650"|"552045"
"3"|"3028656"|"552046"
"2"|"3028656"|"552047"
"2"|"3035121"|"552091"
"2"|"3035124"|"552092"
"3"|"3035124"|"552093"
"2"|"3035126"|"552094"
"1"|"3035126"|"552095"
"3"|"3035126"|"552096"
"2"|"3035132"|"552097"
"2"|"3041568"|"552125"
"3"|"3041568"|"552126"
"2"|"3041597"|"552127"
"2"|"3041599"|"552128"
"2"|"3041603"|"552129"
"1"|"3041603"|"552130"
"3"|"3041603"|"552131"
"3"|"3041606"|"552132"
"2"|"3041606"|"552133"
"2"|"3041609"|"552134"
"2"|"3048072"|"552166"
"2"|"3048073"|"552167"
"3"|"3048073"|"552168"
"2"|"3048076"|"552169"
"3"|"3048076"|"552170"
"3"|"3048078"|"552171"
"1"|"3048078"|"552172"
"2"|"3048078"|"552173"
"3"|"3048079"|"552174"
"2"|"3048079"|"552175"
"1"|"3048079"|"552176"
"2"|"3048082"|"552177"
"3"|"3048082"|"552178"
"2"|"3048085"|"552179"
"3"|"3048085"|"552180"
"2"|"3054519"|"552224"
"2"|"3054550"|"552227"
"1"|"3054555"|"552228"
"2"|"3054555"|"552229"
"3"|"3054555"|"552230"
"3"|"3054556"|"552231"
"2"|"3054556"|"552232"
"1"|"3054556"|"552233"
"3"|"3060998"|"552258"
"2"|"3060998"|"552259"
"2"|"3061026"|"552261"
"2"|"3061032"|"552262"
"1"|"3061032"|"552263"
"3"|"3061032"|"552264"
"2"|"3061035"|"552265"
"3"|"3061035"|"552266"
"1"|"3061035"|"552267"
"2"|"3061036"|"552268"
"3"|"3061036"|"552269"
"2"|"3061038"|"552270"
"3"|"3061038"|"552271"
"3"|"3061039"|"552272"
"2"|"3061039"|"552273"
"1"|"3067476"|"552306"
"3"|"3067476"|"552307"
"2"|"3067503"|"552308"
"2"|"3067508"|"552309"
"3"|"3067508"|"552310"
"1"|"3067508"|"552311"
"2"|"3067509"|"552312"
"2"|"3067514"|"552313"
"3"|"3067514"|"552314"
"3"|"3067515"|"552315"
"2"|"3067515"|"552316"
