0|2|3||2|4|5||||"7935479"|"13494369"
0|2|3||5|40|75||||"7935479"|"13640774"
7|22|36||5|40|75||||"7937491"|"13202518"
6|17|28||75|162|250||||"7937491"|"13348924"
0|13|26||2|4|5||||"7937491"|"13641733"
0|2|3||75|162|250||||"7937567"|"13202528"
0|2|3||2|4|5||||"7937567"|"13495338"
0|2|3||5|40|75||||"7937567"|"13641743"
0|2|3||2|4|5||||"7937569"|"13348934"
0|3|6||2|4|5||||"7937572"|"13202530"
0|2|3||5|40|75||||"7937572"|"13348936"
0|2|3||75|162|250||||"7937574"|"13202531"
0|5|9||2|4|5||||"7937574"|"13495341"
0|3|6||5|40|75||||"7937574"|"13641746"
0|3|6||2|4|5||||"7937575"|"13348937"
0|2|3||5|40|75||||"7937575"|"13495342"
0|2|3||75|162|250||||"7937575"|"13641747"
0|3|6||2|4|5||||"7937577"|"13202532"
0|2|3||5|40|75||||"7937577"|"13348938"
0|2|3||75|162|250||||"7937577"|"13495343"
0|2|3||5|40|75||||"7937580"|"13202533"
0|2|3||75|162|250||||"7937580"|"13348939"
0|2|3||2|4|5||||"7937580"|"13641748"
0|2|3||75|162|250||||"7937581"|"13202534"
0|1|1||250|625|1000||||"7937581"|"13348940"
0|3|6||2|4|5||||"7937581"|"13495344"
0|2|3||5|40|75||||"7937581"|"13641749"
0|2|3||75|162|250||||"7937582"|"13202535"
0|1|1||250|625|1000||||"7937582"|"13348941"
0|3|6||2|4|5||||"7937582"|"13495345"
0|2|3||5|40|75||||"7937582"|"13641750"
0|2|3||75|162|250||||"7937584"|"13202536"
0|5|9||2|4|5||||"7937584"|"13495346"
0|3|6||5|40|75||||"7937584"|"13641751"
0|2|3||2|4|5||||"7937585"|"13348942"
0|2|3||5|40|75||||"7937585"|"13495347"
0|2|3||75|162|250||||"7937585"|"13641752"
0|3|6||2|4|5||||"7937586"|"13202537"
0|2|3||5|40|75||||"7937586"|"13348943"
0|2|3||75|162|250||||"7937586"|"13495348"
3|5|6||5|40|75||||"7937593"|"13202542"
0|2|3||75|162|250||||"7937593"|"13348948"
0|3|6||2|4|5||||"7937593"|"13641757"
1|2|3||75|162|250||||"7937594"|"13202543"
0|3|6||2|4|5||||"7937594"|"13495353"
3|5|6||5|40|75||||"7937594"|"13641758"
0|2|3||2|4|5||||"7937603"|"13202547"
0|2|3||5|40|75||||"7937603"|"13348953"
0|2|3||75|162|250||||"7937603"|"13495358"
0|3|6||2|4|5||||"7937608"|"13348955"
1|2|3||75|162|250||||"7939349"|"13203194"
0|7|14||2|4|5||||"7939349"|"13496004"
0|2|3||5|40|75||||"7939349"|"13642409"
0|7|14||2|4|5||||"7939351"|"13349600"
0|3|6||5|40|75||||"7939351"|"13496005"
0|2|3||5|40|75||||"7939352"|"13203195"
0|5|9||2|4|5||||"7939352"|"13642410"
0|3|6||2|4|5||||"7939353"|"13349601"
0|2|3||5|40|75||||"7939353"|"13496006"
0|2|3||75|162|250||||"7939353"|"13642411"
0|2|3||2|4|5||||"7939356"|"13203196"
0|2|3||5|40|75||||"7939356"|"13349602"
0|1|1||75|162|250||||"7939356"|"13496007"
0|2|3||5|40|75||||"7939357"|"13203197"
0|1|2||75|162|250||||"7939357"|"13349603"
0|1|1||250|625|1000||||"7939357"|"13496008"
0|3|6||2|4|5||||"7939357"|"13642412"
0|2|3||5|40|75||||"7939358"|"13203198"
0|3|6||2|4|5||||"7939358"|"13642413"
0|3|6||2|4|5||||"7939359"|"13349604"
0|2|3||5|40|75||||"7939359"|"13496009"
0|2|3||75|162|250||||"7939359"|"13642414"
0|3|6||2|4|5||||"7939361"|"13203199"
0|2|3||5|40|75||||"7939361"|"13349605"
0|1|2||75|162|250||||"7939361"|"13496010"
0|2|3||5|40|75||||"7939362"|"13203200"
0|1|2||75|162|250||||"7939362"|"13349606"
0|1|1||250|625|1000||||"7939362"|"13496011"
0|3|6||2|4|5||||"7939362"|"13642415"
0|2|3||5|40|75||||"7939363"|"13203201"
0|2|3||75|162|250||||"7939363"|"13349607"
0|3|6||2|4|5||||"7939363"|"13642416"
0|5|9||2|4|5||||"7939364"|"13496012"
0|3|6||5|40|75||||"7939364"|"13642417"
0|2|3||2|4|5||||"7939365"|"13203202"
0|6|11||2|4|5||||"7939366"|"13349608"
0|1|1||75|162|250||||"7939367"|"13203203"
0|6|11||2|4|5||||"7939367"|"13496013"
3|7|11||5|40|75||||"7939367"|"13642418"
0|3|6||2|4|5||||"7939374"|"13349609"
0|2|3||5|40|75||||"7939374"|"13496014"
0|1|1||75|162|250||||"7939374"|"13642419"
0|16|31||2|4|5||||"7939376"|"13203204"
5|17|28||5|40|75||||"7939376"|"13349610"
0|2|3||75|162|250||||"7939376"|"13496015"
0|1|1||5|40|75||||"7939377"|"13203205"
0|5|9||2|4|5||||"7939377"|"13642420"
0|5|9||2|4|5||||"7939378"|"13349611"
0|1|1||5|40|75||||"7939378"|"13496016"
0|2|3||5|40|75||||"7939379"|"13203206"
0|1|1||75|162|250||||"7939379"|"13349612"
0|2|3||2|4|5||||"7939379"|"13642421"
0|2|3||75|162|250||||"7939381"|"13203207"
0|6|11||2|4|5||||"7939381"|"13496017"
0|5|9||5|40|75||||"7939381"|"13642422"
0|6|11||2|4|5||||"7939382"|"13349613"
0|1|1||75|162|250||||"7939383"|"13203208"
0|7|14||2|4|5||||"7939383"|"13496018"
0|2|3||5|40|75||||"7939383"|"13642423"
0|5|9||2|4|5||||"7939384"|"13349614"
0|2|3||75|162|250||||"7939385"|"13203209"
0|1|1||250|625|1000||||"7939385"|"13349615"
0|5|9||2|4|5||||"7939385"|"13496019"
0|2|3||5|40|75||||"7939385"|"13642424"
0|2|3||75|162|250||||"7939386"|"13203210"
0|5|9||2|4|5||||"7939386"|"13496020"
0|3|6||5|40|75||||"7939386"|"13642425"
0|5|9||2|4|5||||"7939387"|"13349616"
0|2|3||5|40|75||||"7939387"|"13496021"
0|2|3||75|162|250||||"7939387"|"13642426"
0|5|9||2|4|5||||"7939388"|"13203211"
0|3|6||5|40|75||||"7939388"|"13349617"
0|2|3||75|162|250||||"7939388"|"13496022"
0|2|3||5|40|75||||"7939390"|"13203212"
0|3|6||2|4|5||||"7939390"|"13642427"
0|3|6||2|4|5||||"7939391"|"13349618"
0|2|3||5|40|75||||"7939391"|"13496023"
0|1|2||75|162|250||||"7939391"|"13642428"
0|3|6||2|4|5||||"7939393"|"13203213"
0|2|3||5|40|75||||"7939393"|"13349619"
0|3|6||2|4|5||||"7939394"|"13496024"
0|2|3||5|40|75||||"7939395"|"13203214"
0|6|11||2|4|5||||"7939395"|"13642429"
0|12|23||2|4|5||||"7939396"|"13349620"
5|14|23||5|40|75||||"7939396"|"13496025"
0|2|3||75|162|250||||"7939396"|"13642430"
0|2|3||2|4|5||||"7939399"|"13203215"
0|3|6||2|4|5||||"7939400"|"13349621"
0|2|3||5|40|75||||"7939400"|"13496026"
0|2|3||75|162|250||||"7939400"|"13642431"
0|10|20||2|4|5||||"7939401"|"13203216"
0|2|3||5|40|75||||"7939401"|"13349622"
0|2|3||75|162|250||||"7939401"|"13496027"
0|2|3||2|4|5||||"7939402"|"13642432"
0|5|9||2|4|5||||"7939403"|"13203217"
0|3|6||5|40|75||||"7939403"|"13349623"
0|2|3||75|162|250||||"7939403"|"13496028"
0|4|8||5|40|75||||"7939404"|"13203218"
1|2|3||75|162|250||||"7939404"|"13349624"
0|6|11||2|4|5||||"7939404"|"13642433"
0|6|11||2|4|5||||"7939405"|"13496029"
0|2|3||5|40|75||||"7939405"|"13642434"
0|10|20||2|4|5||||"7939406"|"13203219"
0|2|3||5|40|75||||"7939406"|"13349625"
0|2|3||75|162|250||||"7939406"|"13496030"
0|3|6||5|40|75||||"7939407"|"13203220"
0|5|9||2|4|5||||"7939407"|"13642435"
0|5|9||2|4|5||||"7939408"|"13349626"
0|3|6||5|40|75||||"7939408"|"13496031"
5|17|28||5|40|75||||"7939409"|"13203221"
0|2|3||75|162|250||||"7939409"|"13349627"
0|16|31||2|4|5||||"7939409"|"13642436"
0|6|11||2|4|5||||"7939410"|"13496032"
0|2|3||5|40|75||||"7939411"|"13203222"
0|2|3||75|162|250||||"7939411"|"13349628"
0|7|14||2|4|5||||"7939411"|"13642437"
0|7|14||2|4|5||||"7939413"|"13496033"
0|3|6||5|40|75||||"7939413"|"13642438"
0|7|14||2|4|5||||"7939414"|"13203223"
0|2|3||5|40|75||||"7939414"|"13349629"
0|2|3||75|162|250||||"7939414"|"13496034"
0|2|3||2|4|5||||"7939415"|"13642439"
0|3|6||2|4|5||||"7939416"|"13203224"
0|2|3||5|40|75||||"7939416"|"13349630"
1|2|3||75|162|250||||"7939418"|"13203225"
0|1|2||250|625|1000||||"7939418"|"13349631"
0|11|22||2|4|5||||"7939418"|"13496035"
3|9|14||5|40|75||||"7939418"|"13642440"
0|1|2||75|162|250||||"7939422"|"13203226"
0|5|9||2|4|5||||"7939422"|"13496036"
0|2|3||5|40|75||||"7939422"|"13642441"
0|3|6||2|4|5||||"7939423"|"13349632"
0|2|3||75|162|250||||"7939424"|"13203227"
0|6|11||2|4|5||||"7939424"|"13496037"
0|2|3||5|40|75||||"7939424"|"13642442"
0|6|11||2|4|5||||"7939425"|"13349633"
0|2|3||5|40|75||||"7939425"|"13496038"
0|2|3||5|40|75||||"7939426"|"13203228"
0|3|6||2|4|5||||"7939426"|"13642443"
0|3|6||2|4|5||||"7939427"|"13349634"
0|2|3||5|40|75||||"7939427"|"13496039"
0|2|3||75|162|250||||"7939427"|"13642444"
0|3|6||2|4|5||||"7939428"|"13203229"
0|2|3||5|40|75||||"7939428"|"13349635"
0|2|3||75|162|250||||"7939428"|"13496040"
0|2|3||5|40|75||||"7939429"|"13203230"
0|2|3||75|162|250||||"7939429"|"13349636"
0|1|1||250|625|1000||||"7939429"|"13496041"
0|5|9||2|4|5||||"7939429"|"13642445"
0|3|6||5|40|75||||"7939430"|"13203231"
0|2|3||75|162|250||||"7939430"|"13349637"
0|1|1||250|625|1000||||"7939430"|"13496042"
0|5|9||2|4|5||||"7939430"|"13642446"
2|5|8||5|40|75||||"7939431"|"13203232"
3|6|9||75|162|250||||"7939431"|"13349638"
0|3|5||2|4|5||||"7939431"|"13642447"
0|5|9||2|4|5||||"7939432"|"13496043"
0|5|9||2|4|5||||"7939433"|"13642448"
0|2|3||2|4|5||||"7939434"|"13203233"
0|2|3||5|40|75||||"7939434"|"13349639"
0|3|6||2|4|5||||"7939435"|"13496044"
0|2|3||5|40|75||||"7939435"|"13642449"
0|5|9||2|4|5||||"7939436"|"13203234"
0|2|3||5|40|75||||"7939436"|"13349640"
0|14|28||2|4|5||||"7939437"|"13496045"
0|14|28||5|40|75||||"7939437"|"13642450"
0|3|6||2|4|5||||"7939438"|"13203235"
5|7|9||5|40|75||||"7939438"|"13349641"
0|3|6||75|162|250||||"7939438"|"13496046"
0|4|8||5|40|75||||"7939439"|"13203236"
3|5|6||75|162|250||||"7939439"|"13349642"
0|4|8||2|4|5||||"7939439"|"13642451"
3|5|6||75|162|250||||"7939440"|"13203237"
0|4|8||2|4|5||||"7939440"|"13496047"
3|6|8||5|40|75||||"7939440"|"13642452"
0|5|9||2|4|5||||"7939441"|"13349643"
0|3|6||5|40|75||||"7939441"|"13496048"
0|2|3||5|40|75||||"7939442"|"13203238"
0|3|5||2|4|5||||"7939442"|"13642453"
0|7|14||2|4|5||||"7939443"|"13349644"
0|2|3||75|162|250||||"7939444"|"13203239"
0|6|11||2|4|5||||"7939444"|"13496049"
3|6|9||5|40|75||||"7939444"|"13642454"
0|6|11||2|4|5||||"7939445"|"13349645"
3|6|9||5|40|75||||"7939445"|"13496050"
0|2|3||75|162|250||||"7939445"|"13642455"
0|3|6||2|4|5||||"7939446"|"13203240"
0|2|3||5|40|75||||"7939446"|"13349646"
0|7|14||2|4|5||||"7939447"|"13496051"
0|7|14||5|40|75||||"7939447"|"13642456"
0|3|6||2|4|5||||"7939448"|"13203241"
0|2|3||5|40|75||||"7939448"|"13349647"
0|2|3||75|162|250||||"7939448"|"13496052"
0|2|3||2|4|5||||"7939449"|"13642457"
0|2|3||2|4|5||||"7939450"|"13203242"
0|2|3||5|40|75||||"7939450"|"13349648"
0|2|3||75|162|250||||"7939451"|"13203243"
0|7|14||2|4|5||||"7939451"|"13496053"
0|5|9||5|40|75||||"7939451"|"13642458"
0|2|3||2|4|5||||"7939452"|"13349649"
0|1|1||75|162|250||||"7939453"|"13203244"
0|1|1||250|625|1000||||"7939453"|"13349650"
0|5|9||2|4|5||||"7939453"|"13496054"
0|2|3||5|40|75||||"7939453"|"13642459"
0|1|2||75|162|250||||"7939454"|"13203245"
0|3|6||2|4|5||||"7939454"|"13496055"
0|2|3||5|40|75||||"7939454"|"13642460"
0|3|6||2|4|5||||"7939455"|"13349651"
0|2|3||5|40|75||||"7939455"|"13496056"
0|3|6||5|40|75||||"7939456"|"13203246"
0|2|3||75|162|250||||"7939456"|"13349652"
0|5|9||2|4|5||||"7939456"|"13642461"
0|1|2||75|162|250||||"7939457"|"13203247"
0|1|1||250|625|1000||||"7939457"|"13349653"
0|3|6||2|4|5||||"7939457"|"13496057"
0|2|3||5|40|75||||"7939457"|"13642462"
0|2|3||75|162|250||||"7939458"|"13203248"
0|7|14||2|4|5||||"7939458"|"13496058"
0|5|9||5|40|75||||"7939458"|"13642463"
0|3|6||2|4|5||||"7939459"|"13349654"
0|2|3||5|40|75||||"7939459"|"13496059"
0|2|3||5|40|75||||"7939460"|"13203249"
0|1|2||75|162|250||||"7939460"|"13349655"
0|1|1||250|625|1000||||"7939460"|"13496060"
0|3|6||2|4|5||||"7939460"|"13642464"
0|2|3||5|40|75||||"7939461"|"13203250"
0|1|2||75|162|250||||"7939461"|"13349656"
0|5|9||2|4|5||||"7939461"|"13642465"
0|2|3||2|4|5||||"7939462"|"13496061"
0|2|3||5|40|75||||"7939464"|"13203251"
0|1|2||75|162|250||||"7939464"|"13349657"
0|5|9||2|4|5||||"7939464"|"13642466"
0|1|2||75|162|250||||"7939465"|"13203252"
0|1|1||250|625|1000||||"7939465"|"13349658"
0|9|17||2|4|5||||"7939465"|"13496062"
0|5|9||5|40|75||||"7939465"|"13642467"
0|3|6||75|162|250||||"7939466"|"13203253"
0|13|26||2|4|5||||"7939466"|"13496063"
3|10|17||5|40|75||||"7939466"|"13642468"
0|2|3||250|625|1000||||"7939467"|"13203254"
0|20|40||2|4|5||||"7939467"|"13349659"
2|21|40||5|40|75||||"7939467"|"13496064"
0|5|9||75|162|250||||"7939467"|"13642469"
0|6|11||2|4|5||||"7939468"|"13349660"
0|3|6||75|162|250||||"7939469"|"13203255"
0|7|14||2|4|5||||"7939469"|"13496065"
0|7|14||5|40|75||||"7939469"|"13642470"
0|6|11||2|4|5||||"7939471"|"13349661"
0|2|3||5|40|75||||"7939471"|"13496066"
0|1|2||75|162|250||||"7939471"|"13642471"
0|3|6||2|4|5||||"7939472"|"13203256"
0|2|3||5|40|75||||"7939472"|"13349662"
0|1|1||75|162|250||||"7939473"|"13203257"
0|6|11||2|4|5||||"7939473"|"13496067"
3|7|11||5|40|75||||"7939473"|"13642472"
0|7|14||2|4|5||||"7939474"|"13349663"
0|7|14||5|40|75||||"7939474"|"13496068"
0|2|4||75|162|250||||"7939474"|"13642473"
0|6|11||2|4|5||||"7939475"|"13203258"
3|7|11||5|40|75||||"7939475"|"13349664"
0|1|1||75|162|250||||"7939475"|"13496069"
0|6|11||5|40|75||||"7939476"|"13203259"
0|1|2||75|162|250||||"7939476"|"13349665"
0|7|14||2|4|5||||"7939476"|"13642474"
0|6|11||2|4|5||||"7939478"|"13496070"
0|5|9||5|40|75||||"7939478"|"13642475"
0|2|3||2|4|5||||"7939479"|"13203260"
0|2|3||5|40|75||||"7939479"|"13349666"
0|1|1||75|162|250||||"7939479"|"13496071"
0|2|3||5|40|75||||"7939480"|"13203261"
0|1|2||75|162|250||||"7939480"|"13349667"
