site,comparison,outlet,duration_min,F,S,reference_probability,rain_mm,probability30,probability_change_pp,threshold10_mm_h,threshold30_mm_h,threshold_change_mm_h,threshold_change_pct
moscow_mountain,controlled,nested_20000,15,0.75,0.75,0.25,3.436178674243788,0.23933177000910416,-1.066822999089584,13.744714696975151,14.055462003131959,0.31074730615680757,2.2608494465526707
moscow_mountain,controlled,nested_20000,15,0.75,0.75,0.5,4.881780987987593,0.4795057148725536,-2.0494285127446386,19.527123951950372,19.9686028257457,0.4414788737953259,2.2608494465526707
moscow_mountain,controlled,nested_20000,15,0.75,0.75,0.75,6.327383301731398,0.7295420464257567,-2.0457953574243293,25.309533206925593,25.881743648359436,0.5722104414338425,2.2608494465526707
moscow_mountain,controlled,nested_20000,30,0.25,0.25,0.25,11.0994508112549,0.22776097011826754,-2.2239029881732457,22.1989016225098,23.25643873965317,1.0575371171433687,4.763916409589486
moscow_mountain,controlled,nested_20000,30,0.25,0.25,0.5,15.630196421547296,0.4570207790411408,-4.2979220958859194,31.260392843094593,32.74961182744891,1.4892189843543164,4.763916409589464
moscow_mountain,controlled,nested_20000,30,0.25,0.25,0.75,20.160942031839692,0.7060576094269861,-4.394239057301386,40.321884063679384,42.24278491524465,1.9209008515652641,4.763916409589464
moscow_mountain,controlled,nested_20000,30,0.25,0.75,0.25,6.3704596634246204,0.237062107739659,-1.2937892260341006,12.740919326849241,13.082353968422973,0.3414346415737324,2.6798273563683805
moscow_mountain,controlled,nested_20000,30,0.25,0.75,0.5,8.970852479827636,0.4752914643412169,-2.4708535658783113,17.941704959655272,18.42251167736302,0.48080671770774686,2.6798273563684027
moscow_mountain,controlled,nested_20000,30,0.25,0.75,0.75,11.571245296230652,0.7253237623085352,-2.4676237691464764,23.142490592461304,23.762669386303063,0.6201787938417596,2.6798273563684027
moscow_mountain,controlled,nested_20000,30,0.75,0.25,0.25,7.97496985911329,0.233877219926759,-1.6122780073240999,15.94993971822658,16.48866256882603,0.5387228505994504,3.377585496350388
moscow_mountain,controlled,nested_20000,30,0.75,0.25,0.5,11.230316479033718,0.4690824731279273,-3.091752687207272,22.460632958067436,23.21926003924762,0.7586270811801832,3.377585496350388
moscow_mountain,controlled,nested_20000,30,0.75,0.25,0.75,14.485663098954145,0.7188753853110097,-3.1124614688990304,28.97132619790829,29.949857509669204,0.9785313117609142,3.3775854963504104
moscow_mountain,controlled,nested_20000,30,0.75,0.75,0.25,5.200956651954254,0.2394022855245645,-1.0597714475435505,10.401913303908508,10.628378337410364,0.22646503350185654,2.17714786583314
moscow_mountain,controlled,nested_20000,30,0.75,0.75,0.5,7.323963629584943,0.4798220315711454,-2.0177968428854607,14.647927259169887,14.966834294881691,0.31890703571180445,2.177147865833118
moscow_mountain,controlled,nested_20000,30,0.75,0.75,0.75,9.446970607215633,0.7299655476368133,-2.0034452363186683,18.893941214431266,19.305290252353018,0.41134903792175237,2.177147865833118
moscow_mountain,controlled,nested_20000,60,0.25,0.25,0.25,16.868713162796517,0.22747725417604037,-2.2522745823959633,16.868713162796517,17.8035985461291,0.9348853833325812,5.542126268377401
moscow_mountain,controlled,nested_20000,60,0.25,0.25,0.5,24.716715202331603,0.4547024945043013,-4.529750549569872,24.716715202331603,26.086546768240048,1.369831565908445,5.542126268377379
moscow_mountain,controlled,nested_20000,60,0.25,0.25,0.75,32.56471724186669,0.7025007657075875,-4.749923429241254,32.56471724186669,34.369494990351,1.8047777484843124,5.542126268377379
moscow_mountain,controlled,nested_20000,60,0.25,0.75,0.25,10.267517405683058,0.2361170373242948,-1.3882962675705213,10.267517405683058,10.606523196924233,0.33900579124117414,3.3017308648878974
moscow_mountain,controlled,nested_20000,60,0.25,0.75,0.5,15.044378376825687,0.4723810043314365,-2.7618995668563517,15.044378376825687,15.541103261123862,0.49672488429817463,3.3017308648878974
moscow_mountain,controlled,nested_20000,60,0.25,0.75,0.75,19.821239347968316,0.7217000019157526,-2.8299998084247435,19.821239347968316,20.47568332532349,0.6544439773551751,3.3017308648878974
moscow_mountain,controlled,nested_20000,60,0.75,0.25,0.25,12.429256584950695,0.23326295189900412,-1.6737048100995882,12.429256584950695,12.92951692738617,0.5002603424354746,4.024861334355179
moscow_mountain,controlled,nested_20000,60,0.75,0.25,0.5,18.211845338888985,0.4665818847156771,-3.3418115284322925,18.211845338888985,18.944846860206493,0.7330015213175081,4.024861334355179
moscow_mountain,controlled,nested_20000,60,0.75,0.25,0.75,23.994434092827273,0.7154969715900089,-3.4503028409991088,23.994434092827273,24.96017679302681,0.965742700199538,4.0248613343551565
moscow_mountain,controlled,nested_20000,60,0.75,0.75,0.25,8.43394204056135,0.23855669921987518,-1.1443300780124814,8.43394204056135,8.661338795241722,0.22739675468037213,2.6962095967313138
moscow_mountain,controlled,nested_20000,60,0.75,0.75,0.5,12.357750199302554,0.47730569732472145,-2.2694302675278557,12.357750199302554,12.690941046116237,0.3331908468136824,2.696209596731336
moscow_mountain,controlled,nested_20000,60,0.75,0.75,0.75,16.28155835804376,0.7268957435728931,-2.3104256427106895,16.28155835804376,16.720543296990748,0.4389849389469873,2.696209596731336
moscow_mountain,controlled,nested_100000,15,0.25,0.25,0.25,6.729370757586865,0.22195325657591983,-2.8046743424080174,26.91748303034746,28.624242036868186,1.706759006520727,6.340708024581954
moscow_mountain,controlled,nested_100000,15,0.25,0.25,0.5,9.560420845326655,0.44492098960553195,-5.507901039446805,38.24168338130662,40.666476868200355,2.4247934868937335,6.340708024581954
moscow_mountain,controlled,nested_100000,15,0.25,0.25,0.75,12.391470933066445,0.6925125954538538,-5.74874045461462,49.56588373226578,52.70871169953252,3.14282796726674,6.340708024581954
moscow_mountain,controlled,nested_100000,15,0.25,0.75,0.25,4.191241816217713,0.2322604250958651,-1.7739574904134914,16.76496726487085,17.411580616050497,0.6466133511796457,3.8569317849761253
moscow_mountain,controlled,nested_100000,15,0.25,0.75,0.5,5.9544996212902355,0.4656098447454931,-3.4390155254506896,23.817998485160942,24.736642439280246,0.9186439541193039,3.8569317849761253
moscow_mountain,controlled,nested_100000,15,0.25,0.75,0.75,7.717757426362758,0.7150492365691465,-3.495076343085346,30.871029705451033,32.06170426251,1.1906745570589656,3.8569317849761253
moscow_mountain,controlled,nested_100000,15,0.75,0.25,0.25,4.721722895311479,0.23007888198705037,-1.9921118012949628,18.886891581245916,19.711571653337597,0.8246800720916809,4.366415026761539
moscow_mountain,controlled,nested_100000,15,0.75,0.25,0.5,6.70815439070557,0.4612735700074282,-3.872642999257181,26.83261756282228,28.004241008158804,1.1716234453365253,4.366415026761539
moscow_mountain,controlled,nested_100000,15,0.75,0.25,0.75,8.694585886099661,0.7104216272104057,-3.9578372789594307,34.778343544398645,36.296910362980014,1.5185668185813697,4.3664150267615165
moscow_mountain,controlled,nested_100000,15,0.75,0.75,0.25,3.313698923382656,0.23590079124408406,-1.4099208755915944,13.254795693530625,13.655747596327815,0.40095190279719084,3.0249572461753305
moscow_mountain,controlled,nested_100000,15,0.75,0.75,0.5,4.707773936593819,0.47279419560696345,-2.720580439303655,18.831095746375276,19.40072834168947,0.569632595314193,3.0249572461753305
moscow_mountain,controlled,nested_100000,15,0.75,0.75,0.75,6.101848949804981,0.7226058884675524,-2.739411153244764,24.407395799219923,25.145709087051124,0.7383132878312004,3.0249572461753527
moscow_mountain,controlled,nested_100000,30,0.25,0.25,0.25,10.315260272593184,0.22179339116519195,-2.820660883480805,20.630520545186368,21.905370123588476,1.274849578402108,6.179434860161903
moscow_mountain,controlled,nested_100000,30,0.25,0.25,0.5,14.525902852466121,0.44507983976023013,-5.492016023976987,29.051805704932242,30.847043114169324,1.7952374092370817,6.179434860161881
moscow_mountain,controlled,nested_100000,30,0.25,0.25,0.75,18.736545432339057,0.6929834881162881,-5.7016511883711924,37.47309086467811,39.78871610475018,2.315625240072066,6.179434860161903
moscow_mountain,controlled,nested_100000,30,0.25,0.75,0.25,6.104121232159377,0.23302630586383236,-1.6973694136167645,12.208242464318754,12.643678900593818,0.43543643627506334,3.5667413843370355
moscow_mountain,controlled,nested_100000,30,0.25,0.75,0.5,8.59579590576171,0.4674152369513485,-3.258476304865149,17.19159181152342,17.80477143129132,0.6131796197679016,3.5667413843370355
moscow_mountain,controlled,nested_100000,30,0.25,0.75,0.75,11.087470579364043,0.7171266248881258,-3.287337511187416,22.174941158728085,22.965863961988823,0.790922803260738,3.5667413843370133
moscow_mountain,controlled,nested_100000,30,0.75,0.25,0.25,7.561921292042049,0.22909342175450925,-2.0906578245490746,15.123842584084098,15.797839660879028,0.6739970767949295,4.456520048047996
moscow_mountain,controlled,nested_100000,30,0.75,0.25,0.5,10.64866335540208,0.459663823499547,-4.033617650045302,21.29732671080416,22.246446345369428,0.9491196345652675,4.456520048047996
moscow_mountain,controlled,nested_100000,30,0.75,0.25,0.75,13.73540541876211,0.7088994875420046,-4.110051245799539,27.47081083752422,28.69505302985983,1.2242421923356126,4.456520048048018
moscow_mountain,controlled,nested_100000,30,0.75,0.75,0.25,5.0220588723067365,0.23597575950068347,-1.4024240499316525,10.044117744613473,10.33700792210232,0.2928901774888466,2.9160368778623713
moscow_mountain,controlled,nested_100000,30,0.75,0.75,0.5,7.072040585569646,0.4731791766158766,-2.6820823384123393,14.144081171139293,14.556527794124504,0.41244662298521106,2.9160368778623713
moscow_mountain,controlled,nested_100000,30,0.75,0.75,0.75,9.122022298832556,0.7231413635315513,-2.685863646844866,18.244044597665113,18.776047666146688,0.5320030684815755,2.9160368778623935
moscow_mountain,controlled,nested_100000,60,0.25,0.25,0.25,15.507340860113255,0.2217332032284139,-2.8266796771586113,15.507340860113255,16.61166444823986,1.104323588126606,7.121295637262093
moscow_mountain,controlled,nested_100000,60,0.25,0.25,0.5,22.721977893976877,0.4427480343891924,-5.725196561080759,22.721977893976877,24.340077114440312,1.618099220463435,7.121295637262093
moscow_mountain,controlled,nested_100000,60,0.25,0.25,0.75,29.936614927840502,0.6890241778945889,-6.097582210541108,29.936614927840502,32.06848978064076,2.1318748528002587,7.121295637262093
moscow_mountain,controlled,nested_100000,60,0.25,0.75,0.25,9.746705486209317,0.23195960653987832,-1.8040393460121678,9.746705486209317,10.171714224359443,0.42500873815012596,4.360537401601738
moscow_mountain,controlled,nested_100000,60,0.25,0.75,0.5,14.281263860420093,0.4639201836730238,-3.607981632697621,14.281263860420093,14.904003712475145,0.6227398520550516,4.360537401601738
moscow_mountain,controlled,nested_100000,60,0.25,0.75,0.75,18.815822234630872,0.7126189883881527,-3.738101161184726,18.815822234630872,19.636293200590845,0.8204709659599736,4.360537401601738
moscow_mountain,controlled,nested_100000,60,0.75,0.25,0.25,11.674117682254002,0.22850176476801065,-2.149823523198935,11.674117682254002,12.289140818344904,0.6150231360909029,5.268262260417411
moscow_mountain,controlled,nested_100000,60,0.75,0.25,0.5,17.10538552680803,0.45681799822937347,-4.3182001770626535,17.10538552680803,18.006542097015757,0.9011565702077284,5.268262260417411
moscow_mountain,controlled,nested_100000,60,0.75,0.25,0.75,22.536653371362057,0.7048438359976997,-4.5156164002300265,22.536653371362057,23.72394337568661,1.1872900043245522,5.268262260417389
moscow_mountain,controlled,nested_100000,60,0.75,0.75,0.25,8.079322095235593,0.23498028172825774,-1.5019718271742255,8.079322095235593,8.369192823828273,0.28987072859268004,3.5878100312848993
moscow_mountain,controlled,nested_100000,60,0.75,0.75,0.5,11.838146830089178,0.4700761425110029,-2.9923857488997117,11.838146830089178,12.262877049577353,0.42473021948817546,3.5878100312848993
moscow_mountain,controlled,nested_100000,60,0.75,0.75,0.75,15.596971564942763,0.7192456198763306,-3.075438012366938,15.596971564942763,16.156561275326432,0.5595897103836691,3.5878100312848993
moscow_mountain,controlled,nested_1000000,15,0.25,0.25,0.25,8.180986709974283,0.24885356063081446,-0.11464393691855423,32.72394683989713,32.80086510549955,0.07691826560241566,0.23505192078063786
moscow_mountain,controlled,nested_1000000,15,0.25,0.25,0.5,11.622732450756763,0.4978250195190015,-0.21749804809985118,46.49092980302705,46.60020762651785,0.10927782349079962,0.23505192078066006
moscow_mountain,controlled,nested_1000000,15,0.25,0.25,0.75,15.064478191539243,0.747879752137115,-0.21202478628850052,60.25791276615697,60.39955014753615,0.14163738137917647,0.23505192078063786
moscow_mountain,controlled,nested_1000000,15,0.25,0.75,0.25,4.711977737036074,0.24933925919416292,-0.06607408058370845,18.847910948144296,18.873402244589126,0.02549129644483017,0.13524733067216133
moscow_mountain,controlled,nested_1000000,15,0.25,0.75,0.5,6.694309438826206,0.4987472779059804,-0.12527220940196093,26.777237755304824,26.813453254596613,0.03621549929178869,0.13524733067216133
moscow_mountain,controlled,nested_1000000,15,0.25,0.75,0.75,8.676641140616338,0.748780260853042,-0.12197391469580543,34.70656456246535,34.753504264604096,0.046939702138743655,0.13524733067216133
moscow_mountain,controlled,nested_1000000,15,0.75,0.25,0.25,5.393177750647963,0.2492438339333136,-0.0756166066686409,21.572711002591852,21.606112032283516,0.03340102969166381,0.15483000577745099
moscow_mountain,controlled,nested_1000000,15,0.75,0.25,0.5,7.662090683845212,0.49856617562319266,-0.14338243768073355,30.648362735380847,30.69581559717473,0.047452861793882306,0.15483000577745099
moscow_mountain,controlled,nested_1000000,15,0.75,0.25,0.75,9.93100361704246,0.7486035991224301,-0.139640087756987,39.72401446816984,39.785519162065945,0.06150469389610436,0.15483000577745099
moscow_mountain,controlled,nested_1000000,15,0.75,0.75,0.25,3.6309514400096417,0.2494907438182607,-0.050925618173930376,14.523805760038567,14.538937595520277,0.01513183548171071,0.10418643523411042
moscow_mountain,controlled,nested_1000000,15,0.75,0.75,0.5,5.158494766587235,0.49903467774867505,-0.09653222513249515,20.63397906634894,20.65547687358512,0.021497807236180222,0.10418643523411042
moscow_mountain,controlled,nested_1000000,15,0.75,0.75,0.75,6.686038093164827,0.7490604437535244,-0.09395562464755702,26.744152372659308,26.77201615164996,0.027863778990653287,0.10418643523411042
moscow_mountain,controlled,nested_1000000,30,0.25,0.25,0.25,12.47593438326414,0.24885267281043258,-0.11473271895674209,24.95186876652828,25.0088155383815,0.056946771853223055,0.22822648029319215
moscow_mountain,controlled,nested_1000000,30,0.25,0.25,0.5,17.568554360817714,0.49784249152606824,-0.21575084739317574,35.13710872163543,35.217300908147614,0.08019218651218551,0.22822648029321435
moscow_mountain,controlled,nested_1000000,30,0.25,0.25,0.75,22.661174338371293,0.7479070027817635,-0.20929972182365253,45.322348676742585,45.42578627791372,0.10343760117113732,0.22822648029319215
moscow_mountain,controlled,nested_1000000,30,0.25,0.75,0.25,6.8011335428321935,0.24937410892116468,-0.06258910788353167,13.602267085664387,13.6191728550145,0.016905769350113786,0.12428640934372126
moscow_mountain,controlled,nested_1000000,30,0.25,0.75,0.5,9.577325488559234,0.49882385023781456,-0.11761497621854411,19.154650977118468,19.17845760504025,0.023806627921782564,0.12428640934372126
moscow_mountain,controlled,nested_1000000,30,0.25,0.75,0.75,12.353517434286276,0.748860461240142,-0.11395387598579498,24.707034868572553,24.737742355066,0.03070748649344779,0.12428640934372126
moscow_mountain,controlled,nested_1000000,30,0.75,0.25,0.25,8.661601322521845,0.249203077174301,-0.07969228256989869,17.32320264504369,17.35063205055363,0.027429405509941773,0.1583391135691059
moscow_mountain,controlled,nested_1000000,30,0.75,0.25,0.5,12.197227799673808,0.4985021131278566,-0.1497886872143417,24.394455599347616,24.433081564103627,0.038625964756011655,0.1583391135690837
moscow_mountain,controlled,nested_1000000,30,0.75,0.25,0.75,15.732854276825769,0.7485481367816265,-0.14518632183735392,31.465708553651538,31.515531077653627,0.04982252400208864,0.1583391135691059
moscow_mountain,controlled,nested_1000000,30,0.75,0.75,0.25,5.48449812150091,0.2494951938230022,-0.050480617699780184,10.96899624300182,10.979987355095096,0.010991112093275746,0.10020162145909506
moscow_mountain,controlled,nested_1000000,30,0.75,0.75,0.5,7.723245444336943,0.49905154114657957,-0.09484588534204308,15.446490888673885,15.461968523002868,0.015477634328982859,0.10020162145909506
moscow_mountain,controlled,nested_1000000,30,0.75,0.75,0.75,9.961992767172974,0.7490813344429871,-0.0918665557012921,19.92398553434595,19.943949690910642,0.019964156564693525,0.10020162145911726
moscow_mountain,controlled,nested_1000000,60,0.25,0.25,0.25,19.33172649444628,0.24881485479809518,-0.11851452019048248,19.33172649444628,19.383693511489806,0.05196701704352691,0.26881725777807564
moscow_mountain,controlled,nested_1000000,60,0.25,0.25,0.5,28.325621137859446,0.49768098131600763,-0.23190186839923688,28.325621137859446,28.401765295850844,0.07614415799139707,0.26881725777805343
moscow_mountain,controlled,nested_1000000,60,0.25,0.25,0.75,37.319515781272614,0.747701477692238,-0.2298522307761952,37.319515781272614,37.419837080211884,0.10032129893927078,0.26881725777807564
moscow_mountain,controlled,nested_1000000,60,0.25,0.75,0.25,11.130698745755085,0.24931716535300616,-0.06828346469938407,11.130698745755085,11.147906982696131,0.01720823694104645,0.15460158732270024
moscow_mountain,controlled,nested_1000000,60,0.25,0.75,0.5,16.309146302193046,0.4986647637450689,-0.13352362549310937,16.309146302193046,16.33436050125502,0.025214199061974085,0.15460158732272244
moscow_mountain,controlled,nested_1000000,60,0.25,0.75,0.75,21.487593858631005,0.7486782787903434,-0.13217212096565678,21.487593858631005,21.52081401981391,0.033220161182903496,0.15460158732272244
moscow_mountain,controlled,nested_1000000,60,0.75,0.25,0.25,13.71696440184338,0.24915868425003287,-0.08413157499671253,13.71696440184338,13.743107892866327,0.026143491022946108,0.19059239535121897
moscow_mountain,controlled,nested_1000000,60,0.75,0.25,0.5,20.098646487665896,0.49835451789576507,-0.164548210423493,20.098646487665896,20.136952979439908,0.03830649177401213,0.19059239535119676
moscow_mountain,controlled,nested_1000000,60,0.75,0.25,0.75,26.48032857348841,0.7483705074453499,-0.16294925546500583,26.48032857348841,26.530798066013492,0.050469492525081705,0.19059239535119676
moscow_mountain,controlled,nested_1000000,60,0.75,0.75,0.25,9.007742288575479,0.2494473061141719,-0.05526938858280983,9.007742288575479,9.019008953615234,0.011266665039755708,0.12507756859390096
moscow_mountain,controlled,nested_1000000,60,0.75,0.75,0.5,13.198505340273918,0.49891943226388913,-0.10805677361108712,13.198505340273918,13.21501370984427,0.016508369570351178,0.12507756859390096
moscow_mountain,controlled,nested_1000000,60,0.75,0.75,0.75,17.389268391972358,0.7489307283537897,-0.10692716462102902,17.389268391972358,17.411018466073305,0.021750074100946648,0.12507756859390096
moscow_mountain,native,terminal,15,0.25,0.25,0.25,9.205259619864567,0.2502377968802215,0.023779688022151912,36.82103847945827,36.80317026580178,-0.0178682136564845,-0.0485271855286018
moscow_mountain,native,terminal,15,0.25,0.25,0.5,13.077917553758876,0.500450308045908,0.04503080459079545,52.311670215035505,52.286284833777145,-0.025385381258359985,-0.0485271855286018
moscow_mountain,native,terminal,15,0.25,0.25,0.75,16.950575487653186,0.7504374851731965,0.04374851731965279,67.80230195061274,67.76939940175251,-0.03290254886023547,-0.0485271855286018
moscow_mountain,native,terminal,15,0.25,0.75,0.25,5.034637963232923,0.2501300397169471,0.01300397169470835,20.13855185293169,20.13320570414345,-0.005346148788241578,-0.026546838259688954
moscow_mountain,native,terminal,15,0.25,0.75,0.5,7.152713004867254,0.5002462872864327,0.024628728643272257,28.610852019469014,28.603256742858687,-0.0075952766103277725,-0.026546838259688954
moscow_mountain,native,terminal,15,0.25,0.75,0.75,9.270788046501584,0.750239337347169,0.023933734716896637,37.08315218600634,37.073307781573924,-0.009844404432413967,-0.026546838259688954
moscow_mountain,native,terminal,15,0.75,0.25,0.25,5.820100371035538,0.25015033149823,0.015033149823001635,23.280401484142153,23.27325738436857,-0.007144099773583434,-0.030687184576472237
moscow_mountain,native,terminal,15,0.75,0.25,0.5,8.268619892344118,0.500284710975967,0.028471097596705075,33.07447956937647,33.06432994278332,-0.010149626593154437,-0.030687184576450033
moscow_mountain,native,terminal,15,0.75,0.25,0.75,10.7171394136527,0.750276662986081,0.027666298608097772,42.8685576546108,42.85540250119806,-0.01315515341273965,-0.030687184576472237
moscow_mountain,native,terminal,15,0.75,0.75,0.25,3.8195811696127566,0.25009865187582986,0.009865187582985824,15.278324678451026,15.275247420791025,-0.0030772576600011092,-0.020141329136313946
moscow_mountain,native,terminal,15,0.75,0.75,0.5,5.42648113023242,0.5001868484528053,0.018684845280525497,21.70592452092968,21.70155265922984,-0.004371861699841162,-0.020141329136313946
moscow_mountain,native,terminal,15,0.75,0.75,0.75,7.0333810908520835,0.7501815897973756,0.0181589797375592,28.133524363408334,28.127857897668655,-0.005666465739679438,-0.020141329136313946
moscow_mountain,native,terminal,30,0.25,0.25,0.25,13.98720557992053,0.2502371209872775,0.023712098727751707,27.97441115984106,27.961276699697187,-0.013134460143874094,-0.046951694778585296
moscow_mountain,native,terminal,30,0.25,0.25,0.5,19.696719623374126,0.5004450761613278,0.04450761613278287,39.39343924674825,39.37494335939033,-0.01849588735792196,-0.046951694778585296
moscow_mountain,native,terminal,30,0.25,0.25,0.75,25.40623366682772,0.7504303211116312,0.043032111163121556,50.81246733365544,50.78861001908347,-0.023857314571969823,-0.0469516947785964
moscow_mountain,native,terminal,30,0.25,0.75,0.25,7.22679612026335,0.2501224950452031,0.012249504520311927,14.4535922405267,14.450085202440707,-0.0035070380859920647,-0.024264127751982834
moscow_mountain,native,terminal,30,0.25,0.75,0.5,10.176741604517394,0.500229958391638,0.022995839163797438,20.35348320903479,20.34854461386697,-0.004938595167818249,-0.024264127751982834
moscow_mountain,native,terminal,30,0.25,0.75,0.75,13.126687088771439,0.750222396573029,0.02223965730290267,26.253374177542877,26.247004025293233,-0.006370152249644434,-0.024264127751982834
moscow_mountain,native,terminal,30,0.75,0.25,0.25,9.364024960366724,0.25015872898875324,0.01587289887532428,18.728049920733447,18.722162259150856,-0.0058876615825909084,-0.031437664933142706
moscow_mountain,native,terminal,30,0.75,0.25,0.5,13.186377588915674,0.5002979655133797,0.029796551337968324,26.372755177831348,26.36446419942491,-0.008290978406439109,-0.0314376649331205
moscow_mountain,native,terminal,30,0.75,0.25,0.75,17.008730217464624,0.750288142110346,0.028814211034600135,34.01746043492925,34.006766139698954,-0.010694295230294415,-0.031437664933131604
moscow_mountain,native,terminal,30,0.75,0.75,0.25,5.757991143337217,0.2500975953894572,0.00975953894571946,11.515982286674435,11.513755840092134,-0.002226446582300312,-0.019333536010002206
moscow_mountain,native,terminal,30,0.75,0.75,0.5,8.108377080479642,0.5001832206685295,0.018322066852949348,16.216754160959283,16.213618888953917,-0.0031352720053661187,-0.01933353601002441
moscow_mountain,native,terminal,30,0.75,0.75,0.75,10.458763017622065,0.7501772064290106,0.017720642901064565,20.91752603524413,20.913481937815703,-0.004044097428426596,-0.019333536010002206
moscow_mountain,native,terminal,60,0.25,0.25,0.25,22.149385225080405,0.25025033241841593,0.02503324184159328,22.149385225080405,22.136873420943015,-0.012511804137389504,-0.056488268230681093
moscow_mountain,native,terminal,60,0.25,0.25,0.5,32.45416773832232,0.5004888995353534,0.048889953535335984,32.45416773832232,32.43583494099826,-0.01833279732405657,-0.05648826823066999
moscow_mountain,native,terminal,60,0.25,0.25,0.75,42.75895025156423,0.7504827893601999,0.04827893601998534,42.75895025156423,42.73479646105351,-0.024153790510716533,-0.05648826823065889
moscow_mountain,native,terminal,60,0.25,0.75,0.25,12.01040166440917,0.2501357208734648,0.013572087346480632,12.01040166440917,12.006721866560927,-0.003679797848242572,-0.030638424517870355
moscow_mountain,native,terminal,60,0.25,0.75,0.5,17.598122307249987,0.5002651035708027,0.026510357080267166,17.598122307249987,17.59273051983032,-0.005391787419668503,-0.030638424517870355
moscow_mountain,native,terminal,60,0.25,0.75,0.75,23.185842950090805,0.75026186756247,0.026186756247004173,23.185842950090805,23.17873917309971,-0.007103776991094435,-0.030638424517870355
moscow_mountain,native,terminal,60,0.75,0.25,0.25,15.077959828672537,0.25017039300353205,0.017039300353205444,15.077959828672537,15.07216073561594,-0.00579909305659676,-0.038460727595046595
moscow_mountain,native,terminal,60,0.75,0.25,0.5,22.09283158240108,0.5003328132469606,0.03328132469605505,22.09283158240108,22.084334518628136,-0.008497063772942681,-0.0384607275950577
moscow_mountain,native,terminal,60,0.75,0.25,0.75,29.107703336129617,0.7503287214073233,0.0328721407323318,29.107703336129617,29.096508301640334,-0.011195034489283273,-0.038460727595046595
moscow_mountain,native,terminal,60,0.75,0.75,0.25,9.575319984862087,0.25010819980631993,0.010819980631993076,9.575319984862087,9.572980918905193,-0.0023390659568942596,-0.024428070921833633
moscow_mountain,native,terminal,60,0.75,0.75,0.5,14.030142948840965,0.5002113544306985,0.021135443069852933,14.030142948840965,14.026715655570989,-0.0034272932699757064,-0.02442807092182253
moscow_mountain,native,terminal,60,0.75,0.75,0.75,18.484965912819842,0.7502087893012142,0.020878930121415173,18.484965912819842,18.480450392236786,-0.004515520583055377,-0.02442807092181143
moscow_mountain,native,nested_20000,15,0.25,0.25,0.25,7.254488591729039,0.23703968392326463,-1.2960316076735368,29.017954366916157,29.821521755004316,0.8035673880881582,2.7692075668997562
moscow_mountain,native,nested_20000,15,0.25,0.25,0.5,10.30645604960271,0.475028482127138,-2.4971517872862004,41.22582419841084,42.367452841630026,1.1416286432191853,2.7692075668997562
moscow_mountain,native,nested_20000,15,0.25,0.25,0.75,13.358423507476383,0.7249281001101298,-2.507189988987024,53.43369402990553,54.91338392825573,1.4796898983502018,2.7692075668997562
moscow_mountain,native,nested_20000,15,0.25,0.75,0.25,4.389118934584386,0.2421028043358855,-0.7897195664114509,17.556475738337543,17.847439544145274,0.2909638058077313,1.657301898993091
moscow_mountain,native,nested_20000,15,0.25,0.75,0.5,6.235623755387477,0.48488373144306496,-1.5116268556935042,24.94249502154991,25.35586746519832,0.4133724436484094,1.6573018989931132
moscow_mountain,native,nested_20000,15,0.25,0.75,0.75,8.08212857619057,0.7350151177461416,-1.4984882253858411,32.32851430476228,32.864295386251364,0.535781081489084,1.6573018989931132
moscow_mountain,native,nested_20000,15,0.75,0.25,0.25,4.974369856152453,0.24106270991065679,-0.8937290089343214,19.897479424609813,20.272039265168416,0.3745598405586037,1.8824486889295944
moscow_mountain,native,nested_20000,15,0.75,0.25,0.5,7.067090071015543,0.48286959309278776,-1.7130406907212237,28.268360284062172,28.800497661611395,0.5321373775492226,1.8824486889295944
moscow_mountain,native,nested_20000,15,0.75,0.25,0.75,9.159810285878633,0.7329741826430802,-1.702581735691977,36.63924114351453,37.328956058054374,0.6897149145398416,1.8824486889295944
moscow_mountain,native,nested_20000,15,0.75,0.75,0.25,3.436178674243788,0.24380287220035676,-0.6197127799643237,13.744714696975151,13.922409962170953,0.17769526519580126,1.2928261452739065
moscow_mountain,native,nested_20000,15,0.75,0.75,0.5,4.881780987987593,0.4881642926124208,-1.183570738757922,19.527123951950372,19.77957571582123,0.25245176387085877,1.2928261452739065
moscow_mountain,native,nested_20000,15,0.75,0.75,0.75,6.327383301731398,0.7383168687891206,-1.1683131210879383,25.309533206925593,25.63674146947151,0.3272082625459163,1.2928261452739065
moscow_mountain,native,nested_20000,30,0.25,0.25,0.25,11.0994508112549,0.23698789319496746,-1.3012106805032535,22.1989016225098,22.797363119876753,0.5984614973669515,2.695905894551598
moscow_mountain,native,nested_20000,30,0.25,0.25,0.5,15.630196421547296,0.4751473459378557,-2.485265406214432,31.260392843094593,32.103143616411565,0.8427507733169719,2.695905894551598
moscow_mountain,native,nested_20000,30,0.25,0.25,0.75,20.160942031839692,0.7251752303794853,-2.482476962051472,40.321884063679384,41.40892411294637,1.0870400492669887,2.6959058945515757
moscow_mountain,native,nested_20000,30,0.25,0.75,0.25,6.3704596634246204,0.2424740912323648,-0.7525908767635203,12.740919326849241,12.93582068439809,0.19490135754884896,1.529727585183971
