scenario,day,etorc,kcb,rawp,kcbadj,kcbcon,lai,root_depth,effective_root_depth,taw,raw,root_water,plant_stress,ep,es,etke,etkr,eaj,kcmax,kecon,surface_water,tew,rew,resint,fin,potes,bpotes,P,RM,Q,soil_water,soil_water_total,field_capacity,wilting_point
burned,173,12.272262000000001,0.9499999900000001,0.80000001,1.0987616145670676,0.6737367770275022,2.2559212239502004,0.4003165309143983,0.4003165309143983,49.3591458243652,20.754437026798904,11.240700677273686,0.5281812499437293,3.841589974924386,0.9468120691266063,0.4250248406253077,0.5137642266884715,0.7184867497644967,1.3487616478933673,0.21435468226015392,11.240700677273686,23.14252551895618,7.469655402426674,0.7731392789948653,0.3470900290609833,5.2160164802771325,4.442877092241683,1.3000000000000003,1.3000000000000003,0.0,291.557513540128,291.557513540128,349.02420623197577,204.11634451712737
burned,174,10.149651,0.9499999900000001,0.80000001,1.0773212279805866,0.6585384271013576,2.255923270570444,0.4003165309143983,0.4003165309143983,49.3591458243652,26.36774851016389,14.191858889006118,0.811569244531195,4.803310513849616,2.1804753911655066,0.41878278998030527,0.8272541868910459,0.7184867191124604,1.32732124356756,0.35511666895208244,14.191858889006118,23.14252551895618,7.469655402426674,1.0230207644995428,2.314856483864387,4.250499094105648,3.2274782650432585,3.7,3.7,0.0,291.52214953928393,291.52214953928393,349.02420623197577,204.11634451712737
burned,175,8.3442545,0.9499999900000001,0.80000001,1.0304699857593023,0.6253264328761342,2.255924985306324,0.4003165309143983,0.4003165309143983,49.3591458243652,31.65363169402828,10.719547624027573,0.7708066351382148,3.6666361545755084,7.539223078145883e-05,0.4051435648427938,0.46908883397552226,0.7184866980616056,1.2804701080467045,0.18255591707830104,10.719547624027573,23.14252551895618,7.469655402426674,0.0,0.0,3.3806212701554474,3.3806212701554474,0.0,0.0,0.0,291.4867116831962,291.4867116831962,349.02420623197577,204.11634451712737
burned,176,5.5095415,0.9499999900000001,0.80000001,0.9776592540036576,0.5879274820053457,2.2563683551593163,0.4003165309143983,0.4003165309143983,49.3591458243652,38.55797084898362,10.718677533853837,0.8990207232200885,2.7572905547724553,4.394788268833088e-05,0.3897317656115918,0.4690212374277273,0.7184866474137898,1.2276593217064076,0.17649221511825636,10.718677533853837,23.14252551895618,7.469655402426674,0.0,0.0,2.1472434788928747,2.1472434788928747,0.0,0.0,0.0,291.456207357389,291.456207357389,349.02420623197577,204.11634451712737
burned,177,6.848728200000001,0.9499999900000001,0.80000001,1.0099965534676796,0.6108722501005837,2.256369475269044,0.4003165309143983,0.4003165309143983,49.3591458243652,35.25354482316944,10.71801653082929,0.8692856108011535,3.3575751216642047,5.909548607863825e-05,0.39912428836533725,0.4689699128937187,0.7184866157066786,1.2599966463810932,0.18018736660203363,10.71801653082929,23.14252551895618,7.469655402426674,0.0,0.0,2.733493789149609,2.733493789149609,0.0,0.0,0.0,291.4353126538651,291.4353126538651,349.02420623197577,204.11634451712737
burned,178,7.3549538,0.9499999900000001,0.80000001,1.021983174949708,0.6193773948969544,2.256370208180347,0.4003165309143983,0.4003165309143983,49.3591458243652,33.94062241204193,10.7174833032848,0.8416713133066047,3.5201803833509175,6.524112574523459e-05,0.40260577384187946,0.46892852276499963,0.7184865650588628,1.2719832392065835,0.1815570270814044,10.7174833032848,23.14252551895618,7.469655402426674,0.0,0.0,2.961146949034255,2.961146949034255,0.0,0.0,0.0,291.4087824435535,291.4087824435535,349.02420623197577,204.11634451712737
burned,179,6.3753467,0.9499999900000001,0.80000001,0.9875461586706056,0.5949428871006541,2.256370733663924,0.4003165309143983,0.4003165309143983,49.3591458243652,36.6673400367166,10.717058353013998,0.8803030578546809,3.124111023211648,5.2125101322360556e-05,0.3926032593001337,0.46889554867060557,0.7184865640037879,1.2375462416121545,0.17762191700151875,10.717058353013998,23.14252551895618,7.469655402426674,0.0,0.0,2.5029820771189426,2.5029820771189426,0.0,0.0,0.0,291.384906098333,291.384906098333,349.02420623197577,204.11634451712737
burned,180,8.0116549,0.9499999900000001,0.80000001,1.004405498181754,0.606905413275656,2.2563711346908635,0.4003165309143983,0.4003165309143983,49.3591458243652,32.99571131054372,10.716733382907787,0.8030747650896813,3.603211539727087,6.822700086375466e-05,0.3975001030927762,0.4688703392874727,0.7184865166886018,1.2544055474572695,0.17954839843463125,10.716733382907787,23.14252551895618,7.469655402426674,0.0,0.0,3.1846335301470075,3.1846335301470075,0.0,0.0,0.0,291.36275515228243,291.36275515228243,349.02420623197577,204.11634451712737
burned,181,7.312933400000001,0.9499999900000001,0.80000001,1.0072199294084547,0.6089024034247732,2.256371397432651,0.4003165309143983,0.4003165309143983,49.3591458243652,34.35971214686642,17.768361817050014,0.9062523885432932,3.7596528864176686,2.7798508274643035,0.39831753354997534,0.9450333199662376,0.7184803024632482,1.0654729397130194,0.38168766268270377,17.768361817050014,23.14252551895618,7.469655402426674,1.2363433402708026,4.701264587247662,2.912869732423155,1.917765168667089,6.3,6.3,0.0,291.869760849687,291.869760849687,349.02420623197577,204.11634451712737
burned,182,6.785396600000001,0.9499999900000001,0.80000001,0.9965486581529155,0.6013306712098193,2.256371591031863,0.4003165309143983,0.4003165309143983,49.3591458243652,35.663737658507415,11.836089970514172,0.8826595709207288,3.371670160012661,1.161158366888673,0.39521798144545256,0.5665115562319757,0.7184864343336745,1.2465487135119928,0.2136552016126159,11.836089970514172,23.14252551895618,7.469655402426674,0.868391875039741,0.5103519889477387,2.681710891045931,1.8133190514412323,1.5999999999999999,1.5999999999999999,0.0,291.67994443272136,291.67994443272136,349.02420623197577,204.11634451712737
burned,183,9.0039454,0.9499999900000001,0.80000001,1.040624163417036,0.6326554576373357,2.2566189969965533,0.4003165309143983,0.4003165309143983,49.3591458243652,29.965758620313707,28.553238226419072,0.9269207985721319,4.9630080450165295,3.673328291636772,0.4079687206611803,1.0,0.7184802001125413,1.0837041425546883,0.3897481529295913,28.553238226419072,23.14252551895618,7.469655402426674,1.2363442551733839,11.701108985946401,3.673328291636772,2.6357789164451018,13.3,13.3,0.0,296.87102553281284,296.87102553281284,349.02420623197577,204.11634451712737
burned,184,6.7203269,0.9499999900000001,0.80000001,1.0096755072877541,0.6106932672786101,2.2566858578673417,0.4003165309143983,0.4003165309143983,49.3591458243652,35.52242841295633,50.569265871069845,1.0,4.104058674424984,2.681291292708729,0.39898224657170994,1.0,0.7184801990574664,1.0667278458465217,0.3822424763459239,50.03974492762186,23.14252551895618,7.469655402426674,1.2363445425814168,25.700162966940983,2.681291292708729,1.69530200323697,27.3,27.3,0.0009020805089681367,317.8871477808258,317.8871477808258,349.02420623197577,204.11634451712737
burned,185,6.943419,0.9499999900000001,0.80000001,1.003870814394035,0.6065841968544701,2.2567674184497433,0.4003165309143983,0.4003165309143983,49.3591458243652,35.18627203453612,21.742017311176763,0.9593031638883027,3.927089391643807,2.6442946977527764,0.3972865897678836,1.0,0.7184863309278926,1.2538709072307799,0.3808346435239414,20.273935746711686,23.14252551895618,7.469655402426674,0.0,0.0,2.75852746215376,2.75852746215376,0.0,0.0,0.0,311.6958359710206,311.6958359710206,349.02420623197577,204.11634451712737
burned,186,8.6148052,0.9499999900000001,0.80000001,1.0555797866779209,0.6433402840472674,2.2568630979461206,0.4003165309143983,0.4003165309143983,49.3591458243652,30.403792556446508,16.781195457972856,0.9023578773637195,4.668134981585426,2.2934279668580593,0.41223953618273895,0.822675872181895,0.7184862992207814,1.305579951593163,0.3053969933232084,15.272384541112752,23.14252551895618,7.469655402426674,0.0,0.0,3.551363427734403,3.551363427734403,0.0,0.0,0.0,305.1205247239221,305.1205247239221,349.02420623197577,204.11634451712737
burned,187,8.3709383,0.9499999900000001,0.80000001,1.0133021313941057,0.6133228122564536,2.2569665628965323,0.4003165309143983,0.4003165309143983,49.3591458243652,32.02733711640993,13.91148133454315,0.8607408032003937,4.2035815998874595,0.05447336450921573,0.39997929614686645,0.5467764587669692,0.7184862485668809,1.2633022280790605,0.182183489311261,12.507726008187381,23.14252551895618,7.469655402426674,0.0,0.0,3.3482020655904896,3.3482020655904896,0.0,0.0,0.0,301.243936836182,301.243936836182,349.02420623197577,204.11634451712737
burned,188,5.0850587,0.9499999900000001,0.80000001,0.963592461659281,0.5779974235809243,2.2570504328409653,0.4003165309143983,0.4003165309143983,49.3591458243652,39.6084793540128,13.57965941385665,0.9770294498375184,2.8537689902722096,3.913227514102835e-05,0.385595047643666,0.5419017590469156,0.718486247511806,1.2135925427375676,0.17487327687494592,12.282879239698952,23.14252551895618,7.469655402426674,0.0,0.0,1.9607735371709927,1.9607735371709927,0.0,0.0,0.0,298.93454174579733,298.93454174579733,349.02420623197577,204.11634451712737
burned,189,8.8989592,0.9499999900000001,0.80000001,1.0504214954069073,0.6397592804698601,2.257118690391785,0.4003165309143983,0.4003165309143983,49.3591458243652,29.913438518323137,13.14183731159879,0.8016379681719069,4.243780028951255,8.4226415896462e-05,0.4106621727896181,0.5419017590469156,0.718486195808915,1.3004215464936346,0.1847088610491542,12.120955347738624,23.14252551895618,7.469655402426674,0.0,0.0,3.654466168319617,3.654466168319617,0.0,0.0,0.0,295.95579025110777,295.95579025110777,349.02420623197577,204.11634451712737
burned,190,8.033955599999999,0.9499999900000001,0.80000001,1.0174969663100515,0.6163573910585919,2.2571720961173245,0.4003165309143983,0.4003165309143983,49.3591458243652,32.617890752268416,12.476704872181191,0.8468416379067314,3.941271678103679,7.066387978195119e-05,0.4011395657473448,0.5419017590469156,0.7184861451610991,1.2674970190124502,0.1809711282207371,11.967051441429275,23.14252551895618,7.469655402426674,0.0,0.0,3.2227378017922206,3.2227378017922206,0.0,0.0,0.0,294.39287894773867,294.39287894773867,349.02420623197577,204.11634451712737
burned,191,6.628963000000001,0.9499999900000001,0.80000001,1.0165469883913625,0.6156968615270451,2.257222072371105,0.4003165309143983,0.4003165309143983,49.3591458243652,35.56419624203419,12.067114754884996,0.9010360103298867,3.4806224042132654,5.818864109446438e-05,0.40085009530562,0.5419017590469156,0.7184861185626605,1.2665470388197229,0.1808558445671313,11.820828307294084,23.14252551895618,7.469655402426674,0.0,0.0,2.657220690581698,2.657220690581698,0.0,0.0,0.0,293.697834986284,293.697834986284,349.02420623197577,204.11634451712737
burned,192,7.8069797,0.9499999900000001,0.80000001,1.023666848188788,0.6207749551346978,2.2572537258423013,0.4003165309143983,0.4003165309143983,49.3591458243652,32.94042044270943,11.790136431708518,0.8361035142983753,3.786945139368362,6.967424900893298e-05,0.4028919190813814,0.5419017590469156,0.718486098566881,1.2736669414644441,0.18165493072414815,11.681901650896814,23.14252551895618,7.469655402426674,0.0,0.0,3.1453691514215376,3.1453691514215376,0.0,0.0,0.0,293.2498691707111,293.2498691707111,349.02420623197577,204.11634451712737
burned,193,11.355548,0.9499999900000001,0.80000001,1.1018376010199058,0.6764401802285995,2.257289209812197,0.4003165309143983,0.4003165309143983,49.3591458243652,22.734093243862986,13.513987690750511,0.6639482180037982,4.532967495983683,1.5140112644354635,0.42539740311458113,0.7286656978926638,0.7184860668597697,1.3518377010199056,0.281750183760182,13.471072946936765,23.14252551895618,7.469655402426674,0.8734961502693959,1.2807910988351974,4.830620532503341,3.9571244990574663,2.4999999999999996,2.4999999999999996,0.0,293.112293732855,293.112293732855,349.02420623197577,204.11634451712737
burned,194,10.376116,0.9499999900000001,0.80000001,1.075110437891257,0.6574321125244426,2.2573177518674825,0.4003165309143983,0.4003165309143983,49.3591458243652,25.885300788000286,11.538320671618484,0.616391034791447,3.8309756337553624,0.00010356424468171907,0.41767830091228814,0.5419017590469156,0.7184860162119537,1.3251104907364424,0.1874440135930479,11.520125724048674,23.14252551895618,7.469655402426674,0.0,0.0,4.333878803523951,4.333878803523951,0.0,0.0,0.0,292.8336125764929,292.8336125764929,349.02420623197577,204.11634451712737
burned,195,8.624206500000001,0.9499999900000001,0.80000001,1.0177188053724415,0.6165783781339242,2.257348216086376,0.4003165309143983,0.4003165309143983,49.3591458243652,31.377277648167688,11.40433322025744,0.7700430183962861,3.803719268826053,7.595562108321024e-05,0.4011404134437645,0.5322168381479918,0.7184859645090628,1.267718870127312,0.18096325701624252,11.396135661728916,23.14252551895618,7.469655402426674,0.0,0.0,3.4595177097699943,3.4595177097699943,0.0,0.0,0.0,292.58748610818037,292.58748610818037,349.02420623197577,204.11634451712737
