0|11|22||2|4|5||||"7929642"|"13491838"
1|11|20||5|40|75||||"7929642"|"13638243"
0|6|11||2|4|5||||"7929662"|"13199040"
23|29|34||5|40|75||||"7929662"|"13345446"
0|3|6||75|162|250||||"7929662"|"13491851"
0|10|20||2|4|5||||"7929672"|"13345451"
3|12|20||5|40|75||||"7929672"|"13491856"
0|9|17||2|4|5||||"7930443"|"13345758"
8|14|20||5|40|75||||"7930443"|"13492163"
0|3|6||75|162|250||||"7930443"|"13638568"
0|6|11||2|4|5||||"7930444"|"13199353"
6|12|17||5|40|75||||"7930444"|"13345759"
14|21|28||75|162|250||||"7930444"|"13492164"
10|14|17||5|40|75||||"7930445"|"13199354"
0|2|3||75|162|250||||"7930445"|"13345760"
0|2|3||250|625|1000||||"7930445"|"13492165"
0|9|17||2|4|5||||"7930445"|"13638569"
0|5|10||2|4|5||||"7930529"|"13199402"
2|5|7||5|40|75||||"7930529"|"13345808"
9|13|17||75|162|250||||"7930529"|"13492213"
0|5|10||5|40|75||||"7930530"|"13199403"
17|27|37||75|162|250||||"7930530"|"13345809"
0|6|12||2|4|5||||"7930530"|"13638618"
0|10|19||2|4|5||||"7930554"|"13345818"
17|26|35||5|40|75||||"7930554"|"13492223"
3|6|9||75|162|250||||"7930554"|"13638628"
0|7|14||2|4|5||||"7930558"|"13199414"
3|7|11||5|40|75||||"7930558"|"13345820"
0|2|3||75|162|250||||"7930558"|"13492225"
10|18|26||5|40|75||||"7930559"|"13199415"
0|3|6||75|162|250||||"7930559"|"13345821"
0|9|17||2|4|5||||"7930559"|"13638630"
0|9|17||2|4|5||||"7930560"|"13492226"
11|19|26||5|40|75||||"7930560"|"13638631"
0|6|11||2|4|5||||"7930561"|"13199416"
3|7|11||5|40|75||||"7930561"|"13345822"
0|2|3||75|162|250||||"7930561"|"13492227"
0|3|6||5|40|75||||"7930562"|"13199417"
0|5|9||2|4|5||||"7930562"|"13638632"
0|4|7||2|4|5||||"7930565"|"13199418"
5|10|14||5|40|75||||"7930565"|"13345824"
14|17|20||75|162|250||||"7930565"|"13492229"
14|17|20||250|625|1000||||"7930565"|"13638634"
0|6|11||2|4|5||||"7930566"|"13199419"
17|26|34||5|40|75||||"7930566"|"13345825"
14|19|23||75|162|250||||"7930566"|"13492230"
0|3|6||250|625|1000||||"7930566"|"13638635"
0|11|22||2|4|5||||"7930567"|"13199420"
4|9|13||5|40|75||||"7930567"|"13345826"
3|9|14||75|162|250||||"7930567"|"13492231"
2|8|14||5|40|75||||"7930569"|"13199421"
0|6|11||75|162|250||||"7930569"|"13345827"
0|6|11||2|4|5||||"7930569"|"13638636"
0|5|9||5|40|75||||"7930573"|"13199424"
0|2|3||75|162|250||||"7930573"|"13345830"
0|5|9||2|4|5||||"7930573"|"13638639"
23|26|28||75|162|250||||"7930574"|"13199425"
0|3|5||2|4|5||||"7930574"|"13492235"
11|14|17||5|40|75||||"7930574"|"13638640"
0|3|6||2|4|5||||"7930575"|"13345831"
0|2|3||5|40|75||||"7930575"|"13492236"
0|5|9||2|4|5||||"7930578"|"13199427"
0|3|6||5|40|75||||"7930578"|"13345833"
0|2|3||75|162|250||||"7930578"|"13492238"
0|2|3||5|40|75||||"7930579"|"13199428"
0|2|3||2|4|5||||"7930579"|"13638643"
31|34|37||75|162|250||||"7930589"|"13199433"
0|2|3||2|4|5||||"7930589"|"13492243"
10|12|14||5|40|75||||"7930589"|"13638648"
0|14|28||5|40|75||||"7930590"|"13492244"
0|14|28||2|4|5||||"7930590"|"13345839"
0|7|14||2|4|5||||"7935860"|"13348139"
23|30|37||5|40|75||||"7935860"|"13494544"
0|3|6||75|162|250||||"7935860"|"13640949"
0|5|9||2|4|5||||"7935861"|"13201734"
6|9|11||5|40|75||||"7935861"|"13348140"
9|13|17||75|162|250||||"7935863"|"13201735"
0|9|17||2|4|5||||"7935863"|"13494545"
12|21|29||5|40|75||||"7935863"|"13640950"
0|9|17||2|4|5||||"7935864"|"13348141"
3|10|17||5|40|75||||"7935864"|"13494546"
0|3|6||5|40|75||||"7935865"|"13201736"
0|5|9||2|4|5||||"7935865"|"13640951"
0|7|14||2|4|5||||"7935866"|"13348142"
20|28|36||5|40|75||||"7935866"|"13494547"
9|13|17||75|162|250||||"7935866"|"13640952"
0|4|7||2|4|5||||"7935867"|"13201737"
24|29|34||5|40|75||||"7935867"|"13348143"
9|13|17||75|162|250||||"7935867"|"13494548"
2|7|11||5|40|75||||"7935868"|"13201738"
11|18|25||75|162|250||||"7935868"|"13348144"
0|6|11||2|4|5||||"7935868"|"13640953"
11|18|25||75|162|250||||"7935869"|"13201739"
0|6|11||2|4|5||||"7935869"|"13494549"
2|7|11||5|40|75||||"7935869"|"13640954"
0|4|7||2|4|5||||"7935870"|"13348145"
2|5|7||5|40|75||||"7935870"|"13494550"
9|16|23||75|162|250||||"7935870"|"13640955"
0|6|12||2|4|5||||"7935871"|"13201740"
