year,delta_channel_loss_t,delta_hillslope_loss_t,delta_outlet_sediment_t,delta_water_m3,contrast_id,group,scenario
78,0.0,0.0,0.0,1112.0,7,4,thinning_30_75
79,-0.20000000000004547,0.0,0.20000000000004547,3900.0,7,4,thinning_30_75
80,0.0,0.0,-0.4000000000000057,724.0,7,4,thinning_30_75
81,0.0,0.0,0.10000000000002274,246.0,7,4,thinning_30_75
82,0.0,0.0,0.0,776.0,7,4,thinning_30_75
83,0.0,0.0,-0.30000000000001137,721.0,7,4,thinning_30_75
84,0.0,0.0,0.19999999999998863,9.0,7,4,thinning_30_75
85,0.0,0.0,-0.10000000000002274,2336.0,7,4,thinning_30_75
86,0.0,0.0,0.0,712.0,7,4,thinning_30_75
87,0.0,0.0,0.10000000000002274,51.0,7,4,thinning_30_75
88,0.0,0.0,0.0,78.0,7,4,thinning_30_75
89,0.10000000000002274,0.0,1.6999999999999886,43.0,7,4,thinning_30_75
90,-0.20000000000004547,2.3999999999999773,4.5,-3920.0,7,4,thinning_30_75
91,0.0,0.0,0.10000000000000853,5502.0,7,4,thinning_30_75
92,-0.10000000000002274,0.0,0.4000000000000341,517.0,7,4,thinning_30_75
93,0.0,0.0,0.0,18.0,7,4,thinning_30_75
94,0.0,0.0,-0.10000000000000142,8.0,7,4,thinning_30_75
95,0.0,0.0,-0.5,300.0,7,4,thinning_30_75
96,0.0,0.0,2.599999999999966,592.0,7,4,thinning_30_75
97,0.0,0.0,0.0,150.0,7,4,thinning_30_75
98,0.0,0.0,0.4000000000000057,-104.0,7,4,thinning_30_75
99,0.0,0.0,1.3999999999999986,50.0,7,4,thinning_30_75
100,-0.10000000000002274,0.0,0.19999999999998863,26.0,7,4,thinning_30_75
1,0.10000000000002274,0.0,-0.5999999999999943,16484.0,8,4,thinning_65_90
2,0.0,0.0,0.30000000000001137,10473.0,8,4,thinning_65_90
3,0.09999999999990905,0.0,0.19999999999998863,1942.0,8,4,thinning_65_90
4,0.0,0.0,0.09999999999999432,12.0,8,4,thinning_65_90
5,0.0,0.0,0.0,4.0,8,4,thinning_65_90
6,-0.10000000000013642,0.0,2.099999999999909,1044.0,8,4,thinning_65_90
7,0.0,0.0,0.10000000000002274,1150.0,8,4,thinning_65_90
8,0.09999999999990905,0.0,0.19999999999998863,46.0,8,4,thinning_65_90
9,0.0,0.0,-0.0999999999999659,-17.0,8,4,thinning_65_90
10,0.0,0.0,1.0999999999999943,13.0,8,4,thinning_65_90
11,0.0,0.0999999999999659,-0.4000000000000341,6512.0,8,4,thinning_65_90
12,0.0,0.0,0.20000000000004547,10178.0,8,4,thinning_65_90
13,-0.09999999999990905,0.0,0.0,2808.0,8,4,thinning_65_90
14,0.0,0.0,-0.5,4648.0,8,4,thinning_65_90
15,0.0,0.0,0.0,944.0,8,4,thinning_65_90
16,0.0,0.0,0.19999999999998863,84.0,8,4,thinning_65_90
17,0.0,0.0,-0.2999999999999545,4.0,8,4,thinning_65_90
18,0.0,0.0,0.0,7.0,8,4,thinning_65_90
19,0.10000000000013642,0.0,0.5,14.0,8,4,thinning_65_90
20,0.0,0.0,0.09999999999999432,42.0,8,4,thinning_65_90
21,0.0,0.0,0.0,48.0,8,4,thinning_65_90
22,0.0,0.0,-0.19999999999998863,-1.0,8,4,thinning_65_90
23,0.0,0.0999999999999659,0.6000000000000227,1734.0,8,4,thinning_65_90
24,0.0,0.0,-0.5,914.0,8,4,thinning_65_90
25,0.0,0.0,-0.10000000000000142,4.0,8,4,thinning_65_90
26,0.0,0.0,-0.5,92.0,8,4,thinning_65_90
27,0.0,0.0,1.8999999999999773,12.0,8,4,thinning_65_90
28,0.10000000000002274,0.0,0.0,4.0,8,4,thinning_65_90
29,0.0,0.0,0.39999999999997726,0.0,8,4,thinning_65_90
30,0.09999999999990905,7.199999999999818,-0.1999999999998181,12988.0,8,4,thinning_65_90
31,0.1999999999998181,3.099999999999909,4.2999999999999545,16168.0,8,4,thinning_65_90
32,0.10000000000013642,0.0,-0.40000000000009095,17870.0,8,4,thinning_65_90
33,0.0999999999999659,0.0,0.09999999999999432,7392.0,8,4,thinning_65_90
34,0.0,0.0,-0.10000000000002274,1445.0,8,4,thinning_65_90
35,-0.10000000000002274,-0.6000000000000227,-0.599999999999909,-7423.0,8,4,thinning_65_90
36,0.0,0.0,-0.19999999999998863,14.0,8,4,thinning_65_90
37,0.0,0.0,-0.8000000000000682,-1948.0,8,4,thinning_65_90
38,0.0,0.0,0.0,54.0,8,4,thinning_65_90
39,0.0,0.0,0.0,15.0,8,4,thinning_65_90
40,0.09999999999990905,0.0,0.0,44.0,8,4,thinning_65_90
41,0.0,0.0,3.3999999999999773,420.0,8,4,thinning_65_90
42,0.0,0.0,0.19999999999998863,11.0,8,4,thinning_65_90
43,0.10000000000002274,0.0,0.19999999999998863,33.0,8,4,thinning_65_90
44,0.0,0.0,-0.6999999999999886,19.0,8,4,thinning_65_90
45,0.0,0.0,0.0,14.0,8,4,thinning_65_90
46,0.0,0.0,0.0,24.0,8,4,thinning_65_90
47,-0.2999999999999545,0.0,-0.19999999999998863,4710.0,8,4,thinning_65_90
48,0.0,0.0,0.0,1456.0,8,4,thinning_65_90
49,0.09999999999990905,0.0,2.0,28.0,8,4,thinning_65_90
50,-0.10000000000013642,0.0,-0.20000000000004547,98.0,8,4,thinning_65_90
51,0.0,0.0,0.0,-24.0,8,4,thinning_65_90
52,0.0,0.0,0.29999999999998295,15.0,8,4,thinning_65_90
53,0.09999999999990905,0.0,-0.7000000000000455,3576.0,8,4,thinning_65_90
54,0.0,0.0,0.0,3510.0,8,4,thinning_65_90
55,0.0,0.0,-0.9000000000000341,4562.0,8,4,thinning_65_90
56,0.0,0.0,-0.19999999999998863,714.0,8,4,thinning_65_90
57,0.0,0.0,0.30000000000001137,18.0,8,4,thinning_65_90
58,0.0,0.0,0.0,-1.0,8,4,thinning_65_90
59,0.3000000000001819,0.3999999999999986,0.7999999999999545,20676.0,8,4,thinning_65_90
60,0.09999999999990905,0.0,-0.10000000000002274,11054.0,8,4,thinning_65_90
61,0.0,0.0,0.0,2026.0,8,4,thinning_65_90
62,0.09999999999990905,0.0,0.0,10256.0,8,4,thinning_65_90
63,0.09999999999990905,0.0,-0.19999999999998863,10803.0,8,4,thinning_65_90
64,0.0,0.0,0.20000000000000284,1867.0,8,4,thinning_65_90
65,0.09999999999990905,0.0,-0.39999999999997726,12.0,8,4,thinning_65_90
66,-0.09999999999990905,0.0,1.1999999999999886,920.0,8,4,thinning_65_90
67,0.0,0.0,-2.200000000000003,46.0,8,4,thinning_65_90
68,-0.10000000000002274,0.0,0.5,-1219.0,8,4,thinning_65_90
69,0.0,0.0,0.09999999999999432,4521.0,8,4,thinning_65_90
70,0.20000000000027285,0.0,-0.6000000000000227,3008.0,8,4,thinning_65_90
71,0.10000000000002274,0.0,-0.20000000000000284,9630.0,8,4,thinning_65_90
72,0.0,0.0,-0.20000000000001705,2619.0,8,4,thinning_65_90
73,-0.10000000000013642,3.400000000000091,-0.40000000000009095,-2794.0,8,4,thinning_65_90
74,0.20000000000004547,0.0,-0.09999999999999432,7940.0,8,4,thinning_65_90
75,0.09999999999990905,0.0,0.3000000000000682,7722.0,8,4,thinning_65_90
76,0.20000000000004547,0.0,-0.7999999999999545,7524.0,8,4,thinning_65_90
77,0.0,0.0,0.0,693.0,8,4,thinning_65_90
78,0.0,0.0,0.0,154.0,8,4,thinning_65_90
79,-0.10000000000013642,0.0,-0.8999999999999773,3076.0,8,4,thinning_65_90
80,0.0,0.0,-0.4000000000000057,697.0,8,4,thinning_65_90
81,0.0,0.0,0.10000000000002274,194.0,8,4,thinning_65_90
82,0.0,0.0,0.0,10.0,8,4,thinning_65_90
83,-0.09999999999990905,0.0,0.0,17.0,8,4,thinning_65_90
84,0.0,0.0,0.19999999999998863,6.0,8,4,thinning_65_90
85,0.0,0.0,-0.10000000000002274,836.0,8,4,thinning_65_90
86,0.0,0.0,0.0,436.0,8,4,thinning_65_90
87,0.0,0.0,0.10000000000002274,21.0,8,4,thinning_65_90
88,0.0,0.0,0.0,76.0,8,4,thinning_65_90
89,0.10000000000002274,0.0,1.6999999999999886,-35.0,8,4,thinning_65_90
90,-0.20000000000004547,0.6999999999999886,0.6000000000001364,-7146.0,8,4,thinning_65_90
91,0.0,0.0,0.0,140.0,8,4,thinning_65_90
92,-0.10000000000002274,0.0,0.4000000000000341,-3.0,8,4,thinning_65_90
93,0.0,0.0,0.0,13.0,8,4,thinning_65_90
94,0.0,0.0,-0.10000000000000142,6.0,8,4,thinning_65_90
95,0.0,0.0,-0.6000000000000227,10.0,8,4,thinning_65_90
96,0.0,0.0,2.8999999999999773,102.0,8,4,thinning_65_90
97,0.0,0.0,0.0,124.0,8,4,thinning_65_90
98,0.0,0.0,0.4000000000000057,-108.0,8,4,thinning_65_90
99,0.0,0.0,1.3999999999999986,46.0,8,4,thinning_65_90
100,-0.10000000000002274,0.0,0.19999999999998863,22.0,8,4,thinning_65_90
1,0.10000000000002274,0.0,-0.5999999999999943,8684.0,9,5,thinning_30_75
2,0.0,0.0,0.0,2864.0,9,5,thinning_30_75
3,0.09999999999990905,0.0,0.0,2190.0,9,5,thinning_30_75
4,0.0,0.0,0.09999999999999432,65.0,9,5,thinning_30_75
5,0.0,0.0,0.10000000000002274,3.0,9,5,thinning_30_75
6,0.09999999999990905,0.0,2.3999999999999773,3064.0,9,5,thinning_30_75
7,0.0,0.0,-0.09999999999990905,516.0,9,5,thinning_30_75
8,0.09999999999990905,0.0,0.19999999999998863,24.0,9,5,thinning_30_75
9,0.0,0.0,0.0,-19.0,9,5,thinning_30_75
10,-0.10000000000002274,0.0,1.0999999999999943,11.0,9,5,thinning_30_75
11,0.09999999999990905,0.0,-2.3000000000000114,9214.0,9,5,thinning_30_75
12,0.0,0.0,0.7000000000000455,7002.0,9,5,thinning_30_75
13,0.09999999999990905,0.0,0.0,13540.0,9,5,thinning_30_75
14,0.09999999999990905,0.0,0.20000000000004547,8976.0,9,5,thinning_30_75
15,-0.09999999999990905,0.0,0.0,1490.0,9,5,thinning_30_75
16,0.0,0.0,0.09999999999999432,0.0,9,5,thinning_30_75
17,0.0,0.0,0.0,5.0,9,5,thinning_30_75
18,0.0,0.0,0.0,4.0,9,5,thinning_30_75
19,0.10000000000013642,0.0,0.5,8.0,9,5,thinning_30_75
20,0.0,0.0,0.09999999999999432,42.0,9,5,thinning_30_75
21,0.0,0.0,0.09999999999999432,45.0,9,5,thinning_30_75
22,0.0,0.0,-0.6999999999999886,-2.0,9,5,thinning_30_75
23,0.0,0.0,0.900000000000091,3836.0,9,5,thinning_30_75
24,0.0,0.0,19.399999999999977,3322.0,9,5,thinning_30_75
25,0.0,0.0,-0.10000000000000142,6.0,9,5,thinning_30_75
26,0.0,0.0,-0.5,-8.0,9,5,thinning_30_75
27,0.0,0.0,1.8999999999999773,8.0,9,5,thinning_30_75
28,0.10000000000002274,0.0,0.20000000000001705,4.0,9,5,thinning_30_75
29,0.0,0.0,0.19999999999998863,0.0,9,5,thinning_30_75
30,0.09999999999990905,11.699999999999818,0.1000000000003638,18448.0,9,5,thinning_30_75
31,0.1999999999998181,1.5,2.5,19540.0,9,5,thinning_30_75
32,0.20000000000004547,0.0,-0.20000000000004547,14734.0,9,5,thinning_30_75
33,0.0999999999999659,0.0,0.19999999999999574,3047.0,9,5,thinning_30_75
34,0.0,0.0,-0.10000000000002274,15.0,9,5,thinning_30_75
35,-0.10000000000002274,-0.20000000000004547,-0.1999999999999318,939.0,9,5,thinning_30_75
36,0.10000000000002274,0.0,0.30000000000001137,2431.0,9,5,thinning_30_75
37,0.0,0.0,0.09999999999990905,456.0,9,5,thinning_30_75
38,0.0,0.0,0.0,276.0,9,5,thinning_30_75
39,0.0,0.0,0.0,11.0,9,5,thinning_30_75
40,0.09999999999990905,0.0,0.0,894.0,9,5,thinning_30_75
41,0.09999999999990905,0.0,-0.10000000000002274,4764.0,9,5,thinning_30_75
42,0.0,0.0,-0.09999999999999432,163.0,9,5,thinning_30_75
43,0.0,0.0,0.0,31.0,9,5,thinning_30_75
44,0.0,0.0,-0.19999999999998863,14.0,9,5,thinning_30_75
45,0.0,0.0,0.0,12.0,9,5,thinning_30_75
46,0.0,0.0,0.0,22.0,9,5,thinning_30_75
47,0.09999999999990905,0.0,-0.2999999999999545,4396.0,9,5,thinning_30_75
48,0.0,0.0,0.09999999999999432,1993.0,9,5,thinning_30_75
49,0.09999999999990905,0.0,1.2000000000000455,20.0,9,5,thinning_30_75
50,-0.10000000000013642,0.0,-0.20000000000004547,126.0,9,5,thinning_30_75
51,0.0,0.0,0.0,-13.0,9,5,thinning_30_75
52,0.0,0.0,0.0,11.0,9,5,thinning_30_75
53,0.1999999999998181,0.0,0.09999999999990905,4064.0,9,5,thinning_30_75
54,0.0,0.0,-0.8000000000000682,4268.0,9,5,thinning_30_75
55,0.09999999999990905,0.0,-0.19999999999998863,6102.0,9,5,thinning_30_75
56,0.0,0.0,-0.30000000000001137,2958.0,9,5,thinning_30_75
57,0.0,0.0,0.30000000000001137,6.0,9,5,thinning_30_75
58,0.0,0.0,0.0,8.0,9,5,thinning_30_75
59,0.1999999999998181,4.0,4.399999999999864,19496.0,9,5,thinning_30_75
60,0.09999999999990905,0.0,0.0,6766.0,9,5,thinning_30_75
61,0.0,0.0,1.299999999999983,203.0,9,5,thinning_30_75
62,0.1999999999998181,0.0,0.10000000000013642,17164.0,9,5,thinning_30_75
63,0.09999999999990905,0.0,0.0,8121.0,9,5,thinning_30_75
64,-0.10000000000002274,0.0,0.0,982.0,9,5,thinning_30_75
65,0.09999999999990905,0.0,1.900000000000034,-2.0,9,5,thinning_30_75
66,0.0,0.0,-0.10000000000002274,408.0,9,5,thinning_30_75
67,0.0,0.0,0.0,3.0,9,5,thinning_30_75
68,0.0,0.0,0.19999999999998863,2091.0,9,5,thinning_30_75
69,0.0,0.0,0.09999999999999432,4063.0,9,5,thinning_30_75
70,0.40000000000009095,0.0,-0.6000000000000227,16608.0,9,5,thinning_30_75
71,0.10000000000002274,0.0,0.09999999999999432,8572.0,9,5,thinning_30_75
72,0.0,0.0,0.09999999999999432,1231.0,9,5,thinning_30_75
73,0.0,2.599999999999909,-0.40000000000009095,2776.0,9,5,thinning_30_75
74,0.20000000000004547,0.0,0.20000000000001705,6544.0,9,5,thinning_30_75
75,0.1999999999998181,0.0,0.40000000000009095,12940.0,9,5,thinning_30_75
76,0.10000000000013642,0.0,-0.8999999999999773,6336.0,9,5,thinning_30_75
77,0.0,0.0,0.0,335.0,9,5,thinning_30_75
78,0.0,0.0,0.0,240.0,9,5,thinning_30_75
79,-0.10000000000013642,0.0,0.20000000000004547,450.0,9,5,thinning_30_75
80,0.0,0.0,0.19999999999998863,9.0,9,5,thinning_30_75
81,0.0,0.0,0.10000000000002274,-6.0,9,5,thinning_30_75
82,0.0,0.0,0.0,-12.0,9,5,thinning_30_75
83,-0.09999999999990905,0.0,0.0,9.0,9,5,thinning_30_75
84,0.0,0.0,0.19999999999998863,3.0,9,5,thinning_30_75
85,-0.09999999999990905,0.0,-0.10000000000002274,150.0,9,5,thinning_30_75
86,0.0,0.0,0.0,24.0,9,5,thinning_30_75
87,0.0,0.0,0.10000000000002274,6.0,9,5,thinning_30_75
88,0.0,0.0,0.0,30.0,9,5,thinning_30_75
89,0.10000000000002274,0.0,2.4000000000000057,5.0,9,5,thinning_30_75
90,-0.10000000000013642,0.5,1.400000000000091,-728.0,9,5,thinning_30_75
91,0.0,0.0,0.20000000000000284,3155.0,9,5,thinning_30_75
92,-0.10000000000002274,0.0,0.4000000000000341,28.0,9,5,thinning_30_75
93,0.0,0.0,0.0,10.0,9,5,thinning_30_75
94,0.0,0.0,-0.10000000000000142,4.0,9,5,thinning_30_75
95,0.10000000000013642,0.0,-0.39999999999997726,8.0,9,5,thinning_30_75
96,0.0,0.0,3.8000000000000114,6.0,9,5,thinning_30_75
97,0.0,0.0,0.0,107.0,9,5,thinning_30_75
98,0.0,0.0,0.4000000000000057,-108.0,9,5,thinning_30_75
99,0.0,0.0,1.3999999999999986,47.0,9,5,thinning_30_75
100,-0.10000000000002274,0.0,0.30000000000001137,18.0,9,5,thinning_30_75
1,0.10000000000002274,0.0,-0.7000000000000028,8218.0,10,5,thinning_65_90
2,0.0,0.0,0.39999999999997726,2740.0,10,5,thinning_65_90
3,0.09999999999990905,0.0,-0.4000000000000341,940.0,10,5,thinning_65_90
4,0.0,0.0,-0.19999999999998863,9.0,10,5,thinning_65_90
5,0.0,0.0,0.10000000000002274,3.0,10,5,thinning_65_90
6,0.0,0.0,0.0,452.0,10,5,thinning_65_90
7,0.0,0.0,0.0,0.0,10,5,thinning_65_90
8,0.09999999999990905,0.0,0.19999999999998863,24.0,10,5,thinning_65_90
9,0.0,0.0,0.0,-19.0,10,5,thinning_65_90
10,-0.10000000000002274,0.0,1.0999999999999943,11.0,10,5,thinning_65_90
11,0.09999999999990905,0.0,-1.2000000000000455,8484.0,10,5,thinning_65_90
12,0.0,0.0,0.4000000000000341,6358.0,10,5,thinning_65_90
13,0.09999999999990905,0.0,-0.10000000000002274,2904.0,10,5,thinning_65_90
14,0.0,0.0,-0.599999999999909,868.0,10,5,thinning_65_90
15,0.0,0.0,0.09999999999999432,1.0,10,5,thinning_65_90
16,0.0,0.0,0.09999999999999432,0.0,10,5,thinning_65_90
17,0.0,0.0,0.0,5.0,10,5,thinning_65_90
18,0.0,0.0,0.0,4.0,10,5,thinning_65_90
19,0.10000000000013642,0.0,0.5,8.0,10,5,thinning_65_90
20,0.0,0.0,0.09999999999999432,42.0,10,5,thinning_65_90
21,0.0,0.0,0.09999999999999432,45.0,10,5,thinning_65_90
22,0.0,0.0,-0.6999999999999886,-2.0,10,5,thinning_65_90
23,0.0,0.0,0.40000000000009095,3468.0,10,5,thinning_65_90
24,0.0,0.0,-0.8000000000000114,2388.0,10,5,thinning_65_90
25,0.0,0.0,-0.10000000000000142,6.0,10,5,thinning_65_90
26,0.0,0.0,-0.5,-6.0,10,5,thinning_65_90
27,0.0,0.0,1.8999999999999773,8.0,10,5,thinning_65_90
28,0.10000000000002274,0.0,0.20000000000001705,4.0,10,5,thinning_65_90
29,0.0,0.0,0.19999999999998863,0.0,10,5,thinning_65_90
30,0.0,4.0,-0.1999999999998181,13796.0,10,5,thinning_65_90
31,0.1999999999998181,0.7000000000000455,2.5,11888.0,10,5,thinning_65_90
32,0.0,0.0,0.09999999999990905,11392.0,10,5,thinning_65_90
33,0.0999999999999659,0.0,0.19999999999999574,2506.0,10,5,thinning_65_90
34,0.0,0.0,-0.10000000000002274,15.0,10,5,thinning_65_90
35,-0.10000000000002274,-0.20000000000004547,-0.1999999999999318,-964.0,10,5,thinning_65_90
36,0.10000000000002274,0.0,0.09999999999999432,1319.0,10,5,thinning_65_90
37,0.0,0.0,0.09999999999990905,-556.0,10,5,thinning_65_90
38,0.0,0.0,2.2000000000000455,8.0,10,5,thinning_65_90
39,0.0,0.0,0.0,11.0,10,5,thinning_65_90
40,0.09999999999990905,0.0,0.0,118.0,10,5,thinning_65_90
41,0.0,0.0,3.3999999999999773,38.0,10,5,thinning_65_90
42,0.0,0.0,-0.09999999999999432,5.0,10,5,thinning_65_90
43,0.0,0.0,0.0,31.0,10,5,thinning_65_90
44,0.0,0.0,-0.19999999999998863,14.0,10,5,thinning_65_90
45,0.0,0.0,0.0,12.0,10,5,thinning_65_90
46,0.0,0.0,0.0,22.0,10,5,thinning_65_90
47,-0.2999999999999545,0.0,-0.5,3952.0,10,5,thinning_65_90
48,0.0,0.0,0.0,1010.0,10,5,thinning_65_90
49,0.09999999999990905,0.0,1.2000000000000455,20.0,10,5,thinning_65_90
50,0.0,0.0,-0.20000000000004547,-2.0,10,5,thinning_65_90
51,0.0,0.0,0.0,-13.0,10,5,thinning_65_90
52,0.0,0.0,0.0,11.0,10,5,thinning_65_90
53,0.09999999999990905,0.0,1.699999999999818,1112.0,10,5,thinning_65_90
54,0.0,0.0,-1.3000000000000682,1854.0,10,5,thinning_65_90
55,-0.10000000000013642,0.0,-0.5,3106.0,10,5,thinning_65_90
56,-0.09999999999990905,0.0,-0.39999999999997726,928.0,10,5,thinning_65_90
57,0.0,0.0,0.30000000000001137,4.0,10,5,thinning_65_90
58,0.0,0.0,0.0,8.0,10,5,thinning_65_90
59,0.1999999999998181,0.0,0.09999999999990905,15644.0,10,5,thinning_65_90
60,0.09999999999990905,0.0,0.0,6066.0,10,5,thinning_65_90
61,0.0,0.0,1.299999999999983,107.0,10,5,thinning_65_90
62,0.1999999999998181,0.0,0.0,8756.0,10,5,thinning_65_90
63,0.09999999999990905,0.0,0.0,4937.0,10,5,thinning_65_90
64,0.0,0.0,0.3999999999999915,14.0,10,5,thinning_65_90
65,0.09999999999990905,0.0,1.900000000000034,-2.0,10,5,thinning_65_90
66,0.0,0.0,0.0999999999999659,0.0,10,5,thinning_65_90
67,0.0,0.0,0.0,2.0,10,5,thinning_65_90
68,0.0,-0.09999999999990905,0.19999999999998863,1668.0,10,5,thinning_65_90
69,0.0,0.0,0.09999999999999432,3399.0,10,5,thinning_65_90
70,0.20000000000027285,0.0,0.10000000000002274,7764.0,10,5,thinning_65_90
71,0.0,0.0,0.0,4714.0,10,5,thinning_65_90
72,0.0,0.0,-0.20000000000001705,26.0,10,5,thinning_65_90
73,0.0,1.400000000000091,-0.900000000000091,3228.0,10,5,thinning_65_90
74,0.10000000000013642,0.0,-0.09999999999999432,5892.0,10,5,thinning_65_90
75,0.09999999999990905,0.0,-0.09999999999990905,6704.0,10,5,thinning_65_90
76,0.10000000000013642,0.0,-0.39999999999997726,3684.0,10,5,thinning_65_90
77,0.0,0.0,0.0,3.0,10,5,thinning_65_90
78,0.0,0.0,0.0,8.0,10,5,thinning_65_90
79,0.0,0.0,0.5,14.0,10,5,thinning_65_90
80,0.0,0.0,0.19999999999998863,9.0,10,5,thinning_65_90
81,0.0,0.0,0.10000000000002274,-6.0,10,5,thinning_65_90
82,0.0,0.0,0.0,-12.0,10,5,thinning_65_90
83,-0.09999999999990905,0.0,0.0,9.0,10,5,thinning_65_90
84,0.0,0.0,0.19999999999998863,3.0,10,5,thinning_65_90
85,-0.09999999999990905,0.0,-0.10000000000002274,42.0,10,5,thinning_65_90
86,0.0,0.0,0.0,23.0,10,5,thinning_65_90
87,0.0,0.0,0.10000000000002274,6.0,10,5,thinning_65_90
88,0.0,0.0,0.0,30.0,10,5,thinning_65_90
89,0.10000000000002274,0.0,2.4000000000000057,5.0,10,5,thinning_65_90
90,-0.10000000000013642,0.10000000000002274,1.300000000000182,-1958.0,10,5,thinning_65_90
91,0.0,0.0,0.0,1103.0,10,5,thinning_65_90
92,-0.10000000000002274,0.0,0.30000000000001137,-5.0,10,5,thinning_65_90
93,0.0,0.0,0.0,10.0,10,5,thinning_65_90
94,0.0,0.0,-0.10000000000000142,4.0,10,5,thinning_65_90
95,0.10000000000013642,0.0,-0.39999999999997726,8.0,10,5,thinning_65_90
96,0.0,0.0,3.8000000000000114,6.0,10,5,thinning_65_90
97,0.0,0.0,0.0,107.0,10,5,thinning_65_90
98,0.0,0.0,0.4000000000000057,-108.0,10,5,thinning_65_90
99,0.0,0.0,1.3999999999999986,47.0,10,5,thinning_65_90
100,-0.10000000000002274,0.0,0.30000000000001137,18.0,10,5,thinning_65_90
1,32.30000000000007,12.5,10.300000000000011,1052058.0,11,6,thinning_30_75
2,56.10000000000002,78.6,6.5,1471958.0,11,6,thinning_30_75
3,62.899999999999864,64.3,32.80000000000001,1597724.0,11,6,thinning_30_75
4,33.60000000000002,0.0,-52.099999999999994,1050452.0,11,6,thinning_30_75
5,33.89999999999998,0.0,-55.39999999999998,1043505.0,11,6,thinning_30_75
6,51.899999999999864,224.60000000000002,-188.0,1345530.0,11,6,thinning_30_75
7,52.600000000000136,40.599999999999994,-62.39999999999998,1251226.0,11,6,thinning_30_75
8,44.0,0.0,-38.0,1139796.0,11,6,thinning_30_75
9,23.90000000000009,12.299999999999997,-17.0,825808.0,11,6,thinning_30_75
10,29.299999999999955,0.0,-11.099999999999994,1008563.0,11,6,thinning_30_75
11,60.5,285.7,557.9,1576718.0,11,6,thinning_30_75
12,52.700000000000045,8.799999999999999,18.900000000000034,1345474.0,11,6,thinning_30_75
13,131.9000000000001,455.4,172.8,2640176.0,11,6,thinning_30_75
14,122.90000000000009,121.10000000000001,102.10000000000014,2487468.0,11,6,thinning_30_75
15,30.800000000000068,0.0,-76.8,978122.0,11,6,thinning_30_75
16,17.400000000000034,0.0,-30.30000000000001,668972.0,11,6,thinning_30_75
17,25.199999999999932,16.8,6.300000000000011,719635.0,11,6,thinning_30_75
18,37.39999999999998,10.0,-24.900000000000006,1076643.0,11,6,thinning_30_75
19,37.200000000000045,3.1,-38.5,971438.0,11,6,thinning_30_75
20,19.899999999999977,0.19999999999999996,-26.80000000000001,793911.0,11,6,thinning_30_75
21,20.0,0.0,4.099999999999994,744489.0,11,6,thinning_30_75
22,15.899999999999977,-4.8,-6.299999999999997,700940.0,11,6,thinning_30_75
23,82.40000000000009,499.09999999999997,39.0,1902742.0,11,6,thinning_30_75
24,55.59999999999991,0.0,-31.900000000000034,1244004.0,11,6,thinning_30_75
25,7.900000000000006,0.0,-3.1000000000000014,564576.0,11,6,thinning_30_75
26,78.70000000000005,154.0,83.70000000000005,1777094.0,11,6,thinning_30_75
27,52.59999999999991,-0.09999999999999787,-115.4,1423976.0,11,6,thinning_30_75
28,46.39999999999998,188.4,195.0,1183984.0,11,6,thinning_30_75
29,35.80000000000007,0.0,-35.20000000000002,900352.0,11,6,thinning_30_75
30,131.20000000000027,2203.5,197.60000000000036,2784804.0,11,6,thinning_30_75
31,118.09999999999991,1429.9,1161.6000000000001,2447124.0,11,6,thinning_30_75
32,66.5,24.599999999999998,9.5,1593786.0,11,6,thinning_30_75
33,16.69999999999999,0.0,11.899999999999999,773388.0,11,6,thinning_30_75
34,16.5,0.0,-32.20000000000002,678291.0,11,6,thinning_30_75
35,19.399999999999977,422.5999999999999,-377.49999999999994,730690.0,11,6,thinning_30_75
36,21.399999999999977,1.3999999999999995,-13.699999999999989,878840.0,11,6,thinning_30_75
37,71.80000000000018,153.3,5.899999999999977,1535352.0,11,6,thinning_30_75
38,79.10000000000014,68.6,-48.39999999999998,1696518.0,11,6,thinning_30_75
39,26.299999999999955,93.89999999999999,-11.799999999999955,921677.0,11,6,thinning_30_75
40,21.299999999999955,176.9,257.4,784916.0,11,6,thinning_30_75
41,82.79999999999995,18.8,-126.30000000000001,2012308.0,11,6,thinning_30_75
42,32.60000000000002,7.8999999999999995,-16.099999999999994,976392.0,11,6,thinning_30_75
43,23.200000000000045,0.0,-23.5,688795.0,11,6,thinning_30_75
44,31.700000000000045,11.5,-43.900000000000006,1043472.0,11,6,thinning_30_75
45,10.699999999999989,0.0,0.09999999999999787,648526.0,11,6,thinning_30_75
46,38.5,2.3000000000000003,-29.100000000000023,1059970.0,11,6,thinning_30_75
47,79.09999999999991,180.2,100.20000000000005,1829028.0,11,6,thinning_30_75
48,41.80000000000007,0.0,-13.799999999999983,1076615.0,11,6,thinning_30_75
49,51.5,0.0,-4.5,1261378.0,11,6,thinning_30_75
50,70.69999999999982,52.900000000000006,-45.799999999999955,1683246.0,11,6,thinning_30_75
51,18.5,23.700000000000003,121.5,810629.0,11,6,thinning_30_75
52,31.600000000000023,0.0,-49.5,952758.0,11,6,thinning_30_75
53,98.69999999999982,119.80000000000001,19.799999999999955,2074836.0,11,6,thinning_30_75
54,95.60000000000014,92.39999999999999,-2.0,2050204.0,11,6,thinning_30_75
55,92.09999999999991,29.0,-46.69999999999999,2043304.0,11,6,thinning_30_75
