date_key,Suct_mean_mm_burned,Saturation_mean_burned,TSW_mean_mm_burned,Suct_mean_mm_undisturbed,Saturation_mean_undisturbed,TSW_mean_mm_undisturbed
1980-02-15,0.34,0.9258585858585872,39.24030303030302,0.34,0.9258585858585872,39.23818181818181
1983-03-01,0.34,0.8938383838383841,37.8918181818182,0.34,0.8918181818181821,37.80000000000001
1992-03-02,0.34,0.8722222222222218,36.96838383838382,0.34,0.8717171717171712,36.94171717171715
1996-02-20,0.34,0.9599999999999985,40.65969696969697,1.5544444444444472,0.8666666666666655,36.73494949494949
2004-02-26,0.34,0.917272727272726,38.901414141414136,2.2075757575757597,0.7521212121212116,31.85878787878787
2004-10-20,3.937878787878785,0.5710101010101006,24.188686868686876,5.77070707070707,0.4860606060606061,20.611919191919192
