ASN00012320,119.3564,-31.2353
ASN00013038,120.3478,-25.7069
ASN00013040,124.5747,-27.1542
ASN00014009,130.8677,-12.5547
ASN00014055,131.1173,-13.4810
ASN00014059,131.8099,-14.0829
ASN00014062,132.1925,-14.1435
ASN00014144,130.8785,-12.3962
ASN00014153,132.1430,-11.1538
ASN00014173,131.5047,-13.3787
ASN00014201,130.6264,-12.4124
ASN00014238,130.7491,-12.4346
ASN00014239,130.4937,-13.1129
ASN00014244,131.1597,-12.7642
ASN00014251,132.2731,-13.5548
ASN00014253,130.1225,-13.1672
ASN00014256,132.5255,-12.9038
ASN00014259,130.9829,-12.3602
ASN00014261,130.8530,-12.4261
ASN00014263,131.7609,-12.5858
ASN00014270,130.8500,-12.3833
ASN00014405,134.2339,-12.0569
ASN00014501,136.8979,-12.2561
ASN00014512,136.7637,-12.1939
ASN00014609,134.7274,-14.7295
ASN00014612,133.2138,-15.5748
ASN00014637,134.0945,-14.0409
ASN00014639,132.3831,-15.9179
ASN00014648,133.1094,-14.1340
ASN00014651,133.3277,-13.8269
ASN00014652,132.8006,-14.5264
ASN00014654,133.1176,-14.3295
ASN00014729,136.3881,-15.6293
ASN00014730,133.3422,-14.1055
ASN00014800,131.7531,-16.2566
ASN00014810,129.7675,-15.4667
ASN00014847,130.9558,-16.1176
ASN00014850,130.4808,-15.6614
ASN00014857,129.9422,-19.2798
ASN00014864,131.5147,-16.3541
ASN00014865,130.5599,-16.9818
ASN00014907,130.4936,-13.4277
ASN00014938,130.6834,-13.7379
ASN00014951,132.2722,-15.4219
ASN00014956,131.3191,-13.9487
ASN00014959,131.6860,-14.4524
ASN00014962,132.7357,-14.2540
ASN00014965,132.3961,-14.1882
ASN00014966,132.4248,-14.3148
ASN00015525,133.8901,-21.5317
ASN00015584,136.6654,-21.6743
ASN00015594,134.6849,-23.4564
ASN00015639,132.6763,-25.1783
ASN00015650,132.6259,-23.2308
ASN00015658,132.5995,-22.8094
ASN00015667,132.7311,-23.6338
ASN00016032,136.4926,-32.5226
ASN00016065,137.1692,-30.4490
ASN00017115,140.9018,-29.1266
ASN00017119,138.3224,-30.8406
ASN00017128,137.5666,-30.0728
ASN00017130,137.9017,-29.7138
ASN00018053,135.1542,-32.8537
ASN00018144,135.6997,-34.5424
ASN00018188,135.4725,-34.6252
ASN00018214,136.4778,-32.9232
ASN00019109,138.4674,-32.1244
ASN00019114,138.8922,-32.4295
ASN00020028,140.1251,-33.7622
ASN00021004,138.7595,-33.5643
ASN00021021,138.3570,-33.2705
ASN00021063,138.1827,-34.1564
ASN00021127,138.6389,-33.8828
ASN00021130,138.6310,-34.1002
ASN00021135,138.6054,-33.8420
ASN00022008,137.6733,-34.3745
ASN00022055,137.7272,-34.6492
ASN00022056,137.7185,-34.4020
ASN00022835,137.1212,-35.7340
ASN00022836,137.7920,-35.8096
ASN00023031,138.6331,-34.9697
ASN00023032,138.4682,-34.6269
ASN00023043,138.6311,-34.7607
ASN00023044,138.6746,-34.8395
ASN00023055,138.5356,-34.9552
ASN00023078,138.7393,-34.5915
ASN00023085,138.6805,-34.9222
ASN00023101,138.6422,-34.8925
ASN00023105,138.6210,-34.9808
ASN00023107,138.7359,-34.6010
ASN00023108,138.7259,-35.0495
ASN00023111,138.6467,-34.6307
ASN00023114,138.6586,-34.9542
ASN00023115,138.5827,-34.9473
ASN00023128,138.5970,-34.2015
ASN00023348,138.8350,-34.5103
ASN00023349,138.7952,-34.0936
ASN00023357,138.9991,-34.4709
ASN00023361,138.8714,-34.2129
ASN00023369,138.9222,-34.4557
ASN00023374,139.0183,-34.2523
ASN00023726,138.8742,-34.9044
ASN00023786,139.0086,-34.8269
ASN00023787,138.8578,-35.0247
ASN00023834,138.6398,-35.4377
ASN00023858,138.7765,-34.7630
ASN00023860,138.6866,-34.9499
ASN00023865,138.8099,-34.8944
ASN00023866,138.8033,-35.0068
ASN00023867,138.7467,-34.9342
ASN00023873,138.6937,-34.9913
ASN00023877,138.8651,-34.7863
ASN00023879,138.8751,-34.8476
ASN00023880,138.9341,-34.7595
ASN00023881,139.0062,-34.7742
ASN00023882,138.9058,-34.8713
ASN00023890,138.6200,-35.0012
ASN00023891,138.7404,-34.9847
ASN00023892,138.7562,-34.8856
ASN00023896,138.7103,-34.8757
ASN00023905,138.7410,-34.9695
ASN00024037,140.7619,-34.1903
ASN00024507,139.1290,-35.1856
ASN00024550,138.9929,-35.4941
ASN00024575,139.1930,-34.5444
ASN00024577,139.2675,-35.7344
ASN00024579,138.9740,-34.8788
ASN00024582,139.1426,-35.1016
ASN00025048,140.8571,-34.7279
ASN00025050,140.2432,-34.6345
ASN00025509,140.5175,-35.3288
ASN00026103,140.7273,-37.1340
ASN00026104,140.5592,-36.8465
ASN00026106,140.0958,-37.1039
ASN00027054,143.0686,-10.0511
ASN00027058,142.2900,-10.5844
ASN00027061,142.0389,-14.5181
ASN00027062,142.4586,-10.7194
ASN00027064,142.7872,-13.1325
ASN00029000,139.2828,-18.2952
ASN00029015,141.5486,-20.6528
ASN00029050,140.8972,-18.5736
ASN00029139,139.5981,-17.1142
ASN00029154,141.2686,-18.4306
ASN00030124,143.5306,-18.3039
ASN00030145,144.5181,-19.7533
ASN00030154,144.6719,-18.2253
ASN00030155,144.2453,-20.3044
ASN00030158,143.2986,-18.4564
ASN00030161,143.1167,-20.7017
ASN00031023,145.1683,-17.0086
ASN00031063,145.7367,-16.9958
ASN00031127,145.3192,-16.2511
ASN00031181,145.7156,-17.5450
ASN00031182,145.5997,-17.5875
ASN00031183,145.5922,-17.3594
ASN00031184,145.5094,-17.4442
ASN00031185,145.6089,-17.5175
ASN00031186,145.6603,-17.6803
ASN00031187,145.7311,-17.4694
ASN00031191,145.4803,-18.1494
ASN00031196,145.1461,-17.7047
ASN00031197,144.8856,-18.0394
ASN00031198,145.3803,-17.3769
ASN00031200,145.5294,-17.5908
ASN00031205,145.6747,-16.9794
ASN00031208,145.9572,-17.2769
ASN00031212,145.4400,-17.4343
ASN00032004,146.0197,-18.2553
ASN00032020,145.9556,-17.5556
ASN00032025,146.0345,-17.5249
ASN00032033,145.8822,-17.4608
ASN00032077,146.5914,-18.7131
ASN00032094,146.1811,-18.6156
ASN00032109,145.8053,-18.1069
ASN00032117,146.2969,-18.6867
ASN00032155,145.9786,-17.6094
ASN00032160,145.9792,-17.6089
ASN00032161,145.9014,-17.5967
ASN00032162,145.8011,-17.6150
ASN00032163,146.0325,-17.5236
ASN00032164,145.8878,-17.6808
ASN00032165,145.8464,-17.5308
ASN00032166,145.9325,-17.5456
ASN00032169,145.3325,-18.1919
ASN00032170,145.7722,-18.4125
ASN00032171,146.1444,-18.6347
ASN00032173,145.9961,-18.6797
ASN00032174,145.9364,-18.4889
ASN00032176,145.6100,-18.1439
ASN00032183,146.1150,-18.7497
ASN00032184,145.8294,-18.4506
ASN00032185,146.2803,-18.5789
ASN00032186,145.9067,-18.8478
ASN00033017,148.8139,-20.2575
ASN00033236,148.9589,-20.9539
ASN00033254,148.5000,-20.3436
ASN00033263,148.1108,-20.4186
ASN00033264,148.2044,-20.0089
ASN00033265,148.1175,-20.2886
ASN00033266,148.0311,-20.2381
ASN00033267,148.1217,-20.2197
ASN00033268,148.1556,-20.1494
ASN00033269,148.2181,-20.3078
ASN00033270,148.2125,-20.5250
ASN00033276,148.9222,-21.4131
ASN00033277,148.8297,-21.1789
ASN00033280,147.1103,-19.6333
ASN00033286,147.2436,-19.7586
ASN00033287,147.2508,-19.9717
ASN00033288,147.3972,-19.6433
ASN00033289,147.5631,-20.1425
ASN00033290,147.9019,-20.2897
ASN00033291,147.2961,-20.3089
ASN00033292,147.5981,-20.5819
ASN00033299,148.8203,-21.2725
ASN00033300,149.0753,-21.1439
ASN00033301,148.8350,-21.3228
ASN00033302,148.8311,-21.1772
ASN00033303,149.1883,-21.1397
ASN00033304,148.7458,-21.1792
ASN00033306,148.2306,-20.4103
ASN00034097,147.1372,-20.6467
ASN00035008,149.2792,-25.5039
ASN00035015,149.1044,-25.4025
ASN00035040,148.4811,-25.5811
ASN00035068,148.9444,-25.6103
ASN00035072,146.2781,-24.8856
ASN00035149,149.8003,-24.8353
ASN00035172,149.2608,-23.4542
ASN00035270,149.8450,-23.9114
ASN00035271,149.5594,-25.7983
ASN00035280,148.7697,-24.8706
ASN00035282,149.7833,-25.6333
ASN00035289,146.9478,-24.8639
ASN00036011,145.0083,-22.2067
ASN00036147,144.5767,-22.2319
ASN00036166,144.7750,-24.8839
ASN00037056,143.7447,-22.2628
ASN00037079,142.3933,-22.6611
ASN00037109,139.6615,-22.4936
ASN00037122,142.2511,-22.6439
ASN00038062,143.1275,-24.6947
ASN00038063,142.9833,-25.1494
ASN00039004,149.8117,-24.1819
ASN00039018,151.7642,-24.0222
ASN00039077,151.8597,-24.4481
ASN00039174,152.3994,-24.8503
ASN00039218,151.8100,-25.0092
ASN00039251,151.4308,-24.7275
ASN00039252,151.4219,-24.2122
ASN00039257,150.2722,-23.9719
ASN00039290,150.5208,-24.4131
ASN00039319,151.1297,-25.1303
ASN00039321,151.1000,-25.4000
ASN00039325,152.0100,-24.7617
ASN00039327,151.6522,-24.4383
ASN00039332,149.8356,-24.4100
ASN00039334,150.9603,-24.0213
ASN00039338,152.0731,-24.9822
ASN00039339,151.6286,-25.1475
ASN00039340,151.5900,-25.6200
ASN00039341,151.7600,-25.5247
ASN00039343,151.3200,-25.5378
ASN00039345,150.5064,-25.3256
ASN00039349,150.1567,-23.6211
ASN00040026,152.5925,-25.5997
ASN00040121,152.8519,-26.7528
ASN00040308,152.7717,-27.3342
ASN00040335,153.2133,-27.9694
ASN00040341,153.2139,-27.8794
ASN00040345,153.2072,-27.8064
ASN00040376,153.1594,-28.0867
ASN00040417,153.4241,-28.0686
ASN00040450,152.9960,-27.5129
ASN00040468,153.0814,-27.4686
ASN00040503,152.5800,-27.6075
ASN00040516,153.3502,-27.8429
ASN00040531,153.0647,-27.3486
ASN00040584,153.2875,-28.0481
ASN00040644,152.5825,-25.7275
ASN00040714,152.9272,-28.0708
ASN00040738,153.1056,-27.9114
ASN00040754,152.8681,-28.2153
ASN00040759,153.0686,-26.7850
ASN00040761,153.1889,-27.7828
ASN00040762,152.9878,-27.8336
ASN00040763,152.6097,-27.3950
ASN00040774,152.9461,-27.1038
ASN00040778,152.6283,-26.3583
ASN00040782,152.8136,-26.3297
ASN00040784,153.0444,-27.6150
ASN00040785,152.9511,-27.6017
ASN00040786,152.9081,-27.7456
ASN00040793,152.8367,-27.7633
ASN00040794,152.9333,-27.6956
ASN00040814,152.7428,-26.5256
ASN00040816,152.6989,-27.6658
ASN00040823,152.3294,-27.1381
ASN00040824,152.5994,-26.1711
ASN00040825,152.3497,-25.9000
ASN00040829,152.1133,-27.5439
ASN00040830,152.7042,-26.6278
ASN00040832,152.7700,-28.2033
ASN00040833,152.5250,-25.7683
ASN00040836,152.7461,-27.6272
ASN00040841,152.5700,-28.1481
ASN00040844,153.1883,-28.1350
ASN00040845,153.1872,-28.2006
ASN00040846,153.3083,-28.0017
ASN00040847,153.2817,-28.0522
ASN00040848,153.2700,-28.2083
ASN00040851,153.3794,-27.6292
ASN00040861,153.0903,-26.6006
ASN00040867,152.6236,-27.9406
ASN00040876,152.4867,-28.2372
ASN00040878,153.1364,-27.6947
ASN00040881,153.4233,-27.9561
ASN00040882,153.2161,-28.1653
ASN00040884,153.2606,-27.9243
ASN00040886,151.9847,-27.0092
ASN00040889,152.4869,-26.4472
ASN00040892,152.5753,-25.9586
ASN00040893,152.7728,-26.0642
ASN00040902,152.3836,-25.4969
ASN00040903,152.5319,-25.2386
ASN00040904,152.5089,-25.2756
ASN00040905,152.4097,-25.2928
ASN00040906,152.5317,-25.4019
ASN00040911,153.0153,-27.4559
ASN00040912,152.4700,-27.7597
ASN00040914,152.4972,-27.4942
ASN00040915,152.3253,-27.0581
ASN00040924,152.7664,-26.9028
ASN00040930,153.1825,-27.9972
ASN00040931,153.1356,-28.2314
ASN00040932,153.0917,-28.2608
ASN00040933,153.0264,-28.2700
ASN00040934,152.9061,-27.8464
ASN00040935,153.0161,-27.7864
ASN00040937,153.1575,-27.9978
ASN00040938,153.1047,-27.9108
ASN00040939,152.9861,-27.9681
ASN00040940,152.9878,-27.8336
ASN00040941,152.8558,-28.0708
ASN00040942,152.7697,-28.3222
ASN00040943,152.8908,-28.2453
ASN00040944,152.9833,-28.1692
ASN00040945,152.9272,-28.0708
ASN00040946,152.8681,-28.2153
ASN00040947,152.5700,-28.1481
ASN00040948,152.7358,-28.1461
ASN00040949,152.6875,-28.0033
ASN00040960,152.9031,-27.3247
ASN00040969,153.1058,-27.0717
ASN00040978,153.1803,-27.0797
ASN00040979,152.9356,-27.1247
ASN00040980,153.0186,-27.1822
ASN00040986,153.0272,-27.2297
ASN00041090,151.1347,-26.5392
ASN00041091,151.0806,-26.8086
ASN00041092,150.8925,-26.4489
ASN00041100,151.1681,-28.8544
ASN00041112,150.0517,-28.4033
ASN00041229,152.2625,-28.0775
ASN00041339,151.1856,-27.2131
ASN00041348,150.6444,-28.1667
ASN00041415,151.5347,-28.2367
ASN00041473,151.8119,-28.1022
ASN00041486,150.8633,-26.9575
ASN00041490,150.7833,-26.9000
ASN00041494,152.1403,-28.3731
ASN00041495,151.2831,-28.4828
ASN00041497,151.2894,-27.1494
ASN00041506,150.6653,-28.6561
ASN00041508,150.6453,-27.7267
ASN00041514,151.5833,-28.0333
ASN00041521,150.3256,-28.5211
ASN00041527,151.4925,-27.1267
ASN00041528,151.6314,-27.0481
ASN00041530,152.2156,-28.2006
ASN00041531,152.0642,-28.1167
ASN00041532,151.9967,-28.3558
ASN00041533,152.2269,-28.2292
ASN00041534,152.0275,-28.2111
ASN00041535,152.1400,-28.3731
ASN00041536,152.1053,-28.2883
ASN00041537,152.2944,-28.3394
ASN00041540,151.3414,-29.1694
ASN00041541,151.3906,-27.9500
ASN00041543,151.1861,-28.0719
ASN00041545,150.9136,-27.6539
ASN00041547,151.9289,-28.9236
ASN00041551,151.4847,-26.9669
ASN00042072,148.8558,-28.6044
ASN00042094,149.5925,-27.8828
ASN00042100,150.0694,-27.7644
ASN00042113,149.9614,-26.9097
ASN00043008,148.6644,-26.1683
ASN00043020,147.9777,-26.4888
ASN00043045,148.9731,-28.0944
ASN00043051,149.2389,-26.2625
ASN00043097,149.3972,-27.7642
ASN00043101,148.8267,-27.3117
ASN00043102,147.9792,-26.4900
ASN00043107,148.7411,-27.6450
ASN00043108,148.3867,-25.9600
ASN00043112,148.5989,-26.7997
ASN00044026,145.6808,-28.0706
ASN00044150,145.5075,-28.0967
ASN00044172,146.1728,-26.5992
ASN00044175,147.8836,-26.6311
ASN00044207,145.6144,-25.4903
ASN00044208,145.6639,-26.1394
ASN00044211,147.3000,-25.3353
ASN00044223,147.3031,-25.4536
ASN00045025,143.8150,-27.9867
ASN00045032,142.5942,-26.6806
ASN00045043,144.5989,-25.9094
ASN00045060,143.2003,-26.3867
ASN00045065,143.0289,-26.1422
ASN00046042,143.0893,-30.8506
ASN00046043,143.3747,-31.5631
ASN00046115,144.0422,-31.3854
ASN00046126,142.0567,-29.4448
ASN00046128,141.7017,-31.0867
ASN00047016,141.2652,-34.0398
ASN00047019,142.4173,-32.3937
ASN00047029,142.5696,-33.3856
ASN00047056,141.5525,-32.4190
ASN00047106,142.3855,-32.9703
ASN00047107,142.3645,-34.3206
ASN00048079,144.1482,-29.7029
ASN00048238,146.9724,-30.1749
ASN00049019,144.2995,-32.8999
ASN00049061,144.7456,-32.3884
ASN00049092,144.2757,-33.6959
ASN00049103,144.2007,-32.1698
ASN00050034,147.4280,-32.0154
ASN00050135,147.7741,-33.4001
ASN00051006,147.5868,-31.3582
ASN00051010,148.3806,-30.9753
ASN00052038,148.4850,-30.3653
ASN00054149,149.8642,-30.1872
ASN00055200,151.1922,-31.4855
ASN00055220,150.1505,-30.9585
ASN00055245,151.0271,-31.5008
ASN00055257,150.8213,-31.2208
ASN00055262,151.3177,-31.3505
ASN00055303,150.7524,-30.8098
ASN00055304,149.9066,-31.0194
ASN00055320,151.1771,-31.0407
ASN00055322,151.4019,-31.3908
ASN00055325,150.8362,-31.0742
ASN00055327,150.8323,-31.1259
ASN00055335,151.1806,-31.5347
ASN00056008,151.8483,-29.4421
ASN00056228,151.1141,-30.5078
ASN00056236,151.6246,-31.0109
ASN00056237,151.2726,-29.8025
ASN00056240,151.7367,-30.3358
ASN00057117,152.1978,-30.7141
ASN00057124,152.3980,-30.4833
ASN00057126,152.3103,-30.4226
ASN00058130,152.9278,-29.6823
ASN00058138,152.9030,-29.8445
ASN00058158,153.3809,-28.3395
ASN00058167,153.3339,-28.4147
ASN00058180,153.2083,-28.6069
ASN00058186,153.4000,-28.3283
ASN00058199,153.1634,-28.7364
ASN00058201,153.2386,-28.7967
ASN00058202,153.0750,-28.7406
ASN00058204,153.3467,-28.3217
ASN00058218,152.8636,-29.6297
ASN00058222,153.2639,-29.7847
ASN00059070,152.6231,-30.4508
ASN00059095,152.9626,-30.2743
ASN00059122,152.5067,-30.8217
ASN00059138,152.6528,-30.6639
ASN00059140,152.7187,-30.3442
ASN00060013,152.5089,-32.1756
ASN00060065,152.3047,-32.2942
ASN00060093,152.4734,-31.6986
ASN00060095,152.3808,-32.3750
ASN00060096,152.1208,-32.2583
ASN00060099,152.1561,-32.4436
ASN00060130,152.3121,-31.2936
ASN00060140,151.7301,-31.4458
ASN00060141,152.5120,-31.8896
ASN00060148,152.2614,-32.1625
ASN00061054,152.1612,-32.7103
ASN00061110,150.7936,-32.8736
ASN00061162,150.8398,-32.8446
ASN00061216,151.1590,-33.4176
ASN00061299,151.6694,-33.0464
ASN00061336,150.6847,-33.1556
ASN00061351,151.2443,-33.3102
ASN00061360,150.8528,-32.0500
ASN00061365,150.8658,-32.0002
ASN00061366,151.5766,-33.2815
ASN00061373,150.8567,-31.9583
ASN00061381,151.3928,-33.4036
ASN00061382,151.2181,-33.1681
ASN00061383,151.3164,-33.2528
ASN00061385,151.3403,-33.0789
ASN00061387,151.5119,-33.2450
ASN00061392,150.7937,-31.7416
ASN00061406,151.6511,-33.0831
ASN00063023,148.7071,-33.8087
ASN00063059,149.8341,-33.4548
ASN00063061,149.3244,-33.8222
ASN00063063,149.8374,-33.6774
ASN00063077,150.5848,-33.7065
ASN00063081,150.5408,-33.6956
ASN00063142,149.8591,-33.5770
ASN00063172,149.1653,-33.2585
ASN00063201,149.1500,-34.0833
ASN00063270,150.1682,-33.6156
ASN00063285,150.4717,-33.4682
ASN00063286,150.6082,-33.6820
ASN00063294,149.2471,-33.5284
ASN00063295,150.2803,-33.6297
ASN00063297,149.9128,-33.5728
ASN00063302,149.6033,-33.8275
ASN00063304,149.5106,-33.7181
ASN00064033,149.1041,-31.2759
ASN00064050,149.6209,-31.6460
ASN00065034,148.9503,-32.5635
ASN00065041,148.8692,-33.0956
ASN00065056,148.8605,-33.2937
ASN00065070,148.5753,-32.2206
ASN00065112,148.2608,-33.4818
ASN00066034,151.1295,-33.8507
ASN00066053,151.3300,-33.6292
ASN00066185,151.0587,-33.7801
ASN00066189,151.1380,-33.7693
ASN00067100,150.9944,-33.7260
ASN00067109,150.9814,-33.7678
ASN00068029,150.4614,-34.7796
ASN00068035,150.7586,-34.6642
ASN00068202,150.5487,-34.6033
ASN00068245,150.7019,-34.9528
ASN00068246,150.8383,-34.5707
ASN00068247,150.5620,-34.7679
ASN00068248,150.4333,-34.6625
ASN00068249,150.0967,-34.9636
ASN00068254,150.7678,-34.0673
ASN00068255,150.4014,-34.4875
ASN00069022,150.1358,-36.2144
ASN00069033,149.9611,-35.9017
ASN00069035,149.8150,-35.7564
ASN00069067,150.1260,-36.0643
ASN00069073,149.6985,-37.0861
ASN00069089,149.9736,-36.7227
ASN00069140,149.7434,-36.4948
ASN00069142,150.0362,-35.9240
ASN00069145,149.8611,-35.9775
ASN00069150,150.0032,-35.3785
ASN00070025,149.4693,-34.4578
ASN00070214,149.5000,-35.6311
ASN00070225,149.4599,-34.4582
ASN00070321,149.3514,-35.7469
ASN00070331,149.0732,-35.4915
ASN00070334,149.9624,-35.1138
ASN00070335,149.9550,-35.2000
ASN00070336,149.2974,-36.5971
ASN00070340,149.1122,-35.1837
ASN00070346,149.2510,-35.1889
ASN00072017,147.7309,-35.5595
ASN00072023,147.0329,-36.1039
ASN00072163,148.1821,-35.8990
ASN00073137,148.1103,-34.8083
ASN00073138,148.2475,-34.2493
ASN00073140,147.7217,-35.0583
ASN00073142,148.0364,-34.6299
ASN00074000,146.9032,-34.3567
ASN00074162,146.3031,-34.9349
ASN00074221,146.5592,-34.7325
ASN00074258,144.9458,-35.5575
ASN00074263,146.8343,-35.6259
ASN00075016,145.3904,-33.9871
ASN00075029,145.3536,-34.6281
ASN00075031,144.8545,-34.5194
ASN00075047,145.2543,-34.4928
ASN00075054,145.2098,-35.2849
ASN00075086,144.3966,-35.4679
ASN00075096,145.3604,-33.5871
ASN00076018,142.9194,-35.1136
ASN00076042,142.7447,-34.7631
ASN00077095,142.2688,-35.6704
ASN00078015,141.6486,-36.3092
ASN00078041,143.1793,-36.2483
ASN00079099,141.2657,-37.0222
ASN00079105,142.7412,-37.0680
ASN00079107,141.2599,-36.8132
ASN00080015,144.7642,-36.1647
ASN00080128,143.3341,-36.2847
ASN00081087,146.0433,-36.2567
ASN00081122,143.4812,-37.0382
ASN00082042,145.7308,-36.8472
ASN00082084,145.7603,-36.7136
ASN00082110,146.1167,-36.7333
ASN00082112,146.8567,-36.6533
ASN00082128,146.4483,-36.5131
ASN00082137,146.6803,-36.3192
ASN00082143,145.6581,-36.7861
ASN00082145,145.5783,-36.8753
ASN00082146,145.5842,-36.9322
ASN00082147,145.6769,-36.9217
ASN00082148,145.8494,-36.8278
ASN00082149,145.5683,-36.7858
ASN00082151,145.7333,-36.8628
ASN00082153,145.7050,-36.8206
ASN00082155,146.1278,-36.8211
ASN00082163,146.5547,-36.6364
ASN00082165,146.0095,-36.9502
ASN00082166,146.5572,-36.4186
ASN00082167,146.2181,-36.5344
ASN00082169,147.8938,-36.1828
ASN00083077,146.3508,-37.0322
ASN00083090,147.6008,-37.1017
ASN00084040,149.4740,-37.3721
ASN00084097,147.5500,-37.6778
ASN00084112,149.1504,-37.5656
ASN00084118,147.1658,-37.4900
ASN00084125,147.1067,-37.3811
ASN00084147,147.5714,-37.8164
ASN00084148,147.8312,-37.8385
ASN00085007,146.5398,-38.4307
ASN00085009,146.5293,-38.1951
ASN00085021,146.5167,-37.7000
ASN00085030,146.2699,-38.4455
ASN00085059,146.2604,-38.2004
ASN00085276,146.8842,-37.8039
ASN00085277,145.9719,-37.9039
ASN00085293,145.9355,-38.8957
ASN00085298,147.1317,-38.1072
ASN00085299,146.5318,-38.3232
ASN00085303,147.0053,-37.5325
