3|9|15|||||250|425|600|"Nonflat"|||"2965039"|"350601"
3|9|15|||||250|425|600|"Nonflat"|||"2965068"|"350603"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2967535"|"354112"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2969250"|"350885"
13|17|21|||||254|406|610|"Nonflat"|||"2970290"|"350941"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2971525"|"351027"
3|9|15|||||250|425|600|"Nonflat"|||"2971548"|"354379"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2972261"|"356109"
3|9|15|||||250|425|600|"Nonflat"|||"2977990"|"351437"
3|9|15|||||250|425|600|"Nonflat"|||"2977997"|"354788"
3|9|15|||||250|425|600|"Nonflat"|||"2977998"|"356463"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2978000"|"351438"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2978002"|"353114"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2978021"|"356465"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2978656"|"351488"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2978738"|"356518"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2978812"|"351498"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2980486"|"351594"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2982193"|"351724"
32|36|41|||||254|406|610|"Nonflat"|||"2983243"|"351785"
3|9|15|||||250|425|600|"Nonflat"|||"2984484"|"356893"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"2985168"|"356943"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2985288"|"351926"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2985945"|"357007"
3|9|15|||||250|425|600|"Nonflat"|||"2986963"|"357045"
3|9|15|||||250|425|600|"Nonflat"|||"2986965"|"355371"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2987079"|"353709"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2987330"|"357078"
3|9|15|||||250|425|600|"Nonflat"|||"2990946"|"352277"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2990957"|"350602"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2990961"|"352278"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2990966"|"353953"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2991765"|"354013"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2992422"|"352395"
3|9|15|||||250|425|600|"Nonflat"|||"2993442"|"355787"
3|9|15|||||250|425|600|"Nonflat"|||"2997422"|"356051"
3|9|15|||||250|425|600|"Nonflat"|||"2997427"|"352702"
3|9|15|||||250|425|600|"Nonflat"|||"2997428"|"354377"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"2997432"|"352703"
0.01|0.06|0.1|||||600|1800|3000|"Nonflat"|||"2998061"|"354428"
0.01|0.06|0.1|||||250|425|600|"Nonflat"|||"2998168"|"351084"
3|9|15|||||250|425|600|"Nonflat"|||"2999916"|"352855"
