ProjectName,Scenario,Watershed,Total contributing area to outlet (ha),Precipitation (m^3/yr),Precipitation per area (mm/yr),Water discharge (m^3/yr),Water discharge per area (mm/yr),Total hillslope soil loss (tonne/yr),Total hillslope soil loss per area (kg/ha/yr),Total channel soil loss (tonne/yr),Total channel soil loss per area (kg/ha/yr),Sediment discharge (tonne/yr),Sediment discharge per area (kg/ha/yr),Sediment delivery ratio for watershed,Phosphorus discharge (kg/yr),Phosphorus discharge per area (kg/ha/yr),Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (tonne/yr),Sediment Yield of Particles Under 0.016 mm per area (kg/ha/yr)
SimFire4.2fA2p.2b.6.obs_cli_Watershed_1,SimFire4.2fA2p.2b.6.obs,Watershed_1,262.83,2411256.0,917.4203858007077,1172775.0,446.2104782559069,238.0,905.528288247156,6.1,23.208918312217023,201.8,767.7966746566221,0.827,168.5,0.6410988091161588,0.21660000000000001,43.709880000000005,166.3047597306244
SimFire4.2fA2p.2b.6.obs_cli_Watershed_2,SimFire4.2fA2p.2b.6.obs,Watershed_2,110.68,1032881.0,933.2137694253704,466199.0,421.2134080231297,56.5,510.48066498012287,2.5,22.587640043368268,61.1,552.0419226599205,1.036,51.3,0.4634983736899168,0.2269,13.86359,125.25831225153595
SimFire4.2fA2p.2b.6.obs_cli_Watershed_3,SimFire4.2fA2p.2b.6.obs,Watershed_3,188.22,1790664.0,951.3675486133249,849830.0,451.5088725958984,123.3,655.0844756136436,5.2,27.627244713632983,130.6,693.8688768462438,1.016,111.9,0.594517054510679,0.2024,26.433439999999997,140.43906067367973
SimFire4.2fA2p.2b.6.obs_cli_Watershed_4,SimFire4.2fA2p.2b.6.obs,Watershed_4,1345.08,13708196.0,1019.1361108632943,6948660.0,516.5982692479258,2009.9,1494.2605644273947,156.0,115.97823177803551,1529.9,1137.404466648824,0.706,1263.5,0.9393493323817171,0.2355,360.29145,267.85875189579804
SimFire4.2fA2p.2b.6.obs_cli_Watershed_5,SimFire4.2fA2p.2b.6.obs,Watershed_5,268.63,2753813.0,1025.132338160295,1485289.0,552.9125563042103,839.1,3123.6272940475747,7.5,27.919443100174963,783.3,2915.906637382273,0.925,634.4,2.361612627033466,0.16920000000000002,132.53436,493.37140304508057
SimFire4.2fA2p.2b.6.obs_cli_Watershed_6,SimFire4.2fA2p.2b.6.obs,Watershed_6,122.51,1216674.0,993.1221941066035,683658.0,558.0426087666312,276.3,2255.326095828912,3.0,24.487796914537586,264.2,2156.5586482736103,0.946,215.3,1.7574075585666475,0.2078,54.90076,448.13288711125614
SimFire4.2fA2p.2b.6.obs_cli_Watershed_7_Ward,SimFire4.2fA2p.2b.6.obs,Watershed_7_Ward,2314.23,30688326.0,1326.070701702078,16924772.0,731.3349148528885,25684.1,11098.335083375463,31079.7,13429.82331056118,5398.4,2332.6981328562847,0.095,4401.2,1.9017988704666347,0.5613,3030.12192,1309.3434619722327
SimFire4.2fA2p.2b.6.obs_cli_Watershed_8,SimFire4.2fA2p.2b.6.obs,Watershed_8,160.26,1925546.0,1201.513790091102,991611.0,618.7514039685511,1301.8,8123.050043679022,6.1,38.06314738549857,1208.2,7538.999126419569,0.924,971.3,6.060776238612255,0.2493,301.20426,1879.4724822163982
SimFire4.2fA2p.2b.6.obs_cli_Watershed_9_Blackwood,SimFire4.2fA2p.2b.6.obs,Watershed_9_Blackwood,2671.07,37575749.0,1406.7676623974662,23017719.0,861.741511828593,68427.8,25618.123074273604,61398.5,22986.481073127998,3339.2,1250.1357134032428,0.026,2780.0,1.0407814096972374,0.5281,1763.4315199999999,660.1966702482524
SimFire4.2fA2p.2b.6.obs_cli_Watershed_10,SimFire4.2fA2p.2b.6.obs,Watershed_10,1309.41,15380623.0,1174.6223871820132,8764915.0,669.3789569348027,7074.3,5402.662267738905,1461.4,1116.075178897366,2161.2,1650.5143537929296,0.253,1794.8,1.3706936711954238,0.4975,1075.197,821.1308910119825
SimFire4.2fA2p.2b.6.obs_cli_Watershed_11_General,SimFire4.2fA2p.2b.6.obs,Watershed_11_General,1819.7,22100076.0,1214.4900807825466,13102164.0,720.0178051327142,8280.7,4550.585261306809,5256.6,2888.7179205363523,483.8,265.86800021981645,0.036,456.5,0.2508655272847173,0.5472,264.73536,145.48296972028356
SimFire4.2fA2p.2b.6.obs_cli_Watershed_12_Meeks,SimFire4.2fA2p.2b.6.obs,Watershed_12_Meeks,1981.45,23568024.0,1189.4331928638119,12537980.0,632.7679224810114,8286.9,4182.240278583865,1808.7,912.8163718488985,395.7,199.7022382598602,0.039,8234.4,4.155744530520578,0.32920000000000005,130.26444,65.74197683514598
SimFire4.2fA2p.2b.6.obs_cli_Watershed_13,SimFire4.2fA2p.2b.6.obs,Watershed_13,211.44,2173747.0,1028.0680098373061,1341481.0,634.4499621642074,510.7,2415.3424139235717,3.1,14.661369655694287,312.3,1477.0147559591373,0.608,257.4,1.217366628830874,0.1484,46.34532,219.18898978433597
SimFire4.2fA2p.2b.6.obs_cli_Watershed_14,SimFire4.2fA2p.2b.6.obs,Watershed_14,246.15,2690698.0,1093.1131423928498,1646356.0,668.8425756652448,470.7,1912.2486288848263,5.0,20.312817387771684,418.3,1699.370302660979,0.879,344.0,1.3975218362786919,0.0784,32.79472,133.23063172862075
SimFire4.2fA2p.2b.6.obs_cli_Watershed_15,SimFire4.2fA2p.2b.6.obs,Watershed_15,149.32,1489562.0,997.5636217519422,865138.0,579.3852129654433,264.9,1774.042325207608,2.3,15.403160996517547,246.2,1648.8079292794,0.921,202.1,1.3534690597374766,0.1135,27.9437,187.13969997321192
SimFire4.2fA2p.2b.6.obs_cli_Watershed_16,SimFire4.2fA2p.2b.6.obs,Watershed_16,295.18,2955582.0,1001.2812521173521,1684061.0,570.5200216816858,557.5,1888.6780947218647,7.2,24.391896469950538,218.1,738.8711972355851,0.386,184.2,0.6240260180229013,0.0759,16.55379,56.080323870180905
SimFire4.2fA2p.2b.6.obs_cli_Watershed_17,SimFire4.2fA2p.2b.6.obs,Watershed_17,386.9,3754816.0,970.487464461101,2047079.0,529.0976996639959,889.1,2298.0098216593437,7.9,20.418712845696565,170.3,440.16541742052215,0.19,148.7,0.3843370379943138,0.1004,17.09812,44.19260790902043
SimFire4.2fA2p.2b.6.obs_cli_Watershed_18,SimFire4.2fA2p.2b.6.obs,Watershed_18,1647.08,20362331.0,1236.2684872623067,10801142.0,655.775190033271,10953.9,6650.4966364718175,64.6,39.220924302401826,406.7,246.9218252908177,0.037,24165588.3,14671.775687884014,0.1936,78.73711999999999,47.804065376302304
SimFire4.2fA2p.2b.6.obs_cli_Watershed_19,SimFire4.2fA2p.2b.6.obs,Watershed_19,845.73,10312303.0,1219.3374954181595,5632424.0,665.983706383834,4058.8,4799.167583034775,18.9,22.347557731190804,323.0,381.91857921558886,0.079,308.1,0.3643006633322692,0.1573,50.8079,60.075792510612125
SimFire4.2fA2p.2b.6.obs_cli_Watershed_20,SimFire4.2fA2p.2b.6.obs,Watershed_20,877.52,8733199.0,995.2136703436959,4887584.0,556.9769349986325,4070.0,4638.0709271583555,319.5,364.0942656577628,902.4,1028.352630139484,0.206,749.6,0.8542255447169296,0.3105,280.1952,319.3034916583098
SimFire4.2fA2p.2b.6.fut_cli_Watershed_1,SimFire4.2fA2p.2b.6.fut,Watershed_1,262.83,2545386.0,968.4533729026367,1287852.0,489.99429288893964,354.8,1349.9220028155082,5.9,22.44797017083286,218.8,832.4772666742762,0.607,183.2,0.6970284975078949,0.29510000000000003,64.56788000000002,245.66404139557898
SimFire4.2fA2p.2b.6.fut_cli_Watershed_2,SimFire4.2fA2p.2b.6.fut,Watershed_2,110.68,1071907.0,968.47397903867,505245.0,456.491687748464,80.7,729.1290205999277,2.4,21.684134441633535,71.2,643.2959884351283,0.857,59.6,0.5384893386338995,0.2432,17.31584,156.4495843874232
SimFire4.2fA2p.2b.6.fut_cli_Watershed_3,SimFire4.2fA2p.2b.6.fut,Watershed_3,188.22,2203387.0,1170.6444586122623,1185770.0,629.9914993093189,193.4,1027.520986080119,5.8,30.81500371905217,191.7,1018.4890022314313,0.963,159.5,0.8474126022739348,0.2226,42.672419999999995,226.7156518967166
SimFire4.2fA2p.2b.6.fut_cli_Watershed_4,SimFire4.2fA2p.2b.6.fut,Watershed_4,1345.08,15745903.0,1170.6294792874774,8645013.0,642.7136675885449,2389.8,1776.6972968150594,128.6,95.60769619650877,1345.8,1000.5352841466679,0.534,62351396618.1,46355158.51703988,0.3592,483.41136,359.3922740654831
SimFire4.2fA2p.2b.6.fut_cli_Watershed_5,SimFire4.2fA2p.2b.6.fut,Watershed_5,268.63,3144627.0,1170.616461303652,1812986.0,674.9007929121841,877.1,3265.085805755128,13.5,50.254997580314935,716.6,2667.6097234113836,0.805,582.4,2.1680378215389196,0.186,133.2876,496.1754085545174
SimFire4.2fA2p.2b.6.fut_cli_Watershed_6,SimFire4.2fA2p.2b.6.fut,Watershed_6,122.51,1434095.0,1170.594237205126,867232.0,707.8867031262754,390.2,3185.046118684189,5.6,45.71055424047017,297.5,2428.3731940249772,0.752,242.6,1.9802465104889395,0.2247,66.84825000000001,545.6554566974124
SimFire4.2fA2p.2b.6.fut_cli_Watershed_7_Ward,SimFire4.2fA2p.2b.6.fut,Watershed_7_Ward,2314.23,47261782.0,2042.224930106342,31784455.0,1373.435440729746,50906.4,21997.12215294072,41413.8,17895.282664212285,9148.0,3952.934669414881,0.099,7467.0,3.2265591579056534,0.4781,4373.6588,1889.8980654472546
SimFire4.2fA2p.2b.6.fut_cli_Watershed_8,SimFire4.2fA2p.2b.6.fut,Watershed_8,160.26,2278195.0,1421.5618370148509,1333700.0,832.2101584924498,1646.1,10271.433919880195,4.5,28.079371022089106,1352.3,8438.162985149133,0.819,1088.1,6.7895919131411455,0.2595,350.92185,2189.7032946462004
SimFire4.2fA2p.2b.6.fut_cli_Watershed_9_Blackwood,SimFire4.2fA2p.2b.6.fut,Watershed_9_Blackwood,2671.07,55831750.0,2090.239117656969,39475345.0,1477.885079762043,119069.2,44577.341664576365,153596.2,57503.62214393482,9230.0,3455.5440329156477,0.034,7564.4,2.8319737034222237,0.4959,4577.157,1713.6042859228698
SimFire4.2fA2p.2b.6.fut_cli_Watershed_10,SimFire4.2fA2p.2b.6.fut,Watershed_10,1309.41,22189929.0,1694.6509496643525,14642292.0,1118.2358466790386,16015.7,12231.233914511115,2728.1,2083.4574350279895,5575.0,4257.642755133991,0.297,4542.0,3.4687378284876393,0.44550000000000006,2483.6625000000004,1896.7798474121935
SimFire4.2fA2p.2b.6.fut_cli_Watershed_11_General,SimFire4.2fA2p.2b.6.fut,Watershed_11_General,1819.7,26939590.0,1480.4412815299224,17532625.0,963.4898609660933,14187.7,7796.724734846403,12214.5,6712.370170907292,1634.6,898.2799362532286,0.062,1398.2,0.7683684123756663,0.45180000000000003,738.51228,405.84287519920866
SimFire4.2fA2p.2b.6.fut_cli_Watershed_12_Meeks,SimFire4.2fA2p.2b.6.fut,Watershed_12_Meeks,1981.45,21910635.0,1105.7879330793105,11814168.0,596.2385122006611,5976.7,3016.3264276161394,5966.2,3011.027278003482,692.8,349.64293825229,0.058,71363.0,36.015544172197124,0.5144,356.37631999999996,179.85632743697795
SimFire4.2fA2p.2b.6.fut_cli_Watershed_13,SimFire4.2fA2p.2b.6.fut,Watershed_13,211.44,2338062.0,1105.7803632236096,1439852.0,680.9742716609913,476.9,2255.4861899356792,3.7,17.499054105183504,237.5,1123.2500945894817,0.494,198.2,0.9373817631479379,0.1611,38.26125,180.9555902383655
SimFire4.2fA2p.2b.6.fut_cli_Watershed_14,SimFire4.2fA2p.2b.6.fut,Watershed_14,246.15,2721934.0,1105.8029656713386,1644244.0,667.9845622587853,405.2,1646.1507211050173,4.5,18.281535648994517,326.8,1327.6457444647572,0.798,270.9,1.1005484460694697,0.0809,26.43812,107.40654072719887
SimFire4.2fA2p.2b.6.fut_cli_Watershed_15,SimFire4.2fA2p.2b.6.fut,Watershed_15,149.32,1584104.0,1060.8786498794536,909102.0,608.8280203589607,260.0,1741.2268952585052,2.2,14.733458344495045,200.7,1344.0932226091616,0.765,165.9,1.111036699705331,0.12440000000000001,24.96708,167.2051968925797
SimFire4.2fA2p.2b.6.fut_cli_Watershed_16,SimFire4.2fA2p.2b.6.fut,Watershed_16,295.18,3131486.0,1060.8733654041603,1724300.0,584.1520428213294,337.1,1142.0150416694898,6.7,22.698014770648417,168.9,572.1932380242564,0.491,147.0,0.49800121959482346,0.0884,14.930760000000001,50.58188224134427
SimFire4.2fA2p.2b.6.fut_cli_Watershed_17,SimFire4.2fA2p.2b.6.fut,Watershed_17,386.9,4104609.0,1060.8966141121737,2254363.0,582.6733005944689,759.0,1961.7472215042649,7.7,19.901783406565006,147.3,380.7185319203929,0.192,131.4,0.339622641509434,0.1191,17.54343,45.3435771517188
SimFire4.2fA2p.2b.6.fut_cli_Watershed_18,SimFire4.2fA2p.2b.6.fut,Watershed_18,1647.08,29719187.0,1804.3560118512762,18908251.0,1147.9861937489375,20939.6,12713.165116448503,85.5,51.91004687082595,1245.4,756.1259926658087,0.059,5705902.5,3464.253406027637,0.1866,232.39164,141.09311023143988
SimFire4.2fA2p.2b.6.fut_cli_Watershed_19,SimFire4.2fA2p.2b.6.fut,Watershed_19,845.73,10652018.0,1259.5057524268975,5873052.0,694.435812848072,4390.1,5190.900169084696,28.7,33.93518025847493,421.8,498.7407328580043,0.095,388.0,0.45877525924349377,0.2031,85.66758,101.29424284346068
SimFire4.2fA2p.2b.6.fut_cli_Watershed_20,SimFire4.2fA2p.2b.6.fut,Watershed_20,877.52,11052482.0,1259.5134014039565,6709654.0,764.6155073388641,6596.6,7517.321542528945,1072.0,1221.6245783571885,1219.4,1389.597957881302,0.159,1012.3,1.1535919409244233,0.374,456.0556,519.7096362476069
HighSev4.4.2b.6_Watershed_1,HighSev4.4.2b.6,Watershed_1,262.83,2411256.0,917.4203858007077,1304180.0,496.20667351519995,365.4,1390.252254308869,13.4,50.98352547273904,35.8,136.2097173077655,0.094,35.9,0.13659019137845757,0.7766000000000001,27.80228,105.78046646121066
HighSev4.4.2b.6_Watershed_2,HighSev4.4.2b.6,Watershed_2,110.68,1032881.0,933.2137694253704,553350.0,499.9548247199133,165.3,1493.49475966751,3.4,30.719190458980844,27.7,250.2710516805204,0.164,24.9,0.22497289483194793,0.2711,7.50947,67.84848211058909
HighSev4.4.2b.6_Watershed_3,HighSev4.4.2b.6,Watershed_3,188.22,1790664.0,951.3675486133249,992889.0,527.5151418552757,254.9,1354.266284135586,5.7,30.283710551482308,21.3,113.16544469238126,0.082,22.3,0.11847837636807991,0.5803,12.36039,65.66990755498885
HighSev4.4.2b.6_Watershed_4,HighSev4.4.2b.6,Watershed_4,1345.08,13708196.0,1019.1361108632943,8144185.0,605.4795997264104,4878.1,3626.6244386950966,71.6,53.231034585303476,108.7,80.81303714277219,0.022,133.1,0.09895322211318286,0.4517,49.09979,36.50324887739019
HighSev4.4.2b.6_Watershed_5,HighSev4.4.2b.6,Watershed_5,268.63,2753813.0,1025.132338160295,1644039.0,612.0087108662473,1940.9,7225.179615083945,11.3,42.06529427093027,32.7,121.72877191676285,0.017,34.5,0.12842943826080483,0.6008,19.646160000000002,73.13464616759113
