ProjectName,Scenario,Watershed,Total contributing area to outlet (ha),Precipitation (m^3/yr),Precipitation per area (mm/yr),Water discharge (m^3/yr),Water discharge per area (mm/yr),Total hillslope soil loss (tonne/yr),Total hillslope soil loss per area (kg/ha/yr),Total channel soil loss (tonne/yr),Total channel soil loss per area (kg/ha/yr),Sediment discharge (tonne/yr),Sediment discharge per area (kg/ha/yr),Sediment delivery ratio for watershed,Phosphorus discharge (kg/yr),Phosphorus discharge per area (kg/ha/yr),Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (tonne/yr),Sediment Yield of Particles Under 0.016 mm per area (kg/ha/yr)
lt_Watershed_13_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_13,211.44,2173739.0,1028.0642262580402,1421423.0,672.2583238743852,608.1,2875.9931895573213,26.3,124.38516836927734,534.5,2527.903897086644,0.842,436.1,2.0625236473704125,0.07669999999999999,40.99614999999999,193.89022890654556
lt_Watershed_14_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_14,246.15,2690698.0,1093.1131423928498,1409313.0,572.5423522242535,146.9,596.7905748527321,77.6,315.25492585821655,200.9,816.1690026406662,0.895,171.8,0.6979484054438351,0.1077,21.636930000000003,87.90140158439976
lt_Watershed_15_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_15,149.32,1489556.0,997.55960353603,754411.0,505.23104741494774,118.9,796.2764532547549,22.6,151.35279935708547,61.0,408.5186177337262,0.431,53.2,0.3562818108759711,0.1144,6.9784,46.73452986873828
lt_Watershed_19_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_19,845.73,10312108.0,1219.314438414151,6103082.0,721.6348007047167,1224.2,1447.5068875409409,332.7,393.38796069667626,299.2,353.77721022075605,0.192,273.9,0.3238622255329715,0.2968,88.80256,105.00107599352039
lt_Watershed_20_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_20,877.52,8733165.0,995.2097957881302,4507464.0,513.659403774273,1504.0,1713.9210502324734,158.6,180.73662138754673,233.1,265.6349712827058,0.14,213.9,0.2437551280882487,0.2627,61.235369999999996,69.78230695596682
lt_Watershed_10_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_10,1309.41,15380522.0,1174.6146737843762,8555941.0,653.4195553722669,1695.9,1295.163470570715,237.1,181.073918787851,602.9,460.43637974354857,0.312,100034.0,76.39623952772622,0.1693,102.07097,77.95187909058278
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_cs30_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_11_General,1819.7,22100006.0,1214.4862339946144,14063211.0,772.8312908721218,5383.4,2958.399736220256,253.7,139.41858548112324,427.4,234.8738803099412,0.076,421.5,0.23163158762433367,0.3673,156.98402,86.26917623784139
lt_Watershed_16_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_16,295.18,2955548.0,1001.2697337217969,1518695.0,514.4979334643268,184.4,624.7035707026221,46.1,156.17589267565552,118.3,400.77241005488173,0.513,103.6,0.3509722880953994,0.1036,12.25588,41.52002168168575
lt_Watershed_17_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_17,386.9,3754801.0,970.4835874903076,1719543.0,444.4411992762988,596.8,1542.5174463685707,49.6,128.1985009046265,159.8,413.0266218661153,0.247,138.4,0.35771517187903856,0.15290000000000004,24.43342000000001,63.15177048332905
lt_Watershed_18_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_18,1647.08,20362141.0,1236.2569516963354,12831306.0,779.033562425626,4061.9,2466.121864147461,654.2,397.1877504432086,717.1,435.37654515870514,0.152,1491.4,0.9054812152415184,0.26380000000000003,189.17098000000004,114.85233261286643
lt_Watershed_2_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_2,110.68,1032881.0,933.2137694253704,523716.0,473.18033971810627,13.5,121.97325623418864,4.4,39.75424647632815,17.6,159.0169859053126,0.983,16.8,0.15178894109143476,0.1228,2.16128,19.52728586917239
lt_Watershed_6_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_6,122.51,1216669.0,993.1181128071178,741991.0,605.6574973471553,136.2,1111.7459799200064,7.1,57.95445269773896,142.8,1165.6191331319892,0.996,118.2,0.964819198432781,0.09850000000000002,14.065800000000003,114.81348461350096
lt_Watershed_1_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_1,262.83,2411256.0,917.4203858007077,1281399.0,487.5390937107636,165.1,628.162690712628,21.1,80.28002891602938,155.9,593.1590762089564,0.838,132.2,0.5029867214549328,0.1296,20.20464,76.87341627668076
lt_Watershed_3_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_3,188.22,1790657.0,951.3638295611519,951784.0,505.67633620231646,33.5,177.98321113590478,20.5,108.91509935182233,54.0,286.89831048772714,1.0,48.1,0.2555520136011051,0.16260000000000002,8.780400000000002,46.64966528530444
lt_Watershed_4_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_4,1345.08,13708196.0,1019.1361108632943,7531063.0,559.8970321467868,913.5,679.1417610848425,181.8,135.1592470336337,884.2,657.3586701162757,0.807,748.1,0.5561750973919767,0.1474,130.33108000000001,96.89466797513904
lt_Watershed_5_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_5,268.63,2753813.0,1025.132338160295,1621947.0,603.7847597066598,277.0,1031.1580984997952,31.1,115.77262405539217,290.3,1080.6685775974388,0.942,240.7,0.8960279938949484,0.1053,30.568590000000004,113.79440122101033
lt_Watershed_7_Ward_SimFire.2020.ki5krcs.chn_cs75_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_7_Ward,2314.23,30688326.0,1326.070701702078,19701656.0,851.3266183568617,10997.1,4751.947732075031,52198.0,22555.234354407297,3337.3,1442.077926567368,0.053,2799.6,1.2097328269013883,0.3172,1058.59156,457.42711830716917
lt_Watershed_8_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_8,160.26,1925540.0,1201.5100461749657,1199637.0,748.5567203294646,152.2,949.7067265693249,29.7,185.3238487457881,183.2,1143.1423936103831,1.007,2392.9,14.931361537501562,0.11050000000000001,20.2436,126.31723449394735
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_cs10_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_9_Blackwood,2671.07,37575441.0,1406.7561314379632,25454705.0,952.9778328535007,19948.1,7468.205625460957,22026.6,8246.358201020565,4451.3,1666.4857154623428,0.106,3704.6,1.3869348238720811,0.3029,1348.29877,504.7785232135436
lt_Watershed_10_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_10,1309.41,15380522.0,1174.6146737843762,8594805.0,656.3876096868055,2053.7,1568.4163096356372,238.4,182.06673234510197,646.8,493.9629298691777,0.282,4302.8,3.28606013395346,0.17110000000000003,110.66748000000001,84.51705730061632
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_cs30_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_11_General,1819.7,22100006.0,1214.4862339946144,14045569.0,771.8617904050118,4261.0,2341.594768368412,254.5,139.8582183876463,389.8,214.2111337033577,0.086,392.3,0.21558498653624225,0.3693,143.95314000000002,79.10817167665
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_12_Meeks,1981.45,23568024.0,1189.4331928638119,14516939.0,732.6422064649626,3795.2,1915.365010472129,514.7,259.75926720331074,293.1,147.92197633046507,0.068,322.6,0.1628100633374549,0.3653,107.06943000000001,54.03589795351889
lt_Watershed_13_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_13,211.44,2173739.0,1028.0642262580402,1420045.0,671.6066023458192,601.4,2844.3057132046915,26.5,125.33106318577374,528.2,2498.1082103670074,0.841,431.1,2.0388762769580024,0.077,40.671400000000006,192.35433219825958
lt_Watershed_14_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_14,246.15,2690698.0,1093.1131423928498,1412078.0,573.6656510257973,148.5,603.290676416819,77.7,315.66118220597195,201.9,820.2315661182206,0.893,172.8,0.7020109689213895,0.1077,21.74463,88.33893967093236
lt_Watershed_15_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_15,149.32,1489556.0,997.55960353603,751729.0,503.4349049022234,84.2,563.8896330029468,22.6,151.35279935708547,46.9,314.0905437985535,0.439,42.0,0.28127511384945086,0.1272,5.96568,39.952317171176
lt_Watershed_16_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_16,295.18,2955548.0,1001.2697337217969,1514473.0,513.0676197574361,184.5,625.0423470424826,46.0,155.83711633579512,118.2,400.43363371502136,0.513,103.4,0.35029473541567857,0.1036,12.24552,41.484924452876214
lt_Watershed_17_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_17,386.9,3754801.0,970.4835874903076,1708241.0,441.52003101576634,609.7,1575.8593951925563,49.9,128.97389506332385,163.0,421.29749289222025,0.247,140.5,0.3631429309899199,0.1513,24.6619,63.742310674592915
lt_Watershed_18_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_18,1647.08,20362141.0,1236.2569516963354,12831455.0,779.0426087378877,4061.9,2466.121864147461,654.2,397.1877504432086,717.0,435.315831653593,0.152,1489.5,0.9043276586443889,0.26380000000000003,189.14460000000003,114.83631639021786
lt_Watershed_19_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_19,845.73,10312108.0,1219.314438414151,6106635.0,722.0549111418538,1230.9,1455.429037636125,332.8,393.50620174287303,301.8,356.85147742187223,0.193,276.0,0.3263452875031038,0.2962,89.39316000000001,105.69940761235856
lt_Watershed_20_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_20,877.52,8733165.0,995.2097957881302,4526194.0,515.7938280608989,1393.0,1587.428206764518,159.1,181.3064089707357,230.9,263.12790591667425,0.149,212.5,0.24215972285531953,0.2572,59.38748,67.67649740176861
lt_Watershed_1_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_1,262.83,2545376.0,968.4495681619297,1390126.0,528.9068979949017,472.5,1797.7399840200892,22.8,86.74808811779478,447.0,1700.719095993608,0.902,364.6,1.3872084617433325,0.11930000000000002,53.32710000000001,202.89578815203748
lt_Watershed_2_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_2,110.68,1071903.0,968.4703650162631,559855.0,505.8321286591977,61.0,551.1384170581857,4.9,44.27177448500181,62.7,566.4980122876761,0.95,52.9,0.47795446331767255,0.1131,7.09137,64.07092518973619
lt_Watershed_3_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_3,188.22,2203374.0,1170.6375518010839,1280565.0,680.3554351291042,209.7,1114.121772394007,26.9,142.9178620762937,232.4,1234.7253214323664,0.982,192.3,1.0216767612368505,0.1398,32.489520000000006,172.61459993624487
lt_Watershed_4_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_4,1345.08,15745807.0,1170.6223421655218,9168173.0,681.6080084455944,3167.5,2354.878520236715,307.8,228.83397270050853,2628.8,1954.3818955006395,0.756,2151.0,1.5991613881702205,0.15150000000000002,398.2632000000001,296.0888571683469
lt_Watershed_5_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_5,268.63,3144608.0,1170.6093883780666,1942554.0,723.1336782935637,896.7,3338.0486170569184,36.1,134.38558612217548,852.3,3172.7655139038825,0.914,691.5,2.5741726538361314,0.1028,87.61644,326.1602948293191
lt_Watershed_6_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_6,122.51,1434086.0,1170.5868908660518,920257.0,751.1688841727206,434.2,3544.20047343074,9.8,79.99346992082279,444.9,3631.5402824259245,1.002,360.6,2.9434331891274184,0.09440000000000001,41.998560000000005,342.8174026610073
lt_Watershed_7_Ward_SimFire.2020.ki5krcs.chn_cs75_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_7_Ward,2314.23,47261534.0,2042.2142137989742,34340244.0,1483.873426582492,46209.8,19967.678234229097,203594.6,87975.093227553,24197.8,10456.09122688756,0.097,19605.3,8.471629872571006,0.3632,8788.64096,3797.6523336055625
lt_Watershed_8_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_8,160.26,2278178.0,1421.5512292524647,1536560.0,958.7919630600275,637.5,3977.9108947959567,33.9,211.53126169973794,658.4,4108.3239735429925,0.981,535.4,3.3408211656058904,0.103,67.81519999999999,423.15736927492827
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_cs10_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_9_Blackwood,2671.07,55831559.0,2090.23196696455,41669092.0,1560.014975272082,69160.4,25892.39518245497,1884.9,705.6722586828499,12562.7,4703.24626460557,0.177,10272.4,3.845799623371907,0.2508,3150.7251600000004,1179.5741631630772
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_11_General,1819.7,26939590.0,1480.4412815299224,18517091.0,1017.5903170852338,13746.0,7553.992416332362,456.7,250.97543551134802,1157.7,636.2037698521734,0.082,1058.8,0.5818541517832609,0.38570000000000004,446.5248900000001,245.3837940319833
lt_Watershed_10_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_10,1309.41,22189882.0,1694.6473602614917,13861921.0,1058.6386998724615,9841.9,7516.285960852597,357.9,273.32920933855706,2533.3,1934.6881419876127,0.248,2105.1,1.6076706302838681,0.1556,394.18148,301.03747489327253
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_12_Meeks,1981.45,21910281.0,1105.7700673749023,13498152.0,681.2259708799112,6935.3,3500.113553205985,309.3,156.0978071614222,348.6,175.9317671402256,0.048,371.4,0.1874384920134245,0.4699,163.80714,82.670337379192
lt_Watershed_13_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_13,211.44,2338024.0,1105.762391222096,1528555.0,722.9261256148317,1302.7,6161.085887249338,26.9,127.22285281876655,1109.1,5245.459704880817,0.834,911.1,4.309023836549376,0.0813,90.16982999999999,426.4558740068104
lt_Watershed_14_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_14,246.15,2721890.0,1105.7850903920373,1446313.0,587.5738370912045,455.2,1849.278894982734,73.3,297.7859029047329,246.5,1001.421897217144,0.466,206.8,0.8401381271582369,0.1,24.650000000000002,100.14218972171442
lt_Watershed_15_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_15,149.32,1584088.0,1060.867934637021,795488.0,532.7404232520761,216.5,1449.906241628717,22.2,148.67398874899544,130.1,871.2831502812752,0.545,108.8,0.7286364854004822,0.0845,10.993450000000001,73.62342619876776
lt_Watershed_16_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_16,295.18,3131455.0,1060.8628633376245,1558604.0,528.0181584118166,486.6,1648.4856697608238,39.7,134.49420692458838,271.9,921.1328680804933,0.517,227.3,0.7700386205027441,0.07250000000000001,19.71275,66.78213293583576
lt_Watershed_17_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_17,386.9,4104567.0,1060.885758593952,1906823.0,492.84647195657794,904.7,2338.330317911605,47.7,123.28767123287672,421.6,1089.6872576893254,0.443,348.7,0.9012664771258724,0.0728,30.692480000000003,79.3292323597829
lt_Watershed_18_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_18,1647.08,29719128.0,1804.3524297544745,21009061.0,1275.5337324234404,14399.4,8742.380455108434,1085.8,659.2272385069335,1541.5,935.898681302669,0.1,1587.2,0.9636447531388883,0.2534,390.6161,237.15672584209634
lt_Watershed_19_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_19,845.73,10651988.0,1259.5022051955116,6127833.0,724.5613848391331,2737.5,3236.8486396367634,314.9,372.34105447365,352.2,416.4449647050477,0.115,323.7,0.3827462665389663,0.2866,100.94052,119.35312688446668
lt_Watershed_20_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_20,877.52,11052451.0,1259.5098687209409,6125454.0,698.0415261190628,4259.9,4854.476251253533,182.3,207.74455283070472,937.8,1068.6935910292643,0.211,786.9,0.896731698422828,0.1887,176.96286,201.66248062722218
lt_Watershed_10_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_10,1309.41,15380522.0,1174.6146737843762,7398366.0,565.0152358695901,13.3,10.157246393413827,216.4,165.26527214547008,202.3,154.49706356297872,0.88,3129.9,2.3903131944921756,0.20450000000000002,41.37035,31.59464949862915
lt_Watershed_11_General_CurCond.2020.cl532.ki5krcs.chn_cs30,CurCond.2020.cl532.ki5krcs.,lt_Watershed_11_General,1819.7,22100006.0,1214.4862339946144,12327594.0,677.451997582019,52.0,28.57613892399846,234.8,129.03225806451613,123.4,67.81337583118096,0.43,166.6,0.09155355278342583,0.33440000000000003,41.26496000000001,22.676792877946916
lt_Watershed_18_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_18,1647.08,20362141.0,1236.2569516963354,12615838.0,765.9517449061369,10399.2,6313.718823615125,647.0,392.816378075139,716.7,435.13369113825684,0.065,903.2,0.5483643781722807,0.3825,274.13775000000004,166.43863686038327
lt_Watershed_19_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_19,845.73,10312108.0,1219.314438414151,6101720.0,721.4737563997966,2148.0,2539.8176723067645,352.9,417.2726520284251,322.4,381.20913293840823,0.129,292.3,0.34561857803317847,0.3584,115.54816,136.6253532451255
lt_Watershed_1_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_1,262.83,2411256.0,917.4203858007077,698593.0,265.79652246699385,0.2,0.7609481413841647,11.3,42.99356998820531,11.5,43.75451812958947,1.004,13.4,0.05098352547273904,0.18980000000000002,2.1827,8.304607540996082
lt_Watershed_2_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_2,110.68,1032881.0,933.2137694253704,245191.0,221.53144199494037,0.0,0.0,1.5,13.552584026020961,1.5,13.552584026020961,1.001,2.7,0.02439465124683773,0.19180000000000003,0.28770000000000007,2.5993856161908204
lt_Watershed_3_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_3,188.22,1790657.0,951.3638295611519,462388.0,245.66358516629475,0.2,1.0625863351397302,11.7,62.161300605674214,11.9,63.22388694081394,1.002,12.1,0.06428647327595367,0.19110000000000002,2.27409,12.082084794389544
lt_Watershed_4_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_4,1345.08,13708196.0,1019.1361108632943,4607114.0,342.51598417937964,3.7,2.7507657537098167,132.6,98.58149701133019,135.6,100.81184762244625,0.995,144.6,0.10750289945579446,0.18910000000000002,25.64196,19.063520385404587
lt_Watershed_5_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_5,268.63,2753813.0,1025.132338160295,904942.0,336.8730223727804,0.2,0.7445184826713324,18.2,67.75118192309124,18.3,68.12344116442691,0.999,19.7,0.07333507054312623,0.19180000000000003,3.5099400000000007,13.066076015337083
lt_Watershed_6_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_6,122.51,1216669.0,993.1181128071178,394177.0,321.75087747938943,0.0,0.0,2.9,23.671537017386335,2.9,23.671537017386335,1.001,4.6,0.037547955268957635,0.19080000000000003,0.55332,4.516529262917313
