ProjectName,Scenario,Watershed,Total contributing area to outlet (ha),Precipitation (m^3/yr),Precipitation per area (mm/yr),Water discharge (m^3/yr),Water discharge per area (mm/yr),Total hillslope soil loss (tonne/yr),Total hillslope soil loss per area (kg/ha/yr),Total channel soil loss (tonne/yr),Total channel soil loss per area (kg/ha/yr),Sediment discharge (tonne/yr),Sediment discharge per area (kg/ha/yr),Sediment delivery ratio for watershed,Phosphorus discharge (kg/yr),Phosphorus discharge per area (kg/ha/yr),Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (tonne/yr),Sediment Yield of Particles Under 0.016 mm per area (kg/ha/yr)
lt_Watershed_15_SimFire.202007.kikrcs.chn_cs30_fccsFuels_obs_cli,SimFire.202007.kikrcs.fccsFuelsobscli,lt_Watershed_15,149.32,1489556.0,997.55960353603,890114.0,596.1117064023573,127.7,855.2102866327351,16.0,107.15242432360033,123.6,827.7524778998126,0.86,140.3,0.9395928207875704,0.10110000000000001,12.49596,83.68577551567105
lt_Watershed_16_SimFire.202007.kikrcs.chn_cs30_fccsFuels_obs_cli,SimFire.202007.kikrcs.fccsFuelsobscli,lt_Watershed_16,295.18,2955548.0,1001.2697337217969,1765544.0,598.1245341825327,108.3,366.89477606883935,39.8,134.8329832644488,148.8,504.09919371231115,1.005,172.0,0.5826953045599296,0.1038,15.445440000000001,52.32549630733789
lt_Watershed_17_SimFire.202007.kikrcs.chn_cs30_fccsFuels_obs_cli,SimFire.202007.kikrcs.fccsFuelsobscli,lt_Watershed_17,386.9,3754801.0,970.4835874903076,2182903.0,564.2034117342982,274.2,708.7102610493667,37.8,97.69966399586457,250.6,647.7125872318429,0.803,286.1,0.7394675626776946,0.08860000000000001,22.203160000000004,57.387335228741286
lt_Watershed_18_SimFire.202007.kikrcs.chn_cs30_fccsFuels_obs_cli,SimFire.202007.kikrcs.fccsFuelsobscli,lt_Watershed_18,1647.08,20362141.0,1236.2569516963354,13012856.0,790.0560992787235,1724.0,1046.7008281322098,278.7,169.20853874735897,296.8,180.19768317264493,0.148,383.1,0.2325934380843675,0.2512,74.55615999999999,45.2656580129684
lt_Watershed_19_SimFire.202007.kikrcs.chn_cs30_fccsFuels_obs_cli,SimFire.202007.kikrcs.fccsFuelsobscli,lt_Watershed_19,845.73,10312108.0,1219.314438414151,6680997.0,789.9680749175269,402.3,475.68372884963287,115.7,136.8048904496707,107.7,127.34560675392855,0.208,148.2,0.17523323046362313,0.3663,39.45051,46.64669575396403
lt_Watershed_20_SimFire.202007.kikrcs.chn_cs30_fccsFuels_obs_cli,SimFire.202007.kikrcs.fccsFuelsobscli,lt_Watershed_20,877.52,8733165.0,995.2097957881302,5148636.0,586.7257726319629,701.5,799.411979214149,123.3,140.50961801440423,442.7,504.48992615552925,0.537,511.4,0.5827787400856961,0.1826,80.83702000000001,92.11986051599965
lt_Watershed_1_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_1,262.83,2411256.0,917.4203858007077,1243691.0,473.1921774531066,65.4,248.83004223262188,9.9,37.66693299851615,65.6,249.59099037400603,0.871,77.8,0.29600882699844006,0.2239,14.687839999999998,55.883422744739946
lt_Watershed_2_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_2,110.68,1032881.0,933.2137694253704,510000.0,460.7878568847127,4.3,38.85074087459342,2.2,19.877123238164074,6.4,57.824358511022766,0.998,9.3,0.08402602096132997,0.18330000000000002,1.1731200000000002,10.599204915070473
lt_Watershed_3_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_3,188.22,1790657.0,951.3638295611519,927375.0,492.7080012751036,8.9,47.28509191371799,11.5,61.09871427053448,20.5,108.91509935182233,1.002,26.5,0.14079268940601425,0.2103,4.31115,22.904845393688234
lt_Watershed_4_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_4,1345.08,13708196.0,1019.1361108632943,7370394.0,547.9520920688732,352.4,261.9918517857674,110.5,82.15124750944182,420.3,312.47212061736104,0.908,495.9,0.36867695601748596,0.2113,88.80939,66.02535908644839
lt_Watershed_5_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_5,268.63,2753813.0,1025.132338160295,1589493.0,591.703458288352,86.5,322.00424375535124,21.4,79.66347764583256,106.9,397.9451289878271,0.991,124.4,0.4630904962215687,0.1647,17.606430000000003,65.54156274429515
lt_Watershed_6_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_6,122.51,1216669.0,993.1181128071178,722964.0,590.1265202840584,42.1,343.64541670067746,3.3,26.93657660599135,47.4,386.9071912496939,1.046,55.4,0.4522079830217941,0.15689999999999998,7.437059999999999,60.705738307076956
lt_Watershed_7_Ward_10336676_SimFire.202007.kikrcs.chn_cs70_landisFuels_obs_cli,10336676SimFire.202007.kikrcs.chncs70landisFuelsobscli,lt_Watershed_7_Ward,2310.98,30741761.0,1330.2478169434612,19547425.0,845.8500289920294,3471.0,1501.9602073579174,80.2,34.703891855403334,2269.8,982.1807198677617,0.639,2833.4,1.2260599399389005,0.27040000000000003,613.7539200000001,265.58166665224286
lt_Watershed_8_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_8,160.26,1925540.0,1201.5100461749657,1189205.0,742.0472981405217,40.7,253.96231124422815,20.0,124.79720454261825,61.4,383.12741794583803,1.01,73.3,0.4573817546486959,0.21750000000000003,13.354500000000002,83.33021340321979
lt_Watershed_9_Blackwood_10336660_SimFire.202007.kikrcs.chn_cs10_landisFuels_obs_cli,10336660SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_9_Blackwood,2668.96,37545736.0,1406.755290450213,25600560.0,959.1960913614291,7415.4,2778.385588393981,7750.6,2903.9775792818177,3480.7,1304.1409387926383,0.23,3595.1,1.3470040764942148,0.3124,1087.37068,407.41362927882017
lt_Watershed_10_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_10,1309.41,15380522.0,1174.6146737843762,9914892.0,757.2030150984031,828.8,632.9568278843143,176.3,134.64079241795923,706.9,539.8614643236266,0.703,824.1,0.6293674250234839,0.18780000000000002,132.75582,101.38598299997709
lt_Watershed_11_General_10336645_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,10336645SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_11_General,1821.08,22123514.0,1214.8567882794825,13836972.0,759.8223032486217,1412.7,775.7484569596064,268.5,147.43998067081074,364.5,200.15595141344699,0.217,449.6,0.24688646297801306,0.3496,127.42920000000001,69.97452061414107
lt_Watershed_12_Meeks_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_12_Meeks,1981.45,23568024.0,1189.4331928638119,14510197.0,732.3019505917383,1472.2,742.9912437861162,254.4,128.39082490095637,258.7,130.56095283756844,0.15,350.2,0.17673925660501147,0.34090000000000004,88.19083,44.508228822327084
lt_Watershed_13_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_13,211.44,2173739.0,1028.0642262580402,1380407.0,652.8599129776769,270.2,1277.903897086644,15.3,72.36095346197503,255.9,1210.272417707151,0.897,288.3,1.3635073779795688,0.11230000000000001,28.737570000000005,135.9135925085131
lt_Watershed_14_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_14,246.15,2690698.0,1093.1131423928498,1686308.0,685.0733292707698,79.2,321.75502742230344,45.4,184.4403818809669,125.3,509.0392037375584,1.005,145.9,0.5927280113751777,0.1164,14.58492,59.252163315051796
lt_Watershed_15_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_15,149.32,1489556.0,997.55960353603,887833.0,594.584114653094,104.1,697.1604607554247,16.0,107.15242432360033,99.2,664.345030806322,0.826,113.4,0.7594428073935173,0.0927,9.19584,61.58478435574605
lt_Watershed_16_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_16,295.18,2955548.0,1001.2697337217969,1762003.0,596.924927163087,108.4,367.2335524086998,39.7,134.49420692458838,149.0,504.77674639203195,1.006,172.2,0.5833728572396504,0.1038,15.4662,52.39582627549292
lt_Watershed_17_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_17,386.9,3754801.0,970.4835874903076,2174901.0,562.1351770483329,277.5,717.2395967950375,38.0,98.21659343499613,253.5,655.2080640992505,0.804,289.3,0.7477384337037996,0.08960000000000001,22.713600000000003,58.70664254329285
lt_Watershed_18_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_18,1647.08,20362141.0,1236.2569516963354,13012969.0,790.0629599048012,1724.0,1046.7008281322098,278.7,169.20853874735897,295.7,179.52983461641207,0.148,381.9,0.23186487602302255,0.2522,74.57553999999999,45.27742429025913
lt_Watershed_19_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_19,845.73,10312108.0,1219.314438414151,6683971.0,790.3197237889161,403.8,477.4573445425845,115.7,136.8048904496707,109.0,128.88274035448666,0.21,149.7,0.17700684615657478,0.364,39.676,46.91331748903314
lt_Watershed_20_SimFire.202007.kikrcs.chn_cs30_landisFuels_obs_cli,SimFire.202007.kikrcs.landisFuelsobscli,lt_Watershed_20,877.52,8733165.0,995.2097957881302,5170124.0,589.1744917494758,658.1,749.9544169933449,123.7,140.9654480809554,425.1,484.43340322727687,0.544,492.1,0.5607849393746012,0.1748,74.30748000000001,84.67895888412801
lt_Watershed_10_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_10,1309.41,22189882.0,1694.6473602614917,15868361.0,1211.8710717040499,4212.9,3217.403257955873,322.0,245.91228110370318,2778.7,2122.1007934871427,0.613,3129.1,2.3897022323030983,0.22460000000000002,624.0960200000001,476.6238382172123
lt_Watershed_1_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_1,262.83,2545376.0,968.4495681619297,1356893.0,516.2626032035917,202.3,769.6990450100826,12.4,47.178784765818214,192.4,732.0321120115665,0.896,217.5,0.8275311037552792,0.2449,47.11876,179.27466423163264
lt_Watershed_2_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_2,110.68,1071903.0,968.4703650162631,549197.0,496.20256595590894,23.8,215.0343332128659,2.8,25.29815684857246,26.5,239.42898445970363,0.999,31.5,0.28460426454644017,0.1857,4.92105,44.46196241416697
lt_Watershed_3_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_3,188.22,2203374.0,1170.6375518010839,1260972.0,669.9458080969079,77.6,412.28349803421526,16.8,89.25725215173733,94.2,500.4781638508129,0.998,108.9,0.5785782594835831,0.23170000000000002,21.826140000000002,115.96079056423336
lt_Watershed_4_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_4,1345.08,15745807.0,1170.6223421655218,9032073.0,671.4896511731645,1367.3,1016.5194635263331,132.6,98.58149701133019,1233.7,917.1945163112975,0.823,1396.7,1.0383768995152705,0.28049999999999997,346.05285,257.27306182531896
lt_Watershed_5_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_5,268.63,3144608.0,1170.6093883780666,1912499.0,711.9454267952202,344.9,1283.9221233667126,26.0,96.7874027472732,371.6,1383.3153408033354,1.002,416.6,1.5508319994043853,0.15889999999999999,59.047239999999995,219.80880765365
lt_Watershed_6_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_6,122.51,1434086.0,1170.5868908660518,901079.0,735.5146518651538,163.2,1332.1361521508447,5.5,44.89429434331891,177.6,1449.6775773406252,1.052,199.1,1.6251734552281445,0.15589999999999998,27.687839999999998,226.00473430740345
lt_Watershed_7_Ward_10336676_SimFire.202007.kikrcs.chn_cs70_landisFuels_fut_cli_A2,10336676SimFire.202007.kikrcs.chncs70landisFuelsfutcliA2,lt_Watershed_7_Ward,2310.98,47195306.0,2042.2204432751473,34142417.0,1477.3999342270379,17030.2,7369.254601943764,400.1,173.13001410656952,13767.9,5957.602402443985,0.79,16706.9,7.2293572423820205,0.2579,3550.74141,1536.4656595903036
lt_Watershed_8_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_8,160.26,2278178.0,1421.5512292524647,1524288.0,951.1344065892924,194.0,1210.532884063397,23.4,146.01272931486335,219.1,1367.1533757643829,1.008,248.1,1.5481093223511795,0.2264,49.60424,309.5235242730563
lt_Watershed_9_Blackwood_10336660_SimFire.202007.kikrcs.chn_cs10_landisFuels_fut_cli_A2,10336660SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_9_Blackwood,2668.96,55787422.0,2090.2307265751456,41901719.0,1569.9642932078414,27541.0,10319.000659432888,43487.4,16293.762364366645,27200.5,10191.42287632636,0.383,27382.4,10.259576763982976,0.3398,9242.7299,3463.045493375697
lt_Watershed_11_General_10336645_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,10336645SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_11_General,1821.08,26960049.0,1480.4428690667078,18315681.0,1005.7592747161025,4952.4,2719.485140685747,255.3,140.19153469369826,1132.7,621.993542293584,0.218,1310.0,0.7193533507588904,0.371,420.2317,230.7596041909197
lt_Watershed_12_Meeks_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_12_Meeks,1981.45,21910281.0,1105.7700673749023,13464197.0,679.5123268313608,2805.2,1415.73090413586,216.7,109.36435438693886,585.6,295.5411441116354,0.194,706.0,0.35630472633677357,0.3268,191.37408,96.58284589568244
lt_Watershed_13_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_13,211.44,2338024.0,1105.762391222096,1487746.0,703.6256148316307,597.2,2824.441922058267,15.1,71.41505864547862,544.9,2577.0904275444573,0.89,606.7,2.8693719258418464,0.11370000000000001,61.955130000000004,293.0151816118048
lt_Watershed_14_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_14,246.15,2721890.0,1105.7850903920373,1690170.0,686.6422912858013,263.0,1068.4541945967906,39.8,161.6900264066626,294.0,1194.393662400975,0.971,331.6,1.3471460491570182,0.09179999999999999,26.989199999999997,109.6453382084095
lt_Watershed_15_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_15,149.32,1584088.0,1060.867934637021,929311.0,622.3620412536834,227.6,1524.2432360032146,14.8,99.1159924993303,208.3,1394.9906241628717,0.859,233.6,1.5644253951245648,0.08360000000000001,17.413880000000002,116.62121618001609
lt_Watershed_16_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_16,295.18,3131455.0,1060.8628633376245,1792753.0,607.3422996137949,305.3,1034.2841655938748,32.9,111.45741581407954,338.9,1148.1130157869775,1.002,381.4,1.2920929602276576,0.0911,30.87379,104.59309573819364
lt_Watershed_17_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_17,386.9,4104567.0,1060.885758593952,2368913.0,612.2804342207289,533.1,1377.8754200051694,35.2,90.9795812871543,537.8,1390.023261824761,0.946,603.0,1.558542258981649,0.0771,41.46438,107.17079348668906
lt_Watershed_18_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_18,1647.08,29719128.0,1804.3524297544745,21245760.0,1289.9045583699638,5189.1,3150.4844937707944,3096.5,1879.9936857954685,3309.9,2009.556305704641,0.399,3731.8,2.2657065837724946,0.3836,1269.67764,770.8657988683004
lt_Watershed_19_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_19,845.73,10651988.0,1259.5022051955116,6752253.0,798.3934589053245,1187.1,1403.6394594019368,116.1,137.2778546344578,289.5,342.3078287396687,0.222,348.5,0.41207004599576696,0.26980000000000004,78.10710000000002,92.35465219396264
lt_Watershed_20_SimFire.202007.kikrcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.202007.kikrcs.landisFuelsfutcliA2,lt_Watershed_20,877.52,11052451.0,1259.5098687209409,7032055.0,801.3555246604066,2140.0,2438.690856048865,141.6,161.36384355912116,1601.1,1824.5737988877747,0.702,1794.1,2.0445118059987237,0.157,251.37269999999998,286.4580864253806
lt_Watershed_1_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_1,262.83,2411256.0,917.4203858007077,683874.0,260.1963246204771,0.1,0.38047407069208233,4.6,17.50180725183579,4.8,18.262755393219955,1.004,8.7,0.033101244150211165,0.19380000000000003,0.9302400000000001,3.5393219952060275
lt_Watershed_2_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_2,110.68,1032881.0,933.2137694253704,239386.0,216.28659197687026,0.0,0.0,0.6,5.421033610408384,0.6,5.421033610408384,1.001,1.8,0.016263100831225154,0.19180000000000003,0.11508000000000002,1.0397542464763283
lt_Watershed_3_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_3,188.22,1790657.0,951.3638295611519,452220.0,240.26139623844438,0.2,1.0625863351397302,5.9,31.34629688662204,6.1,32.40888322176177,1.002,8.8,0.04675379874614813,0.19510000000000002,1.19011,6.322973116565721
lt_Watershed_4_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_4,1345.08,13708196.0,1019.1361108632943,4535974.0,337.22707943021976,3.4,2.52773069259821,82.3,61.18595176495079,85.3,63.41630237606685,0.995,115.4,0.08579415350759807,0.1955,16.67615,12.39788711452107
lt_Watershed_5_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_5,268.63,2753813.0,1025.132338160295,893020.0,332.4349476975766,0.2,0.7445184826713324,12.0,44.67110896027994,12.2,45.41562744295127,0.999,17.4,0.0647731079924059,0.19080000000000003,2.32776,8.665301716115103
lt_Watershed_6_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_6,122.51,1216669.0,993.1181128071178,388553.0,317.16023181781077,0.0,0.0,1.1,8.978858868663782,1.1,8.978858868663782,1.002,3.1,0.025304056811688843,0.19080000000000003,0.20988000000000004,1.71316627214105
lt_Watershed_7_Ward_10336676_CurCond.202007.cl532.ki5krcs.chn_cs70,10336676CurCond.202007.cl532.ki5krcs.chncs70,lt_Watershed_7_Ward,2310.98,30741761.0,1330.2478169434612,17897732.0,774.4650321508624,628.7,272.0490874001506,66.9,28.948757669906275,586.6,253.8317077603441,0.843,803.6,0.3477312655237172,0.20750000000000002,121.71950000000001,52.67007936027141
lt_Watershed_8_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_8,160.26,1925540.0,1201.5100461749657,1069344.0,667.2557094721078,0.3,1.8719580681392738,18.9,117.93335829277424,19.3,120.42930238362662,1.001,26.4,0.16473230999625607,0.19180000000000003,3.7017400000000005,23.09834019717959
lt_Watershed_9_Blackwood_10336660_CurCond.202007.cl532.ki5krcs.chn_cs10,10336660CurCond.202007.cl532.ki5krcs.,lt_Watershed_9_Blackwood,2668.96,37545736.0,1406.755290450213,24111374.0,903.3996013428451,1481.7,555.1600623463821,4118.5,1543.1104250344704,1156.0,433.12751034110664,0.206,1263.2,0.47329296804747917,0.3185,368.186,137.95111204364247
lt_Watershed_10_CurCond.202007.cl532.ki5krcs.chn_cs30,CurCond.202007.cl532.ki5krcs.,lt_Watershed_10,1309.41,15380522.0,1174.6146737843762,8814075.0,673.133319586684,23.1,17.64153320961349,165.0,126.0109514972392,168.7,128.83665162172275,0.897,226.7,0.1731314103298432,0.19929999999999998,33.62190999999999,25.67714466820934
