ProjectName,Scenario,Watershed,Channel Class 1,Channel Class 2,Channel Class 3,Channel Class 4,Channel Class 5,Channel Clay,Channel Silt,Channel Sand,Channel Organic Matter,Hillslopes Class 1,Hillslopes Class 2,Hillslopes Class 3,Hillslopes Class 4,Hillslopes Class 5,Hillslopes Clay,Hillslopes Silt,Hillslopes Sand,Hillslopes Organic Matter,Average Annual Sediment Discharge from Outlet (tonnes/yr),Average Annual Sediment Delivery from Hillslopes (tonnes/yr),Index of specific surface (m**2/g of total sediment),Enrichment ratio of specific surface
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_9_Blackwood,0.073,0.131,0.269,0.33,0.197,0.162,0.378,0.46,0.069,0.03496178006357793,0.09821974528710813,0.15665944234571597,0.3835363141985045,0.3266227181050936,0.10598701750417594,0.2617118219745225,0.6323011605213016,0.04520647865472656,15332.4,49985.24251511593,71.84,2.25
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_11_General,0.093,0.181,0.28,0.22,0.225,0.174,0.425,0.401,0.075,0.02941141906160997,0.0357350797446357,0.08655463700112968,0.32621112047471745,0.5220877437179071,0.07996934839584535,0.13795264486789766,0.7820780067362569,0.034108283167470485,398.6,1005.107065264584,77.03,2.41
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_12_Meeks,0.086,0.162,0.196,0.305,0.252,0.157,0.348,0.494,0.067,0.018052076509120354,0.053389980309210154,0.036727534668632676,0.22568792960191678,0.6661424789111202,0.04814469135479161,0.10583954984136068,0.8460157588038479,0.020528711985870078,267.0,1707.0135646918015,69.73,2.18
lt_Watershed_14_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_14,0.029,0.094,0.088,0.389,0.4,0.086,0.204,0.71,0.037,0.053355142718402235,0.00010018762264589846,0.0001001301963775841,0.6936065950767312,0.25283794438584334,0.12204332310243429,0.07231427623556787,0.8056424006619982,0.05202984493709126,84.5,25.623569471215884,38.66,1.21
lt_Watershed_13_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_13,0.045,0.038,0.036,0.581,0.3,0.11,0.127,0.763,0.047,0.05485572222143085,0.00010316637183709755,0.00010315673739996173,0.7084656377369195,0.23647231693241277,0.12501558642897728,0.07386498336228531,0.8011194302087377,0.05329794572431045,153.8,107.1860898226515,48.67,1.52
lt_Watershed_16_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_16,0.019,0.109,0.12,0.271,0.482,0.071,0.232,0.698,0.03,0.019971938161477798,0.0009993407533806936,0.09551201760887071,0.3329129739566879,0.5506037295195828,0.07308335829866162,0.11098127193827523,0.8159353697630631,0.031146387962253233,65.3,12.996040962640084,32.13,1.0
lt_Watershed_15_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_15,0.027,0.096,0.109,0.344,0.425,0.083,0.217,0.699,0.036,0.044996556677249736,0.0005948221078712096,0.06576902407128021,0.5584311293125804,0.33020846783101826,0.11415850255823533,0.11056341954861967,0.775278077893145,0.04867684241208373,34.9,10.593834838216422,37.66,1.18
lt_Watershed_18_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_18,0.036,0.119,0.153,0.225,0.467,0.091,0.263,0.646,0.039,0.016611523372802774,0.0899866032245764,0.08936527641942921,0.232605433360392,0.5714311636227997,0.05849553459998115,0.18468677138898681,0.756817694011032,0.02493864660581748,489.4,1777.782774164625,41.01,1.28
lt_Watershed_17_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_17,0.019,0.085,0.118,0.283,0.496,0.072,0.207,0.721,0.031,0.01948358703326625,0.0024089022405889317,0.10448465321505943,0.32846057573311876,0.5451622817779672,0.07404744585922254,0.11900719350351519,0.806945360637263,0.03155742180741756,101.3,38.39254847847899,32.45,1.01
lt_Watershed_19_SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_fccsFuels_obs_cli,lt_Watershed_19,0.037,0.171,0.154,0.168,0.47,0.086,0.31,0.604,0.037,0.009028783458791054,0.08948700736678097,0.060833529823287505,0.14624943929914944,0.6944012400519912,0.03634335274212051,0.15269460408446636,0.8109620431734134,0.015490842238481514,170.9,1326.7554362084431,39.33,1.23
lt_Watershed_1_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_1,0.088,0.023,0.041,0.689,0.159,0.164,0.127,0.709,0.07,0.1014415141602129,0.0001236469424365708,0.02386339197533973,0.7761120856829465,0.09845936123906417,0.18331178634962128,0.09966752012200607,0.7170206935283726,0.07826282245119567,260.0,217.97182037072514,71.98,2.25
lt_Watershed_2_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_2,0.053,0.057,0.078,0.549,0.264,0.124,0.175,0.701,0.053,0.07733002480363967,0.0001012174445698594,0.04474794574508284,0.7568887174522418,0.12093209455446621,0.16170382438362407,0.11412377325247339,0.724172402363903,0.06899122189081303,25.1,14.715495836660612,54.79,1.71
lt_Watershed_3_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_3,0.052,0.065,0.068,0.543,0.273,0.12,0.175,0.705,0.052,0.08311918788377923,0.00043997668278539416,0.015425278581685338,0.8011534670386947,0.09986208981305524,0.1656881149013456,0.09593048205575938,0.7383814030428949,0.07069485229011815,80.1,42.253564230250554,53.4,1.67
lt_Watershed_5_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_5,0.07,0.022,0.055,0.683,0.17,0.149,0.136,0.714,0.064,0.08016390783312104,0.0001043797017908632,0.04216690711796054,0.7627907846062124,0.11477402074091528,0.16457741291102573,0.11270431101690784,0.7227182760720666,0.0702225510544863,338.2,283.91285710930924,65.65,2.05
lt_Watershed_4_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_4,0.075,0.026,0.066,0.647,0.187,0.153,0.145,0.702,0.065,0.07714398855750695,0.0003052503690715732,0.047764050592716406,0.7505062532987895,0.12428045718191555,0.16152232230915028,0.11604373662979893,0.7224339410610507,0.06891479828306413,1562.8,1451.9552339328056,67.11,2.1
lt_Watershed_6_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_6,0.072,0.014,0.037,0.723,0.154,0.151,0.119,0.73,0.065,0.07808415831381699,0.00010057601167260844,0.027822047233406165,0.7750401650790604,0.11895305336204404,0.16068358662289267,0.10265634844705235,0.7366600649300552,0.06855377510095458,162.8,134.37303974345855,66.46,2.08
lt_Watershed_8_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_8,0.028,0.095,0.129,0.358,0.39,0.091,0.234,0.675,0.039,0.05118384518341616,0.002892935959864943,0.13610466772416285,0.585534022692855,0.22428452843970156,0.13786979831980717,0.17117505715428638,0.690955144525907,0.05879971863196011,59.9,18.36171451329469,41.02,1.28
lt_Watershed_7_Ward_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_7_Ward,0.054,0.132,0.17,0.346,0.298,0.124,0.302,0.574,0.053,0.03735834261253702,0.11554801088719538,0.1386664894011544,0.37935188166453815,0.32907527543457515,0.10417280816096988,0.2644084667178182,0.631418725121212,0.04443949205679287,7818.1,14724.089520174737,55.44,1.73
lt_Watershed_10_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_10,0.029,0.116,0.109,0.286,0.461,0.08,0.231,0.689,0.034,0.020385790468518798,0.08104199295754021,0.07003860567033973,0.26562796187161725,0.5629056490319841,0.06146110449025059,0.16392776086608646,0.774611134643663,0.026205353019933063,734.1,837.1289293626616,36.14,1.13
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_9_Blackwood,0.086,0.17,0.302,0.279,0.163,0.177,0.437,0.385,0.076,0.03397179417267506,0.10492105805720543,0.1522936938954066,0.37191863551517146,0.3368948183595413,0.10292570850060782,0.2637603206342591,0.633313970865133,0.043900914842301395,10087.1,43076.58653643198,78.6,2.46
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_11_General,0.1,0.188,0.25,0.238,0.224,0.176,0.41,0.414,0.076,0.026154560975025085,0.03742422468947787,0.06766270949710483,0.29877203950488046,0.5699864653335122,0.07000982458989738,0.12188239459120115,0.8081077808189019,0.029858376172230177,364.4,858.8034303120879,77.99,2.44
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_12_Meeks,0.087,0.16,0.194,0.307,0.253,0.158,0.345,0.497,0.068,0.018732125801964043,0.05259520386936717,0.036181420895822394,0.23321909039024705,0.6592721590425994,0.049455095559617024,0.10539713035675673,0.8451477740836263,0.021087611646056968,272.7,1732.86665829256,70.06,2.19
lt_Watershed_20_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_20,0.03,0.175,0.145,0.287,0.362,0.089,0.32,0.591,0.038,0.02033820297257493,0.15174842082170958,0.11328750514422223,0.2721930701817826,0.4424328008797107,0.07118898050600231,0.26944034167940634,0.6593706778145915,0.030353073485849515,1032.0,1630.5020439856346,40.63,1.27
lt_Watershed_13_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_13,0.044,0.043,0.04,0.568,0.306,0.108,0.133,0.759,0.046,0.05513486175283644,0.00010368867860213194,0.00010367359594439973,0.7110308147299113,0.23362696124270585,0.12554878753984194,0.07413269187771303,0.8003185205824451,0.0535254805342581,138.8,92.14340294135329,48.11,1.5
lt_Watershed_14_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_14,0.029,0.094,0.087,0.389,0.4,0.086,0.204,0.71,0.037,0.05335446346654759,0.00010018693570979603,0.00010012972054938821,0.6936033667616353,0.25284185311555807,0.1220423241469854,0.07231393942843332,0.8056437364245814,0.052029417905987044,84.7,25.718113261192375,38.68,1.21
lt_Watershed_15_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_15,0.021,0.109,0.124,0.288,0.459,0.075,0.237,0.688,0.032,0.03046497623567228,0.0009698888690386951,0.1155450464646667,0.41699717053240054,0.4360229178982217,0.09612770092242462,0.1355026362650304,0.7683696628125449,0.040982410149284235,30.4,6.026129452799204,34.18,1.07
lt_Watershed_16_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_16,0.019,0.109,0.12,0.271,0.482,0.071,0.232,0.698,0.03,0.019971007414706726,0.0009994846961104498,0.09551218822396211,0.332912183688755,0.5506051359764659,0.07308238531514949,0.11098146830844709,0.8159361463764037,0.031145970835993485,65.2,12.993927063049954,32.13,1.0
lt_Watershed_17_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_17,0.019,0.085,0.118,0.283,0.495,0.072,0.207,0.721,0.031,0.019488414258010713,0.002406766533706083,0.10446394042662795,0.32850195393647197,0.5451389248451828,0.07405199912773994,0.11899301873970863,0.806954982132551,0.03155936642041494,101.1,38.42812078125508,32.45,1.01
lt_Watershed_18_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_18,0.036,0.119,0.153,0.225,0.467,0.091,0.263,0.646,0.039,0.01661152196580465,0.08998660335130258,0.08936527654617887,0.2326054336941026,0.5714311644426112,0.05849553325276455,0.18468677165042438,0.7568176950968111,0.0249386460276386,488.9,1777.7827716141046,41.03,1.28
lt_Watershed_19_SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,SimFire.2020.ki5krcs.chn_12_landisFuels_obs_cli,lt_Watershed_19,0.038,0.17,0.153,0.171,0.468,0.087,0.309,0.604,0.037,0.009058135588479557,0.08942787180614284,0.06079335038456685,0.14661086415009902,0.694109778070712,0.036400008070482964,0.15264135513117638,0.8109586367983409,0.015514997996372903,171.6,1327.6337578065802,39.43,1.23
lt_Watershed_1_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_1,0.085,0.012,0.051,0.714,0.137,0.167,0.127,0.706,0.071,0.09205349808346634,0.00011516010357475346,0.04305398696794518,0.7601968966436728,0.1045804582013409,0.1763973821014264,0.11314523307222549,0.7104573848263481,0.07529407916395639,472.4,431.79898753312705,72.95,2.28
lt_Watershed_2_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_2,0.069,0.02,0.068,0.672,0.171,0.15,0.144,0.707,0.064,0.07795027688039892,0.00010293702828951713,0.05741814642126856,0.7446431640636642,0.11988547560637881,0.16378517901758935,0.12284874361729148,0.7133660773651193,0.0698833148502792,70.3,59.657350571598556,65.81,2.06
lt_Watershed_3_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_3,0.069,0.034,0.07,0.651,0.175,0.149,0.157,0.695,0.064,0.07791511904842419,0.009311048017531067,0.05380839018115694,0.748982664815957,0.10998277793693076,0.16341797319342805,0.12966006501132343,0.7069219617952486,0.06972561311034829,230.9,195.48671842400748,65.35,2.04
lt_Watershed_5_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_5,0.077,0.01,0.063,0.702,0.148,0.16,0.133,0.707,0.069,0.07818074497356962,0.00010615559691941135,0.05782455428212101,0.7408102550421652,0.12307829010522471,0.16372194117627153,0.12277399544989809,0.7135040633738304,0.0698577801908232,831.1,798.9098053982857,70.11,2.19
lt_Watershed_4_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_4,0.092,0.02,0.094,0.63,0.164,0.174,0.16,0.666,0.075,0.07606387693561316,0.0018930432998072357,0.06536682020466132,0.733235887458282,0.12344037210163605,0.16244662885716663,0.12972399673694637,0.7078293744058869,0.06931032429704541,2396.3,2774.992718345895,76.08,2.38
lt_Watershed_6_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_6,0.074,0.006,0.043,0.736,0.141,0.156,0.117,0.727,0.067,0.0764113111457073,0.00010234348645588769,0.0397586613799749,0.7581957531828855,0.12553193080497665,0.15986176826198767,0.11032428564627618,0.7298139460917363,0.06820295363938736,426.1,385.7120054046963,68.21,2.13
lt_Watershed_8_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_8,0.046,0.032,0.14,0.514,0.268,0.126,0.196,0.678,0.054,0.051312703303403304,0.0033883916493605,0.13759937967570754,0.5859692920743054,0.2217302332972236,0.13835713233033384,0.17289510858922152,0.688747759080445,0.059007804155094525,203.4,164.37756446749106,55.96,1.75
lt_Watershed_7_Ward_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_7_Ward,0.179,0.153,0.239,0.276,0.152,0.257,0.371,0.372,0.11,0.04876525896402847,0.08667632819586665,0.14307659755799731,0.4472049570982349,0.27427685818387276,0.12322771180149117,0.24607307920734298,0.630699208991166,0.05257979807391383,20243.6,37766.91776643722,111.21,3.48
lt_Watershed_10_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_10,0.07,0.131,0.169,0.301,0.329,0.136,0.296,0.568,0.058,0.02989914466845547,0.06498628565802245,0.08789518885543773,0.3676545171766701,0.4495648636414145,0.08484282671744317,0.17257165945133654,0.7425855138312205,0.03617878978117694,1587.5,3269.5813555483664,60.46,1.89
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_9_Blackwood,0.147,0.136,0.291,0.271,0.154,0.236,0.394,0.371,0.101,0.03604107919015152,0.09568571277770378,0.1575189140548859,0.383255924385092,0.32749836959216655,0.10721990656985657,0.25982675210305833,0.6329533413270849,0.0457350740616886,28242.7,99931.59410201853,102.6,3.21
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_11_General,0.12,0.137,0.229,0.259,0.255,0.194,0.344,0.461,0.083,0.03183260281756389,0.03182608944030731,0.07930126696085552,0.35371100230933045,0.5033290384719424,0.08358255937492812,0.1311807333125927,0.7852367073124789,0.03564916273220378,816.5,2912.189797668893,85.26,2.67
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_12_Meeks,0.11,0.082,0.118,0.383,0.306,0.173,0.215,0.612,0.074,0.03207859151855511,0.038817622832487166,0.03664066375279307,0.3570751956404119,0.535387926255753,0.07516021593879522,0.10486292688004374,0.8199768571811614,0.032056533716108816,630.7,2275.17796317961,75.91,2.37
lt_Watershed_13_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_13,0.051,0.022,0.019,0.63,0.278,0.117,0.103,0.78,0.05,0.05392772049120042,0.0019966097299274716,0.0010645011477460368,0.6966034856234634,0.24640768300766225,0.12311607531009772,0.07528326364033928,0.8016006610495626,0.05248814359020759,293.4,254.74738924768926,51.75,1.62
lt_Watershed_14_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_14,0.051,0.053,0.049,0.525,0.322,0.113,0.147,0.74,0.048,0.05525100922793236,0.0021036073700917476,0.0011176545152588287,0.6975308767135056,0.24399685217321146,0.12454239112528903,0.07552864796083555,0.7999289609138754,0.05309956868712351,144.6,114.74414939033306,50.14,1.57
lt_Watershed_15_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_15,0.034,0.05,0.09,0.435,0.392,0.096,0.166,0.738,0.041,0.04304636906244163,0.0001881131426162947,0.06915723765300628,0.5385413195958121,0.34906696054612407,0.11095413684721137,0.11076147088880273,0.7782843922639864,0.047309779139582134,63.8,40.0555614693117,42.85,1.34
lt_Watershed_16_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_16,0.028,0.045,0.087,0.387,0.453,0.085,0.154,0.761,0.036,0.033132200366315485,0.0009732434530567773,0.0677624766480903,0.4525025147965158,0.4456295647360215,0.09222783190391762,0.10149809906723768,0.8062740690288446,0.039317442476931135,150.0,99.74612212003368,38.01,1.19
lt_Watershed_17_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_17,0.022,0.036,0.102,0.334,0.507,0.076,0.151,0.773,0.033,0.022994050221684346,0.0018543713147851858,0.09331564653694302,0.3577986658422321,0.5240372660843556,0.0781057195593603,0.11269147768002538,0.8092028027606146,0.0332903996988012,242.6,177.28119173066543,34.35,1.07
lt_Watershed_18_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_18,0.04,0.101,0.152,0.28,0.426,0.1,0.25,0.649,0.043,0.01760161077406518,0.07165097869149054,0.08744449557769055,0.23486686794852762,0.5884360470082263,0.05930421926786213,0.16507083996893526,0.7756249407632028,0.025285504077904274,2264.1,6649.429570585845,45.04,1.41
lt_Watershed_19_SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.chn_12_landisFuels_fut_cli_A2,lt_Watershed_19,0.029,0.136,0.123,0.189,0.523,0.073,0.253,0.674,0.031,0.008879075229752736,0.0793430978198242,0.055129131854245415,0.14449151318085005,0.7121571819153273,0.03481598185590268,0.13786710022363224,0.8273169179204648,0.014839388694041713,375.7,1525.3370110471171,33.39,1.04
