ProjectName,Scenario,Watershed,Channel Class 1,Channel Class 2,Channel Class 3,Channel Class 4,Channel Class 5,Channel Clay,Channel Silt,Channel Sand,Channel Organic Matter,Hillslopes Class 1,Hillslopes Class 2,Hillslopes Class 3,Hillslopes Class 4,Hillslopes Class 5,Hillslopes Clay,Hillslopes Silt,Hillslopes Sand,Hillslopes Organic Matter,Average Annual Sediment Discharge from Outlet (tonnes/yr),Average Annual Sediment Delivery from Hillslopes (tonnes/yr),Index of specific surface (m**2/g of total sediment),Enrichment ratio of specific surface
lt_Watershed_13_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_13,0.061,0.013,0.009,0.655,0.262,0.128,0.089,0.784,0.055,0.05326128641776859,0.005560234774727662,0.0028748996277832574,0.6894942518050257,0.24880932737469497,0.1221278211679284,0.07953593276877133,0.7983362460633004,0.0520665914155343,534.5,587.3433055705556,56.19,1.76
lt_Watershed_14_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_14,0.039,0.054,0.049,0.52,0.338,0.101,0.147,0.752,0.043,nan,nan,nan,nan,nan,nan,nan,nan,nan,200.9,nan,45.05,1.41
lt_Watershed_15_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_15,0.038,0.05,0.088,0.435,0.388,0.1,0.165,0.735,0.043,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.0,nan,44.63,1.4
lt_Watershed_19_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_19,0.041,0.194,0.206,0.221,0.338,0.107,0.38,0.514,0.046,nan,nan,nan,nan,nan,nan,nan,nan,nan,299.2,nan,48.29,1.51
lt_Watershed_20_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_20,0.063,0.143,0.189,0.344,0.261,0.137,0.328,0.535,0.059,nan,nan,nan,nan,nan,nan,nan,nan,nan,233.1,nan,60.99,1.91
lt_Watershed_10_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_10,0.043,0.087,0.131,0.411,0.328,0.112,0.233,0.655,0.048,nan,nan,nan,nan,nan,nan,nan,nan,nan,602.9,nan,49.9,1.56
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_cs30_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_11_General,0.156,0.112,0.331,0.28,0.119,0.254,0.403,0.343,0.109,0.05546771839040871,0.014147861850085467,0.13795307359944037,0.5439716050956065,0.24845974106445887,0.1384290058243557,0.179565883849987,0.6820051103256572,0.05905823522745045,427.4,3444.7236653920404,110.19,3.45
lt_Watershed_16_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_16,0.02,0.053,0.102,0.3,0.525,0.071,0.165,0.764,0.031,nan,nan,nan,nan,nan,nan,nan,nan,nan,118.3,nan,32.16,1.01
lt_Watershed_17_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_17,0.042,0.047,0.213,0.31,0.389,0.117,0.248,0.635,0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,159.8,nan,52.3,1.64
lt_Watershed_18_SimFire.2020.ki5krcs.chn_cs25_fccsFuels_obs_cli,SimFire.2020.ki5krcs.fccsFuelsobscli,lt_Watershed_18,0.045,0.157,0.206,0.274,0.318,0.116,0.348,0.536,0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,717.1,nan,52.01,1.63
lt_Watershed_2_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_2,0.054,0.034,0.116,0.561,0.234,0.134,0.184,0.682,0.057,0.06603153241899427,0.00010199373020780722,0.11268686785147025,0.6637402712225574,0.15743933477677044,0.15551874838668767,0.1580409206721638,0.6864403309411486,0.06634643690572828,17.6,13.262445663161543,59.3,1.85
lt_Watershed_6_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_6,0.057,0.007,0.115,0.617,0.204,0.143,0.162,0.695,0.061,0.0593991387794492,0.0001048943807343449,0.11555444395717206,0.6353378931856453,0.18960362969699887,0.14667957787979138,0.1573524915542502,0.6959679305659582,0.0625663220063263,142.8,128.80853728532318,62.86,1.97
lt_Watershed_1_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_1,0.078,0.018,0.112,0.626,0.165,0.164,0.172,0.664,0.07,0.0880601541551975,0.00011797802551209313,0.10911761511676028,0.6843768544416607,0.1183273982608691,0.17883727953455833,0.15738696921456868,0.6637757512508727,0.0763422193796379,155.9,134.89029917968668,71.9,2.25
lt_Watershed_3_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_3,0.047,0.073,0.142,0.477,0.261,0.124,0.234,0.641,0.053,0.0651599860303106,0.033799724168458535,0.1510232291189313,0.6136458872564342,0.13637117342586583,0.1577768302127921,0.2167762242179645,0.625446945569244,0.0673188518924773,54.0,33.33723958984392,55.33,1.73
lt_Watershed_4_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_4,0.074,0.035,0.128,0.567,0.196,0.157,0.195,0.648,0.067,0.07095985165382568,0.0075476241442548,0.11092862455343942,0.6773579034781094,0.1332059961703709,0.16142422387893424,0.1655155308786419,0.6730602452424241,0.06887438451538136,884.2,877.2290507640394,68.98,2.16
lt_Watershed_5_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_5,0.06,0.015,0.101,0.624,0.2,0.143,0.16,0.697,0.061,0.06447062435918594,0.00010585603395046069,0.09798708555564546,0.6692156042406543,0.16822082981056427,0.15139824423125192,0.14701608937838279,0.7015856663903658,0.06458379092820635,290.3,261.91332359703944,63.08,1.97
lt_Watershed_7_Ward_SimFire.2020.ki5krcs.chn_cs75_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_7_Ward,0.214,0.045,0.194,0.426,0.121,0.297,0.242,0.461,0.127,0.06044996633201499,0.052680891314911285,0.13332403088955935,0.5316351224571992,0.22190998900631476,0.14121321397297476,0.21316360442232235,0.6456231816047026,0.060260873479697136,3337.3,9080.028851530758,127.28,3.98
lt_Watershed_8_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_8,0.046,0.024,0.135,0.539,0.256,0.128,0.186,0.685,0.055,0.051975531791016744,0.0022172761163508524,0.13643207673630253,0.5935755044388125,0.21579961091751762,0.13952667492181903,0.17159403712293006,0.6888792879552512,0.05950656123104353,183.2,150.70214998516911,56.79,1.78
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_cs10_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_9_Blackwood,0.091,0.13,0.273,0.344,0.161,0.183,0.382,0.435,0.079,nan,nan,nan,nan,nan,nan,nan,nan,nan,4451.3,nan,80.78,2.53
lt_Watershed_10_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_10,0.048,0.082,0.137,0.409,0.324,0.117,0.233,0.65,0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,646.8,nan,52.21,1.63
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_cs30_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_11_General,0.159,0.114,0.321,0.283,0.122,0.255,0.397,0.348,0.109,0.056500818871650114,0.01086279487762606,0.11122035324987106,0.5622137541394051,0.2592022788614481,0.135627475067174,0.15708588402227247,0.707286640910554,0.05786166076228132,389.8,2716.1684849882126,110.46,3.45
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_12_Meeks,0.168,0.134,0.211,0.325,0.162,0.244,0.335,0.421,0.105,nan,nan,nan,nan,nan,nan,nan,nan,nan,293.1,nan,105.98,3.31
lt_Watershed_13_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_13,0.061,0.013,0.01,0.655,0.262,0.128,0.089,0.783,0.055,0.05326290394090611,0.005623837295445787,0.0029072223881064464,0.6894559979607222,0.24875003841481957,0.12213247166290807,0.07962105954757688,0.7982464687895152,0.05206858771992864,528.2,580.5806101594854,56.2,1.76
lt_Watershed_14_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_14,0.039,0.054,0.049,0.52,0.338,0.101,0.147,0.752,0.043,nan,nan,nan,nan,nan,nan,nan,nan,nan,201.9,nan,45.08,1.41
lt_Watershed_15_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_15,0.028,0.065,0.114,0.344,0.448,0.086,0.191,0.722,0.037,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.9,nan,38.85,1.21
lt_Watershed_16_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_16,0.02,0.053,0.102,0.3,0.525,0.071,0.165,0.764,0.031,nan,nan,nan,nan,nan,nan,nan,nan,nan,118.2,nan,32.16,1.01
lt_Watershed_17_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_17,0.041,0.047,0.211,0.31,0.39,0.117,0.246,0.638,0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,163.0,nan,52.08,1.63
lt_Watershed_18_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_18,0.045,0.157,0.206,0.274,0.318,0.116,0.348,0.536,0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,717.0,nan,52.01,1.63
lt_Watershed_19_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_19,0.042,0.193,0.204,0.225,0.337,0.107,0.377,0.516,0.046,nan,nan,nan,nan,nan,nan,nan,nan,nan,301.8,nan,48.37,1.51
lt_Watershed_20_SimFire.2020.ki5krcs.chn_cs25_landisFuels_obs_cli,SimFire.2020.ki5krcs.landisFuelsobscli,lt_Watershed_20,0.058,0.144,0.184,0.348,0.266,0.131,0.326,0.543,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.9,nan,58.61,1.83
lt_Watershed_1_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_1,0.073,0.007,0.131,0.64,0.148,0.164,0.177,0.658,0.07,0.07657464305913371,0.00010846885679467102,0.13105033756138976,0.6614310681455335,0.13083548237714782,0.16970794003099476,0.17229601627986668,0.6579960436891381,0.07242515711500584,447.0,420.766431900493,72.13,2.26
lt_Watershed_2_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_2,0.067,0.011,0.117,0.634,0.171,0.154,0.169,0.677,0.066,0.07075375249095596,0.00010600981655307756,0.11569839169229462,0.6674553804703883,0.14598646552980868,0.1612441958045986,0.16080740043069391,0.6779484037647082,0.06879934105068293,62.7,57.91814683624316,67.84,2.12
lt_Watershed_3_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_3,0.061,0.035,0.146,0.582,0.176,0.149,0.211,0.64,0.064,0.06560064836173277,0.021296000153142144,0.14464974815506632,0.629627202422576,0.13882640090748224,0.1584548382622868,0.20090588049943736,0.6406392812382753,0.06760549798288752,232.4,208.73790144775143,65.95,2.06
lt_Watershed_4_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_4,0.082,0.017,0.175,0.569,0.158,0.175,0.214,0.611,0.075,0.06985529660806067,0.0052318651857434844,0.1444834841591125,0.6440333837562655,0.13639597029081682,0.1641006167575037,0.18620880609793486,0.6496905771445605,0.0700208379369413,2628.8,2917.7331120303043,76.66,2.4
lt_Watershed_5_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_5,0.065,0.006,0.106,0.645,0.179,0.151,0.157,0.693,0.065,0.06540734930998567,0.00010800091271422388,0.10346227958031246,0.6663398481338604,0.16468252206312792,0.1532055352666838,0.15103908370750224,0.6957553810258147,0.0653576316378341,852.3,832.391186569023,66.34,2.07
lt_Watershed_6_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_6,0.059,0.003,0.108,0.637,0.192,0.145,0.155,0.7,0.062,0.0603106394598574,0.00010464037327478198,0.10817541511852755,0.6454428451680515,0.1859664598802888,0.14703449372150382,0.15258109879927037,0.7003844074792259,0.06271765118600447,444.9,415.0869037574798,63.92,2.0
lt_Watershed_7_Ward_SimFire.2020.ki5krcs.chn_cs75_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_7_Ward,0.299,0.024,0.134,0.415,0.128,0.368,0.172,0.459,0.158,nan,nan,nan,nan,nan,nan,nan,nan,nan,24197.8,nan,155.43,4.86
lt_Watershed_8_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_8,0.051,0.01,0.14,0.569,0.229,0.136,0.181,0.683,0.058,0.051762133392060886,0.0035375951190104583,0.13946331917454774,0.5868196436306938,0.21841730868368703,0.13928403845732915,0.17460339688532078,0.68611256465735,0.05940407898339256,658.4,625.1350533878232,60.32,1.89
lt_Watershed_9_Blackwood_SimFire.2020.ki5krcs.chn_cs10_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_9_Blackwood,0.091,0.083,0.256,0.395,0.176,0.184,0.326,0.49,0.079,nan,nan,nan,nan,nan,nan,nan,nan,nan,12562.7,nan,80.97,2.53
lt_Watershed_11_General_SimFire.2020.ki5krcs.chn_cs30_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_11_General,0.187,0.094,0.349,0.255,0.114,0.286,0.396,0.318,0.122,0.05634106369855282,0.011466394663561771,0.11539998446187374,0.5634068635572068,0.25338569361880503,0.13646773991217165,0.16111129621392967,0.702420963873899,0.05821940319765048,1157.7,9046.556463261883,123.16,3.85
lt_Watershed_10_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_10,0.06,0.053,0.142,0.483,0.261,0.138,0.215,0.647,0.059,nan,nan,nan,nan,nan,nan,nan,nan,nan,2533.3,nan,61.08,1.91
lt_Watershed_12_Meeks_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_12_Meeks,0.315,0.091,0.213,0.261,0.12,0.386,0.286,0.327,0.166,nan,nan,nan,nan,nan,nan,nan,nan,nan,348.6,nan,162.96,5.1
lt_Watershed_13_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_13,0.059,0.019,0.011,0.629,0.281,0.123,0.094,0.783,0.053,0.05050688635309902,0.013898905398984378,0.007109652090943702,0.6572223374362005,0.27126221872077205,0.117072034350472,0.08785954399210381,0.7950684216574239,0.04991066110598484,1109.1,1254.5180008973446,54.43,1.7
lt_Watershed_14_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_14,0.042,0.046,0.04,0.547,0.325,0.105,0.135,0.761,0.045,nan,nan,nan,nan,nan,nan,nan,nan,nan,246.5,nan,46.57,1.46
lt_Watershed_15_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_15,0.03,0.029,0.085,0.399,0.457,0.087,0.138,0.775,0.037,nan,nan,nan,nan,nan,nan,nan,nan,nan,130.1,nan,39.09,1.22
lt_Watershed_16_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_16,0.027,0.02,0.085,0.382,0.486,0.082,0.127,0.791,0.035,nan,nan,nan,nan,nan,nan,nan,nan,nan,271.9,nan,36.87,1.15
lt_Watershed_17_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_17,0.022,0.019,0.106,0.338,0.515,0.078,0.138,0.784,0.034,nan,nan,nan,nan,nan,nan,nan,nan,nan,421.6,nan,35.1,1.1
lt_Watershed_18_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_18,0.051,0.14,0.208,0.297,0.303,0.124,0.336,0.54,0.053,nan,nan,nan,nan,nan,nan,nan,nan,nan,1541.5,nan,55.59,1.74
lt_Watershed_19_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_19,0.045,0.181,0.202,0.229,0.343,0.11,0.364,0.525,0.047,nan,nan,nan,nan,nan,nan,nan,nan,nan,352.2,nan,49.84,1.56
lt_Watershed_20_SimFire.2020.ki5krcs.chn_cs25_landisFuels_fut_cli_A2,SimFire.2020.ki5krcs.landisFuelsfutcliA2,lt_Watershed_20,0.06,0.087,0.139,0.463,0.251,0.135,0.245,0.62,0.058,nan,nan,nan,nan,nan,nan,nan,nan,nan,937.8,nan,60.07,1.88
lt_Watershed_10_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_10,0.02,0.144,0.135,0.269,0.432,0.075,0.279,0.646,0.032,nan,nan,nan,nan,nan,nan,nan,nan,nan,202.3,nan,34.31,1.07
lt_Watershed_11_General_CurCond.2020.cl532.ki5krcs.chn_cs30,CurCond.2020.cl532.ki5krcs.,lt_Watershed_11_General,0.043,0.223,0.228,0.286,0.219,0.12,0.433,0.448,0.051,0.03186616922774427,0.046356718230837715,0.056885143122536494,0.41714133706280926,0.44775063235607276,0.08516592679581758,0.13462179520905115,0.7802122779951317,0.036310185636368564,123.4,48.60003625714162,54.02,1.69
lt_Watershed_18_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_18,0.061,0.257,0.215,0.19,0.277,0.125,0.447,0.428,0.053,nan,nan,nan,nan,nan,nan,nan,nan,nan,716.7,nan,56.32,1.76
lt_Watershed_19_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_19,0.048,0.245,0.218,0.195,0.295,0.113,0.437,0.45,0.048,nan,nan,nan,nan,nan,nan,nan,nan,nan,322.4,nan,51.26,1.6
lt_Watershed_1_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_1,0.019,0.133,0.126,0.263,0.459,0.072,0.26,0.668,0.031,0.06562763013939144,0.0001001226654250073,0.13985500143941237,0.6504282356732485,0.1439890100825235,0.15952943077475906,0.17809025531113923,0.6623803139141026,0.06805918935762248,11.5,0.21597142830922397,32.72,1.02
lt_Watershed_2_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_2,0.018,0.136,0.126,0.255,0.465,0.07,0.262,0.668,0.03,0.062452425311428306,0.00010000036145369555,0.1588517923752328,0.6264506542397409,0.15214512771214428,0.1579887682723368,0.19058493258644543,0.6514262991412179,0.06739967925044282,1.5,0.0002753122792582077,31.99,1.0
lt_Watershed_3_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_3,0.019,0.134,0.127,0.26,0.46,0.071,0.262,0.667,0.031,0.05715744596454987,0.035171909209257564,0.20777661836366199,0.5455051463338849,0.15438888012864524,0.15500332192633717,0.2558401963169109,0.5891564817567515,0.06613165611754464,11.9,0.19225261885880493,32.58,1.02
lt_Watershed_4_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_4,0.019,0.132,0.127,0.265,0.456,0.072,0.26,0.667,0.031,0.06078576476971283,0.006045427264279548,0.17495923638145025,0.602486148766079,0.15572342281847842,0.15734829237404063,0.206746824240916,0.6359048833850434,0.06712784260871264,135.6,3.7029174758759664,33.02,1.03
lt_Watershed_5_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_5,0.019,0.135,0.126,0.259,0.462,0.071,0.261,0.668,0.03,0.059777233048608436,0.00010069987505319724,0.10043788509155364,0.6484828025468494,0.19120137943793628,0.14516942425506435,0.14678840267716137,0.7080421730677753,0.06192012034306052,18.3,0.16325660081130083,32.27,1.01
lt_Watershed_6_CurCond.2020.cl532.ki5krcs.chn_cs25,CurCond.2020.cl532.ki5krcs.,lt_Watershed_6,0.018,0.135,0.126,0.257,0.464,0.07,0.262,0.668,0.03,0.0534561762229009,9.999900077852398e-05,0.11910004868342472,0.6137245769812424,0.21361919911165353,0.1393450196162465,0.15789729341804987,0.7027576869657037,0.05942813621434489,2.9,0.01203913583647696,32.11,1.0
