ProjectName,Scenario,Watershed,Channel Class 1,Channel Class 2,Channel Class 3,Channel Class 4,Channel Class 5,Channel Clay,Channel Silt,Channel Sand,Channel Organic Matter,Hillslopes Class 1,Hillslopes Class 2,Hillslopes Class 3,Hillslopes Class 4,Hillslopes Class 5,Hillslopes Clay,Hillslopes Silt,Hillslopes Sand,Hillslopes Organic Matter,Average Annual Sediment Discharge from Outlet (tonnes/yr),Average Annual Sediment Delivery from Hillslopes (tonnes/yr),Index of specific surface (m**2/g of total sediment),Enrichment ratio of specific surface
lt_202012_39_Burke_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,39_Burke_Creek,0.018,0.136,0.126,0.255,0.464,0.07,0.262,0.667,0.03,0.047759114672378776,0.38264455120067375,0.19700594110577602,0.19131620744997654,0.18127418557119487,0.1082676727832452,0.5579791243079285,0.33375320290882615,0.04625447560686936,2.2,0.0012353846814666667,32.02,1.0
lt_202012_49_Eagle_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,49_Eagle_Creek,0.027,0.177,0.176,0.287,0.333,0.093,0.345,0.562,0.04,0.019220447608165065,0.09203412159041022,0.1183318230129212,0.2716529310749693,0.49876067671353436,0.0710821024403134,0.21364983477940186,0.7152680627802849,0.030304859200214432,721.1,466.32299571030376,42.17,1.32
lt_202012_0_Near_Burton_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,0_Near_Burton_Creek,0.021,0.106,0.143,0.286,0.445,0.079,0.248,0.673,0.034,0.022350318967519104,0.08412453644819538,0.1547315041225967,0.3080270304902003,0.4307666099714886,0.08549334235591684,0.23824250437190503,0.6762641532721783,0.03645125748868781,11.6,6.443680908646715,35.8,1.12
lt_202012_40_Edgewood_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,40_Edgewood_Creek,0.022,0.115,0.144,0.273,0.446,0.079,0.257,0.664,0.034,0.015729877255582614,0.003147338785668291,0.09608889545717085,0.269910948971234,0.6151229395303442,0.06272581814519784,0.10703221599438444,0.8302419658604178,0.02673237779058215,61.9,26.11718892854961,36.05,1.13
lt_202012_1_Unnamed_Creek_at_Tahoe_City_State_Park_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,1_Unnamed_Creek_at_Tahoe_City_State_Park,0.02,0.122,0.134,0.271,0.453,0.075,0.257,0.669,0.032,0.023582804134647858,0.0842305885135833,0.15722055101363389,0.31660066976520385,0.41836538657293115,0.08809980670527978,0.24120407291892165,0.6706961203757986,0.03756410069512954,44.1,11.549866432417417,34.02,1.06
lt_202012_2_Burton_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,2_Burton_Creek,0.019,0.129,0.132,0.264,0.457,0.073,0.26,0.667,0.031,0.02198499418000302,0.0942307267171069,0.1505043496459859,0.3009337298871868,0.43234619956971754,0.08353385121413755,0.24427576649605723,0.6721903822898054,0.035616170626621875,307.1,61.2581245261655,33.27,1.04
lt_202012_42_Bijou_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,42_Bijou_Creek,0.019,0.125,0.132,0.269,0.454,0.074,0.258,0.669,0.032,0.007800008103973184,0.010000007704376047,0.054000338092555666,0.15018783667859922,0.778011809420496,0.03406267527268375,0.06822580947397679,0.8977115152533396,0.014514123045435673,3.7,1.4013479958598403,33.6,1.05
lt_202012_5_Dollar_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,5_Dollar_Creek,0.019,0.134,0.133,0.268,0.446,0.074,0.267,0.659,0.032,0.023579314757362697,0.12712463795319628,0.16286616755218697,0.3202283900415269,0.36620148969572713,0.08964668672498532,0.2889297967161907,0.6214235165588241,0.03822307349234955,24.7,4.747245569824674,33.64,1.05
lt_202012_43_Trout_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,43_Trout_Creek,0.034,0.217,0.215,0.302,0.232,0.109,0.417,0.473,0.047,0.012560497422255996,0.02318775733626347,0.07882938676293774,0.21863409938909564,0.6667882590894473,0.050838273868756334,0.10812208982868729,0.8410396363025565,0.02166573037715424,647.3,397.1812928247591,49.64,1.55
lt_202012_41_Intervening_Area_Bijou_Park_1_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,41_Intervening_Area_Bijou_Park_1,0.049,0.214,0.256,0.412,0.069,0.143,0.459,0.398,0.061,0.009451654690471704,0.03947439479227198,0.06543411469615214,0.156617485564594,0.7290223502565101,0.038763383962254615,0.1073901297862538,0.8538464862514915,0.016521764578579002,1.1,3.8552166242700667,64.33,2.01
lt_202012_7_Watson_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,7_Watson_Creek,0.019,0.131,0.13,0.26,0.459,0.072,0.261,0.667,0.031,0.024644761938213123,0.0748194302164725,0.16831760640827512,0.3272912334132343,0.4049269680238049,0.09256160899826937,0.24166030994757795,0.6657780810541527,0.03946741925159403,223.2,18.49514691053277,32.86,1.03
lt_202012_8_Carnelian_Bay_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,8_Carnelian_Bay_Creek,0.019,0.126,0.132,0.266,0.458,0.073,0.257,0.67,0.031,0.021408549514134564,0.09705648905671424,0.147805231546726,0.29506830096467646,0.4386614289177487,0.08180721516599673,0.24436192004740742,0.6738308647865958,0.03487960722128548,33.0,8.672935731922824,33.32,1.04
lt_202012_9_Carnelian_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,9_Carnelian_Creek,0.019,0.125,0.132,0.268,0.455,0.074,0.258,0.669,0.032,0.023213047289835805,0.08720145740586774,0.15448710671927235,0.31415553527345236,0.4209428533115717,0.08691122479967406,0.24176396027581268,0.6713248149245132,0.03705676937355907,109.9,24.76096000709256,33.58,1.05
lt_202012_10_Snow_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,10_Snow_Creek,0.019,0.135,0.128,0.259,0.458,0.071,0.264,0.665,0.031,0.024162668025599996,0.1103123758522975,0.1528709071349528,0.3126491389962509,0.40000490999089866,0.08737069419170389,0.26344303203738534,0.6491862737709106,0.03725543006297069,159.9,10.383344922993317,32.63,1.02
lt_202012_11_Griff_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,11_Griff_Creek,0.021,0.11,0.142,0.283,0.445,0.078,0.251,0.67,0.034,0.022456802028004073,0.08948016292045584,0.15392633730782962,0.3051820554635216,0.42895464228018876,0.08514828269084476,0.24266697682453967,0.6721847404846155,0.03630498475718632,505.9,279.82054405278154,35.62,1.11
