 EVENT OUTPUT
day mo  year Precp  Runoff  IR-det Av-det Mx-det  Point  Av-dep Max-dep  Point Sed.Del    ER
--- --  ----  (mm)    (mm)  kg/m^2 kg/m^2 kg/m^2    (m)  kg/m^2  kg/m^2    (m)  (kg/m)  ----
   31    1     1  59.2     0.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    1    2     1  50.5     5.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    2    2     1  10.2     2.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    3    2     1   0.5     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    4    2     1   0.0     1.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
    5    2     1   0.0     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
    6    2     1   0.0     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
    7    2     1   0.0     1.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
    8    2     1   0.0     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
    9    2     1   0.0     1.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
   10    2     1   1.0     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   11    2     1   8.9     3.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   12    2     1  15.5     6.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   13    2     1  34.0    23.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   14    2     1  13.0     8.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    2     1  17.0    11.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    2     1  20.6    13.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    2     1  12.7     9.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    2     1   7.4     5.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   19    2     1   0.0     2.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
   20    2     1   0.5     2.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   21    2     1   9.1     5.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   22    2     1  15.5     3.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   23    2     1   3.6     2.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   24    2     1   0.0     2.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
   25    2     1   0.0     1.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  0.00
