Latitude: 39.628533  Longitude: -107.197311
X & Y on Lambert Conformal Conic: -589662.67 -278866.78
Tile: 11557
Elevation: 2784 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,102,46526.20,0.00,631.31,172.05,9.44,-4.13,376.60
2021,103,46680.22,2.03,387.87,170.03,9.19,-1.20,559.55
2021,104,46833.60,0.00,602.13,167.91,11.77,-0.96,475.51
2021,105,46986.32,3.26,366.75,167.51,4.41,-5.04,419.88
2021,106,47138.32,0.00,454.15,167.51,1.97,-6.44,377.33
2021,107,47289.59,0.00,605.08,167.51,4.25,-7.97,308.58
2021,108,47440.07,0.00,697.33,167.51,7.30,-8.72,263.12
2021,109,47589.74,0.00,711.75,167.51,8.97,-7.97,269.20
2021,110,47738.55,0.00,701.23,167.51,4.51,-11.80,214.17
2021,111,47886.46,0.00,621.14,167.38,7.43,-5.69,347.06
2021,112,48033.44,0.00,506.31,166.27,6.50,-3.36,452.66
2021,113,48179.45,0.00,568.02,165.57,7.11,-4.32,391.88
2021,114,48324.43,0.00,671.21,164.47,11.97,-3.38,349.37
2021,115,48468.36,0.00,505.55,160.29,14.18,3.95,655.87
2021,116,48611.18,0.00,456.31,156.73,11.44,2.47,631.65
2021,117,48752.86,6.21,375.97,154.73,8.73,-1.24,538.82
2021,118,48893.34,0.00,588.44,152.95,10.34,-1.74,424.89
2021,119,49032.59,0.00,709.74,150.76,16.79,-0.80,370.75
2021,120,49170.55,0.00,694.05,146.91,20.12,3.18,463.47
2021,121,49307.17,0.00,649.67,142.09,20.26,5.48,560.32
2021,122,49442.42,8.98,387.49,138.98,11.72,1.39,619.99
2021,123,49576.24,7.65,286.90,136.91,5.90,-1.07,564.86
2021,124,49708.58,2.40,389.46,135.24,7.92,-2.02,522.62
2021,125,49839.39,0.00,634.35,133.37,11.65,-1.54,401.82
2021,126,49968.62,0.00,717.85,130.49,18.72,0.86,391.80
2021,127,50096.21,0.00,650.58,125.84,19.65,5.06,539.70
2021,128,50222.13,0.00,631.37,123.37,13.45,-0.12,413.74
2021,129,50346.30,5.00,434.74,122.11,8.92,-3.01,438.13
2021,130,50468.68,9.61,352.66,120.72,6.21,-2.67,501.74
2021,131,50589.22,7.43,387.49,119.66,6.43,-3.49,464.59
2021,132,50707.86,0.00,694.74,118.48,13.00,-3.18,334.73
2021,133,50824.55,0.00,682.49,115.41,17.37,1.31,435.38
2021,134,50939.23,0.00,637.03,111.20,18.17,4.03,509.98
2021,135,51051.84,0.00,660.67,107.04,19.28,3.89,453.18
2021,136,51162.33,0.00,632.05,102.30,19.79,5.29,515.39
2021,137,51270.65,3.41,408.53,99.03,13.31,1.79,566.65
2021,138,51376.74,0.00,638.34,95.90,15.97,1.44,395.91
2021,139,51480.54,0.00,672.77,92.13,19.29,2.97,395.10
2021,140,51581.99,0.00,628.42,87.71,18.83,4.52,471.97
2021,141,51681.05,2.43,325.76,83.12,13.60,4.95,782.51
2021,142,51777.66,0.00,593.62,78.90,17.09,4.05,499.01
2021,143,51871.76,0.00,509.51,75.78,11.78,1.43,495.91
2021,144,51963.30,0.00,643.50,73.59,14.07,-0.79,345.21
2021,145,52052.22,0.00,662.50,70.76,16.88,0.72,358.54
2021,146,52138.48,0.00,549.84,66.20,16.81,4.86,550.17
2021,147,52222.01,0.00,620.54,62.25,18.12,3.42,441.76
2021,148,52302.77,0.00,636.23,57.77,20.35,4.65,440.14
2021,149,52380.71,0.00,609.41,52.84,20.29,5.76,495.32
2021,150,52455.77,3.02,422.53,48.76,16.55,3.70,597.52
2021,151,52527.91,0.00,588.94,45.17,16.06,2.56,443.16
2021,152,52597.09,0.00,583.65,40.92,17.65,4.11,486.71
2021,153,52663.25,0.00,562.88,35.80,19.32,6.20,555.23
2021,154,52726.35,0.00,600.01,30.20,22.30,7.33,545.09
2021,155,52786.36,0.00,617.88,23.86,25.33,9.09,574.50
2021,156,52843.22,0.00,596.57,17.41,24.61,9.36,611.02
2021,157,52896.89,0.00,585.28,11.36,23.19,8.41,592.53
2021,158,52947.35,0.00,573.90,4.88,23.93,9.42,640.50
2021,159,52994.56,0.00,518.11,0.00,22.87,8.19,604.16
2021,160,53038.47,0.00,565.50,0.00,24.86,7.14,504.04
2021,161,53079.06,0.00,527.44,0.00,23.60,7.98,580.32
2021,162,53116.31,0.00,561.29,0.00,22.22,4.76,444.80
2021,163,53150.17,0.00,566.00,0.00,25.72,7.77,453.89
2021,164,53180.64,0.00,566.08,0.00,27.80,9.60,472.12
2021,165,53207.68,0.00,557.43,0.00,28.14,10.45,488.88
2021,166,53231.27,0.00,548.44,0.00,28.67,11.38,527.97
2021,167,53251.40,0.00,517.54,0.00,28.70,12.92,629.21
2021,168,53268.05,0.00,517.16,0.00,28.67,12.88,628.01
2021,169,53281.22,0.43,489.29,0.00,26.22,11.92,646.81
2021,170,53290.88,0.00,456.06,0.00,22.99,10.31,586.37
2021,171,53297.04,0.00,519.09,0.00,25.31,9.77,441.46
2021,172,53299.68,0.00,508.60,0.00,23.56,8.54,419.86
2021,173,53298.81,0.00,497.16,0.00,26.44,11.66,512.07
2021,174,53294.42,0.00,438.55,0.00,21.99,9.76,560.98
2021,175,53286.53,8.27,333.14,0.00,19.23,6.79,592.15
2021,176,53275.13,3.02,290.29,0.00,16.19,5.79,668.22
2021,177,53260.24,7.30,257.55,0.00,14.90,5.93,751.98
2021,178,53241.86,5.01,346.56,0.00,17.28,4.40,586.24
2021,179,53220.01,0.00,511.89,0.00,19.54,4.69,439.43
2021,180,53194.70,5.03,354.77,0.00,20.12,6.58,680.28
2021,181,53165.96,1.00,473.72,0.00,20.52,7.17,586.01
2021,182,53133.81,0.00,437.08,0.00,21.40,9.37,728.44
2021,183,53098.27,0.00,491.16,0.00,23.86,9.60,650.74
2021,184,53059.36,0.00,477.70,0.00,24.57,10.85,721.15
2021,185,53017.12,0.00,503.49,0.00,27.24,12.25,732.34
2021,186,52971.57,7.20,382.40,0.00,26.37,10.67,848.82
2021,187,52922.75,0.00,491.09,0.00,24.52,10.19,723.63
2021,188,52870.69,0.00,519.27,0.00,27.07,11.19,717.76
2021,189,52815.43,0.00,489.84,0.00,28.45,13.78,889.10
2021,190,52757.01,0.00,508.95,0.00,29.35,13.78,852.19
2021,191,52695.46,0.00,474.21,0.00,26.14,12.43,855.71
2021,192,52630.84,0.00,491.37,0.00,25.44,11.16,768.49
2021,193,52563.18,0.00,512.29,0.00,27.66,12.31,783.15
2021,194,52492.53,1.99,495.08,0.00,25.07,10.85,738.15
2021,195,52418.93,3.26,263.92,0.00,17.67,8.67,1019.00
2021,196,52342.43,0.00,549.19,0.00,24.47,7.88,564.21
2021,197,52263.09,0.00,482.37,0.00,23.32,10.03,743.39
2021,198,52180.95,0.00,485.65,0.00,25.41,11.89,820.76
2021,199,52096.06,0.00,545.09,0.00,27.99,11.31,693.68
2021,200,52008.48,0.00,494.63,0.00,27.92,13.67,890.79
2021,201,51918.25,5.61,379.43,0.00,27.35,12.15,1000.57
2021,202,51825.44,0.00,495.94,0.00,25.43,11.30,818.01
2021,203,51730.09,9.93,333.85,0.00,24.46,12.09,1135.33
2021,204,51632.26,0.00,434.67,0.00,23.94,12.20,1036.81
2021,205,51532.01,0.00,414.06,0.00,23.62,12.61,1100.58
2021,206,51429.38,3.66,325.58,0.00,24.43,12.35,1228.28
2021,207,51324.44,0.00,520.94,0.00,26.36,10.61,830.19
2021,208,51217.24,0.00,520.42,0.00,28.29,12.30,877.66
2021,209,51107.84,12.98,354.19,0.00,26.55,12.51,1167.58
2021,210,50996.29,10.15,378.88,0.00,27.74,11.79,1134.72
2021,211,50882.64,15.99,357.79,0.00,24.81,10.46,1126.02
2021,212,50766.97,12.46,300.41,0.00,21.26,10.10,1235.53
2021,213,50649.30,9.52,292.76,0.00,20.37,9.69,1202.41
2021,214,50529.72,8.20,297.17,0.00,20.55,9.72,1204.16
2021,215,50408.26,0.00,279.21,0.00,16.73,9.73,1205.08
2021,216,50284.98,0.00,462.35,0.00,20.97,8.20,960.63
2021,217,50159.93,0.00,514.07,0.00,24.78,9.28,962.58
2021,218,50033.18,0.13,466.72,0.00,24.17,10.91,1128.45
2021,219,49904.77,0.00,415.15,0.00,19.23,8.31,1024.72
2021,220,49774.75,0.00,513.31,0.00,23.88,8.66,917.85
2021,221,49643.18,0.00,493.96,0.00,25.34,10.88,1041.70
2021,222,49510.10,0.00,502.71,0.00,24.89,10.06,953.14
2021,223,49375.57,0.00,521.84,0.00,25.87,9.88,917.36
2021,224,49239.63,0.00,538.54,0.00,28.24,10.75,940.76
2021,225,49102.33,0.00,500.39,0.00,27.90,12.35,1097.53
2021,226,48963.73,0.00,508.68,0.00,27.93,11.92,1058.54
2021,227,48823.87,0.00,447.21,0.00,25.32,12.36,1187.13
2021,228,48682.79,0.00,491.58,0.00,24.60,9.77,944.92
2021,229,48540.54,0.00,500.62,0.00,25.68,10.28,962.01
2021,230,48397.16,12.71,349.72,0.00,23.24,9.22,1082.35
2021,231,48252.70,29.32,271.28,0.00,11.74,2.42,727.11
2021,232,48107.21,0.00,481.81,0.00,14.83,1.19,638.37
2021,233,47960.71,2.60,359.78,0.00,19.10,4.79,859.18
2021,234,47813.27,0.00,409.50,0.00,21.58,10.05,1203.94
2021,235,47664.90,0.00,453.45,0.00,22.81,9.41,1108.43
2021,236,47515.66,0.00,437.73,0.00,23.02,10.16,1180.26
2021,237,47365.59,0.00,490.39,0.00,23.74,8.41,1004.19
2021,238,47214.71,0.00,385.72,0.00,19.54,8.90,1139.58
2021,239,47063.08,0.00,477.12,0.00,23.76,9.07,1064.08
2021,240,46910.71,0.00,473.88,0.00,24.81,10.10,1138.65
2021,241,46757.66,0.00,481.50,0.00,25.10,9.90,1108.37
2021,242,46603.96,0.00,482.71,0.00,25.12,9.63,1089.52
2021,243,46449.64,0.00,456.16,0.00,25.02,10.66,1194.83
2021,244,46294.73,9.78,239.31,0.00,18.25,9.37,1176.69
2021,245,46139.26,0.00,363.52,0.00,19.03,8.68,1123.03
2021,246,45983.28,7.12,287.84,0.00,19.41,8.17,1084.53
2021,247,45826.81,0.00,451.13,0.00,20.87,6.93,987.78
2021,248,45669.87,0.00,483.28,0.00,22.28,6.39,926.49
2021,249,45512.52,0.00,469.08,0.00,23.78,8.23,1054.31
2021,250,45354.76,0.00,480.31,0.00,25.08,8.55,1064.35
2021,251,45196.64,0.00,474.77,0.00,25.85,9.34,1125.04
2021,252,45038.18,0.00,466.05,0.00,26.19,9.97,1180.25
2021,253,44879.40,0.00,456.75,0.00,26.79,10.87,1260.31
2021,254,44720.35,2.14,325.62,0.00,24.60,9.80,1211.18
2021,255,44561.04,0.00,433.64,0.00,21.98,7.83,1060.22
2021,256,44401.51,0.00,410.14,0.00,22.46,9.31,1171.68
2021,257,44241.78,0.00,406.57,0.00,21.81,8.81,1133.15
2021,258,44081.88,0.00,447.78,0.00,22.91,7.68,1049.08
2021,259,43921.83,0.00,422.98,0.00,22.24,8.30,1093.99
2021,260,43761.66,0.00,418.27,0.00,22.12,8.33,1096.25
2021,261,43601.40,5.36,335.63,0.00,22.73,6.58,973.06
2021,262,43441.08,6.26,288.20,0.00,16.62,4.28,829.14
2021,263,43280.71,0.00,356.03,0.00,11.51,0.82,648.31
2021,264,43120.34,0.00,460.65,0.00,14.96,-0.95,569.65
2021,265,42959.97,0.00,457.83,0.00,19.05,2.61,736.90
2021,266,42799.65,0.00,438.42,0.00,20.44,4.76,857.67
2021,267,42639.39,0.00,415.89,0.00,20.02,5.52,904.17
2021,268,42479.22,0.00,418.01,0.00,21.28,6.27,952.41
2021,269,42319.17,0.00,414.49,0.00,21.65,6.64,976.65
2021,270,42159.27,0.00,412.78,0.00,22.90,7.68,1048.90
2021,271,41999.54,9.42,247.06,0.00,16.11,5.12,879.52
2021,272,41840.00,12.26,204.61,0.00,11.30,2.72,742.72
2021,273,41680.69,0.00,327.90,0.00,12.64,2.20,715.42
2021,274,41521.64,4.61,230.93,0.00,13.02,3.02,758.54
2021,275,41362.87,0.00,342.59,0.00,14.02,2.72,742.49
2021,276,41204.40,0.00,382.34,0.00,16.03,2.66,739.68
2021,277,41046.28,0.00,397.61,0.00,17.91,3.43,781.17
2021,278,40888.52,0.00,399.06,0.00,19.44,4.59,847.37
2021,279,40731.16,0.00,265.72,0.00,12.99,4.40,836.20
2021,280,40574.22,0.00,358.86,0.00,15.22,2.86,750.22
2021,281,40417.75,6.38,179.09,0.00,11.65,4.02,814.05
2021,282,40261.76,9.34,212.41,0.00,8.75,-0.26,599.19
2021,283,40106.29,0.00,286.71,0.00,7.61,-1.23,558.13
2021,284,39951.38,0.00,404.54,0.00,12.51,-1.88,532.07
2021,285,39797.05,9.68,221.29,0.00,5.46,-3.85,459.59
2021,286,39643.34,0.00,186.99,0.00,0.91,-4.56,435.57
2021,287,39490.29,5.54,184.66,5.54,0.02,-6.51,375.43
2021,288,39337.92,0.00,398.57,5.54,2.56,-8.75,315.59
2021,289,39186.28,0.00,479.99,5.05,11.79,-4.84,426.32
2021,290,39035.40,0.00,442.26,2.53,14.63,-0.00,610.49
2021,291,38885.32,6.11,263.28,0.00,14.05,1.64,687.63
2021,292,38736.07,0.00,282.50,0.00,4.51,-4.20,447.68
2021,293,38587.71,0.00,367.70,0.00,7.73,-4.91,424.26
2021,294,38440.25,0.00,374.02,0.00,11.67,-1.68,540.15
2021,295,38293.75,0.00,364.64,0.00,13.19,0.22,620.54
2021,296,38148.25,3.85,226.99,0.00,9.87,-0.22,601.08
2021,297,38003.78,0.00,323.07,0.00,9.96,-0.70,580.35
2021,298,37860.40,0.00,362.00,0.00,16.79,3.46,782.79
2021,299,37718.14,13.87,271.67,0.00,9.08,-4.38,441.44
2021,300,37577.06,0.00,188.12,0.00,0.72,-4.85,425.98
2021,301,37437.18,0.00,259.81,0.00,5.90,-2.11,523.25
2021,302,37298.57,0.00,381.81,0.00,12.17,-2.65,502.57
2021,303,37161.27,0.00,332.05,0.00,11.35,-0.35,595.22
2021,304,37025.32,3.65,212.56,0.00,10.66,0.81,647.82
2021,305,36890.78,2.51,184.78,0.00,9.15,0.91,652.18
2021,306,36757.69,10.10,98.96,0.00,3.78,-0.32,596.65
2021,307,36626.11,0.00,282.56,0.00,7.58,-1.61,542.77
2021,308,36496.08,0.00,341.44,0.00,9.86,-2.43,511.00
2021,309,36367.66,0.00,319.64,0.00,11.16,-0.19,602.32
2021,310,36240.89,0.00,346.44,0.00,13.29,-0.15,603.94
2021,311,36115.84,0.00,312.11,0.00,13.22,1.69,690.13
2021,312,35992.55,0.00,224.03,0.00,9.40,1.90,700.62
2021,313,35871.08,15.85,222.83,0.00,9.70,-1.55,545.21
2021,314,35751.47,7.46,140.28,0.00,2.03,-4.12,450.11
2021,315,35633.80,0.00,248.72,0.00,1.39,-6.85,365.69
2021,316,35518.11,0.00,210.53,0.00,5.56,-1.47,548.41
2021,317,35404.45,0.00,244.91,0.00,8.12,-0.41,592.65
2021,318,35292.89,0.00,269.92,0.00,8.47,-1.22,558.66
2021,319,35183.47,0.00,282.82,0.00,11.45,1.01,657.09
2021,320,35076.26,0.00,222.05,0.00,7.86,0.35,626.39
2021,321,34971.30,0.00,284.49,0.00,1.76,-8.24,328.36
2021,322,34868.66,0.00,349.29,0.00,6.62,-8.93,311.00
2021,323,34768.39,0.00,225.55,0.00,5.74,-2.00,527.20
2021,324,34670.54,0.00,218.78,0.00,2.35,-4.97,422.10
2021,325,34575.18,0.00,305.85,0.00,3.15,-8.41,324.02
2021,326,34482.35,0.00,330.48,0.00,8.78,-5.56,403.56
2021,327,34392.10,3.14,211.68,0.00,6.53,-4.77,428.78
2021,328,34304.50,0.00,273.97,0.00,-1.05,-10.97,264.60
2021,329,34219.60,0.00,334.14,0.00,1.64,-13.06,223.63
2021,330,34137.44,0.00,322.49,0.00,7.09,-7.35,351.82
2021,331,34058.08,0.00,272.49,0.00,5.78,-4.95,422.89
2021,332,33981.56,0.00,296.40,0.00,8.39,-4.12,450.14
2021,333,33907.95,0.00,296.35,0.00,10.30,-2.53,507.13
2021,334,33837.28,0.00,279.03,0.00,7.71,-3.83,460.22
2021,335,33769.59,0.00,270.10,0.00,9.28,-1.97,528.45
2021,336,33704.95,0.00,287.57,0.00,10.68,-2.28,516.62
2021,337,33643.39,0.00,269.33,0.00,10.06,-1.69,539.56
2021,338,33584.94,0.00,251.60,0.00,8.08,-2.49,508.69
2021,339,33529.66,0.00,228.36,0.00,5.21,-3.99,454.64
2021,340,33477.58,1.08,219.00,1.08,1.52,-6.04,389.04
2021,341,33428.74,0.00,177.08,0.79,0.66,-5.30,411.77
2021,342,33383.17,8.12,159.04,8.91,0.30,-7.12,358.07
2021,343,33340.91,24.71,76.73,7.96,-0.36,-3.72,463.85
2021,344,33301.98,0.00,304.37,7.96,-3.78,-15.01,190.48
2021,345,33266.41,0.00,325.28,7.96,-5.00,-17.82,150.60
2021,346,33234.24,0.00,325.40,7.96,2.31,-11.13,261.25
2021,347,33205.47,0.00,311.79,7.96,5.20,-7.55,346.30
2021,348,33180.15,10.82,188.30,7.03,6.04,-3.78,461.82
2021,349,33158.28,9.87,220.43,16.90,1.81,-10.33,278.51
2021,350,33139.87,3.81,207.86,20.71,-1.46,-12.48,234.43
2021,351,33124.96,0.00,244.01,20.71,-5.12,-13.92,208.51
2021,352,33113.53,0.00,326.64,20.71,-3.55,-16.99,161.52
2021,353,33105.62,0.00,310.54,20.71,0.44,-12.13,241.19
2021,354,33101.21,0.00,325.31,20.71,3.47,-10.62,272.16
2021,355,33100.31,0.00,285.34,20.71,2.71,-8.59,319.48
2021,356,33102.93,0.00,304.91,20.71,4.19,-8.31,326.45
2021,357,33109.07,22.01,118.64,19.99,1.51,-4.29,444.37
2021,358,33118.71,19.95,98.88,19.42,0.10,-4.63,433.15
2021,359,33131.85,7.05,128.91,26.47,-0.23,-6.24,383.15
2021,360,33148.48,12.08,144.53,38.56,-2.47,-9.00,309.38
2021,361,33168.59,15.72,112.08,54.28,-4.55,-9.38,300.18
2021,362,33192.16,10.90,106.36,65.18,-7.27,-11.68,250.11
2021,363,33219.17,9.14,102.59,74.32,-5.64,-9.76,291.50
2021,364,33249.62,10.77,127.66,85.09,-3.78,-8.79,314.46
2021,365,33283.46,22.13,186.81,107.22,-3.33,-10.71,270.31
