Latitude: 39.610899757954286  Longitude: -107.1936458930649
X & Y on Lambert Conformal Conic: -589524.26 -280756.3
Tile: 11557
Elevation: 2458 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,36,36431.10,4.91,162.64,111.14,-4.29,-10.11,283.43
2021,37,36560.33,0.00,311.29,111.14,-0.60,-8.70,316.80
2021,38,36691.13,0.00,364.44,111.09,3.89,-5.87,394.35
2021,39,36823.47,0.00,348.83,110.26,5.07,-4.04,452.83
2021,40,36957.28,4.17,152.58,108.80,2.60,-2.52,507.54
2021,41,37092.53,2.27,187.26,107.38,3.54,-2.61,504.12
2021,42,37229.15,2.00,246.76,106.34,4.65,-3.53,470.53
2021,43,37367.11,10.21,169.45,105.14,2.06,-3.15,484.23
2021,44,37506.35,6.51,191.88,104.39,1.60,-4.21,447.11
2021,45,37646.83,0.00,401.02,104.39,-5.17,-14.17,204.16
2021,46,37788.51,5.87,338.53,110.26,-3.15,-14.64,196.49
2021,47,37931.33,0.89,364.24,111.15,-2.06,-9.91,288.01
2021,48,38075.25,0.92,478.56,112.07,-0.47,-12.05,242.67
2021,49,38220.24,0.00,506.96,112.07,-2.48,-15.25,186.78
2021,50,38366.24,0.00,508.70,112.07,-1.04,-13.81,210.40
2021,51,38513.22,0.00,512.82,112.07,3.80,-9.47,298.16
2021,52,38661.13,0.00,451.03,112.07,-0.97,-11.27,258.49
2021,53,38809.94,0.00,507.90,112.07,4.20,-8.71,316.44
2021,54,38959.60,0.00,518.35,112.07,5.33,-8.21,329.20
2021,55,39110.08,2.27,374.81,114.34,3.14,-10.26,280.11
2021,56,39261.35,0.00,490.34,114.34,1.64,-10.18,281.87
2021,57,39413.35,3.47,332.53,117.80,1.41,-9.00,309.34
2021,58,39566.06,0.00,481.13,117.80,-2.00,-12.87,227.15
2021,59,39719.44,0.00,532.50,117.80,-2.22,-15.18,187.82
2021,60,39873.46,0.00,592.26,117.80,3.53,-14.35,201.24
2021,61,40028.09,0.00,583.30,117.80,7.49,-9.62,294.63
2021,62,40183.28,2.60,408.92,120.40,8.70,-6.88,364.95
2021,63,40339.01,0.00,442.40,120.13,4.41,-5.36,410.00
2021,64,40495.24,0.00,560.75,119.97,9.09,-5.61,402.29
2021,65,40651.95,0.00,561.80,119.04,11.25,-3.79,461.60
2021,66,40809.10,0.00,547.66,117.26,12.79,-1.77,536.48
2021,67,40966.66,0.00,425.89,114.88,9.37,-0.33,596.00
2021,68,41124.60,8.84,378.20,113.39,10.57,-2.46,509.86
2021,69,41282.90,0.00,409.16,113.39,2.17,-6.77,367.92
2021,70,41441.52,0.00,460.35,113.39,3.28,-7.18,356.54
2021,71,41600.44,0.00,547.54,113.39,7.78,-6.22,383.92
2021,72,41759.62,11.14,333.49,112.73,6.15,-4.43,439.72
2021,73,41919.05,3.97,227.84,112.40,1.50,-5.20,414.98
2021,74,42078.68,2.13,344.20,114.53,4.90,-6.06,388.44
2021,75,42238.50,0.00,460.28,114.22,5.32,-5.27,412.58
2021,76,42398.48,0.00,480.68,114.00,5.67,-5.46,406.63
2021,77,42558.59,0.00,572.66,114.00,8.85,-6.12,386.67
2021,78,42718.81,0.00,584.85,112.68,13.14,-2.87,494.24
2021,79,42879.10,7.58,420.86,110.98,13.76,-1.95,529.37
2021,80,43039.45,3.09,316.66,110.28,5.43,-4.34,442.85
2021,81,43199.82,0.00,417.83,109.72,4.57,-4.65,432.46
2021,82,43360.20,0.00,413.71,109.45,3.66,-5.35,410.06
2021,83,43520.55,0.00,487.14,109.28,5.34,-5.61,402.12
2021,84,43680.84,2.49,259.02,108.81,2.40,-4.87,425.39
2021,85,43841.06,2.63,310.31,108.23,4.19,-4.62,433.56
2021,86,44001.17,0.00,506.10,108.23,4.95,-6.04,389.02
2021,87,44161.15,0.00,617.92,107.88,10.63,-5.16,391.97
2021,88,44320.97,0.00,623.00,107.46,11.13,-5.00,384.97
2021,89,44480.61,0.00,526.08,107.46,2.29,-9.29,302.40
2021,90,44640.03,0.00,664.43,107.46,6.94,-11.28,231.94
2021,91,44799.21,0.00,681.83,107.46,14.28,-6.09,287.83
2021,92,44958.13,0.00,645.49,105.34,16.47,-0.96,421.55
2021,93,45116.75,0.00,657.68,102.49,19.77,0.79,455.00
2021,94,45275.05,0.00,634.07,99.09,19.44,2.10,511.52
2021,95,45433.00,0.00,614.15,95.56,18.52,2.39,536.22
2021,96,45590.56,0.00,505.82,93.74,9.68,-1.65,478.76
2021,97,45747.71,0.00,516.48,91.87,10.13,-1.55,474.63
2021,98,45904.42,0.00,577.35,89.25,14.21,0.23,487.71
2021,99,46060.65,0.00,532.48,87.90,9.42,-2.79,429.63
2021,100,46216.38,0.00,614.73,86.36,13.41,-2.33,393.27
2021,101,46371.57,0.00,598.66,84.12,14.40,-0.66,444.87
2021,102,46526.20,0.00,602.97,82.65,12.76,-2.51,394.13
2021,103,46680.22,1.99,506.01,80.24,11.53,-0.26,513.62
2021,104,46833.60,0.00,560.48,77.53,14.28,0.46,502.55
2021,105,46986.32,3.02,314.82,75.91,7.33,-2.15,521.65
2021,106,47138.32,0.00,387.32,74.97,4.61,-3.76,462.68
2021,107,47289.59,0.00,515.79,74.64,6.48,-5.22,378.18
2021,108,47440.07,0.00,624.93,74.64,9.59,-6.32,306.55
2021,109,47589.74,0.00,650.94,74.53,11.70,-5.74,304.16
2021,110,47738.55,0.00,645.80,74.53,7.68,-9.43,243.38
2021,111,47886.46,0.00,583.82,73.99,9.69,-4.71,355.80
2021,112,48033.44,0.00,489.67,72.31,9.28,-2.00,472.48
2021,113,48179.45,0.00,505.53,70.70,9.60,-2.16,448.90
2021,114,48324.43,0.00,616.85,69.14,14.03,-2.30,364.23
2021,115,48468.36,0.00,523.68,65.08,16.60,3.68,579.62
2021,116,48611.18,0.00,428.22,60.70,14.46,4.42,690.61
2021,117,48752.86,5.85,326.79,57.77,11.18,0.96,627.98
2021,118,48893.34,0.00,509.60,55.02,12.63,0.55,500.72
2021,119,49032.59,0.00,652.32,52.39,19.17,0.28,383.64
2021,120,49170.55,0.00,654.17,48.45,22.80,3.37,438.55
2021,121,49307.17,0.00,621.40,43.51,23.16,5.76,530.02
2021,122,49442.42,8.60,317.24,39.30,13.92,4.02,764.84
2021,123,49576.24,7.40,222.86,36.08,8.08,1.67,688.85
2021,124,49708.58,1.71,447.07,33.45,10.09,0.27,554.49
2021,125,49839.39,0.00,575.18,30.85,14.06,0.18,441.49
2021,126,49968.62,0.00,659.15,27.59,20.93,1.76,401.74
2021,127,50096.21,0.00,626.76,23.04,22.22,4.84,491.69
2021,128,50222.13,0.00,575.10,19.57,16.82,2.27,470.12
2021,129,50346.30,3.60,365.06,16.95,11.76,0.22,559.08
2021,130,50468.68,7.75,314.82,14.70,8.77,-0.63,576.51
2021,131,50589.22,5.80,340.38,12.75,8.85,-1.37,537.21
2021,132,50707.86,0.00,620.45,10.79,15.11,-1.32,374.94
2021,133,50824.55,0.00,642.11,7.67,19.86,1.44,412.44
2021,134,50939.23,0.00,603.04,3.15,21.02,4.74,498.82
2021,135,51051.84,0.00,546.14,0.00,22.02,5.14,523.41
2021,136,51162.33,0.00,526.85,0.00,22.54,6.47,586.70
2021,137,51270.65,3.04,327.12,0.00,16.22,4.11,694.36
2021,138,51376.74,0.00,522.69,0.00,18.68,3.16,474.61
2021,139,51480.54,0.00,561.08,0.00,21.99,3.97,448.79
2021,140,51581.99,0.00,531.70,0.00,21.87,5.71,531.04
2021,141,51681.05,1.45,394.62,0.00,17.36,6.97,753.84
2021,142,51777.66,0.00,490.87,0.00,19.79,5.78,588.89
2021,143,51871.76,0.00,413.08,0.00,14.97,4.07,620.00
2021,144,51963.30,0.00,525.48,0.00,16.58,1.21,421.22
2021,145,52052.22,0.00,556.94,0.00,19.43,1.94,406.18
2021,146,52138.48,0.00,486.17,0.00,19.41,5.47,569.93
2021,147,52222.01,0.00,521.49,0.00,21.05,5.22,517.70
2021,148,52302.77,0.00,541.87,0.00,23.29,6.04,496.59
2021,149,52380.71,0.00,529.28,0.00,23.21,6.76,533.52
2021,150,52455.77,2.77,347.38,0.00,19.35,5.98,723.54
2021,151,52527.91,0.00,493.60,0.00,18.66,4.50,525.00
2021,152,52597.09,0.00,519.09,0.00,21.03,5.38,518.80
2021,153,52663.25,0.00,487.83,0.00,22.00,7.54,612.26
2021,154,52726.35,0.00,530.08,0.00,25.32,8.31,575.28
2021,155,52786.36,0.00,552.13,0.00,28.57,9.71,584.69
2021,156,52843.22,0.00,528.13,0.00,27.90,10.68,657.00
2021,157,52896.89,0.00,527.39,0.00,26.68,9.63,620.62
2021,158,52947.35,0.00,509.97,0.00,27.05,10.84,692.43
2021,159,52994.56,0.00,523.68,0.00,26.26,9.38,554.91
2021,160,53038.47,0.00,565.45,0.00,28.00,7.93,449.68
2021,161,53079.06,0.00,520.67,0.00,26.70,9.43,556.61
2021,162,53116.31,0.00,545.34,0.00,25.22,6.52,441.28
2021,163,53150.17,0.00,566.19,0.00,28.85,8.54,404.18
2021,164,53180.64,0.00,566.48,0.00,30.91,10.23,456.28
2021,165,53207.68,0.00,558.84,0.00,31.29,11.08,484.86
2021,166,53231.27,0.00,550.98,0.00,31.76,11.97,516.35
2021,167,53251.40,0.00,528.50,0.00,31.89,13.43,571.94
2021,168,53268.05,0.00,517.96,0.00,31.71,13.84,588.63
2021,169,53281.22,0.43,475.76,0.00,29.60,14.06,615.84
2021,170,53290.88,0.00,439.22,0.00,25.86,12.25,550.27
2021,171,53297.04,0.00,532.91,0.00,28.66,10.06,450.80
2021,172,53299.68,0.00,507.72,0.00,27.03,9.97,447.86
2021,173,53298.81,0.00,515.90,0.00,29.74,11.81,510.60
2021,174,53294.42,0.00,435.98,0.00,24.87,11.12,487.12
2021,175,53286.53,8.59,300.35,0.00,21.86,9.38,660.28
2021,176,53275.13,2.87,280.26,0.00,19.05,7.63,698.25
2021,177,53260.24,6.97,239.02,0.00,17.31,7.84,823.31
2021,178,53241.86,4.56,328.55,0.00,20.07,6.33,628.41
2021,179,53220.01,0.00,490.41,0.00,22.30,6.50,449.76
2021,180,53194.70,4.66,345.13,0.00,23.25,8.30,703.72
2021,181,53165.96,0.79,451.94,0.00,23.29,9.03,612.80
2021,182,53133.81,0.00,410.90,0.00,23.75,11.10,771.92
2021,183,53098.27,0.00,481.51,0.00,26.67,10.93,634.71
2021,184,53059.36,0.00,477.13,0.00,27.64,12.07,684.22
2021,185,53017.12,0.00,506.69,0.00,30.28,13.08,665.21
2021,186,52971.57,7.20,367.35,0.00,29.40,12.50,891.78
2021,187,52922.75,0.00,476.26,0.00,27.57,12.01,748.18
2021,188,52870.69,0.00,506.19,0.00,29.95,12.67,718.54
2021,189,52815.43,0.00,492.09,0.00,31.41,14.69,834.70
2021,190,52757.01,0.00,506.22,0.00,32.38,14.89,814.33
2021,191,52695.46,0.00,481.05,0.00,29.33,13.44,804.07
2021,192,52630.84,0.00,487.13,0.00,28.22,12.22,741.36
2021,193,52563.18,0.00,511.00,0.00,30.46,13.11,732.91
2021,194,52492.53,1.48,464.85,0.00,27.51,12.81,796.21
2021,195,52418.93,2.87,247.88,0.00,20.11,10.54,1121.22
2021,196,52342.43,0.00,543.87,0.00,27.17,8.75,528.03
2021,197,52263.09,2.87,353.09,0.00,25.90,10.93,910.85
2021,198,52180.95,0.00,474.37,0.00,28.40,13.60,858.59
2021,199,52096.06,0.00,539.59,0.00,31.09,12.53,685.84
2021,200,52008.48,0.00,496.74,0.00,31.26,14.96,877.72
2021,201,51918.25,4.15,361.79,0.00,30.40,14.26,1110.15
2021,202,51825.44,0.00,479.18,0.00,28.32,13.18,868.94
2021,203,51730.09,7.77,335.41,0.00,27.56,13.42,1159.75
2021,204,51632.26,0.00,421.82,0.00,26.94,14.23,1110.98
2021,205,51532.01,0.00,383.77,0.00,25.96,14.64,1224.93
2021,206,51429.38,3.31,320.11,0.00,27.68,14.22,1314.57
2021,207,51324.44,0.00,511.91,0.00,29.37,12.18,846.55
2021,208,51217.24,0.00,509.93,0.00,31.14,13.80,887.31
2021,209,51107.84,7.27,343.40,0.00,29.92,14.59,1266.45
2021,210,50996.29,7.85,360.00,0.00,30.75,14.07,1237.82
2021,211,50882.64,14.10,343.24,0.00,27.69,12.40,1203.17
2021,212,50766.97,10.50,279.83,0.00,23.51,11.93,1356.93
2021,213,50649.30,5.16,277.19,0.00,22.86,11.53,1337.34
2021,214,50529.72,5.92,279.92,0.00,22.98,11.59,1330.48
2021,215,50408.26,0.00,260.54,0.00,19.09,11.74,1378.27
2021,216,50284.98,0.00,452.15,0.00,23.63,9.85,977.14
2021,217,50159.93,0.00,517.68,0.00,27.76,10.31,907.01
2021,218,50033.18,0.16,479.82,0.00,27.11,11.72,1049.09
2021,219,49904.77,0.00,402.39,0.00,22.10,10.35,1084.66
2021,220,49774.75,0.00,518.72,0.00,26.77,9.54,855.97
2021,221,49643.18,0.00,511.63,0.00,28.30,11.27,921.43
2021,222,49510.10,0.00,509.61,0.00,27.90,11.04,882.83
2021,223,49375.57,0.00,526.74,0.00,28.74,10.71,839.09
2021,224,49239.63,0.00,543.70,0.00,31.06,11.28,838.63
2021,225,49102.33,0.00,506.00,0.00,30.55,12.97,995.66
2021,226,48963.73,0.00,507.93,0.00,30.80,13.05,998.24
2021,227,48823.87,0.00,442.91,0.00,28.39,14.08,1190.52
2021,228,48682.79,0.00,487.53,0.00,27.54,11.25,920.00
2021,229,48540.54,0.00,502.31,0.00,28.51,11.32,900.42
2021,230,48397.16,11.06,339.32,0.00,26.36,11.21,1143.98
2021,231,48252.70,27.74,252.97,0.00,15.37,5.60,908.88
2021,232,48107.21,0.00,473.67,0.00,17.52,2.71,664.11
2021,233,47960.71,2.60,357.20,0.00,21.53,5.55,884.25
2021,234,47813.27,0.00,433.64,0.00,24.40,10.51,1136.92
2021,235,47664.90,0.00,463.30,0.00,25.71,10.20,1076.81
2021,236,47515.66,0.00,448.78,0.00,25.97,11.00,1151.42
2021,237,47365.59,0.00,494.49,0.00,26.70,9.27,979.04
2021,238,47214.71,0.00,398.49,0.00,22.52,9.99,1152.07
2021,239,47063.08,0.00,481.91,0.00,26.77,9.97,1042.02
2021,240,46910.71,0.00,484.29,0.00,27.77,10.59,1079.39
2021,241,46757.66,0.00,490.64,0.00,28.01,10.31,1044.00
2021,242,46603.96,0.00,488.35,0.00,27.87,10.05,1030.75
2021,243,46449.64,0.00,472.09,0.00,27.84,10.70,1095.85
2021,244,46294.73,9.14,237.04,0.00,21.14,10.90,1303.70
2021,245,46139.26,0.00,354.95,0.00,22.09,10.43,1263.22
2021,246,45983.28,5.28,274.48,0.00,22.02,9.69,1202.33
2021,247,45826.81,0.00,443.12,0.00,23.76,8.26,1021.27
2021,248,45669.87,0.00,483.86,0.00,25.28,7.22,913.89
2021,249,45512.52,0.00,480.42,0.00,26.73,8.37,985.28
2021,250,45354.76,0.00,483.28,0.00,27.80,8.89,1014.41
2021,251,45196.64,0.00,480.16,0.00,28.66,9.63,1066.63
2021,252,45038.18,0.00,480.14,0.00,29.08,9.77,1076.38
2021,253,44879.40,0.00,469.05,0.00,29.60,10.76,1160.18
2021,254,44720.35,1.97,437.43,0.00,27.20,10.55,1189.63
2021,255,44561.04,0.00,418.07,0.00,24.82,9.44,1140.32
2021,256,44401.51,0.00,409.29,0.00,25.34,10.29,1214.13
2021,257,44241.78,0.00,393.26,0.00,24.62,10.30,1236.00
2021,258,44081.88,0.00,450.77,0.00,25.79,8.28,1027.13
2021,259,43921.83,0.00,429.50,0.00,24.89,8.59,1072.93
2021,260,43761.66,0.00,422.73,0.00,24.97,8.89,1100.94
2021,261,43601.40,4.23,322.71,0.00,24.77,7.26,1019.20
2021,262,43441.08,4.30,268.52,0.00,19.20,6.07,939.38
2021,263,43280.71,0.00,329.63,0.00,14.46,3.18,767.24
2021,264,43120.34,0.00,446.88,0.00,17.69,0.52,633.97
2021,265,42959.97,0.00,460.37,0.00,21.76,2.99,742.33
2021,266,42799.65,0.00,445.86,0.00,23.07,4.86,835.53
2021,267,42639.39,0.00,420.83,0.00,22.90,6.09,923.74
2021,268,42479.22,0.00,429.15,0.00,24.12,6.42,920.61
2021,269,42319.17,0.00,418.31,0.00,24.14,6.95,953.49
2021,270,42159.27,0.00,417.62,0.00,25.34,7.87,1011.77
2021,271,41999.54,10.04,248.40,0.00,19.24,6.38,959.51
2021,272,41840.00,12.09,179.89,0.00,13.62,4.93,867.96
2021,273,41680.69,0.00,305.72,0.00,14.92,3.92,808.36
2021,274,41521.64,4.40,217.15,0.00,15.29,4.55,845.14
2021,275,41362.87,0.00,331.72,0.00,16.54,4.18,823.31
2021,276,41204.40,0.00,390.35,0.00,18.86,3.29,773.10
2021,277,41046.28,0.00,406.13,0.00,20.66,3.79,800.83
2021,278,40888.52,0.00,405.75,0.00,21.97,4.79,859.25
2021,279,40731.16,0.00,263.15,0.00,15.49,5.73,917.70
2021,280,40574.22,0.00,356.85,0.00,17.76,3.86,804.81
2021,281,40417.75,4.41,173.59,0.00,13.61,5.07,876.25
2021,282,40261.76,6.82,190.48,0.00,11.60,2.39,725.42
2021,283,40106.29,0.00,281.42,0.00,10.19,0.36,626.93
2021,284,39951.38,0.00,402.65,0.00,14.96,-0.93,570.54
2021,285,39797.05,8.90,214.17,0.00,8.55,-1.72,538.33
2021,286,39643.34,0.00,192.92,0.00,3.76,-2.72,500.10
2021,287,39490.29,5.37,143.80,0.00,2.45,-4.03,453.15
2021,288,39337.92,0.00,339.45,0.00,5.02,-6.74,368.93
2021,289,39186.28,0.00,431.64,0.00,13.72,-4.43,439.77
2021,290,39035.40,0.00,413.91,0.00,17.03,-0.33,596.16
2021,291,38885.32,6.01,271.21,0.00,16.04,1.34,672.80
2021,292,38736.07,0.00,271.36,0.00,6.95,-2.43,510.88
2021,293,38587.71,0.00,377.91,0.00,10.67,-4.04,452.85
2021,294,38440.25,0.00,388.99,0.00,14.08,-1.79,535.67
2021,295,38293.75,0.00,372.49,0.00,14.77,-0.12,605.47
2021,296,38148.25,3.77,235.91,0.00,11.87,-0.26,599.16
2021,297,38003.78,0.00,348.39,0.00,13.26,-0.12,605.31
2021,298,37860.40,0.00,362.71,0.00,18.20,3.41,779.66
2021,299,37718.14,13.94,232.07,0.00,9.97,-1.86,533.04
2021,300,37577.06,0.00,202.60,0.00,3.79,-3.05,487.98
2021,301,37437.18,0.00,285.82,0.00,9.04,-1.03,566.43
2021,302,37298.57,0.00,382.38,0.00,14.01,-2.17,520.69
2021,303,37161.27,0.00,355.26,0.00,13.81,-0.67,581.55
2021,304,37025.32,2.76,217.37,0.00,12.11,0.55,635.75
2021,305,36890.78,1.46,251.87,0.00,10.63,1.31,671.44
2021,306,36757.69,9.30,84.03,0.00,5.39,1.39,675.49
2021,307,36626.11,0.00,286.00,0.00,10.14,-0.34,595.76
2021,308,36496.08,0.00,354.85,0.00,12.52,-2.00,527.48
2021,309,36367.66,0.00,344.98,0.00,13.80,-0.53,587.73
2021,310,36240.89,0.00,362.64,0.00,15.74,-0.52,587.81
2021,311,36115.84,0.00,327.76,0.00,15.28,1.37,674.13
2021,312,35992.55,0.00,239.93,0.00,10.82,1.59,685.00
2021,313,35871.08,15.02,216.05,0.00,10.97,-1.36,553.03
2021,314,35751.47,6.54,131.60,0.00,4.48,-2.24,518.05
2021,315,35633.80,0.00,244.14,0.00,4.16,-5.05,419.62
2021,316,35518.11,0.00,232.64,0.00,8.28,-0.73,579.06
2021,317,35404.45,0.00,258.83,0.00,10.68,0.23,620.91
2021,318,35292.89,0.00,282.89,0.00,10.95,-0.86,573.34
2021,319,35183.47,0.00,293.92,0.00,13.43,0.84,648.81
2021,320,35076.26,0.00,214.15,0.00,9.34,1.00,656.37
2021,321,34971.30,0.00,268.44,0.00,4.18,-6.35,380.12
2021,322,34868.66,0.00,351.49,0.00,8.28,-8.85,312.91
2021,323,34768.39,0.00,254.26,0.00,7.83,-2.43,510.76
2021,324,34670.54,0.00,195.61,0.00,4.37,-3.12,485.36
2021,325,34575.18,0.00,300.35,0.00,5.75,-6.84,365.94
2021,326,34482.35,0.00,326.01,0.00,9.16,-5.90,393.32
2021,327,34392.10,2.40,204.40,0.00,6.96,-5.13,417.24
2021,328,34304.50,0.00,252.41,0.00,0.47,-9.46,298.40
2021,329,34219.60,0.00,326.88,0.00,3.19,-11.94,244.92
2021,330,34137.44,0.00,320.22,0.00,7.61,-7.74,341.29
2021,331,34058.08,0.00,282.07,0.00,7.22,-5.31,411.34
2021,332,33981.56,0.00,305.84,0.00,10.14,-4.44,439.52
2021,333,33907.95,0.00,297.28,0.00,11.19,-2.89,493.84
2021,334,33837.28,0.00,285.16,0.00,9.45,-3.72,463.89
2021,335,33769.59,0.00,281.15,0.00,10.94,-2.29,516.03
2021,336,33704.95,0.00,289.37,0.00,11.65,-2.69,501.16
2021,337,33643.39,0.00,270.14,0.00,11.06,-2.02,526.60
2021,338,33584.94,0.00,270.15,0.00,10.33,-2.75,498.78
2021,339,33529.66,0.00,239.51,0.00,7.41,-3.56,469.57
2021,340,33477.58,1.07,206.38,0.00,3.09,-5.88,393.99
2021,341,33428.74,0.00,187.18,0.00,3.20,-4.81,427.31
2021,342,33383.17,6.34,146.60,6.34,1.55,-6.22,383.76
2021,343,33340.91,21.87,85.01,5.16,1.21,-3.19,482.81
2021,344,33301.98,0.00,231.98,5.16,-3.04,-11.76,248.33
2021,345,33266.41,0.00,305.12,5.16,-4.00,-16.41,169.56
2021,346,33234.24,0.00,320.92,5.16,2.39,-11.56,252.47
2021,347,33205.47,0.00,310.38,5.16,5.59,-7.93,336.43
2021,348,33180.15,7.64,198.24,4.41,7.48,-4.23,446.58
2021,349,33158.28,6.88,183.92,11.29,2.01,-8.29,327.09
2021,350,33139.87,2.03,207.21,13.32,0.59,-11.55,252.75
2021,351,33124.96,0.00,248.91,13.32,-2.63,-12.48,234.49
2021,352,33113.53,0.00,314.87,13.32,-2.38,-15.76,178.99
2021,353,33105.62,0.00,307.97,13.32,0.68,-12.45,234.93
2021,354,33101.21,0.00,319.97,13.32,3.38,-10.98,264.51
2021,355,33100.31,0.00,299.52,13.32,4.04,-8.94,310.83
2021,356,33102.93,0.00,302.95,13.32,4.46,-8.69,316.91
2021,357,33109.07,18.70,129.76,12.78,2.37,-4.71,430.73
2021,358,33118.71,15.85,90.25,11.86,1.04,-3.81,460.90
2021,359,33131.85,4.27,137.96,11.33,2.53,-4.76,429.15
2021,360,33148.48,8.71,136.43,20.04,-0.09,-7.02,360.90
2021,361,33168.59,12.55,91.60,32.60,-3.07,-7.54,346.81
2021,362,33192.16,8.35,88.91,40.94,-5.62,-9.76,291.28
2021,363,33219.17,6.83,93.23,47.77,-4.18,-8.40,324.19
2021,364,33249.62,8.79,113.34,56.56,-2.25,-7.23,354.99
2021,365,33283.46,19.29,154.16,75.85,-1.79,-8.36,325.21
