year,julian,sim_day_index,month,day_of_month,water_year,n_ofe,audit_rain_melt_reported_mm,audit_precip_reported_mm,audit_runoff_reported_mm,audit_runoff_calc_mm,audit_runoff_consistency_mm,audit_sbrunv_calc_mm,audit_lateral_reported_mm,audit_lateral_calc_mm,audit_et_reported_mm,audit_et_calc_mm,audit_percolation_reported_mm,audit_percolation_calc_mm,audit_storage_delta_mm,audit_enriched_storage_delta_mm,audit_closure_reported_with_storage_mm,audit_closure_reconstructed_with_storage_mm,audit_closure_reported_with_enriched_storage_mm,audit_closure_reconstructed_with_enriched_storage_mm,audit_closure_reported_with_storage_rain_melt_mm,audit_closure_reconstructed_with_storage_rain_melt_mm,audit_closure_reported_with_enriched_storage_rain_melt_mm,audit_closure_reconstructed_with_enriched_storage_rain_melt_mm,audit_soilwatertotal_vs_legacy_storage_mm,audit_soilwater_to_porosity_fraction,audit_soilwater_minus_fc_mm,audit_soilwater_minus_wp_mm,audit_profile_order_fc_gt_porosity,audit_profile_order_wp_gt_fc,audit_soilwater_gt_porositycap,audit_soilwater_lt_wpstore,audit_runoff_to_precip_reported_pct,audit_runoff_to_precip_reconstructed_pct,TSMF,QRain,QSnow,abs_closure_reported_with_storage_mm,abs_runoff_consistency_mm
2,93,458,4,3,2,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6109999999999998,1.6109999999999998,0.002,0.002,0.47699999999997544,,0.2100000000000246,0.2100000000000246,,,0.2100000000000246,0.2100000000000246,,,,,,,False,False,False,False,0.0,0.0,0.16787999999999997,,,0.2100000000000246,0.0
21,170,7475,6,19,21,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.152,2.152,0.0,0.0,-0.06200000000001182,,0.2100000000000115,0.2100000000000115,,,0.2100000000000115,0.2100000000000115,,,,,,,False,False,False,False,0.0,0.0,0.16482999999999998,,,0.2100000000000115,0.0
24,324,8724,11,19,25,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7049999999999998,0.7049999999999998,0.0,0.0,1.384999999999991,,0.21000000000000907,0.21000000000000907,,,0.21000000000000907,0.21000000000000907,,,,,,,False,False,False,False,0.0,0.0,0.16682999999999998,,,0.21000000000000907,0.0
9,162,3084,6,11,9,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.091,2.091,0.0,0.0,-0.0010000000000047748,,0.2100000000000044,0.2100000000000044,,,0.2100000000000044,0.2100000000000044,,,,,,,False,False,False,False,0.0,0.0,0.16470000000000004,,,0.2100000000000044,0.0
11,253,3905,9,10,11,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.091,2.091,0.0,0.0,-0.0010000000000047748,,0.2100000000000044,0.2100000000000044,,,0.2100000000000044,0.2100000000000044,,,,,,,False,False,False,False,0.0,0.0,0.16470000000000004,,,0.2100000000000044,0.0
36,168,12951,6,16,36,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.07,0.0,0.0,0.01999999999999602,,0.21000000000000396,0.21000000000000396,,,0.21000000000000396,0.21000000000000396,,,,,,,False,False,False,False,0.0,0.0,0.16506999999999997,,,0.21000000000000396,0.0
35,17,12435,1,17,35,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.519,0.0,0.0,1.570999999999998,,0.21000000000000174,0.21000000000000174,,,0.21000000000000174,0.21000000000000174,,,,,,,False,False,False,False,0.0,0.0,0.16971,,,0.21000000000000174,0.0
29,321,10548,11,17,30,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7479999999999998,0.7479999999999998,0.0,0.0,1.3420000000000272,,0.20999999999997288,0.20999999999997288,,,0.20999999999997288,0.20999999999997288,,,,,,,False,False,False,False,0.0,0.0,0.16727,,,0.20999999999997288,0.0
21,54,7359,2,23,21,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2800000000000002,1.2800000000000002,0.0,0.0,0.8100000000000591,,0.20999999999994046,0.20999999999994046,,,0.20999999999994046,0.20999999999994046,,,,,,,False,False,False,False,0.0,0.0,0.17892999999999995,,,0.20999999999994046,0.0
11,182,3834,7,1,11,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.236,2.236,0.0,0.0,-0.14599999999992974,,0.20999999999992935,0.20999999999992935,,,0.20999999999992935,0.20999999999992935,,,,,,,False,False,False,False,0.0,0.0,0.16496999999999995,0.0,0.0,0.20999999999992935,0.0
4,122,1217,5,1,4,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.63,0.0,0.0,0.4609999999999559,,0.20900000000004404,0.20900000000004404,,,0.20900000000004404,0.20900000000004404,,,,,,,False,False,False,False,0.0,0.0,0.16543999999999998,0.0,0.0,0.20900000000004404,0.0
10,328,3615,11,24,11,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.29899999999999993,0.29899999999999993,0.0,0.0,1.791999999999959,,0.20900000000004093,0.20900000000004093,,,0.20900000000004093,0.20900000000004093,,,,,,,False,False,False,False,0.0,0.0,0.16743000000000002,,,0.20900000000004093,0.0
47,29,16830,1,29,47,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.606,0.0,0.0,1.484999999999971,,0.20900000000002894,0.20900000000002894,,,0.20900000000002894,0.20900000000002894,,,,,,,False,False,False,False,0.0,0.0,0.16694,,,0.20900000000002894,0.0
6,117,1943,4,27,6,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8290000000000002,1.8290000000000002,0.0,0.0,0.26199999999997203,,0.2090000000000276,0.2090000000000276,,,0.2090000000000276,0.2090000000000276,,,,,,,False,False,False,False,0.0,0.0,0.16746,,,0.2090000000000276,0.0
7,100,2291,4,10,7,10,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.184,1.184,0.0,0.0,0.9069999999999823,,0.20900000000001762,0.20900000000001762,,,0.20900000000001762,0.20900000000001762,,,,,,,False,False,False,False,0.0,0.0,0.16808999999999996,,,0.20900000000001762,0.0
